z_index,relative_to_top_px,relative_to_bottom_px,V_sv_raw,B_sv_raw,T_raw,T_mov5,region
1,-203,-222,2765812.50624876,8767120.91492204,-6001308.40867328,-1447523.02380571,above_vessel
2,-202,-221,7704771.61737152,1609011.64554806,6095759.97182346,1159684.87176702,above_vessel
3,-201,-220,2712267.72601053,4159790.74981624,-1447523.02380571,1424295.54947869,above_vessel
4,-200,-219,4612297.20929773,845404.441957978,3766892.76733975,1424295.54947869,above_vessel
5,-199,-218,3746022.70011589,2321727.1506372,1424295.54947869,1424295.54947869,above_vessel
6,-198,-217,3382083.39694343,2959654.21574676,422429.181196671,1424295.54947869,above_vessel
7,-197,-216,7795557.25279704,3476674.80274677,4318882.45005028,1204315.12871291,above_vessel
8,-196,-215,1795808.154553,2638076.25307823,-842268.098525233,1174334.01686146,above_vessel
9,-195,-214,8217415.81548597,7013100.68677306,1204315.12871291,1193249.20084874,above_vessel
10,-194,-213,3234385.97399592,2060051.95713446,1174334.01686146,1193249.20084874,above_vessel
11,-193,-212,6563921.79810421,5370672.59725547,1193249.20084874,1193249.20084874,above_vessel
12,-192,-211,11060117.3007344,2206094.57565681,8854022.72507757,1193249.20084874,above_vessel
13,-191,-210,3529403.30541163,5136257.5143589,-1606854.20894727,2176290.18060668,above_vessel
14,-190,-209,4294728.96596371,2118438.78535704,2176290.18060668,2176290.18060668,above_vessel
15,-189,-208,5955063.47334408,3058971.67687215,2896091.79647193,2037258.96711334,above_vessel
16,-188,-207,7556354.9399535,5519095.97284016,2037258.96711334,2037258.96711334,above_vessel
17,-187,-206,1276052.35318914,1640111.67443362,-364059.321244481,-364059.321244481,above_vessel
18,-186,-205,353326.842157721,886538.686868624,-533211.844710903,-364059.321244481,above_vessel
19,-185,-204,394964.667093113,1711245.29313907,-1316280.62604596,-533211.844710903,above_vessel
20,-184,-203,7194128.27891605,1119271.93785052,6074856.34106553,-533211.844710903,above_vessel
21,-183,-202,11520.3949637526,4020072.302759,-4008551.90779524,2915766.41769259,above_vessel
22,-182,-201,11253345.3091966,1245105.9113894,10008239.3978072,2915766.41769259,above_vessel
23,-181,-200,5159216.31937147,2243449.90167887,2915766.41769259,-399863.707340477,above_vessel
24,-180,-199,1325679.11111349,1725542.81845396,-399863.707340477,2444712.77625923,above_vessel
25,-179,-198,680288.630677251,1259492.37291624,-579203.742238985,-399863.707340477,above_vessel
26,-178,-197,8561355.37381022,6116642.59755099,2444712.77625923,-399863.707340477,above_vessel
27,-177,-196,1374838.02523928,3736877.03885871,-2362039.01361943,-579203.742238985,above_vessel
28,-176,-195,8410688.03764451,1493262.81244261,6917425.22520189,2444712.77625923,above_vessel
29,-175,-194,644366.828706975,1621769.04226571,-977402.213558733,-9966.07004548982,above_vessel
30,-174,-193,12653011.2537374,2988315.87845753,9664695.37527989,6917425.22520189,above_vessel
31,-173,-192,3618460.20539607,3628426.27544156,-9966.07004548982,-9966.07004548982,above_vessel
32,-172,-191,17350747.4411329,2701065.31918319,14649682.1219497,-9966.07004548982,above_vessel
33,-171,-190,366882.672785808,2987973.22862182,-2621090.55583602,-595184.020653538,above_vessel
34,-170,-189,1438657.19486953,2033841.21552307,-595184.020653538,-1193091.1731302,above_vessel
35,-169,-188,758460.802407937,2279248.8491019,-1520788.04669396,-1193091.1731302,above_vessel
36,-168,-187,1302580.6137187,2495671.7868489,-1193091.1731302,-595184.020653538,above_vessel
37,-167,-186,10176528.2756136,1800729.89401431,8375798.38159926,2605819.32039504,above_vessel
38,-166,-185,6062225.96146637,3456406.64107133,2605819.32039504,2605819.32039504,above_vessel
39,-165,-184,5750931.95345367,1866787.16471087,3884144.7887428,2605819.32039504,above_vessel
40,-164,-183,2337838.32486088,2108835.84189369,229002.482967182,2605819.32039504,above_vessel
41,-163,-182,5749328.1166049,3257627.16224615,2491700.95435875,2491700.95435875,above_vessel
42,-162,-181,6876861.32782193,3408492.89554782,3468368.43227411,2085185.88100682,above_vessel
43,-161,-180,3960709.63530596,1875523.75429914,2085185.88100682,2491700.95435875,above_vessel
44,-160,-179,828369.932750654,3753785.19530021,-2925415.26254955,2085185.88100682,above_vessel
45,-159,-178,4648771.12533106,2152503.04954107,2496268.07579,227429.066261656,above_vessel
46,-158,-177,643104.488123308,2896468.69875707,-2253364.21063376,227429.066261656,above_vessel
47,-157,-176,3482532.18583169,3255103.11957003,227429.066261656,227429.066261656,above_vessel
48,-156,-175,8772295.35255185,2550036.50297968,6222258.84957217,227429.066261656,above_vessel
49,-155,-174,96701.4232916847,3092941.43175056,-2996240.00845887,227429.066261656,above_vessel
50,-154,-173,7455541.23281565,1844025.24184724,5611515.99096841,5611515.99096841,above_vessel
51,-153,-172,302599.805355923,2969726.7377365,-2667126.93238057,1344542.47823897,above_vessel
52,-152,-171,9255873.02244748,3187028.62144039,6068844.40100709,1344542.47823897,above_vessel
53,-151,-170,6036818.81561758,4692276.33737861,1344542.47823897,208262.20666095,above_vessel
54,-150,-169,1387972.47116457,2405603.29778642,-1017630.82662185,208262.20666095,above_vessel
55,-149,-168,863485.561946246,655223.355285297,208262.20666095,-155882.063295151,above_vessel
56,-148,-167,159274.348821135,3074732.77724344,-2915458.42842231,-1017630.82662185,above_vessel
57,-147,-166,2770103.86193028,2925985.92522543,-155882.063295151,-155882.063295151,above_vessel
58,-146,-165,400057.696060188,3233527.62187967,-2833469.92581948,-356524.096732814,above_vessel
59,-145,-164,5276303.04817988,4654017.66271935,622285.385460531,-155882.063295151,above_vessel
60,-144,-163,2616145.47489868,2972669.57163149,-356524.096732814,622285.385460531,above_vessel
61,-143,-162,8190351.15677202,6031127.90158646,2159223.25518557,622285.385460531,above_vessel
62,-142,-161,8842548.36185013,1756826.80782972,7085721.55402041,2159223.25518557,above_vessel
63,-141,-160,1236783.78137589,701861.092597522,534922.68877837,2159223.25518557,above_vessel
64,-140,-159,16981144.2618892,3844855.82454458,13136288.4373446,3324012.11387314,above_vessel
65,-139,-158,557419.221075481,3351716.07380422,-2794296.85272874,534922.68877837,above_vessel
66,-138,-157,3939481.29535897,615469.181485825,3324012.11387314,-2794296.85272874,above_vessel
67,-137,-156,115535.00687925,4397159.3035033,-4281624.29662405,-2794296.85272874,above_vessel
68,-136,-155,88173.0235156809,4037857.14090636,-3949684.11739068,-642462.141897112,above_vessel
69,-135,-154,5111903.06064341,2123395.75635914,2988507.30428427,-3496383.73733562,above_vessel
70,-134,-153,1403020.06460657,2045482.20650369,-642462.141897112,-642462.141897112,above_vessel
71,-133,-152,986812.501506809,4483196.23884243,-3496383.73733562,2988507.30428427,above_vessel
72,-132,-151,6147080.5531974,2375616.9966343,3771463.55656309,3771463.55656309,above_vessel
73,-131,-150,17692027.3405661,2803051.17967682,14888976.1608893,3771463.55656309,above_vessel
74,-130,-149,9359429.53224427,2097515.18791112,7261914.34433315,3771463.55656309,above_vessel
75,-129,-148,1438071.5915692,1694010.98319417,-255939.391624965,2783481.72191313,above_vessel
76,-128,-147,300054.980685431,1792840.40811765,-1492785.42743222,-255939.391624965,above_vessel
77,-127,-146,7670738.06135777,4887256.33944465,2783481.72191313,-1492785.42743222,above_vessel
78,-126,-145,1736437.67633754,9016987.10038487,-7280549.42404733,-1936578.01741504,above_vessel
79,-125,-144,447081.021743668,2960840.21956841,-2513759.19782474,-1936578.01741504,above_vessel
80,-124,-143,2481423.49804112,4418001.51545616,-1936578.01741504,-1936578.01741504,above_vessel
81,-123,-142,3209236.90274624,1422828.16869871,1786408.73404753,1786408.73404753,above_vessel
82,-122,-141,20106137.2114206,2111612.62776749,17994524.5836531,3906588.56865124,above_vessel
83,-121,-140,7172485.6309524,3265897.06230116,3906588.56865124,3906588.56865124,above_vessel
84,-120,-139,10664233.7032839,5082453.03407144,5581780.6692125,3906588.56865124,above_vessel
85,-119,-138,1690518.80210177,1136111.36546668,554407.436635085,3395173.41368015,above_vessel
86,-118,-137,927623.852184277,5304920.94973237,-4377297.09754809,3378767.10564267,above_vessel
87,-117,-136,6207393.11660731,2812219.70292716,3395173.41368015,554407.436635085,above_vessel
88,-116,-135,8062274.84721046,4683507.74156778,3378767.10564267,3378767.10564267,above_vessel
89,-115,-134,1740060.54908577,5505326.37639129,-3765265.82730552,3378767.10564267,above_vessel
90,-114,-133,25412400.5668656,2867234.95350988,22545165.6133557,-757491.249956341,above_vessel
91,-113,-132,2472506.61855841,3229997.86851475,-757491.249956341,-757491.249956341,above_vessel
92,-112,-131,1768431.01509731,4222656.30975642,-2454225.29465911,-757491.249956341,above_vessel
93,-111,-130,7723100.10666511,3724268.68094427,3998831.42572084,-1158881.54826948,above_vessel
94,-110,-129,332232.143486497,1491113.69175598,-1158881.54826948,-1158881.54826948,above_vessel
95,-109,-128,810713.122808286,2819622.13996709,-2008909.01715881,-1158881.54826948,above_vessel
96,-108,-127,1508043.8667656,1229507.96150834,278535.905257256,-1882023.8398459,above_vessel
97,-107,-126,328992.250711018,5970630.96407329,-5641638.71336227,-1882023.8398459,above_vessel
98,-106,-125,2160038.02755211,4042061.86739801,-1882023.8398459,-530959.375287219,above_vessel
99,-105,-124,979717.567365829,1510676.94265305,-530959.375287219,-530959.375287219,above_vessel
100,-104,-123,10898537.463898,3010082.41072725,7888455.05317077,-530959.375287219,above_vessel
101,-103,-122,749095.856308493,1246459.20533519,-497363.349026702,-497363.349026702,above_vessel
102,-102,-121,2275679.44656776,7665614.29029794,-5389934.84373018,-497363.349026702,above_vessel
103,-101,-120,4440027.31077491,3893669.20381523,546358.10695968,-564286.283205185,above_vessel
104,-100,-119,6606719.08160992,7171005.3648151,-564286.283205185,-564286.283205185,above_vessel
105,-99,-118,6400902.24934689,7428472.22719932,-1027569.97785243,-564286.283205185,above_vessel
106,-98,-117,27495939.8385709,3361292.94049611,24134646.8980748,-564286.283205185,above_vessel
107,-97,-116,3369669.61684761,5660690.34130039,-2291020.72445277,776582.63727323,above_vessel
108,-96,-115,6538924.25192575,4698134.57095079,1840789.68097496,778964.982679094,above_vessel
109,-95,-114,4004468.80573842,3227886.16846519,776582.63727323,778964.982679094,above_vessel
110,-94,-113,3259190.73325409,2480225.750575,778964.982679094,778964.982679094,above_vessel
111,-93,-112,12902384.0349479,7785399.79754485,5116984.23740305,776582.63727323,above_vessel
112,-92,-111,805857.190146643,1777285.99444312,-971428.804296475,620328.592302447,above_vessel
113,-91,-110,3716493.32495298,3096164.73265054,620328.592302447,-584716.303626318,above_vessel
114,-90,-109,3234148.45124727,3818864.75487359,-584716.303626318,-971428.804296475,above_vessel
115,-89,-108,1590102.91245848,5366787.71232135,-3776684.79986287,-2134284.69697425,above_vessel
116,-88,-107,1881258.06031054,4015542.75728479,-2134284.69697425,-2134284.69697425,above_vessel
117,-87,-106,4456596.35009173,6640176.19804568,-2183579.84795396,-2134284.69697425,above_vessel
118,-86,-105,7566507.76236991,3905752.8058066,3660754.95656331,-2134284.69697425,above_vessel
119,-85,-104,2318592.64136571,4009550.91964336,-1690958.27827765,-1690958.27827765,above_vessel
120,-84,-103,621255.292960285,4727112.09912811,-4105856.80616782,-1690958.27827765,above_vessel
