z_index,relative_to_top_px,relative_to_bottom_px,V_sv_raw,B_sv_raw,T_raw,T_mov5,region
1,-193,-212,10533818.7016026,1276426.09155217,9257392.61005039,9257392.61005039,above_vessel
2,-192,-211,15098120.3907109,2979716.47650224,12118403.9142086,4540242.094014,above_vessel
3,-191,-210,2647286.91723385,2824195.33925623,-176908.422022385,-176908.422022385,above_vessel
4,-190,-209,71774.1315368271,4569212.74588799,-4497438.61435116,-1099484.48285369,above_vessel
5,-189,-208,1384829.55546022,4105794.17443508,-2720964.61897486,-1099484.48285369,above_vessel
6,-188,-207,2894262.59513229,3993747.07798599,-1099484.48285369,-1099484.48285369,above_vessel
7,-187,-206,3691881.00692142,4118151.42519131,-426270.418269894,-730031.563309908,above_vessel
8,-186,-205,709864.730474276,1439896.29378418,-730031.563309908,-730031.563309908,above_vessel
9,-185,-204,5018368.00298984,5282743.98732316,-264375.984333321,-426270.418269894,above_vessel
10,-184,-203,1342034.07176818,2239203.18935948,-897169.117591306,-730031.563309908,above_vessel
11,-183,-202,13508055.5807654,2615974.78641885,10892080.7943466,-264375.984333321,above_vessel
12,-182,-201,2632980.8163878,4103857.1240842,-1470876.3076964,1788232.22462962,above_vessel
13,-181,-200,3983182.13991827,2194949.91528864,1788232.22462962,1788232.22462962,above_vessel
14,-180,-199,9560121.36451184,3485160.32385432,6074961.04065751,1788232.22462962,above_vessel
15,-179,-198,3585437.32363838,1926999.47169834,1658437.85194004,4332899.22118164,above_vessel
16,-178,-197,7355418.55703365,2762347.59822198,4593070.95881166,4593070.95881166,above_vessel
17,-177,-196,6858209.99706981,2525310.77588816,4332899.22118164,4593070.95881166,above_vessel
18,-176,-195,7175365.98878171,1011368.01795177,6163997.97082994,4593070.95881166,above_vessel
19,-175,-194,7321787.23543027,654135.687509757,6667651.54792051,4332899.22118164,above_vessel
20,-174,-193,226221.247761247,1207260.0638229,-981038.816061656,-215120.955473094,above_vessel
21,-173,-192,1816239.44958406,2786222.80272289,-969983.353138828,-969983.353138828,above_vessel
22,-172,-191,518579.971854862,733700.927327955,-215120.955473094,-969983.353138828,above_vessel
23,-171,-190,627448.400375854,3942136.94484208,-3314688.54446622,-969983.353138828,above_vessel
24,-170,-189,5047644.87423912,1987629.93732427,3060014.93691485,-435900.594566314,above_vessel
25,-169,-188,1231551.58174975,3515226.89835135,-2283675.3166016,-2283675.3166016,above_vessel
26,-168,-187,1921399.69652292,2357300.29108924,-435900.594566314,-2283675.3166016,above_vessel
27,-167,-186,2173172.23224344,4719264.82989285,-2546092.5976494,-2283675.3166016,above_vessel
28,-166,-185,541565.44651575,3726167.82615897,-3184602.37964322,-435900.594566314,above_vessel
29,-165,-184,12793556.0088112,3512903.55953485,9280652.44927636,-2546092.5976494,above_vessel
30,-164,-183,29031152.9973684,1921434.35656723,27109718.6408011,-1108140.95281758,above_vessel
31,-163,-182,2480356.61579731,5549367.65203946,-3069011.03624215,-1108140.95281758,above_vessel
32,-162,-181,1553254.10615781,2661395.05897539,-1108140.95281758,-1108140.95281758,above_vessel
33,-161,-180,2730099.52018867,4106542.79964162,-1376443.27945295,-1108140.95281758,above_vessel
34,-160,-179,5136441.96589999,2518804.73343381,2617637.23246618,298872.948929794,above_vessel
35,-159,-178,23576596.0570904,3090337.63639582,20486258.4206946,298872.948929794,above_vessel
36,-158,-177,3706273.8013582,3407400.8524284,298872.948929794,918411.068355706,above_vessel
37,-157,-176,1488344.47885486,2622390.49175343,-1134046.01289857,918411.068355706,above_vessel
38,-156,-175,4895972.7872774,3977561.71892169,918411.068355706,918411.068355706,above_vessel
39,-155,-174,8109817.19781463,1405839.50273815,6703977.69507649,2182917.97557336,above_vessel
40,-154,-173,5111258.60340992,2928340.62783656,2182917.97557336,2182917.97557336,above_vessel
41,-153,-172,6313166.72931666,2919344.24095295,3393822.48836371,2182917.97557336,above_vessel
42,-152,-171,557987.713715356,2402835.93605583,-1844848.22234047,-1844848.22234047,above_vessel
43,-151,-170,185300.339847916,7201652.6989482,-7016352.35910028,-1844848.22234047,above_vessel
44,-150,-169,447728.005621449,3982319.25183206,-3534591.24621062,-1957937.39869979,above_vessel
45,-149,-168,1933463.47474817,1426014.69742385,507448.777324327,-1957937.39869979,above_vessel
46,-148,-167,2195696.50419388,4153633.90289368,-1957937.39869979,507448.777324327,above_vessel
47,-147,-166,3792263.81222122,2519672.01878196,1272591.79343925,1272591.79343925,above_vessel
48,-146,-165,5765755.94426855,1650482.98846552,4115272.95580303,1272591.79343925,above_vessel
49,-145,-164,3198023.8157858,1806458.64104058,1391565.17474523,1272591.79343925,above_vessel
50,-144,-163,5352669.01379794,5801724.47718945,-449055.463391509,934484.56506332,above_vessel
51,-143,-162,546887.651017499,3630088.88598789,-3083201.23497039,934484.56506332,above_vessel
52,-142,-161,5011018.80606565,4076534.24100233,934484.56506332,-449055.463391509,above_vessel
53,-141,-160,7225334.04078576,2378057.61803848,4847276.42274728,-1677768.7872622,above_vessel
54,-140,-159,1808335.17564898,3486103.96291118,-1677768.7872622,-1677768.7872622,above_vessel
55,-139,-158,676265.122592954,2946563.2573289,-2270298.13473594,-1677768.7872622,above_vessel
56,-138,-157,241756.684305008,2628378.88937537,-2386622.20507036,-1699825.06868079,above_vessel
57,-137,-156,8624159.27350785,4893080.0200122,3731079.25349566,-2270298.13473594,above_vessel
58,-136,-155,987812.309086867,2687637.37776765,-1699825.06868079,-2350388.31282222,above_vessel
59,-135,-154,856354.387435666,3206742.70025788,-2350388.31282222,-2350388.31282222,above_vessel
60,-134,-153,110537.04305414,4486634.17820568,-4376097.13515154,-2350388.31282222,above_vessel
61,-133,-152,787614.601228723,6381622.06296808,-5594007.46173936,-4376097.13515154,above_vessel
62,-132,-151,2388073.72395966,1699631.92758014,688441.796379517,-4376097.13515154,above_vessel
