z_index,relative_to_top_px,relative_to_bottom_px,V_sv_raw,B_sv_raw,T_raw,T_mov5,region
1,-189,-208,1005844.83179662,3178945.70209928,-2173100.87030266,-2173100.87030266,above_vessel
2,-188,-207,1553909.78407815,4010827.74962724,-2456917.96554909,-171899.142842118,above_vessel
3,-187,-206,5228725.0366025,3399422.45198408,1829302.58461842,1829302.58461842,above_vessel
4,-186,-205,6152064.99607743,3122960.31871469,3029104.67736274,1829302.58461842,above_vessel
5,-185,-204,10781194.2230857,6539387.0918473,4241807.13123842,1829302.58461842,above_vessel
6,-184,-203,2847108.59177094,5347786.67678037,-2500678.08500943,1387836.13856124,above_vessel
7,-183,-202,3032800.84023686,1644964.70167563,1387836.13856124,1387836.13856124,above_vessel
8,-182,-201,1222025.61773912,3151021.55212992,-1928995.9343908,1334501.5621333,above_vessel
9,-181,-200,7138867.44115476,5288672.31937348,1850195.12178128,1334501.5621333,above_vessel
10,-180,-199,6020242.08765336,4685740.52552006,1334501.5621333,1334501.5621333,above_vessel
11,-179,-198,3615132.74912727,4302525.32381319,-687392.574685912,1850195.12178128,above_vessel
12,-178,-197,6156665.80765411,2252340.01538747,3904325.79226664,3904325.79226664,above_vessel
13,-177,-196,18283282.7064119,6560743.84573147,11722538.8606804,3904325.79226664,above_vessel
14,-176,-195,15550151.1304711,4888674.31629438,10661476.8141767,3904325.79226664,above_vessel
15,-175,-194,1189045.68949202,1509967.18733791,-320921.497845888,-320921.497845888,above_vessel
16,-174,-193,1574762.04365909,3383941.50667007,-1809179.46301099,-1809179.46301099,above_vessel
17,-173,-192,611103.787461796,4357604.95162879,-3746501.16416699,-1809179.46301099,above_vessel
18,-172,-191,1567213.13780298,3834343.12960143,-2267129.99179845,-2267129.99179845,above_vessel
19,-171,-190,2867625.57797538,2199576.51549135,668049.06248403,-2267129.99179845,above_vessel
20,-170,-189,1768229.75516733,5069129.16007362,-3300899.4049063,668049.06248403,above_vessel
21,-169,-188,4081625.22607541,1854281.66475788,2227343.56131753,668049.06248403,above_vessel
22,-168,-187,11046622.8913881,5991358.44386831,5055264.44751975,2227343.56131753,above_vessel
23,-167,-186,1796634.7882929,7189767.27097891,-5393132.48268601,2227343.56131753,above_vessel
24,-166,-185,5362565.4539764,2885241.57582912,2477323.87814728,2106316.17391755,above_vessel
25,-165,-184,1330952.8661356,6665481.79615046,-5334528.93001486,2106316.17391755,above_vessel
26,-164,-183,5368175.62395449,3261859.45003695,2106316.17391755,2477323.87814728,above_vessel
27,-163,-182,10629543.3601878,2522088.20748153,8107455.15270627,2106316.17391755,above_vessel
28,-162,-181,9381367.33035018,5256605.16350451,4124762.16684567,2106316.17391755,above_vessel
29,-161,-180,3812194.90909835,3167647.7122612,644547.196837158,644547.196837158,above_vessel
30,-160,-179,2693257.02306811,3676233.12366877,-982976.100600667,-982976.100600667,above_vessel
31,-159,-178,2853993.5202813,4998739.76637299,-2144746.24609169,-2144746.24609169,above_vessel
32,-158,-177,1456171.67195836,4024160.48339418,-2567988.81143583,-2144746.24609169,above_vessel
33,-157,-176,2665125.54456562,8218108.37036392,-5552982.8257983,-2144746.24609169,above_vessel
34,-156,-175,1669348.06032014,2968521.70909072,-1299173.64877058,-1299173.64877058,above_vessel
35,-155,-174,3985508.53891024,2881464.48895461,1104044.04995562,764665.351399425,above_vessel
36,-154,-173,3788509.63443666,1302581.24215409,2485928.39228257,764665.351399425,above_vessel
37,-153,-172,7452867.55875168,6688202.20735225,764665.351399425,1104044.04995562,above_vessel
38,-152,-171,377765.36984302,4208487.07483072,-3830721.7049877,1552905.604598,above_vessel
39,-151,-170,5270055.86526108,2763297.48030419,2506758.3849569,764665.351399425,above_vessel
40,-150,-169,4586567.72012756,3033662.11552956,1552905.604598,1091323.99611816,above_vessel
41,-149,-168,238316.177426508,5306566.02874864,-5068249.85132213,1552905.604598,above_vessel
42,-148,-167,5054251.16668178,3962927.17056362,1091323.99611816,1552905.604598,above_vessel
43,-147,-166,9718832.28593235,3918534.24594409,5800298.03998826,1091323.99611816,above_vessel
44,-146,-165,4542094.85081423,2544705.43896443,1997389.4118498,1091323.99611816,above_vessel
45,-145,-164,1614688.7220569,5005789.44702801,-3391100.72497112,-407539.585370448,above_vessel
46,-144,-163,5332738.50172064,5740278.08709108,-407539.585370448,-407539.585370448,above_vessel
47,-143,-162,279972.921796649,5830609.05128067,-5550636.12948402,-407539.585370448,above_vessel
48,-142,-161,7480136.97853591,1508607.63114719,5971529.34738872,2941826.08274475,above_vessel
49,-141,-160,6847644.48589996,1768157.357807,5079487.12809297,2941826.08274475,above_vessel
50,-140,-159,4922669.89439902,1980843.81165427,2941826.08274475,2941826.08274475,above_vessel
51,-139,-158,4033706.90578423,4616338.64636538,-582631.740581157,1775214.07594077,above_vessel
52,-138,-157,159600.585875887,2116510.18470578,-1956909.5988299,-582631.740581157,above_vessel
53,-137,-156,6654975.16319017,4879761.0872494,1775214.07594077,-582631.740581157,above_vessel
54,-136,-155,933585.097229877,4239168.01265335,-3305582.91542347,1775214.07594077,above_vessel
55,-135,-154,6817438.49649977,3099840.7996447,3717597.69685507,1775214.07594077,above_vessel
56,-134,-153,15575546.3141922,1940259.86247014,13635286.4517221,2738391.58307406,above_vessel
57,-133,-152,336483.193975837,1882394.67765876,-1545911.48368292,3717597.69685507,above_vessel
58,-132,-151,6074855.75204027,3336464.16896621,2738391.58307406,2738391.58307406,above_vessel
59,-131,-150,6714379.09999681,2115623.43879079,4598755.66120602,-1545911.48368292,above_vessel
60,-130,-149,484940.296921896,3093398.67675504,-2608458.37983315,2738391.58307406,above_vessel
61,-129,-148,3043848.84169924,5310361.00893401,-2266512.16723477,-2266512.16723477,above_vessel
62,-128,-147,6608004.99669901,2298088.15906423,4309916.83763478,-2608458.37983315,above_vessel
63,-127,-146,66445.7305238455,2796209.90537637,-2729764.17485252,-2729764.17485252,above_vessel
64,-126,-145,193762.967767424,6163202.49668231,-5969439.52891488,-2729764.17485252,above_vessel
65,-125,-144,1691516.10572836,4662985.83474606,-2971469.7290177,-2729764.17485252,above_vessel
66,-124,-143,901604.033832864,3144526.72185355,-2242922.68802069,-2369286.48636622,above_vessel
67,-123,-142,1738336.6353862,3616523.29674145,-1878186.66135525,-2369286.48636622,above_vessel
68,-122,-141,4148263.12749062,6517549.61385685,-2369286.48636622,-2242922.68802069,above_vessel
69,-121,-140,1521986.98573835,5166400.45485127,-3644413.46911291,-1878186.66135525,above_vessel
70,-120,-139,7317413.45800682,1873714.17155165,5443699.28645517,310614.162341331,above_vessel
71,-119,-138,4459696.78929322,3454194.08371203,1005502.70558119,310614.162341331,above_vessel
72,-118,-137,2711542.85129972,2400928.68895839,310614.162341331,1005502.70558119,above_vessel
73,-117,-136,1425339.7328439,4975186.60042523,-3549846.86758133,1005502.70558119,above_vessel
74,-116,-135,10844116.6332547,5620141.93125236,5223974.70200235,5223974.70200235,above_vessel
75,-115,-134,13833864.5874124,3576900.27568537,10256964.311727,5223974.70200235,above_vessel
76,-114,-133,10171725.1599212,2949996.81308607,7221728.34683516,5223974.70200235,above_vessel
77,-113,-132,4111481.64308033,7075405.62294932,-2963923.97986899,185841.202510283,above_vessel
78,-112,-131,183320.25518955,7192031.16733027,-7008710.91214071,185841.202510283,above_vessel
79,-111,-130,2437257.53849885,2251416.33598857,185841.202510283,-2963923.97986899,above_vessel
80,-110,-129,3886653.59431353,3198625.74882856,688027.845484969,185841.202510283,above_vessel
81,-109,-128,372099.220596596,3373867.95515825,-3001768.73456166,185841.202510283,above_vessel
82,-108,-127,7817256.54908487,5517293.85650529,2299962.69257958,-952155.682059513,above_vessel
83,-107,-126,536719.482146706,1488875.16420622,-952155.682059513,-2253433.38965588,above_vessel
84,-106,-125,2638050.96822204,4891484.35787792,-2253433.38965588,-952155.682059513,above_vessel
85,-105,-124,321380.935243542,4820027.80486926,-4498646.86962572,-952155.682059513,above_vessel
86,-104,-123,3632691.62306404,3500461.68099061,132229.942073438,-2253433.38965588,above_vessel
87,-103,-122,4451589.78283907,2805008.63568835,1646581.14715071,132229.942073438,above_vessel
88,-102,-121,762613.970456607,5607983.15422102,-4845369.18376442,132229.942073438,above_vessel
89,-101,-120,20440148.3854016,6800061.77466473,13640086.6107369,-1234925.89619701,above_vessel
90,-100,-119,3444482.94182434,4679408.83802134,-1234925.89619701,-1234925.89619701,above_vessel
91,-99,-118,95414.1088666233,4015201.26917123,-3919787.1603046,6151533.7681498,above_vessel
92,-98,-117,12352216.4601396,6200682.69198984,6151533.7681498,-1234925.89619701,above_vessel
93,-97,-116,17746660.6460878,4679794.63629798,13066866.0097899,-976231.024910602,above_vessel
94,-96,-115,121618.895519877,1957013.23906276,-1835394.34354289,3010834.39135502,above_vessel
95,-95,-114,468420.007773442,1444651.03268404,-976231.024910602,-976231.024910602,above_vessel
96,-94,-113,5278713.83512778,2267879.44377277,3010834.39135502,-1809816.13580534,above_vessel
97,-93,-112,2478719.58388746,4288535.71969279,-1809816.13580534,-976231.024910602,above_vessel
