bin_start_r_px,bin_end_r_px,bin_center_r_px,T_bin_median,H_peak,H_median
0,4,2,205582290.479842,0.554813075599951,0.911924990850118
5,9,7,17552349.8475037,0.0473692222232279,0.077858975287817
10,14,12,23903303.0629842,0.0645087913867384,0.106030628300334
15,19,17,78002310.5464066,0.210507927103758,0.346003812708247
20,24,22,26459890.0358224,0.0714083539810085,0.117371174931911
25,29,27,35822176.9200923,0.0966747286710999,0.158900546753513
30,34,32,4125143.65601608,0.0111326886851196,0.0182983737655007
35,39,37,11292609.6529839,0.0304758132546249,0.0500919263543329
40,44,42,-4930817.28444837,-0.0133069920391535,-0.021872192865003
45,49,47,-7449340.17441939,-0.020103829584315,-0.0330438942699829
50,54,52,10582044.221474,0.0285581821612517,0.0469399896134996
55,59,57,-11609887.0415663,-0.0313320623185244,-0.051499310127539
60,64,62,15015837.600903,0.0405238360883194,0.0666074764263462
65,69,67,27023628.8635685,0.0729297382993121,0.119871816033507
70,74,72,10388835.563134,0.0280367622971379,0.0460829517646766
75,79,77,-17355177.8189601,-0.0468371062548572,-0.0769843566623223
80,84,82,9351630.77405665,0.0252376166231023,0.0414821032889575
85,89,87,-5962913.07580441,-0.0160923498585429,-0.0264503787724175
90,94,92,-3521913.95595534,-0.00950472878447458,-0.0156225584633925
95,99,97,-2296389.6086361,-0.00619735765454022,-0.0101863592819981
100,104,102,-2041657.50834476,-0.00550990203914259,-0.00905641483160207
105,109,107,9999533.56265607,0.0269861375584106,0.044356080143609
110,114,112,3885516.873935,0.0104859983906773,0.0172354337109527
115,119,117,3610584.49994814,0.009744027496017,0.0160158845851639
120,124,122,22697493.1465406,0.0612546243727923,0.100681878685505
