scan_id,frame_index,coordinate_base,alpha,diameter_um,diameter_axial_px,x_center_px,z_peak_px,z_upper_px,z_lower_op_px,z_tail_start_px,tracking_class,tracking_confidence,old_tracking_class,old_tracking_confidence,new_tracking_class,overall_tracking_confidence,x_path_confidence_class,x_path_confidence,x_local_evidence_available,x_local_evidence_strong,x_local_peak_px,x_local_peak_score,x_local_baseline_score,x_local_noise_sigma,x_local_peak_snr,x_local_path_residual_px,x_alignment_tolerance_px,x_local_window_half_width_px,x_local_window_x0_px,x_local_window_x1_exclusive_px,x_local_path_change_px,z_edge_confidence_class,z_edge_confidence,z_candidate_present,z_candidate_accepted,z_residual_tolerance_px,peak_excess,background_sigma,peak_snr,upper_threshold,upper_component_width_px,upper_edge_method,upper_core_start_px,upper_core_stop_exclusive_px,upper_boundary_score,upper_top_contrast_snr,upper_bottom_contrast_snr,upper_support_difference,upper_balance_fraction,upper_persistent_fraction,seed_x_px,seed_z_upper_px,model_z_upper_px,residual_x_px,residual_z_px,distance_to_z_anchor_frames,x_robust_snr,central_x0_px,central_x1_exclusive_px,side_left_x0_px,side_left_x1_exclusive_px,side_right_x0_px,side_right_x1_exclusive_px,window_300_fits,qc_valid,qc_flags,z_continuity_status,z_local_prediction_px,z_relock_start,z_relock_confirmation_frame,z_short_gap_filled,z_valid_segment_id,z_core_path_px,z_core_restart,z_core_upper_prediction_px,valid_local_body,invalid_reason,x_anchor_px,z_upper_algorithm_px,expected_lateral_width_px,local_window_x0_px,local_window_x1_exclusive_px,local_window_half_width_px,x1_local_geometry_px,x2_robust_centroid_px,x3_local_high_signal_midaxis_px,x1_fallback,local_body_peak_cnr,local_body_peak_excess,local_body_background,local_body_sigma,local_body_run_width_px,local_body_axial_completeness,local_body_continuity_score,local_body_width_consistency,assessability_score,vessel_presence_prediction,x4_centroid_isolated_jump_corrected_px,x4_jump_corrected,neighbor_peak_cnr,cnr_score,continuity_score,width_consistency_score,axial_completeness_score,neighbor_support_score,v2_z_upper_px
flow03,420,0,0.2,128.0,19,247.20122405323707,202.0,190.0,209.0,211.0,high_confidence,0.5,high_confidence,0.5,high_confidence,0.9092909358116252,strong_evidence,0.8408908633830992,True,True,247.0,44766.7265625,17653.3828125,6208.4853515625,4.367143065446122,-0.2012240532370697,3.5275590551181097,16.0,231,265,0.106530305370029,strong_evidence,0.983254833597231,True,True,3.9240208621291233,42084.28776071329,4760.996048033826,8.839387249248624,19043.984192135304,28,persistent_core_paired_edge_continuity_first_v2_1,190.0,218.0,5.923847933887448,4.199408621683753,0.2223747527207325,0.2487835362553596,0.0452260799593264,1.0,247.0,190.0,189.61231464360932,-0.2012240532370697,0.3876853563906479,0.0,4.367143065446122,246,249,219,235,260,276,True,True,,accepted,188.0,False,,False,2,193.0,False,188.0,True,ok,247.20122405323707,190.0,10.0,231.0,264.0,16.0,248.0,248.5326025031117,248.0,False,3.385864315595253,29035.0,35392.5,8575.3584,11.0,0.3684210526315789,1.0,0.9090909090909092,0.600388219765841,assessable,248.5326025031117,False,6.947887698591956,0.2309773859325421,1.0,0.9090909090909092,0.3684210526315789,0.824647949765326,191.0
flow03,423,0,0.2,128.0,19,247.0320144729573,200.0,190.0,209.0,211.0,high_confidence,0.7975258366770264,high_confidence,0.7975258366770264,high_confidence,0.9172250290374492,strong_evidence,0.8437891273562811,True,True,245.0,41488.2421875,12744.2421875,3521.9619140625,8.161360259243825,-2.0320144729572576,3.5275590551181097,16.0,231,265,0.0336740960266865,strong_evidence,0.9970521385226608,True,True,3.9240208621291233,47437.34505882164,5722.723045914247,8.289295965963206,22890.892183656983,56,persistent_core_paired_edge_continuity_first_v2_1,191.0,247.0,6.978379829613887,4.916779849056685,2.099053314523463,0.3895895928144455,0.0780068554554089,1.0,245.0,190.0,189.9307995751396,-2.0320144729572576,0.0692004248604121,0.0,8.161360259243825,246,249,219,235,260,276,True,True,,accepted,190.0,False,,False,2,193.0,False,190.0,True,ok,247.0320144729573,190.0,10.0,231.0,264.0,16.0,247.0,246.93853497295152,247.5,False,10.65425817200139,39916.5,24340.0,3746.5302,17.0,0.8421052631578947,1.0,0.5882352941176471,0.8939628482972136,assessable,246.93853497295152,False,11.136165471554142,1.0,1.0,0.5882352941176471,0.8421052631578947,1.0,195.0
flow03,436,0,0.2,128.0,19,246.1205648533383,195.0,192.0,211.0,213.0,model_assisted,0.49,model_assisted,0.49,high_confidence,0.9731355842847632,strong_evidence,0.991418684770063,True,True,246.0,41786.625,9444.8154296875,2792.870849609375,11.580130737100138,-0.1205648533382941,3.5275590551181097,16.0,230,264,0.0806591998987755,strong_evidence,0.9551896488826824,True,True,3.9240208621291233,45292.54235602103,3180.557945487082,14.240439297855572,12722.23178194833,62,persistent_core_paired_edge_continuity_first_v2_1,191.0,253.0,8.556361778785952,5.624884037981643,1.4952293787749398,0.2799568474292755,0.0779208169459719,1.0,442.0,191.0,192.00845082498853,195.8794351466617,-1.008450824988529,0.0,11.580130737100138,245,248,218,234,259,275,True,True,X_MODEL_ASSISTED,accepted,190.0,False,,False,2,194.0,False,190.0,True,ok,246.1205648533383,192.0,10.0,230.0,263.0,16.0,246.0,245.7196148754222,246.5,False,7.371402297123354,39087.0,26448.0,5302.5189,13.0,0.8947368421052632,1.0,0.7692307692307693,0.8800612339082357,assessable,245.7196148754222,False,6.7203651848458055,0.8952337161872257,1.0,0.7692307692307693,0.8947368421052632,0.7867275308076342,233.0
flow03,447,0,0.2,128.0,19,245.3847852115801,198.0,195.0,214.0,216.0,high_confidence,0.5,high_confidence,0.5,high_confidence,0.8715135994425697,strong_evidence,0.8452610302100318,True,True,246.0,42082.14453125,23730.765625,3907.6064453125,4.696322202115315,0.6152147884199053,3.5275590551181097,16.0,229,263,0.2510818593147803,strong_evidence,0.8985815350136431,True,True,3.9240208621291233,34129.5082572332,4116.75868156337,8.290383502457876,16467.03472625348,5,persistent_core_paired_edge_continuity_first_v2_1,196.0,201.0,6.771015304661222,5.539060629106712,-0.7089564024803104,0.1404450684785843,0.1747691388516309,0.8947368421052632,246.0,196.0,194.9850148960677,0.6152147884199053,1.014985103932304,0.0,4.696322202115315,244,247,217,233,258,274,True,True,,accepted,194.0,False,,False,2,195.0,False,194.0,True,ok,245.3847852115801,195.0,10.0,229.0,262.0,16.0,245.0,244.44004070953935,245.0,False,2.523143624175522,20206.0,45329.0,8008.2639,5.0,0.3157894736842105,1.0,0.5,0.3912943761211519,not_assessable,244.44004070953935,False,2.804554619496894,0.0871906040292536,1.0,0.5,0.3157894736842105,0.1340924365828157,233.0
flow03,469,0,0.2,128.0,19,244.99995538865724,207.0,197.0,216.0,218.0,high_confidence,0.5,high_confidence,0.5,high_confidence,0.9158687094146334,strong_evidence,0.9999968383652418,True,True,245.0,46227.96875,15535.2041015625,3796.75390625,8.083948922239289,4.461134275857148e-05,3.5275590551181097,16.0,228,262,0.0001600947658744,strong_evidence,0.8388181449214289,True,True,3.9240208621291233,52419.8989692554,11023.853537210704,4.755133837030175,44095.41414884282,11,persistent_core_paired_edge_continuity_first_v2_1,205.0,216.0,4.050546866743167,2.936496661381755,0.7125520998337384,0.1971955895423889,0.0015541992978748,1.0,245.0,199.0,196.99653760486035,4.461134275857148e-05,2.0034623951396497,0.0,8.083948922239289,244,247,217,233,258,274,True,True,,accepted,197.0,False,,False,2,198.0,False,197.0,True,ok,244.99995538865724,197.0,10.0,229.0,262.0,16.0,245.5,245.38469968678243,244.5,False,7.887996299652047,38043.0,27492.0,4822.8978,14.0,0.7894736842105263,1.0,0.7142857142857143,0.8682263414703211,assessable,245.38469968678243,False,5.808901710113787,0.9813327166086746,1.0,0.7142857142857143,0.7894736842105263,0.6348169516856311,200.0
flow03,471,0,0.2,128.0,19,245.00000000000003,207.0,197.0,216.0,218.0,high_confidence,0.6267430354821882,high_confidence,0.6267430354821882,high_confidence,0.9299353812563224,strong_evidence,0.9264226511541224,True,True,246.0,48237.02734375,9530.0205078125,1372.3663330078125,28.20457330157862,0.9999999999999716,3.5275590551181097,16.0,229,262,0.0,strong_evidence,0.9334614306278168,True,True,3.9240208621291233,59076.78627261365,12104.711161875814,4.880478805531348,48418.84464750325,9,persistent_core_paired_edge_continuity_first_v2_1,205.0,214.0,2.8760939988295755,1.8608292665361192,0.6929984241573187,0.2035494744777679,0.0773060857088484,1.0,246.0,197.0,196.999601619018,0.9999999999999716,0.0003983809819771,0.0,28.20457330157862,244,247,217,233,258,274,True,True,,accepted,198.0,False,,False,2,198.0,False,198.0,True,ok,245.00000000000003,197.0,10.0,229.0,262.0,16.0,245.0,245.2840632722316,245.0,False,9.730867870649869,39616.5,25918.5,4071.2196,15.0,0.9473684210526316,1.0,0.6666666666666666,0.8820091070643041,assessable,245.2840632722316,False,5.394230634384564,1.0,1.0,0.6666666666666666,0.9473684210526316,0.5657051057307606,198.0
