z_index,relative_to_top_px,relative_to_bottom_px,V_sv_raw,B_sv_raw,T_raw,T_mov5,region
1,-196,-215,13614058.7228118,5297215.49180885,8316843.23100293,4574468.30155935,above_vessel
2,-195,-214,2626771.10285026,7778558.68027525,-5151787.57742499,6445655.76628114,above_vessel
3,-194,-213,6348201.2469284,1773732.94536905,4574468.30155935,8316843.23100293,above_vessel
4,-193,-212,12505133.8525459,4091127.67313644,8414006.17940944,4574468.30155935,above_vessel
5,-192,-211,17505876.7720006,4458228.02564027,13047648.7463603,4574468.30155935,above_vessel
6,-191,-210,3260604.50890734,10411713.3877347,-7151108.87882737,5571633.92127068,above_vessel
7,-190,-209,5236191.94335622,4295694.416346,940497.527010213,1483583.31625053,above_vessel
8,-189,-208,7567007.34400204,1995373.42273136,5571633.92127068,1483583.31625053,above_vessel
9,-188,-207,5038055.37464655,3554472.05839602,1483583.31625053,1483583.31625053,above_vessel
10,-187,-206,11746853.6712356,2901324.54021475,8845529.13102086,1483583.31625053,above_vessel
11,-186,-205,1100183.97500995,5479831.90010325,-4379647.92509331,-2618245.05820299,above_vessel
12,-185,-204,1329626.96625605,3947872.02445904,-2618245.05820299,-2939112.84850445,above_vessel
13,-184,-203,413447.659871846,8611247.54223067,-8197799.88235882,-2939112.84850445,above_vessel
14,-183,-202,420426.567420748,3359539.41592519,-2939112.84850445,-2618245.05820299,above_vessel
15,-182,-201,3744753.85164978,5976855.31463316,-2232101.46298338,-2232101.46298338,above_vessel
16,-181,-200,4667822.9242776,2550090.92826948,2117731.99600812,2117731.99600812,above_vessel
17,-180,-199,5111570.33189109,1353351.26466791,3758219.06722318,2117731.99600812,above_vessel
18,-179,-198,4380826.06898476,1983071.70215953,2397754.36682524,2117731.99600812,above_vessel
19,-178,-197,787392.701205396,5847461.57899696,-5060068.87779156,871525.164036612,above_vessel
20,-177,-196,3624341.61132662,2752816.44729001,871525.164036612,142780.89674912,above_vessel
21,-176,-195,1024183.8627946,4022355.32973525,-2998171.46694066,142780.89674912,above_vessel
22,-175,-194,1876388.68082713,1733607.78407801,142780.89674912,142780.89674912,above_vessel
23,-174,-193,3151327.47161228,1511844.25640511,1639483.21520716,-1547302.18404065,above_vessel
24,-173,-192,2952539.89862158,7289560.82442709,-4337020.92580551,-57642.7078904571,above_vessel
25,-172,-191,611019.36045722,2158321.54449787,-1547302.18404065,-1547302.18404065,above_vessel
26,-171,-190,871706.943670551,929349.651561008,-57642.7078904571,-1547302.18404065,above_vessel
27,-170,-189,1433638.44974614,3204508.65860029,-1770870.20885415,-57642.7078904571,above_vessel
28,-169,-188,5838587.15214026,3579588.17144895,2258998.98069132,-57642.7078904571,above_vessel
29,-168,-187,5376739.33083759,1894823.63327621,3481915.69756138,54747.6212373809,above_vessel
30,-167,-186,582495.137756007,2238905.89922705,-1656410.76147104,54747.6212373809,above_vessel
31,-166,-185,2476594.23724727,2421846.61600989,54747.6212373809,54747.6212373809,above_vessel
32,-165,-184,408763.037662637,3518385.20710269,-3109622.16944005,-1656410.76147104,above_vessel
33,-164,-183,16262005.3143903,7329441.73679147,8932563.57759887,54747.6212373809,above_vessel
34,-163,-182,2334251.78821006,4807625.4670203,-2473373.67881024,2888960.58854653,above_vessel
35,-162,-181,8976786.72468053,2920218.77751669,6056567.94716384,2888960.58854653,above_vessel
36,-161,-180,5263815.68048998,2374855.09194346,2888960.58854653,2888960.58854653,above_vessel
37,-160,-179,5447936.38663645,4550125.99176171,897810.394874737,4434425.74131381,above_vessel
38,-159,-178,8822212.50062627,3878514.93047022,4943697.57015606,2888960.58854653,above_vessel
39,-158,-177,7765552.29452658,3331126.55321278,4434425.74131381,897810.394874737,above_vessel
40,-157,-176,274037.074623208,1526411.57662424,-1252374.50200103,-412031.142492369,above_vessel
41,-156,-175,1820714.78080123,2235111.86109508,-414397.080293845,-412031.142492369,above_vessel
42,-155,-174,2153129.16315071,2565160.30564308,-412031.142492369,-414397.080293845,above_vessel
43,-154,-173,1000382.73835911,1401585.09667126,-401202.358312155,-414397.080293845,above_vessel
44,-153,-172,2866739.6239047,7048652.5691972,-4181912.94529251,-2437538.9022337,above_vessel
45,-152,-171,1406642.36157512,3844181.26380882,-2437538.9022337,-2437538.9022337,above_vessel
46,-151,-170,1117683.1070762,9657882.88779266,-8540199.78071646,-2437538.9022337,above_vessel
47,-150,-169,5205245.64739586,2582493.46974911,2622752.17764675,-1063032.96271663,above_vessel
48,-149,-168,11590789.9860133,5240513.14284668,6350276.84316658,838340.164660838,above_vessel
49,-148,-167,1918979.70403966,2982012.66675629,-1063032.96271663,838340.164660838,above_vessel
50,-147,-166,4294166.32480681,3455826.16014597,838340.164660838,838340.164660838,above_vessel
51,-146,-165,3649629.77536095,3559888.30578726,89741.4695736975,429652.996128848,above_vessel
52,-145,-164,5464927.08598005,3982949.02383952,1481978.06214053,429652.996128848,above_vessel
53,-144,-163,3397240.8786535,2967587.88252465,429652.996128848,429652.996128848,above_vessel
54,-143,-162,299790.583516866,1265889.08804565,-966098.504528787,1481978.06214053,above_vessel
55,-142,-161,6296318.13550731,3646404.12410754,2649914.01139978,429652.996128848,above_vessel
56,-141,-160,8168868.76572089,3626532.78579516,4542335.97992573,-966098.504528787,above_vessel
57,-140,-159,1054875.52166841,3338206.55814406,-2283331.03647565,-1324255.61086136,above_vessel
58,-139,-158,2326859.0357439,4076463.20955964,-1749604.17381574,-1749604.17381574,above_vessel
59,-138,-157,2734377.8583375,4058633.46919886,-1324255.61086136,-2283331.03647565,above_vessel
60,-137,-156,941919.592470752,4169354.56082335,-3227434.9683526,-1749604.17381574,above_vessel
61,-136,-155,93383.2647524526,3414433.47768513,-3321050.21293268,-3227434.9683526,above_vessel
62,-135,-154,6537406.17640614,7978202.46196823,-1440796.28556209,-3227434.9683526,above_vessel
63,-134,-153,84582.1596963515,5147650.09031642,-5063067.93062007,-1440796.28556209,above_vessel
64,-133,-152,9550674.11229716,7608581.65644985,1942092.4558473,413384.614104686,above_vessel
65,-132,-151,8778529.92427812,8365145.31017343,413384.614104686,1942092.4558473,above_vessel
66,-131,-150,30129444.719818,4172137.1700633,25957307.5497547,1942092.4558473,above_vessel
67,-130,-149,7472423.30788727,3983594.84998284,3488828.45790443,413384.614104686,above_vessel
68,-129,-148,2146341.2902644,7819811.95106986,-5673470.66080546,1269317.01675458,above_vessel
69,-128,-147,3385052.8072738,5389653.37863017,-2004600.57135637,-2004600.57135637,above_vessel
70,-127,-146,3317538.93290004,2048221.91614546,1269317.01675458,-2004600.57135637,above_vessel
71,-126,-145,1078650.64759051,3919893.61692373,-2841242.96933322,-861512.57412296,above_vessel
72,-125,-144,12800156.0851562,2949156.92954061,9850999.15561557,1269317.01675458,above_vessel
73,-124,-143,1928248.14561388,2789760.71973684,-861512.57412296,1010709.83916941,above_vessel
74,-123,-142,8771841.64899722,3865307.45381012,4906534.19518711,3810516.46940541,above_vessel
75,-122,-141,4621273.7189281,3610563.87975868,1010709.83916941,3810516.46940541,above_vessel
76,-121,-140,6966649.20726176,3156132.73785634,3810516.46940541,3810516.46940541,above_vessel
77,-120,-139,6471667.12741506,1944099.73437817,4527567.39303689,1010709.83916941,above_vessel
78,-119,-138,4192691.52654788,4040498.43542306,152193.091124817,3810516.46940541,above_vessel
79,-118,-137,180592.126753905,2157483.47666142,-1976891.34990751,152193.091124817,above_vessel
80,-117,-136,25947378.9636747,7330735.78575676,18616643.1779179,-1851573.5486927,above_vessel
81,-116,-135,609133.890669546,3753504.27027812,-3144370.37960857,-1851573.5486927,above_vessel
82,-115,-134,2121875.01820898,3973448.56690169,-1851573.5486927,5678960.33212621,above_vessel
83,-114,-133,10239342.2787596,1254192.58977375,8985149.68898585,4910112.41833718,above_vessel
84,-113,-132,9990120.31131841,4311159.9791922,5678960.33212621,4910112.41833718,above_vessel
85,-112,-131,8598719.28799466,3688606.86965748,4910112.41833718,4910112.41833718,above_vessel
86,-111,-130,5403991.40707926,4422717.3925425,981274.014536765,981274.014536765,above_vessel
87,-110,-129,43030.6138200484,4909726.77094979,-4866696.15712974,981274.014536765,above_vessel
88,-109,-128,1984044.84573061,2611011.76683662,-626966.921106009,-626966.921106009,above_vessel
89,-108,-127,8895972.53550537,3547467.83485765,5348504.70064772,-626966.921106009,above_vessel
90,-107,-126,214625.833033709,1916785.25826774,-1702159.42523403,-626966.921106009,above_vessel
91,-106,-125,18770977.4270455,4869598.84141928,13901378.5856262,-987129.167692651,above_vessel
92,-105,-124,4724128.08385621,5711257.25154886,-987129.167692651,-987129.167692651,above_vessel
93,-104,-123,944863.882317101,4718095.00571064,-3773231.12339354,-987129.167692651,above_vessel
94,-103,-122,35281634.5223478,4498548.84869222,30783085.6736555,-1992087.21210354,above_vessel
95,-102,-121,2344820.96503943,4625664.33858913,-2280843.3735497,-1992087.21210354,above_vessel
96,-101,-120,2432378.3722583,4424465.58436184,-1992087.21210354,-1673500.66237778,above_vessel
97,-100,-119,2917543.20557028,4591043.86794805,-1673500.66237778,-1992087.21210354,above_vessel
98,-99,-118,23199139.4233378,4958035.8358837,18241103.5874541,-1673500.66237778,above_vessel
99,-98,-117,20786.5862679062,4882852.04791546,-4862065.46164755,3263480.01820655,above_vessel
100,-97,-116,8173803.69261741,4910323.67441086,3263480.01820655,3263480.01820655,above_vessel
101,-96,-115,25810711.3272672,4715184.01389184,21095527.3133754,3263480.01820655,above_vessel
102,-95,-114,4759141.64454882,5065980.54661997,-306838.902071148,6196627.06259908,above_vessel
103,-94,-113,9488514.0662361,3291887.00363701,6196627.06259908,6196627.06259908,above_vessel
104,-93,-112,10002472.2631404,2300931.44013534,7701540.82300508,4614537.98293693,above_vessel
105,-92,-111,9694742.83212486,5080204.84918793,4614537.98293693,6196627.06259908,above_vessel
106,-91,-110,2967147.55965756,2745980.58396713,221166.975690435,4614537.98293693,above_vessel
107,-90,-109,28731001.0919586,8874323.59885242,19856677.4931062,2716076.02449248,above_vessel
108,-89,-108,5767777.60713315,3051701.58264067,2716076.02449248,221166.975690435,above_vessel
109,-88,-107,816544.455213002,6025996.82822769,-5209452.37301469,76316.0832978897,above_vessel
110,-87,-106,4029517.08296627,6232002.06551859,-2202484.98255232,76316.0832978897,above_vessel
111,-86,-105,3846099.67627992,3769783.59298203,76316.0832978897,76316.0832978897,above_vessel
