z_index,relative_to_top_px,relative_to_bottom_px,V_sv_raw,B_sv_raw,T_raw,T_mov5,region
1,-205,-224,13100257.6646744,5038661.39713464,8061596.26753974,-2975141.45062522,above_vessel
2,-204,-223,904248.187914495,5145312.81500341,-4241064.62708892,-3608103.03885707,above_vessel
3,-203,-222,3566917.22283701,6542058.67346223,-2975141.45062522,-3711937.11727016,above_vessel
4,-202,-221,603329.510547191,9506738.02627056,-8903408.51572337,-3711937.11727016,above_vessel
5,-201,-220,12464.6793022507,3724401.79657241,-3711937.11727016,-2975141.45062522,above_vessel
6,-200,-219,11097975.0107821,3945332.3764237,7152642.63435841,7152642.63435841,above_vessel
7,-199,-218,13634573.893664,4658534.4079695,8976039.48569452,7152642.63435841,above_vessel
8,-198,-217,15095311.5109459,2655653.9292554,12439657.5816905,8976039.48569452,above_vessel
9,-197,-216,1090223.9345322,5205942.13007297,-4115718.19554077,8976039.48569452,above_vessel
10,-196,-215,13584870.239374,3348535.17784102,10236335.061533,-3988234.22906347,above_vessel
11,-195,-214,207941.599310202,4196175.82837367,-3988234.22906347,-3988234.22906347,above_vessel
12,-194,-213,217358.369911676,5628899.95243745,-5411541.58252577,-890681.890172989,above_vessel
13,-193,-212,5307736.62513178,3041638.8585376,2266097.76659418,-1123602.20630713,above_vessel
14,-192,-211,5088098.0225664,5978779.91273939,-890681.890172989,-890681.890172989,above_vessel
15,-191,-210,930594.695707743,2054196.90201487,-1123602.20630713,-890681.890172989,above_vessel
16,-190,-209,2457290.71125882,2908690.15657423,-451399.445315411,-890681.890172989,above_vessel
17,-189,-208,1488028.55417735,3415407.14733844,-1927378.59316109,-451399.445315411,above_vessel
18,-188,-207,6926459.64469425,3015429.09491328,3911030.54978098,-451399.445315411,above_vessel
19,-187,-206,2551107.89762596,2320404.3303572,230703.567268756,230703.567268756,above_vessel
20,-186,-205,88378.8688155726,2742162.4727855,-2653783.60396993,230703.567268756,above_vessel
21,-185,-204,12370451.2809415,2292900.94713129,10077550.3338102,230703.567268756,above_vessel
22,-184,-203,4493938.8281159,4488383.84964393,5554.97847196646,1547357.13557933,above_vessel
23,-183,-202,12271966.1132553,4994500.20290565,7277465.91034964,3433294.56537432,above_vessel
24,-182,-201,4474910.17597577,2927553.04039644,1547357.13557933,1547357.13557933,above_vessel
25,-181,-200,6378190.90172136,2944896.33634705,3433294.56537432,2093970.49438088,above_vessel
26,-180,-199,1948911.73944715,5545838.31307837,-3596926.57363122,1547357.13557933,above_vessel
27,-179,-198,4842835.84667794,2748865.35229706,2093970.49438088,1862728.70761871,above_vessel
28,-178,-197,311839.549465545,3765685.44554239,-3453845.89607684,1862728.70761871,above_vessel
29,-177,-196,5682801.72170871,3820073.01409,1862728.70761871,1862728.70761871,above_vessel
30,-176,-195,8572949.1410329,2914453.67393043,5658495.46710247,774115.542107149,above_vessel
31,-175,-194,491898.560048561,2434283.216748,-1942384.65669943,1862728.70761871,above_vessel
32,-174,-193,3358134.13191693,2584018.58980978,774115.542107149,2262255.74341387,above_vessel
33,-173,-192,7542457.88932012,5280202.14590625,2262255.74341387,774115.542107149,above_vessel
34,-172,-191,7999173.16441563,3485492.48875847,4513680.67565715,2262255.74341387,above_vessel
35,-171,-190,4607338.47464857,4620676.33111809,-13337.8564695148,3961551.22579031,above_vessel
36,-170,-189,6804391.51820014,2842840.29240983,3961551.22579031,3961551.22579031,above_vessel
37,-169,-188,10172172.6239555,2740191.87740803,7431980.7465475,-13337.8564695148,above_vessel
38,-168,-187,2219958.93955404,3847174.85668739,-1627215.91713335,-222522.4559264,above_vessel
39,-167,-186,3955387.54891951,4177910.00484591,-222522.4559264,-1627215.91713335,above_vessel
40,-166,-185,2593254.48755229,4327505.827223,-1734251.33967071,-1627215.91713335,above_vessel
41,-165,-184,975124.369769313,4316235.68053602,-3341111.31076671,-222522.4559264,above_vessel
42,-164,-183,8658546.26594443,4083460.94836047,4575085.31758397,4575085.31758397,above_vessel
43,-163,-182,11354967.4480888,4581944.2929344,6773023.15515444,4575085.31758397,above_vessel
44,-162,-181,10773957.3475597,2608455.01197283,8165502.33558686,5413867.48000541,above_vessel
45,-161,-180,586571.365604161,4060739.35586061,-3474167.99025645,6124788.09672718,above_vessel
46,-160,-179,8059889.97496469,2646022.49495928,5413867.48000541,5413867.48000541,above_vessel
47,-159,-178,7251582.75372775,1126794.65700057,6124788.09672718,5413867.48000541,above_vessel
48,-158,-177,5992331.9366158,1564056.25647262,4428275.68014317,5413867.48000541,above_vessel
49,-157,-176,7094475.95019337,1637657.34411667,5456818.6060767,4428275.68014317,above_vessel
50,-156,-175,386320.42982039,3434248.18120379,-3047927.7513834,-695806.840296849,above_vessel
51,-155,-174,1859581.39783309,2795747.02960485,-936165.631771757,-695806.840296849,above_vessel
52,-154,-173,1171678.509481,1867485.34977785,-695806.840296849,-695806.840296849,above_vessel
53,-153,-172,8916465.19666223,4377331.88061409,4539133.31604815,-271461.721936976,above_vessel
54,-152,-171,1820727.57832671,2092189.30026369,-271461.721936976,2556244.03832445,above_vessel
55,-151,-170,8022053.86496587,5465809.82664142,2556244.03832445,2556244.03832445,above_vessel
56,-150,-169,9155216.25304892,1748696.95131837,7406519.30173055,1957009.90966869,above_vessel
57,-149,-168,141647.827449395,4075611.85410463,-3933964.02665524,1957009.90966869,above_vessel
58,-148,-167,9482307.7364576,7525297.82678891,1957009.90966869,146084.977236009,above_vessel
59,-147,-166,6213547.70274897,6067462.72551296,146084.977236009,-606334.638175884,above_vessel
60,-146,-165,264821.406723262,2889269.84941403,-2624448.44269077,146084.977236009,above_vessel
61,-145,-164,1444683.51499811,2051018.15317399,-606334.638175884,-606334.638175884,above_vessel
62,-144,-163,6414021.74733991,3229400.26506315,3184621.48227676,-606334.638175884,above_vessel
63,-143,-162,2218086.57419726,5647361.21079732,-3429274.63660005,-606334.638175884,above_vessel
64,-142,-161,6097052.02544444,3421000.50364894,2676051.52179549,-921957.918727827,above_vessel
65,-141,-160,249610.706650753,4914596.39408975,-4664985.687439,-921957.918727827,above_vessel
66,-140,-159,1293348.55370224,2215306.47243006,-921957.918727827,-921957.918727827,above_vessel
67,-139,-158,1997674.36586968,2599424.0748842,-601749.709014523,-1666871.76558141,above_vessel
68,-138,-157,1517932.14817669,3894832.17271859,-2376900.0245419,-921957.918727827,above_vessel
69,-137,-156,2494292.3418239,4161164.10740531,-1666871.76558141,-1666871.76558141,above_vessel
70,-136,-155,2199941.43211372,2396244.28772203,-196302.855608303,-2376900.0245419,above_vessel
71,-135,-154,1708279.58766055,6212423.90234731,-4504144.31468676,-1666871.76558141,above_vessel
72,-134,-153,1343192.07153924,9485188.49597288,-8141996.42443364,-570030.009336175,above_vessel
73,-133,-152,4490820.98317994,5005029.4747604,-514208.491580465,-570030.009336175,above_vessel
74,-132,-151,3661414.58261222,4231444.59194839,-570030.009336175,-514208.491580465,above_vessel
75,-131,-150,8423632.1218614,5096633.83661945,3326998.28524195,-514208.491580465,above_vessel
76,-130,-149,2259488.42252443,2149175.52858873,110312.893935699,110312.893935699,above_vessel
77,-129,-148,3153232.31422313,5518416.64133464,-2365184.32711151,2942416.87015198,above_vessel
78,-128,-147,12620710.3244596,5390565.83803607,7230144.48642348,110312.893935699,above_vessel
79,-127,-146,8263191.18443797,5320774.31428599,2942416.87015198,-2061306.08744921,above_vessel
80,-126,-145,1549284.85486887,3610590.94231807,-2061306.08744921,2942416.87015198,above_vessel
81,-125,-144,1366986.15501881,5557598.44123048,-4190612.28621167,2942416.87015198,above_vessel
82,-124,-143,9602100.7893162,4511012.43688661,5091088.35242959,-2061306.08744921,above_vessel
83,-123,-142,12785306.3921438,3486947.9130345,9298358.47910926,5091088.35242959,above_vessel
84,-122,-141,151935.715644847,5178812.68951226,-5026876.97386741,5091088.35242959,above_vessel
85,-121,-140,8783409.54477075,2529404.99749589,6254004.54727486,6254004.54727486,above_vessel
86,-120,-139,11823530.7671129,7900403.72602584,3923127.04108703,6254004.54727486,above_vessel
87,-119,-138,14244005.2045134,4980649.7368712,9263355.46764217,6254004.54727486,above_vessel
88,-118,-137,13352055.3311348,2154897.84966526,11197157.4814696,3923127.04108703,above_vessel
89,-117,-136,2103956.23477591,3159474.1891505,-1055517.9543746,-1055517.9543746,above_vessel
90,-116,-135,1196239.27796331,5397411.82705323,-4201172.54908992,-1055517.9543746,above_vessel
91,-115,-134,4826637.3257337,7599583.11719455,-2772945.79146085,-1055517.9543746,above_vessel
92,-114,-133,7017949.64807025,4018715.18667636,2999234.46139389,-2573691.8266633,above_vessel
93,-113,-132,2540634.50044446,2680544.35045578,-139909.850011326,-934962.594853178,above_vessel
94,-112,-131,4171160.90862009,6744852.73528339,-2573691.8266633,-139909.850011326,above_vessel
95,-111,-130,4492026.25968897,5426988.85454215,-934962.594853178,-139909.850011326,above_vessel
96,-110,-129,1739502.77781708,1766421.06360789,-26918.2857908141,-934962.594853178,above_vessel
