bin_start_r_px,bin_end_r_px,bin_center_r_px,T_bin_median,H_peak,H_median
0,4,2,96730459.7936783,0.14840602892042,0.455729557743059
5,9,7,104931254.746268,0.160987871449654,0.49436624638133
10,14,12,90037159.7675083,0.138137018730914,0.424195182043054
15,19,17,32325009.375542,0.0495937503705843,0.152293933660375
20,24,22,24033926.0006924,0.0368733853300993,0.113231866058397
25,29,27,19570129.5846726,0.0300249293067982,0.0922014277572994
30,34,32,47054871.5938391,0.0721926335251258,0.221691242519228
35,39,37,16664319.3741912,0.0255667704698221,0.0785111837025048
40,44,42,15895487.3876831,0.024387211287864,0.0748889589975113
45,49,47,-5071018.30844965,-0.00778006939432475,-0.0238912637854302
50,54,52,14004107.8313329,0.0214854145866191,0.065978037137135
55,59,57,7697732.35171069,0.0118100326665075,0.0362665924234428
60,64,62,11138397.2621149,0.0170887775136635,0.052476715907866
65,69,67,-376404.566690026,-0.000577488281655297,-0.00177336784169121
70,74,72,11161069.7504677,0.0171235621509884,0.0525835335856896
75,79,77,8608025.82509054,0.0132066252168233,0.0405552895197312
80,84,82,19086704.4418597,0.0292832476702365,0.0899238501772289
85,89,87,-11843232.8071841,-0.0181701519277705,-0.0557974319669143
90,94,92,-8417256.11818389,-0.0129139420775028,-0.0396565096075425
95,99,97,33404553.5182366,0.0512500110727802,0.157380027283456
100,104,102,50735294.2125846,0.0778392199960464,0.239030944779777
105,109,107,13723927.4202649,0.0210555555507313,0.0646580134848475
110,114,112,4435269.80027823,0.00680468985316425,0.0208960398706183
115,119,117,-5639160.9977292,-0.00865172658024103,-0.0265679740695804
120,124,122,-11315267.7624784,-0.0173601361802935,-0.0533100120079816
