scan_id,z_index_0based,z_um,r_um,distance_from_vessel_bottom_um,V,B_left,B_right,B,B_standard_deviation,B_median_diagnostic,B_scaled_mad_diagnostic,background_mode,T,P,tail_z_fraction,background_left_valid_count,background_right_valid_count,region,validity,frame_id,bscan_index,flow_speed_mm_s
flow10,0,0.0,-1417.75,-1417.75,7584876.942720055,9943171.68559906,9312665.458666261,9627918.572132658,9271202.485826083,6245815.743943976,6672462.008036167,bilateral,-2043041.6294126036,-311359544.32248074,0.0,5,5,other,valid,flow10_Bscan499,499,10.0
flow10,1,6.7,-1411.05,-1411.05,7307324.239115838,8291522.396590926,7694239.003364095,7992880.69997751,5513414.9564096,6259804.842400132,5971698.989910443,bilateral,-685556.4608616722,-104478804.63531883,0.0,5,5,other,valid,flow10_Bscan499,499,10.0
flow10,2,13.4,-1404.3500000000001,-1404.3500000000001,9997655.40327613,13762291.410509085,5671889.68964955,9717090.55007932,9429077.21462463,7495027.969224196,5798577.450824111,bilateral,280564.8531968096,42758083.62719378,0.0,5,5,other,valid,flow10_Bscan499,499,10.0
flow10,3,20.1,-1397.65,-1397.65,9788212.57666606,17957470.00849484,4383067.338309751,11170268.673402295,15129022.547656408,6294692.799298096,6584431.5064199,bilateral,-1382056.0967362344,-210625349.1426021,0.0,5,5,other,valid,flow10_Bscan499,499,10.0
flow10,4,26.8,-1390.95,-1390.95,9361262.834227005,2347056.889991394,7654080.067978908,5000568.478985151,5281353.498465821,2904617.8816438317,3528238.156750991,bilateral,4360694.355241855,664569819.7388587,0.0,5,5,other,valid,flow10_Bscan499,499,10.0
flow10,5,33.5,-1384.25,-1384.25,6028160.505879725,10063537.64428206,4924998.148213267,7494267.896247663,5937667.511335013,4987570.688350778,4185754.998294618,bilateral,-1466107.390367938,-223434766.29207373,0.0,5,5,other,valid,flow10_Bscan499,499,10.0
flow10,6,40.2,-1377.55,-1377.55,5524884.131698313,5067548.362077207,5981778.93803125,5524663.650054228,3971357.750578735,4635803.843647622,3843143.2194111506,bilateral,220.48164408514276,33601.402558575755,0.0,5,5,other,valid,flow10_Bscan499,499,10.0
flow10,7,46.9,-1370.8500000000001,-1370.8500000000001,8054619.0959276,4581669.596284723,11771464.365796586,8176566.981040655,8587761.298779497,4400229.143488299,5295995.751247348,bilateral,-121947.88511305396,-18584857.69122942,0.0,5,5,other,valid,flow10_Bscan499,499,10.0
flow10,8,53.6,-1364.15,-1364.15,6872760.58611818,4076078.6578602986,13816143.884717965,8946111.271289133,7377960.028461639,6905196.6397740375,8277309.792284586,bilateral,-2073350.6851709522,-315978644.4200531,0.0,5,5,other,valid,flow10_Bscan499,499,10.0
flow10,9,60.300000000000004,-1357.45,-1357.45,8276878.872671578,9399303.272958413,4647482.465271515,7023392.869114963,6985776.172465396,4687236.364963027,3349340.6078629894,bilateral,1253486.0035566164,191031266.9420283,0.0,5,5,other,valid,flow10_Bscan499,499,10.0
flow10,10,67.0,-1350.75,-1350.75,4177017.8776994958,8375075.492403945,5772087.016998862,7073581.254701404,8394145.64256505,4020461.04120089,3704766.6043292405,bilateral,-2896563.377001909,-441436258.65509087,0.0,5,5,other,valid,flow10_Bscan499,499,10.0
flow10,11,73.7,-1344.05,-1344.05,5952117.637305509,3779355.5709507815,17584908.45342596,10682132.012188371,9024648.20733694,8345934.580039514,9527671.718262771,bilateral,-4730014.374882861,-720854190.7321479,0.0,5,5,other,valid,flow10_Bscan499,499,10.0
