scan_id,z_index_0based,z_um,r_um,distance_from_vessel_bottom_um,V,B_left,B_right,B,B_standard_deviation,B_median_diagnostic,B_scaled_mad_diagnostic,background_mode,T,P,tail_z_fraction,background_left_valid_count,background_right_valid_count,region,validity,frame_id,bscan_index,flow_speed_mm_s
flow01,0,0.0,-1384.25,-1384.25,15615137.628603403,6703551.4833260495,5085182.916655922,5894367.199990986,4951871.094964039,5786354.619840637,6554853.507467761,bilateral,9720770.428612417,1728352982.2072878,0.0,5,5,other,valid,flow01_Bscan499,499,1.0
flow01,1,6.7,-1377.55,-1377.55,16914247.372452836,10088712.657139745,5947500.244409516,8018106.4507746305,8446451.658074914,6733252.609965932,4977237.353776099,bilateral,8896140.921678206,1581733855.8743849,0.0,5,5,other,valid,flow01_Bscan499,499,1.0
flow01,2,13.4,-1370.8500000000001,-1370.8500000000001,5659903.698810277,5198896.2968584625,2993204.039973958,4096050.1684162105,4255124.202799073,2046230.2926453222,2657324.9565971517,bilateral,1563853.5303940668,278053157.7040651,0.0,5,5,other,valid,flow01_Bscan499,499,1.0
flow01,3,20.1,-1364.15,-1364.15,7853572.08430138,9309353.392371185,4381760.1695537735,6845556.78096248,8363439.775760229,4068701.219707654,5440028.343500954,bilateral,1008015.3033388992,179225120.93365625,0.0,5,5,other,valid,flow01_Bscan499,499,1.0
flow01,4,26.8,-1357.45,-1357.45,7654675.1712116925,5845069.371034325,6328616.254748542,6086842.812891433,6768079.327573106,3397178.281976919,3844022.7408713684,bilateral,1567832.3583202607,278760593.3093423,0.0,5,5,other,valid,flow01_Bscan499,499,1.0
flow01,5,33.5,-1350.75,-1350.75,11438497.916277086,10351077.479073923,2190393.2381649916,6270735.358619457,5925390.088393534,4530118.349978039,5642578.423328011,bilateral,5167762.557657627,918828182.751526,0.0,5,5,other,valid,flow01_Bscan499,499,1.0
flow01,6,40.2,-1344.05,-1344.05,9042816.403799456,8670967.128644772,9104038.780291524,8887502.954468148,6140500.3741785865,11368245.518368438,7213297.728781891,bilateral,155313.449331307,27614731.29110638,0.0,5,5,other,valid,flow01_Bscan499,499,1.0
flow01,7,46.9,-1337.3500000000001,-1337.3500000000001,10012171.612624219,5041342.560222218,2188704.3703254485,3615023.4652738334,3736511.120834854,1518261.0083870073,1811867.5352997363,bilateral,6397148.147350385,1137412940.5988984,0.0,5,5,other,valid,flow01_Bscan499,499,1.0
flow01,8,53.6,-1330.65,-1330.65,7593815.703739847,11206089.801646577,4265520.4461949365,7735805.123920756,6100846.808885795,6431940.53755279,6647590.379998301,bilateral,-141989.4201809094,-25245718.90816569,0.0,5,5,other,valid,flow01_Bscan499,499,1.0
flow01,9,60.300000000000004,-1323.95,-1323.95,7878280.956209362,5372275.259258051,3493640.7528875815,4432958.006072816,2731619.1524910326,3908007.2476567794,2620120.746038779,bilateral,3445322.9501365437,612578420.5342774,0.0,5,5,other,valid,flow01_Bscan499,499,1.0
flow01,10,67.0,-1317.25,-1317.25,10341919.869914036,4922434.756032541,8435951.52789457,6679193.1419635555,9949882.798947077,2427568.0714526004,1634262.8762283856,bilateral,3662726.7279504808,651232812.2295954,0.0,5,5,other,valid,flow01_Bscan499,499,1.0
flow01,11,73.7,-1310.55,-1310.55,8940419.562775405,4804423.963375013,7203035.991872897,6003729.977623956,5533160.252376016,3210305.222746028,2610793.2280788724,bilateral,2936689.585151448,522143408.2399274,0.0,5,5,other,valid,flow01_Bscan499,499,1.0
flow01,12,80.4,-1303.8500000000001,-1303.8500000000001,6409479.704687759,4090475.059408548,9930149.887252796,7010312.473330672,5271489.718903905,6131491.775007876,4885915.954790889,bilateral,-600832.7686429117,-106828066.2647097,0.0,5,5,other,valid,flow01_Bscan499,499,1.0
flow01,13,87.10000000000001,-1297.15,-1297.15,7924061.641820985,5347617.339848569,4223708.271073609,4785662.805461089,3216117.471290893,4278597.199336741,3689316.1421921216,bilateral,3138398.8363598953,558007313.1047894,0.0,5,5,other,valid,flow01_Bscan499,499,1.0
flow01,14,93.8,-1290.45,-1290.45,4217093.328205924,3984502.9169108956,2637842.9694804177,3311172.943195657,2301617.049902811,3006178.647551179,3041319.2220754367,bilateral,905920.3850102676,161072644.45482558,0.0,5,5,other,valid,flow01_Bscan499,499,1.0
flow01,15,100.5,-1283.75,-1283.75,6982181.792236672,3687244.674601321,3750288.6614220054,3718766.668011663,3256331.8055587853,3321715.4445433365,3469090.6394578917,bilateral,3263415.1242250088,580235209.0872065,0.0,5,5,other,valid,flow01_Bscan499,499,1.0
flow01,16,107.2,-1277.05,-1277.05,9487860.163952667,4594189.247788042,5772587.078971154,5183388.1633795975,4355278.742432786,4601222.184367802,5823955.233186867,bilateral,4304472.000573071,765335121.701892,0.0,5,5,other,valid,flow01_Bscan499,499,1.0
flow01,17,113.9,-1270.35,-1270.35,4532270.639234286,6595058.955195659,5121891.131111337,5858475.043153497,3619457.0468073315,4918763.411545124,3998864.392171677,bilateral,-1326204.4039192114,-235799143.01683578,0.0,5,5,other,valid,flow01_Bscan499,499,1.0
flow01,18,120.60000000000001,-1263.65,-1263.65,7706066.729397577,2610625.7578228675,3929341.610153608,3269983.6839882378,2058252.2208974827,3174611.672504234,1675232.903471018,bilateral,4436083.0454093395,788735565.4737806,0.0,5,5,other,valid,flow01_Bscan499,499,1.0
flow01,19,127.3,-1256.95,-1256.95,6642373.647299488,8036326.499899896,6588264.132689808,7312295.316294852,6625305.913782928,6545539.52461214,5476152.4916021135,bilateral,-669921.6689953645,-119112072.74737579,0.0,5,5,other,valid,flow01_Bscan499,499,1.0
flow01,20,134.0,-1250.25,-1250.25,7006881.977277109,1290570.8708677418,6512320.106377313,3901445.4886225276,3658103.2205106197,2047002.5784535394,2124848.077827634,bilateral,3105436.488654581,552146607.6827844,0.0,5,5,other,valid,flow01_Bscan499,499,1.0
flow01,21,140.70000000000002,-1243.55,-1243.55,3821554.564371836,5223230.329381229,4000016.5970901037,4611623.463235667,4779722.399043933,3840929.098270133,1431971.5698459605,bilateral,-790068.8988638313,-140474250.2179892,0.0,5,5,other,valid,flow01_Bscan499,499,1.0
flow01,22,147.4,-1236.85,-1236.85,6846784.289922446,3809353.06588457,3281657.5206017187,3545505.2932431446,2317125.9550359347,2574608.3808093285,1282669.248531313,bilateral,3301278.9966793032,586967405.6095802,0.0,5,5,other,valid,flow01_Bscan499,499,1.0
