scan_id,z_index_0based,z_um,r_um,distance_from_vessel_bottom_um,V,B_left,B_right,B,B_standard_deviation,B_median_diagnostic,B_scaled_mad_diagnostic,background_mode,T,P,tail_z_fraction,background_left_valid_count,background_right_valid_count,region,validity,frame_id,bscan_index,flow_speed_mm_s
flow03,0,0.0,-1444.55,-1444.55,13519247.30271558,14274464.488411102,9817942.713684589,12046203.601047846,9886734.135944316,7216365.055022564,6168548.657131609,bilateral,1473043.701667737,261907170.15652362,0.0,5,5,other,valid,flow03_Bscan499,499,3.0
flow03,1,6.7,-1437.8500000000001,-1437.8500000000001,6792279.284313115,17704202.815224446,11031465.517791525,14367834.166507984,9059254.90194621,13505945.804373577,7053999.846196656,bilateral,-7575554.882194866,-1346933658.0542471,0.0,5,5,other,valid,flow03_Bscan499,499,3.0
flow03,2,13.4,-1431.15,-1431.15,14205247.211622065,16423343.763602335,9561507.76875558,12992425.766178956,10754973.177802136,8458064.580824636,8994976.779348891,bilateral,1212821.445443107,215639652.99978444,0.0,5,5,other,valid,flow03_Bscan499,499,3.0
flow03,3,20.1,-1424.45,-1424.45,12506615.546574337,29761660.044116266,5530874.2387257395,17646267.141421,16563646.486409226,10546787.106092926,13622525.178449843,bilateral,-5139651.594846663,-913830053.5637366,0.0,5,5,other,valid,flow03_Bscan499,499,3.0
flow03,4,26.8,-1417.75,-1417.75,8877309.474762458,20705043.922475167,9203138.37234116,14954091.147408163,16961986.59755782,10737711.677736012,10910764.167061033,bilateral,-6076781.672645704,-1080451781.3964062,0.0,5,5,other,valid,flow03_Bscan499,499,3.0
flow03,5,33.5,-1411.05,-1411.05,9779641.748466687,17674187.662289254,5536832.493729348,11605510.078009302,10386249.781678328,10711576.890424654,11024838.487030247,bilateral,-1825868.3295426143,-324639388.9926768,0.0,5,5,other,valid,flow03_Bscan499,499,3.0
flow03,6,40.2,-1404.3500000000001,-1404.3500000000001,9145913.655327553,13117331.15930729,10142659.000935968,11629995.080121629,7159835.783334539,10215237.774155041,7378231.538966522,bilateral,-2484081.4247940755,-441669677.32838666,0.0,5,5,other,valid,flow03_Bscan499,499,3.0
flow03,7,46.9,-1397.65,-1397.65,11086255.55909169,12377712.803472558,3871099.618530889,8124406.211001724,7353430.845987169,4576193.365227241,1463972.547781077,bilateral,2961849.3480899706,526616814.09039676,0.0,5,5,other,valid,flow03_Bscan499,499,3.0
flow03,8,53.6,-1390.95,-1390.95,10334157.921444872,3625074.984669016,4401301.435994439,4013188.2103317278,3743031.172769661,2910948.485476966,3386078.1149791772,bilateral,6320969.711113145,1123868414.635917,0.0,5,5,other,valid,flow03_Bscan499,499,3.0
flow03,9,60.300000000000004,-1384.25,-1384.25,6617009.14989586,11458937.598504525,6755550.864494085,9107244.231499307,8456964.794772668,6061138.813424249,7095435.303579409,bilateral,-2490235.0816034465,-442763797.5090928,0.0,5,5,other,valid,flow03_Bscan499,499,3.0
flow03,10,67.0,-1377.55,-1377.55,7402095.089292191,14051604.141949382,5253741.631926856,9652672.88693812,8029378.546797278,7922853.432709584,9070465.477103146,bilateral,-2250577.797645927,-400152732.4214458,0.0,5,5,other,valid,flow03_Bscan499,499,3.0
flow03,11,73.7,-1370.8500000000001,-1370.8500000000001,7050674.672026557,14072975.256483873,8154777.065107493,11113876.160795685,9537443.90622043,7984291.079335902,7671435.236228823,bilateral,-4063201.488769129,-722437224.7031511,0.0,5,5,other,valid,flow03_Bscan499,499,3.0
flow03,12,80.4,-1364.15,-1364.15,9886413.328893306,14495981.938123444,9913010.283891376,12204496.111007411,5711500.129287788,13062524.370956875,5677659.601321888,bilateral,-2318082.7821141025,-412155118.6598874,0.0,5,5,other,valid,flow03_Bscan499,499,3.0
flow03,13,87.10000000000001,-1357.45,-1357.45,12437137.94275339,10627224.802595321,9092161.437128922,9859693.11986212,5121109.816236551,10965832.516933985,2927292.9655543542,bilateral,2577444.822891268,458269689.5100674,0.0,5,5,other,valid,flow03_Bscan499,499,3.0
flow03,14,93.8,-1350.75,-1350.75,8946077.960712522,5930463.43244202,18111331.662994362,12020897.54771819,16144135.219615517,4718206.528098918,2822032.6531694764,bilateral,-3074819.5870056674,-546702922.5696076,0.0,5,5,other,valid,flow03_Bscan499,499,3.0
flow03,15,100.5,-1344.05,-1344.05,6816284.599469414,8779118.206515092,5328641.298959351,7053879.752737221,5542377.343400511,4634918.473511131,4746637.253753815,bilateral,-237595.1532678081,-42244418.25101628,0.0,5,5,other,valid,flow03_Bscan499,499,3.0
flow03,16,107.2,-1337.3500000000001,-1337.3500000000001,6094589.11201138,15455594.535048302,5009198.829873301,10232396.682460804,10608012.749852799,5301759.950203913,3084601.7750143292,bilateral,-4137807.5704494235,-735702186.0259075,0.0,5,5,other,valid,flow03_Bscan499,499,3.0
flow03,17,113.9,-1330.65,-1330.65,10069906.49981505,10075580.605858624,6656037.200067895,8365808.90296326,4142644.910937868,9653738.936548222,3694579.320011181,bilateral,1704097.5968517906,302988552.72024834,0.0,5,5,other,valid,flow03_Bscan499,499,3.0
flow03,18,120.60000000000001,-1323.95,-1323.95,8161744.391083329,11981775.04983314,3862787.289038005,7922281.169435573,5695306.851588383,5722285.95719081,3581597.130549452,bilateral,239463.2216477569,42576560.808971174,0.0,5,5,other,valid,flow03_Bscan499,499,3.0
flow03,19,127.3,-1317.25,-1317.25,9136847.807296323,10362336.75231949,8923353.777279094,9642845.264799293,6382399.70129603,9822177.040516771,8876926.16746556,bilateral,-505997.4575029706,-89966347.94402817,0.0,5,5,other,valid,flow03_Bscan499,499,3.0
flow03,20,134.0,-1310.55,-1310.55,8830885.659288185,8084793.387423078,5114449.408622064,6599621.398022571,7009846.669450729,5332451.470244842,3548533.5453313165,bilateral,2231264.261265616,396718785.65302646,0.0,5,5,other,valid,flow03_Bscan499,499,3.0
flow03,21,140.70000000000002,-1303.8500000000001,-1303.8500000000001,8037684.622215221,8243527.331361325,9845227.391924353,9044377.36164284,6199392.949237357,7865621.802890721,5296140.597248636,bilateral,-1006692.7394276193,-178989969.0702307,0.0,5,5,other,valid,flow03_Bscan499,499,3.0
flow03,22,147.4,-1297.15,-1297.15,5396429.120879806,7740755.366420222,5097309.410826195,6419032.38862321,5558808.664321016,4572778.049673545,5160432.864124175,bilateral,-1022603.2677434033,-181818861.0047771,0.0,5,5,other,valid,flow03_Bscan499,499,3.0
flow03,23,154.1,-1290.45,-1290.45,7998676.7128314525,6715133.22888272,16356225.420285147,11535679.324583936,5923604.269163405,9746565.978026193,8046261.775556321,bilateral,-3537002.6117524835,-628879064.3695915,0.0,5,5,other,valid,flow03_Bscan499,499,3.0
flow03,24,160.8,-1283.75,-1283.75,8354700.679858665,8888001.853115479,5258066.1520316955,7073034.002573587,5007047.149578173,5174858.717472117,3876459.0050510606,bilateral,1281666.6772850787,227880335.22128698,0.0,5,5,other,valid,flow03_Bscan499,499,3.0
flow03,25,167.5,-1277.05,-1277.05,6255860.935361272,3958909.6906925873,9772816.023555707,6865862.857124148,8391506.15375052,2518088.2177186734,3482374.16646223,bilateral,-610001.9217628766,-108458341.68943946,0.0,5,5,other,valid,flow03_Bscan499,499,3.0
flow03,26,174.20000000000002,-1270.35,-1270.35,9496266.178974675,14845517.125124639,4762892.35345806,9804204.739291348,10832375.827735158,5574914.429948213,4224227.026090585,bilateral,-307938.5603166717,-54751476.024304226,0.0,5,5,other,valid,flow03_Bscan499,499,3.0
flow03,27,180.9,-1263.65,-1263.65,17368153.546827465,8527979.83036334,3913953.436355679,6220966.633359509,6968123.278631228,3948674.3112354996,4622373.6651508175,bilateral,11147186.91346796,1981969833.2146032,0.0,5,5,other,valid,flow03_Bscan499,499,3.0
flow03,28,187.6,-1256.95,-1256.95,10619627.37188172,9539714.598731155,2495061.376572286,6017387.987651721,10141744.72374644,3182358.0965084443,2105224.9152594977,bilateral,4602239.384229995,818278162.5160931,0.0,5,5,other,valid,flow03_Bscan499,499,3.0
flow03,29,194.3,-1250.25,-1250.25,7995089.185474215,2319001.117555187,6932782.212039007,4625891.6647970965,3784014.8322894317,3566164.259465647,3311776.4545917376,bilateral,3369197.520677119,599043319.1763917,0.0,5,5,other,valid,flow03_Bscan499,499,3.0
flow03,30,201.0,-1243.55,-1243.55,6667672.146634162,5728393.863170585,7176019.453386033,6452206.658278308,4725724.843145675,5218982.400084181,4688911.132370166,bilateral,215465.48835585502,38309763.82967102,0.0,5,5,other,valid,flow03_Bscan499,499,3.0
flow03,31,207.70000000000002,-1236.85,-1236.85,8575706.38850011,17663729.347590603,3772307.130859106,10718018.239224855,10571310.15517991,7325532.275600305,8433805.331448378,bilateral,-2142311.8507247465,-380903047.05885994,0.0,5,5,other,valid,flow03_Bscan499,499,3.0
flow03,32,214.4,-1230.15,-1230.15,11172216.676251622,13939723.847463507,7355518.699859107,10647621.273661308,8496242.318942772,10350691.774938785,12432327.832445143,bilateral,524595.4025903111,93273062.58055732,0.0,5,5,other,valid,flow03_Bscan499,499,3.0
flow03,33,221.1,-1223.45,-1223.45,6394836.351959789,8469994.122137316,4640883.046772456,6555438.584454887,4987285.631150505,4188946.290476846,4534342.405441708,bilateral,-160602.23249509785,-28555076.937628396,0.0,5,5,other,valid,flow03_Bscan499,499,3.0
flow03,34,227.8,-1216.75,-1216.75,5670045.842778676,16501979.495892456,6321880.619746417,11411930.057819437,12309691.43826914,6142364.627740348,8356440.285621396,bilateral,-5741884.215040761,-1020907013.4342474,0.0,5,5,other,valid,flow03_Bscan499,499,3.0
flow03,35,234.5,-1210.05,-1210.05,6596860.646062538,5462287.002804192,5351545.300214902,5406916.151509547,4055530.654816244,5821328.348915694,5324596.793681745,bilateral,1189944.4945529918,211572131.1315219,0.0,5,5,other,valid,flow03_Bscan499,499,3.0
flow03,36,241.20000000000002,-1203.35,-1203.35,4792066.6179537,6372847.735167934,2577095.2860798687,4474971.510623902,3557863.3934811996,4081201.064951377,3652834.0487252297,bilateral,317095.1073297974,56379510.083237976,0.0,5,5,other,valid,flow03_Bscan499,499,3.0
flow03,37,247.9,-1196.65,-1196.65,7118561.264187603,3170600.359519091,6163526.896998044,4667063.628258566,6326099.529836615,2447910.977587785,2898671.369313359,bilateral,2451497.635929038,435876279.6681829,0.0,5,5,other,valid,flow03_Bscan499,499,3.0
flow03,38,254.6,-1189.95,-1189.95,6792416.368139935,6631048.5115984585,4777015.11930654,5704031.815452499,4217845.250330222,4833471.965932544,3300533.826406423,bilateral,1088384.5526874354,193514773.467826,0.0,5,5,other,valid,flow03_Bscan499,499,3.0
flow03,39,261.3,-1183.25,-1183.25,6175233.686471544,11492579.468794387,5524264.820447594,8508422.14462099,5817864.745292827,7033063.547502182,4627347.4146419205,bilateral,-2333188.4581494452,-414840907.85897136,0.0,5,5,other,valid,flow03_Bscan499,499,3.0
flow03,40,268.0,-1176.55,-1176.55,6142284.595047632,5390555.927645978,6969157.654842141,6179856.791244058,4817748.409622128,7536023.383495494,4767414.27338722,bilateral,-37572.19619642567,-6680336.483724484,0.0,5,5,other,valid,flow03_Bscan499,499,3.0
flow03,41,274.7,-1169.85,-1169.85,7834902.920221264,6286226.0457190545,3835647.0728275143,5060936.559273284,4139457.2971661068,3026653.1192621766,3766948.652433682,bilateral,2773966.360947979,493211218.9765507,0.0,5,5,other,valid,flow03_Bscan499,499,3.0
flow03,42,281.40000000000003,-1163.15,-1163.15,5003389.467321567,10719698.261370849,1775094.2226949683,6247396.242032909,6604506.735023495,2551935.452084641,1640837.6008427294,bilateral,-1244006.774711341,-221184404.5436764,0.0,5,5,other,valid,flow03_Bscan499,499,3.0
flow03,43,288.1,-1156.45,-1156.45,7259901.245631033,5350373.470755489,5429435.950328903,5389904.710542196,3704502.5474802903,4668340.4516993575,4208720.667546962,bilateral,1869996.535088837,332485383.93879515,0.0,5,5,other,valid,flow03_Bscan499,499,3.0
flow03,44,294.8,-1149.75,-1149.75,8142050.317346276,5038855.845344486,1981960.7102440994,3510408.2777942927,2832809.9501226675,2682756.6733024484,1437722.4051102386,bilateral,4631642.039551983,823505954.6323426,0.0,5,5,other,valid,flow03_Bscan499,499,3.0
flow03,45,301.5,-1143.05,-1143.05,7783455.174799279,5199371.773427342,3291284.276704106,4245328.025065724,2759710.3914227276,3809317.779044271,3153334.5998272398,bilateral,3538127.1497335555,629079007.2226262,0.0,5,5,other,valid,flow03_Bscan499,499,3.0
flow03,46,308.2,-1136.35,-1136.35,6712492.927803827,6407336.452963626,4474834.8925819285,5441085.672772778,4156969.6306255325,3545721.5421951506,2792976.36331361,bilateral,1271407.2550310479,226056209.9445203,0.0,5,5,other,valid,flow03_Bscan499,499,3.0
flow03,47,314.90000000000003,-1129.65,-1129.65,8817264.837868784,7137072.182465637,8382981.865623193,7760027.024044417,2278488.383367755,8331285.99123571,2511233.3577259853,bilateral,1057237.8138243668,187976883.2979724,0.0,5,5,other,valid,flow03_Bscan499,499,3.0
flow03,48,321.6,-1122.95,-1122.95,9311864.305243446,8252747.624040197,4096312.121774393,6174529.872907296,3456136.4454869926,6742560.842709037,3967812.7003025194,bilateral,3137334.432336148,557818062.069367,0.0,5,5,other,valid,flow03_Bscan499,499,3.0
flow03,49,328.3,-1116.25,-1116.25,8920139.95129002,7474492.321158777,4603086.191953571,6038789.256556174,3986795.2180015757,5847125.0813959595,2485591.1934870044,bilateral,2881350.694733848,512304153.5236781,0.0,5,5,other,valid,flow03_Bscan499,499,3.0
flow03,50,335.0,-1109.55,-1109.55,9066751.841086697,7901877.84515862,8952195.382575773,8427036.613867197,5264516.393060499,9049792.853089469,5458327.066922446,bilateral,639715.2272195006,113741367.3996272,0.0,5,5,other,valid,flow03_Bscan499,499,3.0
flow03,51,341.7,-1102.85,-1102.85,4334800.5674300445,11998446.502377015,6013416.250228775,9005931.376302894,10566293.195113769,6273988.692880745,7949903.260630862,bilateral,-4671130.808872851,-830527057.8175929,0.0,5,5,other,valid,flow03_Bscan499,499,3.0
flow03,52,348.40000000000003,-1096.15,-1096.15,9276226.111426394,7612915.884896979,4316957.272353336,5964936.5786251575,4279236.71424004,5334397.417617472,4526720.9775062585,bilateral,3311289.5328012365,588747278.9320598,0.0,5,5,other,valid,flow03_Bscan499,499,3.0
