scan_id,z_index_0based,z_um,r_um,distance_from_vessel_bottom_um,V,B_left,B_right,B,B_standard_deviation,B_median_diagnostic,B_scaled_mad_diagnostic,background_mode,T,P,tail_z_fraction,background_left_valid_count,background_right_valid_count,region,validity,frame_id,bscan_index,flow_speed_mm_s
flow10,0,0.0,-1551.75,-1551.75,4180514.7666744636,2874127.0645562694,6156080.92883545,4515103.996695859,3432039.7480881456,4159926.803406355,3755526.7540635373,bilateral,-334589.2300213956,-59489965.09780413,0.0,5,5,other,valid,flow10_Bscan000,0,10.0
flow10,1,6.7,-1545.05,-1545.05,4123916.7130416757,13959849.35795123,8986956.620687723,11473402.989319477,12964483.561594171,6942483.045286516,6632725.105827071,bilateral,-7349486.276277803,-1306738659.9221933,0.0,5,5,other,valid,flow10_Bscan000,0,10.0
flow10,2,13.4,-1538.3500000000001,-1538.3500000000001,7478479.807937107,3801119.0616686805,5575655.994741734,4688387.528205207,5021851.844730158,1881762.2890392053,2421909.939376796,bilateral,2790092.2797318995,496078407.3363317,0.0,5,5,other,valid,flow10_Bscan000,0,10.0
flow10,3,20.1,-1531.65,-1531.65,10876376.393168867,7820391.431199959,9289986.04982235,8555188.740511153,9391820.038139924,3426324.809634521,2707848.8117021634,bilateral,2321187.6526577165,412707164.64254194,0.0,5,5,other,valid,flow10_Bscan000,0,10.0
flow10,4,26.8,-1524.95,-1524.95,3836192.682793495,5496307.317763726,2976948.2125063506,4236627.765135038,2746927.2149091284,4164994.7072806126,3845396.9161619064,bilateral,-400435.0823415429,-71197357.64032632,0.0,5,5,other,valid,flow10_Bscan000,0,10.0
flow10,5,33.5,-1518.25,-1518.25,5005560.504346028,3569815.3675052496,6483728.291472113,5026771.829488682,5720685.099799259,2677776.509111017,2613701.825287586,bilateral,-21211.32514265366,-3771373.6103638206,0.0,5,5,other,valid,flow10_Bscan000,0,10.0
flow10,6,40.2,-1511.55,-1511.55,8842874.453341573,3548208.8580355225,2410464.0936668073,2979336.475851165,1915469.9421303042,2851897.078911143,1297235.5910537178,bilateral,5863537.977490409,1042537052.3977947,0.0,5,5,other,valid,flow10_Bscan000,0,10.0
flow10,7,46.9,-1504.8500000000001,-1504.8500000000001,3853197.2507076743,5825598.620872867,5445163.6621841695,5635381.141528519,4479644.581500157,4317356.019453798,5875779.158798316,bilateral,-1782183.8908208457,-316872295.78794634,0.0,5,5,other,valid,flow10_Bscan000,0,10.0
flow10,8,53.6,-1498.15,-1498.15,7246521.561625403,4830252.136729147,4200112.844056497,4515182.490392823,3038732.3396434416,3399228.2323781718,3725410.249361308,bilateral,2731339.071232582,485632086.865153,0.0,5,5,other,valid,flow10_Bscan000,0,10.0
flow10,9,60.300000000000004,-1491.45,-1491.45,6443610.941430448,4758791.7537868265,2764210.0935815773,3761500.923684202,3320628.890762848,2640566.5822684844,3208179.3761434397,bilateral,2682110.0177462446,476879161.15528226,0.0,5,5,other,valid,flow10_Bscan000,0,10.0
