scan_id,z_index_0based,z_um,r_um,distance_from_vessel_bottom_um,V,B_left,B_right,B,B_standard_deviation,B_median_diagnostic,B_scaled_mad_diagnostic,background_mode,T,P,tail_z_fraction,background_left_valid_count,background_right_valid_count,region,validity,frame_id,bscan_index,flow_speed_mm_s
flow03,0,0.0,-1357.45,-1357.45,10931464.696581779,9007216.634026026,5014190.015881739,7010703.324953884,6270029.660250082,4211012.791878218,4249575.511276948,bilateral,3920761.3716278975,647317702.4557658,0.0,5,5,other,valid,flow03_Bscan249,249,3.0
flow03,1,6.7,-1350.75,-1350.75,11036809.58842922,5908977.457790713,17206814.844023213,11557896.150906961,10439031.414547043,9066945.30721441,7277834.588818739,bilateral,-521086.5624777421,-86031391.46507521,0.0,5,5,other,valid,flow03_Bscan249,249,3.0
flow03,2,13.4,-1344.05,-1344.05,8485649.867078071,8223510.4981365595,25847829.90888143,17035670.203508995,18168446.45056207,12081373.348823894,13290963.044629423,bilateral,-8550020.336430924,-1411608357.5447454,0.0,5,5,other,valid,flow03_Bscan249,249,3.0
flow03,3,20.1,-1337.3500000000001,-1337.3500000000001,10366005.450951742,6290331.114368773,9920793.331171555,8105562.222770164,7341788.850049537,5441255.229909703,4157412.109395664,bilateral,2260443.228181578,373199176.97277856,0.0,5,5,other,valid,flow03_Bscan249,249,3.0
flow03,4,26.8,-1330.65,-1330.65,8699986.241304042,2196360.954014607,8547499.086030407,5371930.020022507,5227571.443211652,2856427.9499540217,3270733.2473828695,bilateral,3328056.221281534,549462082.1335813,0.0,5,5,other,valid,flow03_Bscan249,249,3.0
flow03,5,33.5,-1323.95,-1323.95,9567026.849223105,8179210.914469106,3729730.2739669695,5954470.594218039,4202354.954965478,5652966.606419978,4570476.89935738,bilateral,3612556.255005067,596433037.7013366,0.0,5,5,other,valid,flow03_Bscan249,249,3.0
flow03,6,40.2,-1317.25,-1317.25,10004649.339294065,4535185.086913543,6710568.27950347,5622876.6832085075,4289631.0986812655,4102880.897668971,4253976.282166377,bilateral,4381772.656085557,723430665.5197254,0.0,5,5,other,valid,flow03_Bscan249,249,3.0
flow03,7,46.9,-1310.55,-1310.55,10600580.183538694,2405576.602198675,3914252.726383929,3159914.6642913027,2202639.094252861,2759210.572664614,1807700.727059174,bilateral,7440665.519247392,1228453877.2277443,0.0,5,5,other,valid,flow03_Bscan249,249,3.0
flow03,8,53.6,-1303.8500000000001,-1303.8500000000001,3826688.7413167516,5093254.918731116,6812032.760396515,5952643.839563815,7128162.671565485,4193666.1034752103,2701948.59797014,bilateral,-2125955.0982470633,-350995186.7205901,0.0,5,5,other,valid,flow03_Bscan249,249,3.0
flow03,9,60.300000000000004,-1297.15,-1297.15,6401287.513625845,4633526.560361149,4313295.492143771,4473411.02625246,3298427.7762924354,3151201.774817478,1789220.261245434,bilateral,1927876.4873733856,318292408.06534594,0.0,5,5,other,valid,flow03_Bscan249,249,3.0
