scan_id,z_index_0based,z_um,r_um,distance_from_vessel_bottom_um,V,B_left,B_right,B,B_standard_deviation,B_median_diagnostic,B_scaled_mad_diagnostic,background_mode,T,P,tail_z_fraction,background_left_valid_count,background_right_valid_count,region,validity,frame_id,bscan_index,flow_speed_mm_s
flow07,0,0.0,-1558.45,-1558.45,9705109.561335629,2442948.1034471695,6273462.506109546,4358205.304778358,5053323.832196912,2554839.99521288,1361546.2595556672,bilateral,5346904.256557268,1018585260.8741595,0.0,5,5,other,valid,flow07_Bscan000,0,7.0
flow07,1,6.7,-1551.75,-1551.75,13033959.517862855,5019519.878316212,9335999.183585042,7177759.530950626,7163375.5639074715,4264155.962817729,5659297.768225205,bilateral,5856199.986912227,1115606097.5067792,0.0,5,5,other,valid,flow07_Bscan000,0,7.0
flow07,2,13.4,-1545.05,-1545.05,10939578.384725964,6622846.137985553,12130854.227886543,9376850.182936046,6641892.856044452,7015243.65882041,4209874.114459235,bilateral,1562728.201789917,297699722.4409792,0.0,5,5,other,valid,flow07_Bscan000,0,7.0
flow07,3,20.1,-1538.3500000000001,-1538.3500000000001,7707532.712969011,5085657.660964613,4129506.760762573,4607582.210863592,4470494.516797489,2689653.859081125,3091538.7128149616,bilateral,3099950.502105419,590540570.6510823,0.0,5,5,other,valid,flow07_Bscan000,0,7.0
flow07,4,26.8,-1531.65,-1531.65,6858190.840610973,8236362.863707649,9112654.241434138,8674508.552570892,6797206.801917798,8583165.613044232,6281444.401099448,bilateral,-1816317.71195992,-346008524.1283647,0.0,5,5,other,valid,flow07_Bscan000,0,7.0
flow07,5,33.5,-1524.95,-1524.95,7036100.2204395095,4472000.279219968,10474340.947710883,7473170.613465426,6035915.503529291,6684867.941498009,6713360.4719458865,bilateral,-437070.3930259167,-83261909.87143712,0.0,5,5,other,valid,flow07_Bscan000,0,7.0
flow07,6,40.2,-1518.25,-1518.25,7671833.695190344,4222005.655821234,2887789.5122671444,3554897.584044189,2537888.517856043,2826354.23051074,2000396.6530787917,bilateral,4116936.111146154,784276329.1733423,0.0,5,5,other,valid,flow07_Bscan000,0,7.0
flow07,7,46.9,-1511.55,-1511.55,8008217.626972426,1376957.728918945,4185703.6571188597,2781330.693018902,2400608.373177954,2106317.813493341,1778019.5182465448,bilateral,5226886.933953525,995721960.9181464,0.0,5,5,other,valid,flow07_Bscan000,0,7.0
flow07,8,53.6,-1504.8500000000001,-1504.8500000000001,4789735.303616651,5177016.078591212,8022740.11853829,6599878.098564751,4747997.448701492,5216822.020805714,3785004.8611463057,bilateral,-1810142.794948101,-344832202.43761325,0.0,5,5,other,valid,flow07_Bscan000,0,7.0
flow07,9,60.300000000000004,-1498.15,-1498.15,6966255.041614854,4794384.493956368,7244612.9587586,6019498.726357484,5205677.877008298,4758879.545654542,3477508.0287276465,bilateral,946756.3152573693,180357078.05652887,0.0,5,5,other,valid,flow07_Bscan000,0,7.0
flow07,10,67.0,-1491.45,-1491.45,8913790.901159104,8217755.6392059745,1846679.8876988995,5032217.763452437,4921122.771610125,3485772.068056806,2807225.1262620226,bilateral,3881573.137706667,739439682.7331201,0.0,5,5,other,valid,flow07_Bscan000,0,7.0
flow07,11,73.7,-1484.75,-1484.75,19501206.190840486,13946668.559112757,6751721.086199947,10349194.822656352,15049289.610077849,4028516.9584178682,4412053.347847396,bilateral,9152011.368184136,1743458165.6390777,0.0,5,5,other,valid,flow07_Bscan000,0,7.0
flow07,12,80.4,-1478.05,-1478.05,32349208.350037817,57710188.55140926,15285555.817333624,36497872.18437144,37362573.44120308,17930592.78147491,13677410.017532762,bilateral,-4148663.834333621,-790320460.4405547,0.0,5,5,other,valid,flow07_Bscan000,0,7.0
flow07,13,87.10000000000001,-1471.3500000000001,-1471.3500000000001,16686468.817826234,43476339.172797896,40633348.98314643,42054844.077972166,32356792.45361504,30270035.461685464,20505193.002670094,bilateral,-25368375.26014594,-4832675487.057801,0.0,5,5,other,valid,flow07_Bscan000,0,7.0
flow07,14,93.8,-1464.65,-1464.65,10276451.780323599,17012156.34229294,11441603.197496109,14226879.769894522,7274627.36175985,15329232.031951861,9844517.124303557,bilateral,-3950427.9895709218,-752556532.0132605,0.0,5,5,other,valid,flow07_Bscan000,0,7.0
flow07,15,100.5,-1457.95,-1457.95,9681937.353895811,9071178.200771548,13680895.748623818,11376036.974697683,8494942.542382281,9995587.052347165,10415291.566455128,bilateral,-1694099.6208018705,-322725977.7627563,0.0,5,5,other,valid,flow07_Bscan000,0,7.0
flow07,16,107.2,-1451.25,-1451.25,7736756.762994102,7984864.86546952,2423150.3265575496,5204007.596013535,5130840.929382803,3200530.0515666464,2822846.4263427756,bilateral,2532749.166980567,482488716.309798,0.0,5,5,other,valid,flow07_Bscan000,0,7.0
flow07,17,113.9,-1444.55,-1444.55,5193221.496204261,4315586.168316165,3584698.899139983,3950142.5337280743,2602747.914194142,2621318.3556545535,1658711.8270070648,bilateral,1243078.962476187,236806542.3517136,0.0,5,5,other,valid,flow07_Bscan000,0,7.0
flow07,18,120.60000000000001,-1437.8500000000001,-1437.8500000000001,8107616.387532701,3296417.396695651,8082141.510818103,5689279.453756876,5334252.944924071,4376547.64451742,4315904.751068921,bilateral,2418336.9337758254,460693185.8842947,0.0,5,5,other,valid,flow07_Bscan000,0,7.0
flow07,19,127.3,-1431.15,-1431.15,4414979.9269571435,4275432.506254736,9631019.65920853,6953226.0827316325,5296049.138882227,4280345.1389065515,2752444.9982343526,bilateral,-2538246.155774489,-483535892.6750401,0.0,5,5,other,valid,flow07_Bscan000,0,7.0
flow07,20,134.0,-1424.45,-1424.45,6512751.184920573,5231748.252346124,7837797.057291825,6534772.654818975,4224092.670871676,6675660.801699597,3396029.3513339134,bilateral,-22021.46989840298,-4195090.015645767,0.0,5,5,other,valid,flow07_Bscan000,0,7.0
flow07,21,140.70000000000002,-1417.75,-1417.75,5875008.925798197,3157289.9552454473,7285423.900763817,5221356.928004632,4373092.582522257,4931482.679295604,4753968.158277155,bilateral,653651.9977935663,124520705.57967438,0.0,5,5,other,valid,flow07_Bscan000,0,7.0
flow07,22,147.4,-1411.05,-1411.05,4853855.079154641,5003059.026351798,4095559.635988903,4549309.331170352,2641854.151841538,3635389.728605533,1816841.2508920135,bilateral,304545.7479842886,58015964.99100698,0.0,5,5,other,valid,flow07_Bscan000,0,7.0
