scan_id,z_index_0based,z_um,r_um,distance_from_vessel_bottom_um,V,B_left,B_right,B,B_standard_deviation,B_median_diagnostic,B_scaled_mad_diagnostic,background_mode,T,P,tail_z_fraction,background_left_valid_count,background_right_valid_count,region,validity,frame_id,bscan_index,flow_speed_mm_s
flow03,0,0.0,-1390.95,-1390.95,11672114.96679895,9007216.634026026,5014190.015881739,7010703.324953884,6270029.660250082,4211012.791878218,4249575.511276948,bilateral,4661411.641845071,769599062.068621,0.0,5,5,other,valid,flow03_Bscan249,249,3.0
flow03,1,6.7,-1384.25,-1384.25,9943920.638874762,5908977.457790713,17206814.844023213,11557896.150906961,10439031.414547043,9066945.30721441,7277834.588818739,bilateral,-1613975.5120321983,-266467357.03651592,0.0,5,5,other,valid,flow03_Bscan249,249,3.0
flow03,2,13.4,-1377.55,-1377.55,8246166.5718580345,8223510.4981365595,25847829.90888143,17035670.203508995,18168446.45056207,12081373.348823894,13290963.044629423,bilateral,-8789503.63165096,-1451147049.5855734,0.0,5,5,other,valid,flow03_Bscan249,249,3.0
flow03,3,20.1,-1370.8500000000001,-1370.8500000000001,9652259.041729756,6290331.114368773,9920793.331171555,8105562.222770164,7341788.850049537,5441255.229909703,4157412.109395664,bilateral,1546696.8189595905,255359644.8102284,0.0,5,5,other,valid,flow03_Bscan249,249,3.0
flow03,4,26.8,-1364.15,-1364.15,8829920.79187796,2196360.954014607,8547499.086030407,5371930.020022507,5227571.443211652,2856427.9499540217,3270733.2473828695,bilateral,3457990.7718554544,570914276.4333355,0.0,5,5,other,valid,flow03_Bscan249,249,3.0
flow03,5,33.5,-1357.45,-1357.45,9807509.034096804,8179210.914469106,3729730.2739669695,5954470.594218039,4202354.954965478,5652966.606419978,4570476.89935738,bilateral,3853038.439878765,636136646.423984,0.0,5,5,other,valid,flow03_Bscan249,249,3.0
flow03,6,40.2,-1350.75,-1350.75,9959335.738099251,4535185.086913543,6710568.27950347,5622876.6832085075,4289631.0986812655,4102880.897668971,4253976.282166377,bilateral,4336459.054890745,715949389.9624621,0.0,5,5,other,valid,flow03_Bscan249,249,3.0
flow03,7,46.9,-1344.05,-1344.05,9987802.285292948,2405576.602198675,3914252.726383929,3159914.6642913027,2202639.094252861,2759210.572664614,1807700.727059174,bilateral,6827887.621001645,1127284246.2273715,0.0,5,5,other,valid,flow03_Bscan249,249,3.0
flow03,8,53.6,-1337.3500000000001,-1337.3500000000001,3423364.2168237465,5093254.918731116,6812032.760396515,5952643.839563815,7128162.671565485,4193666.1034752103,2701948.59797014,bilateral,-2529279.6227400694,-417584065.7143854,0.0,5,5,other,valid,flow03_Bscan249,249,3.0
flow03,9,60.300000000000004,-1330.65,-1330.65,6943201.3417979535,4633526.560361149,4313295.492143771,4473411.02625246,3298427.7762924354,3151201.774817478,1789220.261245434,bilateral,2469790.3155454933,407762381.0965609,0.0,5,5,other,valid,flow03_Bscan249,249,3.0
