scan_id,z_index_0based,z_um,r_um,distance_from_vessel_bottom_um,V,B_left,B_right,B,B_standard_deviation,B_median_diagnostic,B_scaled_mad_diagnostic,background_mode,T,P,tail_z_fraction,background_left_valid_count,background_right_valid_count,region,validity,frame_id,bscan_index,flow_speed_mm_s
flow01,0,0.0,-1411.05,-1411.05,15638778.09486067,6703551.4833260495,5085182.916655922,5894367.199990986,4951871.094964039,5786354.619840637,6554853.507467761,bilateral,9744410.894869683,1732556257.1078296,0.0,5,5,other,valid,flow01_Bscan499,499,1.0
flow01,1,6.7,-1404.3500000000001,-1404.3500000000001,16875421.927032683,10088712.657139745,5947500.244409516,8018106.4507746305,8446451.658074914,6733252.609965932,4977237.353776099,bilateral,8857315.47625805,1574830691.6786811,0.0,5,5,other,valid,flow01_Bscan499,499,1.0
flow01,2,13.4,-1397.65,-1397.65,5686827.763842693,5198896.2968584625,2993204.039973958,4096050.1684162105,4255124.202799073,2046230.2926453222,2657324.9565971517,bilateral,1590777.5954264814,282840256.4668284,0.0,5,5,other,valid,flow01_Bscan499,499,1.0
flow01,3,20.1,-1390.95,-1390.95,7830653.245142291,9309353.392371185,4381760.1695537735,6845556.78096248,8363439.775760229,4068701.219707654,5440028.343500954,bilateral,985096.4641798101,175150151.33117023,0.0,5,5,other,valid,flow01_Bscan499,499,1.0
flow01,4,26.8,-1384.25,-1384.25,7496733.664893502,5845069.371034325,6328616.254748542,6086842.812891433,6768079.327573106,3397178.281976919,3844022.7408713684,bilateral,1409890.852002071,250678593.4859682,0.0,5,5,other,valid,flow01_Bscan499,499,1.0
flow01,5,33.5,-1377.55,-1377.55,11500420.776750267,10351077.479073923,2190393.2381649916,6270735.358619457,5925390.088393534,4530118.349978039,5642578.423328011,bilateral,5229685.418130807,929838067.3436574,0.0,5,5,other,valid,flow01_Bscan499,499,1.0
flow01,6,40.2,-1370.8500000000001,-1370.8500000000001,9026564.889208375,8670967.128644772,9104038.780291524,8887502.954468148,6140500.3741785865,11368245.518368438,7213297.728781891,bilateral,139061.93474022602,24725211.996812183,0.0,5,5,other,valid,flow01_Bscan499,499,1.0
flow01,7,46.9,-1364.15,-1364.15,10017219.454544077,5041342.560222218,2188704.3703254485,3615023.4652738334,3736511.120834854,1518261.0083870073,1811867.5352997363,bilateral,6402195.989270241,1138310446.8922489,0.0,5,5,other,valid,flow01_Bscan499,499,1.0
flow01,8,53.6,-1357.45,-1357.45,7600832.449206305,11206089.801646577,4265520.4461949365,7735805.123920756,6100846.808885795,6431940.53755279,6647590.379998301,bilateral,-134972.67471445233,-23998141.564229622,0.0,5,5,other,valid,flow01_Bscan499,499,1.0
flow01,9,60.300000000000004,-1350.75,-1350.75,7930060.63617875,5372275.259258051,3493640.7528875815,4432958.006072816,2731619.1524910326,3908007.2476567794,2620120.746038779,bilateral,3497102.630105934,621784847.632835,0.0,5,5,other,valid,flow01_Bscan499,499,1.0
