scan_id,z_index_0based,z_um,r_um,distance_from_vessel_bottom_um,V,B_left,B_right,B,B_standard_deviation,B_median_diagnostic,B_scaled_mad_diagnostic,background_mode,T,P,tail_z_fraction,background_left_valid_count,background_right_valid_count,region,validity,frame_id,bscan_index,flow_speed_mm_s
flow05,0,0.0,-1437.8500000000001,-1437.8500000000001,6160959.176510935,8659793.29583149,5649707.454013834,7154750.374922661,5390821.976277694,4653463.867799149,2681402.89755666,bilateral,-993791.1984117267,-214559519.7370918,0.0,5,5,other,valid,flow05_Bscan249,249,5.0
flow05,1,6.7,-1431.15,-1431.15,5015817.132239528,4607362.959298196,4131165.868086589,4369264.413692393,3155866.920526524,3895473.3781417403,3982893.884445569,bilateral,646552.7185471358,139590731.93432662,0.0,5,5,other,valid,flow05_Bscan249,249,5.0
flow05,2,13.4,-1424.45,-1424.45,7644485.230958705,5187105.075387658,4024166.492615044,4605635.78400135,4568414.537174126,2573076.545420819,3458962.51450667,bilateral,3038849.446957354,656087595.5980927,0.0,5,5,other,valid,flow05_Bscan249,249,5.0
flow05,3,20.1,-1417.75,-1417.75,6570077.83373297,1289495.8345130512,5574344.935912023,3431920.385212537,3288153.0540301166,2206732.5226828586,2309197.8633495034,bilateral,3138157.448520434,677528193.1355617,0.0,5,5,other,valid,flow05_Bscan249,249,5.0
flow05,4,26.8,-1411.05,-1411.05,4441541.956876941,3640312.921152112,4653062.775506354,4146687.8483292335,4053118.8973684986,2197288.810457547,2247684.956043092,bilateral,294854.1085477083,63659002.03545022,0.0,5,5,other,valid,flow05_Bscan249,249,5.0
flow05,5,33.5,-1404.3500000000001,-1404.3500000000001,3396381.014960775,4238909.984972825,5616843.555279325,4927876.770126076,4344915.728010356,3386447.4034289587,3097549.6526597864,bilateral,-1531495.7551653015,-330649933.54018855,0.0,5,5,other,valid,flow05_Bscan249,249,5.0
flow05,6,40.2,-1397.65,-1397.65,6521646.3578124065,3915605.985898625,5197841.657903445,4556723.821901035,4147922.4360153796,4100058.445501368,4524846.28984362,bilateral,1964922.5359113717,424226775.5032651,0.0,5,5,other,valid,flow05_Bscan249,249,5.0
flow05,7,46.9,-1390.95,-1390.95,3756185.934497867,3297836.526049331,6474959.671921343,4886398.098985338,5148970.719179342,2233661.97809218,2494072.07107879,bilateral,-1130212.1644874704,-244012806.31284484,0.0,5,5,other,valid,flow05_Bscan249,249,5.0
flow05,8,53.6,-1384.25,-1384.25,5387005.334613247,3831333.9268778143,5344099.765487712,4587716.846182764,4242215.837768099,3483527.531662461,3694606.116030122,bilateral,799288.4884304833,172566384.65214133,0.0,5,5,other,valid,flow05_Bscan249,249,5.0
flow05,9,60.300000000000004,-1377.55,-1377.55,4817604.5438501015,5760661.50733791,1976948.5240853247,3868805.0157116177,2898762.7313497295,2875146.409245703,2254449.6616672454,bilateral,948799.5281384826,204845818.12509838,0.0,5,5,other,valid,flow05_Bscan249,249,5.0
