scan_id,z_index_0based,z_um,r_um,distance_from_vessel_bottom_um,V,B_left,B_right,B,B_standard_deviation,B_median_diagnostic,B_scaled_mad_diagnostic,background_mode,T,P,tail_z_fraction,background_left_valid_count,background_right_valid_count,region,validity,frame_id,bscan_index,flow_speed_mm_s
flow03,0,0.0,-1437.8500000000001,-1437.8500000000001,13380747.884068498,14274464.488411102,9817942.713684589,12046203.601047846,9886734.135944316,7216365.055022564,6168548.657131609,bilateral,1334544.283020654,237281973.52107224,0.0,5,5,other,valid,flow03_Bscan499,499,3.0
flow03,1,6.7,-1431.15,-1431.15,6799864.867007823,17704202.815224446,11031465.517791525,14367834.166507984,9059254.90194621,13505945.804373577,7053999.846196656,bilateral,-7567969.299500161,-1345584941.4511285,0.0,5,5,other,valid,flow03_Bscan499,499,3.0
flow03,2,13.4,-1424.45,-1424.45,14257138.753444197,16423343.763602335,9561507.76875558,12992425.766178956,10754973.177802136,8458064.580824636,8994976.779348891,bilateral,1264712.98726524,224865969.13575962,0.0,5,5,other,valid,flow03_Bscan499,499,3.0
flow03,3,20.1,-1417.75,-1417.75,12514684.380595403,29761660.044116266,5530874.2387257395,17646267.141421,16563646.486409226,10546787.106092926,13622525.178449843,bilateral,-5131582.760825596,-912395414.8747909,0.0,5,5,other,valid,flow03_Bscan499,499,3.0
flow03,4,26.8,-1411.05,-1411.05,8806538.64747429,20705043.922475167,9203138.37234116,14954091.147408163,16961986.59755782,10737711.677736012,10910764.167061033,bilateral,-6147552.499933871,-1093034834.4882424,0.0,5,5,other,valid,flow03_Bscan499,499,3.0
flow03,5,33.5,-1404.3500000000001,-1404.3500000000001,9912870.370133819,17674187.662289254,5536832.493729348,11605510.078009302,10386249.781678328,10711576.890424654,11024838.487030247,bilateral,-1692639.7078754832,-300951340.0602609,0.0,5,5,other,valid,flow03_Bscan499,499,3.0
flow03,6,40.2,-1397.65,-1397.65,9209209.070271127,13117331.15930729,10142659.000935968,11629995.080121629,7159835.783334539,10215237.774155041,7378231.538966522,bilateral,-2420786.0098505015,-430415752.55141914,0.0,5,5,other,valid,flow03_Bscan499,499,3.0
flow03,7,46.9,-1390.95,-1390.95,11095209.424707737,12377712.803472558,3871099.618530889,8124406.211001724,7353430.845987169,4576193.365227241,1463972.547781077,bilateral,2970803.213706013,528208811.396929,0.0,5,5,other,valid,flow03_Bscan499,499,3.0
flow03,8,53.6,-1384.25,-1384.25,10352473.288602123,3625074.984669016,4401301.435994439,4013188.2103317278,3743031.172769661,2910948.485476966,3386078.1149791772,bilateral,6339285.078270396,1127124886.9164762,0.0,5,5,other,valid,flow03_Bscan499,499,3.0
flow03,9,60.300000000000004,-1377.55,-1377.55,6631438.746910111,11458937.598504525,6755550.864494085,9107244.231499307,8456964.794772668,6061138.813424249,7095435.303579409,bilateral,-2475805.4845891967,-440198215.15995914,0.0,5,5,other,valid,flow03_Bscan499,499,3.0
flow03,10,67.0,-1370.8500000000001,-1370.8500000000001,7457303.2367479,14051604.141949382,5253741.631926856,9652672.88693812,8029378.546797278,7922853.432709584,9070465.477103146,bilateral,-2195369.6501902174,-390336723.8038206,0.0,5,5,other,valid,flow03_Bscan499,499,3.0
flow03,11,73.7,-1364.15,-1364.15,7054083.995244095,14072975.256483873,8154777.065107493,11113876.160795685,9537443.90622043,7984291.079335902,7671435.236228823,bilateral,-4059792.1655515907,-721831047.0350728,0.0,5,5,other,valid,flow03_Bscan499,499,3.0
flow03,12,80.4,-1357.45,-1357.45,9846068.917084942,14495981.938123444,9913010.283891376,12204496.111007411,5711500.129287788,13062524.370956875,5677659.601321888,bilateral,-2358427.1939224675,-419328355.0794147,0.0,5,5,other,valid,flow03_Bscan499,499,3.0
flow03,13,87.10000000000001,-1350.75,-1350.75,12436166.018595535,10627224.802595321,9092161.437128922,9859693.11986212,5121109.816236551,10965832.516933985,2927292.9655543542,bilateral,2576472.8987334147,458096881.3948011,0.0,5,5,other,valid,flow03_Bscan499,499,3.0
flow03,14,93.8,-1344.05,-1344.05,8970911.998407735,5930463.43244202,18111331.662994362,12020897.54771819,16144135.219615517,4718206.528098918,2822032.6531694764,bilateral,-3049985.549310456,-542287430.667399,0.0,5,5,other,valid,flow03_Bscan499,499,3.0
flow03,15,100.5,-1337.3500000000001,-1337.3500000000001,6824963.093248515,8779118.206515092,5328641.298959351,7053879.752737221,5542377.343400511,4634918.473511131,4746637.253753815,bilateral,-228916.65948870665,-40701382.05709204,0.0,5,5,other,valid,flow03_Bscan499,499,3.0
flow03,16,107.2,-1330.65,-1330.65,6080513.169200077,15455594.535048302,5009198.829873301,10232396.682460804,10608012.749852799,5301759.950203913,3084601.7750143292,bilateral,-4151883.5132607264,-738204888.6577572,0.0,5,5,other,valid,flow03_Bscan499,499,3.0
flow03,17,113.9,-1323.95,-1323.95,10108571.28670664,10075580.605858624,6656037.200067895,8365808.90296326,4142644.910937868,9653738.936548222,3694579.320011181,bilateral,1742762.3837433772,309863151.82957244,0.0,5,5,other,valid,flow03_Bscan499,499,3.0
