scan_id,z_index_0based,z_um,r_um,distance_from_vessel_bottom_um,V,B_left,B_right,B,B_standard_deviation,B_median_diagnostic,B_scaled_mad_diagnostic,background_mode,T,P,tail_z_fraction,background_left_valid_count,background_right_valid_count,region,validity,frame_id,bscan_index,flow_speed_mm_s
flow07,0,0.0,-1411.05,-1411.05,10214451.746681366,17628044.369946994,11426755.279296113,14527399.824621553,7057487.468124134,15985822.55789259,8220984.792336626,bilateral,-4312948.077940187,-492969965.3085634,0.0,5,5,other,valid,flow07_Bscan499,499,7.0
flow07,1,6.7,-1404.3500000000001,-1404.3500000000001,9482280.789638847,6904429.08513509,10107115.603601007,8505772.34436805,4841657.614045556,10684600.849399742,3316696.267097209,bilateral,976508.4452707948,111614915.29445183,0.0,5,5,other,valid,flow07_Bscan499,499,7.0
flow07,2,13.4,-1397.65,-1397.65,8642854.214205164,20371075.76571867,5528316.109141716,12949695.937430194,12571018.073928157,10613943.269148838,13877510.03770547,bilateral,-4306841.72322503,-492272008.9646209,0.0,5,5,other,valid,flow07_Bscan499,499,7.0
flow07,3,20.1,-1390.95,-1390.95,15019318.062971972,8270612.63412188,8201637.34482196,8236124.98947192,4605260.728948421,8738889.479943171,5359763.800959885,bilateral,6783193.073500052,775318968.3010559,0.0,5,5,other,valid,flow07_Bscan499,499,7.0
flow07,4,26.8,-1384.25,-1384.25,11683750.482358648,7850781.558788488,6200014.83872671,7025398.198757598,4977530.540144134,7088623.67414429,7935378.060481,bilateral,4658352.2836010475,532449666.01559967,0.0,5,5,other,valid,flow07_Bscan499,499,7.0
flow07,5,33.5,-1377.55,-1377.55,9588450.212828955,8037105.4055619985,9466705.513450928,8751905.459506463,4544956.904696869,9337966.73248816,5644407.449579745,bilateral,836544.7533224922,95617065.30476086,0.0,5,5,other,valid,flow07_Bscan499,499,7.0
flow07,6,40.2,-1370.8500000000001,-1370.8500000000001,12695285.878414689,2778734.307750603,8008373.555993822,5393553.931872212,4800634.486307006,4648939.795784469,5863494.688601836,bilateral,7301731.946542476,834587961.489805,0.0,5,5,other,valid,flow07_Bscan499,499,7.0
flow07,7,46.9,-1364.15,-1364.15,7089589.12328697,6885894.068878169,11324827.037574159,9105360.553226162,8034774.608447668,7410441.44669161,6604392.957707971,bilateral,-2015771.429939193,-230402674.44204974,0.0,5,5,other,valid,flow07_Bscan499,499,7.0
flow07,8,53.6,-1357.45,-1357.45,4055335.3006733167,7598132.4408648815,4781153.75191706,6189643.096390972,5427568.03531557,4465524.338313267,5752440.890775517,bilateral,-2134307.795717656,-243951381.05052808,0.0,5,5,other,valid,flow07_Bscan499,499,7.0
flow07,9,60.300000000000004,-1350.75,-1350.75,6108611.381887671,6485536.8029427,6104530.134694411,6295033.468818556,3535056.2720221537,7685549.488348573,3537218.711748747,bilateral,-186422.08693088562,-21308044.536200225,0.0,5,5,other,valid,flow07_Bscan499,499,7.0
flow07,10,67.0,-1344.05,-1344.05,7500756.0241723,7521456.438082194,2539176.744114602,5030316.591098398,4656778.540959226,3763790.2733061267,4724473.349635044,bilateral,2470439.4330739016,282371227.20034695,0.0,5,5,other,valid,flow07_Bscan499,499,7.0
flow07,11,73.7,-1337.3500000000001,-1337.3500000000001,7492164.90804364,9878933.92448182,6041059.666756039,7959996.795618931,8092394.575613662,5698484.649905201,7604329.134814722,bilateral,-467831.88757529086,-53473184.74985575,0.0,5,5,other,valid,flow07_Bscan499,499,7.0
flow07,12,80.4,-1330.65,-1330.65,10170654.359972255,5715386.937201373,3459177.0130768046,4587281.975139088,4032696.8943541646,3901023.3051454816,4733995.1024742145,bilateral,5583372.384833163,638179463.5864304,0.0,5,5,other,valid,flow07_Bscan499,499,7.0
