bin_start_r_px,bin_end_r_px,bin_center_r_px,T_bin_median,H_peak,H_median
0,4,2,119417294.344546,0.22592076115128,1.44283422581857
5,9,7,27450049.0041954,0.0519316402092891,0.33165941684609
10,14,12,16216689.4065036,0.0306797004083898,0.195934723137038
15,19,17,3555253.05173155,0.00672603980806307,0.0429555937658746
20,24,22,23249578.7491713,0.0439849400062989,0.280908122557045
25,29,27,28527884.6878603,0.0539707540527751,0.34468213874526
30,34,32,26989341.3609342,0.0510600460067487,0.326093014094781
35,39,37,5784096.70156584,0.0109426991840905,0.0698851262061327
40,44,42,14183376.6443221,0.0268329580298088,0.1713676513308
45,49,47,-5881411.8542345,-0.0111268057951399,-0.0710609159753766
50,54,52,-8331536.07432508,-0.0157620969542326,-0.100664024148755
55,59,57,3461684.18753181,0.00654902064902002,0.0418250677354586
60,64,62,26835138.9221797,0.0507683166343323,0.324229895711796
65,69,67,6791966.43097471,0.012849447261571,0.0820624992469415
70,74,72,6179171.92104724,0.0116901260520928,0.074658539065378
75,79,77,-174011.491410702,-0.000329205319919147,-0.00210245707601365
80,84,82,12286921.8415004,0.023245131702859,0.148454136900182
85,89,87,5203330.82435325,0.00984397165261591,0.0628681452116362
90,94,92,10380013.8445093,0.0196375293996055,0.125414323959791
95,99,97,-1539908.06860262,-0.00291328994574218,-0.0186056138534134
100,104,102,11609086.3418846,0.021962762069138,0.140264332703992
105,109,107,-2792449.97497085,-0.00528292344324998,-0.0337391867726416
110,114,112,-3054440.35211737,-0.00577857246748997,-0.0369046301454538
115,119,117,-8703066.36318525,-0.0164649801179381,-0.105152960358857
120,124,122,-8736049.93999155,-0.01652738041614,-0.105551477456127
125,129,127,-1520148.4259318,-0.00287590747499729,-0.0183668721460929
130,134,132,13212314.1155162,0.0249958440101229,0.159634993513845
