z_index,relative_to_top_px,relative_to_bottom_px,V_sv_raw,B_sv_raw,T_raw,T_mov5,region
1,-196,-215,6948656.85170456,3088724.30995384,3859932.54175072,1979863.01963282,above_vessel
2,-195,-214,5250592.23703984,3270729.21740702,1979863.01963282,2919897.78069177,above_vessel
3,-194,-213,2466632.97436219,2651780.39819802,-185147.423835825,1979863.01963282,above_vessel
4,-193,-212,18829200.2553635,2939321.11138373,15889879.1439798,-185147.423835825,above_vessel
5,-192,-211,3330244.27363575,4627939.64456825,-1297695.3709325,-185147.423835825,above_vessel
6,-191,-210,165300.262686263,5018860.02011348,-4853559.75742722,-1297695.3709325,above_vessel
7,-190,-209,3838408.35594417,1969279.09574314,1869129.26020103,-1297695.3709325,above_vessel
8,-189,-208,742825.824497743,3673547.11583694,-2930721.29133919,1869129.26020103,above_vessel
9,-188,-207,6130146.15969315,4146688.99211522,1983457.16757793,1869129.26020103,above_vessel
10,-187,-206,6145290.32477077,972927.80551776,5172362.51925301,-1065649.03995906,above_vessel
11,-186,-205,197370.603886974,4014659.12010068,-3817288.5162137,-1065649.03995906,above_vessel
12,-185,-204,2732955.9609706,3798605.00092966,-1065649.03995906,-1065649.03995906,above_vessel
13,-184,-203,2551182.19161966,3926423.75704434,-1375241.56542468,-1065649.03995906,above_vessel
14,-183,-202,6658617.79463344,1984362.87538736,4674254.91924608,-929596.843591596,above_vessel
15,-182,-201,15269678.6815442,4480437.77970614,10789240.9018381,1866414.93326108,above_vessel
16,-181,-200,2598078.41553853,3527675.25913012,-929596.843591596,1866414.93326108,above_vessel
17,-180,-199,6771818.97126773,4905404.03800665,1866414.93326108,1866414.93326108,above_vessel
18,-179,-198,2905828.82557402,2591607.44259821,314221.382975813,314221.382975813,above_vessel
19,-178,-197,6911608.54645514,1090464.53383009,5821144.01262506,743972.547557852,above_vessel
20,-177,-196,1371821.59447745,2682885.39023604,-1311063.79575859,314221.382975813,above_vessel
21,-176,-195,2520754.56675017,1776782.01919231,743972.547557852,743972.547557852,above_vessel
22,-175,-194,977046.155211797,3123535.85372422,-2146489.69851242,-1311063.79575859,above_vessel
23,-174,-193,13198885.008744,6203929.01278024,6994955.99596373,743972.547557852,above_vessel
24,-173,-192,1057645.79488943,3226528.31891575,-2168882.52402632,-703998.560403106,above_vessel
25,-172,-191,12485869.0666561,3709303.47852416,8776565.58813197,-584842.260303976,above_vessel
26,-171,-190,3378702.43159328,4082700.99199639,-703998.560403106,-584842.260303976,above_vessel
27,-170,-189,1662392.78683927,2247235.04714325,-584842.260303976,-584842.260303976,above_vessel
28,-169,-188,9206682.10832842,1063814.91105541,8142867.19727301,-703998.560403106,above_vessel
29,-168,-187,143718.222780844,3231554.6877383,-3087836.46495746,-584842.260303976,above_vessel
30,-167,-186,1638796.24910037,6932256.02910966,-5293459.78000929,115702.881683883,above_vessel
31,-166,-185,4228345.81100825,2043945.39224788,2184400.41876037,-769477.864993853,above_vessel
32,-165,-184,2382406.17637011,2266703.29468623,115702.881683883,115702.881683883,above_vessel
33,-164,-183,1843576.24238146,2613054.10737531,-769477.864993853,115702.881683883,above_vessel
34,-163,-182,4851622.74015762,2780382.68707464,2071240.05308299,-695881.740257451,above_vessel
35,-162,-181,710749.979308759,1406631.71956621,-695881.740257451,-695881.740257451,above_vessel
36,-161,-180,3983823.64982329,4823648.97445748,-839825.324634193,-695881.740257451,above_vessel
37,-160,-179,2715757.45541283,2178728.68355016,537028.771862676,-695881.740257451,above_vessel
38,-159,-178,56051.8387104628,3606716.48143331,-3550664.64272285,-839825.324634193,above_vessel
39,-158,-177,3184916.90757842,2013763.27403234,1171153.63354608,537028.771862676,above_vessel
40,-157,-176,680781.402002669,3266297.98637449,-2585516.58437182,-292626.244858379,above_vessel
41,-156,-175,3954460.03290827,1932427.44367218,2022032.58923609,-292626.244858379,above_vessel
42,-155,-174,1315966.59930345,1608592.84416183,-292626.244858379,-292626.244858379,above_vessel
43,-154,-173,3894625.32822779,7225117.01382121,-3330491.68559342,2022032.58923609,above_vessel
44,-153,-172,13337505.702006,3232060.31390464,10105445.3881013,3324754.598212,above_vessel
45,-152,-171,6873503.78415962,3548749.18594763,3324754.598212,4204921.4721502,above_vessel
46,-151,-170,9145987.36164313,4101901.19596535,5044086.16567778,4204921.4721502,above_vessel
47,-150,-169,8655097.4561553,4450175.98400511,4204921.4721502,4204921.4721502,above_vessel
48,-149,-168,1260725.43809009,831388.118848627,429337.319241459,4204921.4721502,above_vessel
49,-148,-167,8776746.89943433,3458487.84217938,5318259.05725496,2757498.71828391,above_vessel
50,-147,-166,3779137.11977546,1021638.40149155,2757498.71828391,1571928.22921103,above_vessel
51,-146,-165,26430.5958797376,2956680.56637911,-2930249.97049937,1571928.22921103,above_vessel
52,-145,-164,3594621.41601721,2022693.18680619,1571928.22921103,1571928.22921103,above_vessel
53,-144,-163,223312.107076931,4474551.87463204,-4251239.76755511,-2930249.97049937,above_vessel
54,-143,-162,14238523.8742828,2858024.6470786,11380499.2272042,424275.463467521,above_vessel
55,-142,-161,256025.423991623,5959284.14276954,-5703258.71877792,424275.463467521,above_vessel
56,-141,-160,1722818.48062074,1298543.01715322,424275.463467521,7263984.41532816,above_vessel
57,-140,-159,12512654.9954244,3236066.60422732,9276588.39119705,424275.463467521,above_vessel
58,-139,-158,9862344.13113454,2598359.71580638,7263984.41532816,7263984.41532816,above_vessel
59,-138,-157,360354.426974464,6632638.95975098,-6272284.53277651,7263984.41532816,above_vessel
60,-137,-156,16128446.4937318,5622609.44857226,10505837.0451595,2273970.48585796,above_vessel
61,-136,-155,6439904.0656197,4165933.57976174,2273970.48585796,2273970.48585796,above_vessel
62,-135,-154,1734768.15743616,4526322.09042403,-2791553.93298787,2273970.48585796,above_vessel
63,-134,-153,7810693.71322845,3200718.16690176,4609975.54632669,128702.461109311,above_vessel
64,-133,-152,209348.330531972,4063722.53887362,-3854374.20834165,128702.461109311,above_vessel
65,-132,-151,1920733.98723228,1792031.52612296,128702.461109311,329539.989823316,above_vessel
66,-131,-150,11758443.0091925,1894978.26442351,9863464.74476902,329539.989823316,above_vessel
67,-130,-149,3296067.80843282,2966527.8186095,329539.989823316,329539.989823316,above_vessel
68,-129,-148,19854557.6974501,4709186.25939315,15145371.4380569,329539.989823316,above_vessel
69,-128,-147,2965095.39447458,3173355.88670017,-208260.492225594,-208260.492225594,above_vessel
70,-127,-146,1038505.32231237,4078483.76201886,-3039978.43970649,-1227971.34917843,above_vessel
71,-126,-145,1153934.95400478,4656443.66542652,-3502508.71142174,-3039978.43970649,above_vessel
72,-125,-144,2377903.08605547,3605874.4352339,-1227971.34917843,-3039978.43970649,above_vessel
73,-124,-143,1317141.52746085,5065516.82708033,-3748375.29961948,-1727357.79261242,above_vessel
74,-123,-142,323674.628170921,2051032.42078334,-1727357.79261242,-1227971.34917843,above_vessel
75,-122,-141,11088175.8914946,5714735.92066817,5373439.97082648,587821.490111833,above_vessel
76,-121,-140,2754628.72070215,2166807.23059032,587821.490111833,587821.490111833,above_vessel
77,-120,-139,5366724.56621673,2531347.17460846,2835377.39160828,2835377.39160828,above_vessel
78,-119,-138,509726.465852039,3722780.03540081,-3213053.56954877,587821.490111833,above_vessel
79,-118,-137,10402547.8240419,3720071.87466807,6682475.9493738,-383033.561963043,above_vessel
80,-117,-136,3279164.35218895,4194993.97468974,-915829.622500793,-602524.443900084,above_vessel
81,-116,-135,3048673.91171948,3431707.47368252,-383033.561963043,-602524.443900084,above_vessel
82,-115,-134,1723290.44272431,2325814.88662439,-602524.443900084,-915829.622500793,above_vessel
83,-114,-133,26826.2469723865,2770110.74621627,-2743284.49924389,-602524.443900084,above_vessel
84,-113,-132,893369.074752976,3587720.50626695,-2694351.43151397,-2694351.43151397,above_vessel
85,-112,-131,2416944.94775867,1450455.78213287,966489.165625803,-2694351.43151397,above_vessel
86,-111,-130,230010.078849376,4787336.83404117,-4557326.7551918,-2007867.33009106,above_vessel
87,-110,-129,10417828.8150134,2397664.32282395,8020164.49218945,-472770.681446437,above_vessel
88,-109,-128,344897.09254705,2352764.42263811,-2007867.33009106,-2007867.33009106,above_vessel
89,-108,-127,1119542.63275641,1592313.31420285,-472770.681446437,-472770.681446437,above_vessel
90,-107,-126,71082.5323655692,2621502.54046287,-2550420.0080973,-472770.681446437,above_vessel
91,-106,-125,18663581.4051668,3392108.74070824,15271472.6644586,2243378.98085225,above_vessel
92,-105,-124,9402786.49967363,1920088.71033469,7482697.78933893,2243378.98085225,above_vessel
93,-104,-123,5218523.75651168,2975144.77565943,2243378.98085225,7482697.78933893,above_vessel
94,-103,-122,3705040.14765879,1592966.13662811,2112074.01103067,7482697.78933893,above_vessel
95,-102,-121,14726413.1992133,2700452.14481739,12025961.0543959,7612296.90998462,above_vessel
96,-101,-120,13943943.0885735,5262796.08254053,8681147.00603295,7612296.90998462,above_vessel
97,-100,-119,10872512.6356003,3260215.72561564,7612296.90998462,8681147.00603295,above_vessel
98,-99,-118,109754.304924334,3490377.58289818,-3380623.27797384,7612296.90998462,above_vessel
99,-98,-117,19613696.480331,2012062.72373811,17601633.7565929,159710.321297142,above_vessel
100,-97,-116,4286656.87348602,4126946.55218887,159710.321297142,-758293.082822992,above_vessel
101,-96,-115,1966490.25000725,5703467.41568027,-3736977.16567302,159710.321297142,above_vessel
102,-95,-114,691315.275835786,1449608.35865878,-758293.082822992,159710.321297142,above_vessel
103,-94,-113,9071193.96921607,5486946.24815249,3584247.72106358,3584247.72106358,above_vessel
104,-93,-112,9855675.2191046,2946113.01723342,6909562.20187117,3584247.72106358,above_vessel
105,-92,-111,9634716.80082198,3197441.74889924,6437275.05192274,3584247.72106358,above_vessel
106,-91,-110,2669821.4968713,5125877.15136074,-2456055.65448944,6437275.05192274,above_vessel
107,-90,-109,3317235.62180334,2126344.45172638,1190891.17007696,1190891.17007696,above_vessel
108,-89,-108,15748673.4478648,2765806.12115674,12982867.326708,-2389088.17391054,above_vessel
109,-88,-107,1993063.2175827,4382151.39149325,-2389088.17391054,1190891.17007696,above_vessel
110,-87,-106,205518.47659282,4233249.88944652,-4027731.4128537,-2389088.17391054,above_vessel
111,-86,-105,7680157.74605224,5928819.92834571,1751337.81770654,-2656175.85614569,above_vessel
112,-85,-104,816239.154368167,3472415.01051386,-2656175.85614569,-2656175.85614569,above_vessel
113,-84,-103,1527385.62198793,5037573.66211129,-3510188.04012337,1459491.16618792,above_vessel
114,-83,-102,10753193.9857542,6881237.8218926,3871956.16386157,1459491.16618792,above_vessel
115,-82,-101,7237302.91323982,5777811.7470519,1459491.16618792,2125502.95373829,above_vessel
116,-81,-100,5832005.22789068,3706502.27415239,2125502.95373829,2125502.95373829,above_vessel
117,-80,-99,7856335.03068068,3594010.97562031,4262324.05506037,2125502.95373829,above_vessel
118,-79,-98,51805.6877305093,5728104.9447644,-5676299.25703389,4262324.05506037,above_vessel
