z_index,relative_to_top_px,relative_to_bottom_px,V_sv_raw,B_sv_raw,T_raw,T_mov5,region
1,-195,-214,10901601.0211923,4346422.08959768,6555178.93159465,6555178.93159465,above_vessel
2,-194,-213,1161766.29032998,3273248.71207962,-2111482.42174964,8316495.31972314,above_vessel
3,-193,-212,13693114.3580113,3615302.65015963,10077811.7078516,6555178.93159465,above_vessel
4,-192,-211,13935707.781458,2910402.57148235,11025305.2099756,10077811.7078516,above_vessel
5,-191,-210,11257607.9314616,6151755.2059558,5105852.72550581,10077811.7078516,above_vessel
6,-190,-209,30014497.3504887,2391323.97018222,27623173.3803065,5105852.72550581,above_vessel
7,-189,-208,2717236.73528587,2886321.6864987,-169084.951212825,205060.747400491,above_vessel
8,-188,-207,2789912.01085229,2584851.2634518,205060.747400491,205060.747400491,above_vessel
9,-187,-206,4493736.47819076,4925650.4305143,-431913.952323534,205060.747400491,above_vessel
10,-186,-205,6438658.74825644,2484895.63481876,3953763.11343768,205060.747400491,above_vessel
11,-185,-204,4316327.22886355,3020597.97100074,1295729.25786281,1295729.25786281,above_vessel
12,-184,-203,2151063.91227919,2796425.87908764,-645361.966808449,1295729.25786281,above_vessel
13,-183,-202,5111975.01181233,2452822.83707628,2659152.17473605,1253675.12142217,above_vessel
14,-182,-201,1944899.88304783,691224.761625664,1253675.12142217,-645361.966808449,above_vessel
15,-181,-200,2471622.746976,3427830.71068123,-956207.963705229,261066.92713601,above_vessel
16,-180,-199,3884870.66117931,7213507.6586612,-3328636.99748189,-956207.963705229,above_vessel
17,-179,-198,6411907.7334226,6150840.80628659,261066.92713601,-956207.963705229,above_vessel
18,-178,-197,1472834.91950067,5995769.55903315,-4522934.63953249,-913838.049652379,above_vessel
19,-177,-196,3133812.58772486,2250294.00621549,883518.581509372,261066.92713601,above_vessel
20,-176,-195,259032.289876584,1172870.33952896,-913838.049652379,883518.581509372,above_vessel
21,-175,-194,22992332.4023397,3091301.59075833,19901030.8115814,883518.581509372,above_vessel
22,-174,-193,12297495.0696969,7627541.54559393,4669953.52410294,-913838.049652379,above_vessel
23,-173,-192,898170.309592799,2257212.51954623,-1359042.20995343,-1359042.20995343,above_vessel
24,-172,-191,2514983.95353344,4446221.01675813,-1931237.06322469,-1931237.06322469,above_vessel
25,-171,-190,890412.835232677,2909439.17785659,-2019026.34262391,-1931237.06322469,above_vessel
26,-170,-189,453531.096383299,3826336.37302727,-3372805.27664397,-1931237.06322469,above_vessel
27,-169,-188,5713491.23261697,3552223.89137494,2161267.34124203,-2019026.34262391,above_vessel
28,-168,-187,4271035.93290217,2750258.30008809,1520777.63281407,-1963538.19255332,above_vessel
29,-167,-186,695380.092662894,2822883.6561388,-2127503.5634759,642145.716356974,above_vessel
30,-166,-185,1442368.8100647,3405907.00261802,-1963538.19255332,-1963538.19255332,above_vessel
31,-165,-184,5024053.50666352,4381907.79030655,642145.716356974,-1963538.19255332,above_vessel
32,-164,-183,237368.842793533,5065879.87944515,-4828511.03665162,-311102.178557936,above_vessel
33,-163,-182,1962314.98606644,2273417.16462438,-311102.178557936,-311102.178557936,above_vessel
34,-162,-181,5939551.98811166,5468451.33505952,471100.653052138,-791585.235461987,above_vessel
35,-161,-180,2564587.54065804,3723528.93247864,-1158941.3918206,-311102.178557936,above_vessel
36,-160,-179,986057.690864722,1777642.92632671,-791585.235461987,201204.147583713,above_vessel
37,-159,-178,4071196.2078886,691445.574834571,3379750.63305403,-791585.235461987,above_vessel
38,-158,-177,4529504.89913735,4328300.75155364,201204.147583713,201204.147583713,above_vessel
39,-157,-176,848445.504854514,4386915.81598178,-3538470.31112726,201204.147583713,above_vessel
40,-156,-175,5997570.13841894,2243717.51514917,3753852.62326976,-2130791.67633141,above_vessel
41,-155,-174,547827.020315316,3194254.7955387,-2646427.77522338,-2130791.67633141,above_vessel
42,-154,-173,617107.927379751,2747899.60371116,-2130791.67633141,-128673.006843896,above_vessel
43,-153,-172,5364458.34966495,1882443.69390256,3482014.65576239,-2130791.67633141,above_vessel
44,-152,-171,2818984.09847138,2947657.10531527,-128673.006843896,-128673.006843896,above_vessel
45,-151,-170,2267481.01496929,6558565.5194949,-4291084.50452561,-128673.006843896,above_vessel
46,-150,-169,7572129.09109966,4817942.47608384,2754186.61501582,-1014934.38541228,above_vessel
47,-149,-168,1392653.16907032,5244718.72390303,-3852065.55483271,-1014934.38541228,above_vessel
48,-148,-167,784004.213043006,1798938.59845528,-1014934.38541228,-835821.18282257,above_vessel
49,-147,-166,2043408.55268819,2879229.73551076,-835821.18282257,-1014934.38541228,above_vessel
50,-146,-165,1725749.13836046,1100721.35304934,625027.785311124,-835821.18282257,above_vessel
51,-145,-164,1404312.22479831,4926453.89684417,-3522141.67204586,-835821.18282257,above_vessel
52,-144,-163,11032995.3312816,2697347.11666938,8335648.21461222,-1829670.94808263,above_vessel
53,-143,-162,3285686.59908335,5115357.54716598,-1829670.94808263,-1829670.94808263,above_vessel
54,-142,-161,802294.683842284,6211434.44516772,-5409139.76132543,-664624.616424166,above_vessel
55,-141,-160,1135838.02186428,1800462.63828844,-664624.616424166,-664624.616424166,above_vessel
56,-140,-159,10315101.7101603,2922409.14844786,7392692.56171244,2589120.88079364,above_vessel
57,-139,-158,12802818.9501416,4280435.85315146,8522383.09699018,2589120.88079364,above_vessel
58,-138,-157,6798349.81291448,4209228.93212084,2589120.88079364,2589120.88079364,above_vessel
59,-137,-156,83817.1405503097,3523980.36159334,-3440163.22104303,2112538.61566634,above_vessel
60,-136,-155,4241549.29366721,2129010.67800088,2112538.61566634,371881.300025508,above_vessel
61,-135,-154,5988668.85925946,5616787.55923395,371881.300025508,-1550320.08774737,above_vessel
62,-134,-153,2842607.74007102,4392927.82781839,-1550320.08774737,-1550320.08774737,above_vessel
