scan_id,flow_mm_s,ri_delta_pct_vs_flow01,observed_abs_delta_pct,subsampling_100_p95_pct,fixed128_geometry_p95_pct,descriptive_context_class
flow03,3,-4.690147956645812,4.690147956645812,3.5891799397054052,22.028862565738127,above_sampling_within_geometry_stress
flow05,5,-4.5723562052734055,4.5723562052734055,3.5891799397054052,22.028862565738127,above_sampling_within_geometry_stress
flow07,7,20.16689385830426,20.16689385830426,3.5891799397054052,22.028862565738127,above_sampling_within_geometry_stress
flow10,10,-3.5230965529616673,3.5230965529616673,3.5891799397054052,22.028862565738127,within_sampling_sensitivity
