scan_id,flow_mm_s,n_valid,acf_lag1,acf_lag5,acf_lag10,acf_lag20,lag_1e,lag_0p1,first_nonpositive,initial_positive_tau,descriptive_spatial_ess
flow01,1,486,0.42546153976632262,0.18390950260496339,0.028796509176192857,0.073023386702739529,1.4171254489713969,6.7471439195195737,38,8.4956361612003679,57.205839654429354
flow03,3,468,0.47870575452762276,0.17855798370085235,0.1163589665973057,0.10341725728389718,1.7230104952372152,17.864383440644914,35,10.669596122168889,43.862953633981242
flow05,5,491,0.46131478333363735,0.24300878350594368,0.14535640808493347,0.13575940742712198,2.108585945516861,34.805140347518375,75,19.595751631810455,25.056451481194674
flow07,7,493,0.45891625016915805,0.1088111734219956,0.019175126412811216,-0.00091861145332291442,1.7753354730664064,6.0702561778032322,11,4.287898281426644,114.97474231967368
flow10,10,484,0.38262836245744936,0.13819856579363354,0.054401197474888197,0.1234679867729766,1.2380985702834983,5.5171026175631255,54,10.682492609412105,45.307777659828048
