scan_id,flow_mm_s,target_r_um,n_frames,selected_r_um_median,max_abs_sampling_error_um,ri_r_q1,ri_r_median,ri_r_q3
flow03,3,340,468,337.65000000000003,2.3499999999999654,0.13183934589521171,0.16853270980694871,0.2145976330005904
flow03,3,350,468,351.05000000000001,1.0500000000000114,0.1239852329600328,0.15830992324821341,0.2062802176574714
flow03,3,360,468,357.75,2.25,0.13326939228553,0.1643624792767388,0.20611671253809491
flow03,3,370,468,371.14999999999998,1.1500000000000341,0.12561303663470441,0.1606151705337483,0.2060617486323236
flow03,3,380,468,377.85000000000002,2.1499999999999773,0.1256773920305056,0.16181070040340381,0.209034738899253
flow03,3,390,468,391.25,1.25,0.12259185012493951,0.15390031946943469,0.19524645872387869
flow03,3,400,468,397.9500000000001,2.0499999999999545,0.1237212186873029,0.15940023261337161,0.20401367162390269
flow03,3,410,468,411.35000000000002,1.3500000000000227,0.1198717032793996,0.1567058330110763,0.2015584700370025
flow03,3,420,468,418.05000000000001,1.9499999999999889,0.1191764413931956,0.15559643386362801,0.1988259538774183
flow03,3,430,468,431.4500000000001,1.4500000000000457,0.1194743811199066,0.1536414859545201,0.19154444820270769
flow03,3,440,468,438.14999999999998,1.8499999999999657,0.11692208948921071,0.15346181628675401,0.20334756177682889
flow03,3,450,468,451.55000000000001,1.5500000000000114,0.1172549555867619,0.15017379713217191,0.1883221949006221
flow03,3,460,468,458.25,1.75,0.1209837295653084,0.15251106849629259,0.1942797824333114
flow03,3,470,468,471.64999999999998,1.6500000000000341,0.1196066239574118,0.1525880096654236,0.1972157602795005
flow03,3,480,468,478.35000000000002,1.6499999999999773,0.11998473704608149,0.1538716273478187,0.19014805468085419
flow03,3,490,468,491.75,1.75,0.11834565304338571,0.15151162267922311,0.19587001091156639
flow03,3,500,468,498.4500000000001,1.5499999999999543,0.1185141317327813,0.15218691789049699,0.19198507037213239
flow05,5,0,491,2.6500000000000115,2.6500000000000115,0.43247497909124388,0.56226564287445335,0.75432509489488553
flow05,5,10,491,9.3500000000000121,0.64999999999998792,0.43544858185842028,0.57125216873353868,0.72845939379956415
flow05,5,20,491,22.750000000000007,2.7500000000000107,0.38208014837500248,0.51219443817794696,0.66918330797775094
flow05,5,30,491,29.450000000000014,0.5499999999999865,0.36467657220144478,0.47290428851804422,0.64005937590375728
flow05,5,40,491,42.850000000000016,2.8500000000000161,0.32080086596110557,0.4161164783282002,0.53055166778528184
flow05,5,50,491,49.550000000000011,0.44999999999998858,0.31484061058646551,0.42612050884617397,0.5420065981858353
flow05,5,60,491,62.95000000000001,2.9500000000000095,0.30781786022403601,0.40141122850220978,0.52695573034254728
flow05,5,70,491,69.65000000000002,0.3499999999999801,0.30225463755405102,0.38996659291175961,0.51488638667306375
flow05,5,80,491,83.050000000000011,3.0500000000000118,0.2732467819637982,0.3598563166599047,0.46163081975840298
flow05,5,90,491,89.750000000000014,0.24999999999998571,0.2708570518322162,0.35329090073792468,0.44224874886762822
flow05,5,100,491,103.15000000000002,3.1500000000000199,0.24828595659427011,0.31726300668726348,0.40676624151640178
flow05,5,110,491,109.84999999999999,0.14999999999999139,0.24199009811539479,0.30762445685810191,0.40341685017191042
flow05,5,120,491,123.25,3.2500000000000142,0.23330570608950871,0.29638959924905273,0.3804771772335504
flow05,5,130,491,129.95000000000002,0.049999999999982898,0.2236759277117728,0.28869572796081788,0.37740014713889491
flow05,5,140,491,136.65000000000001,3.3499999999999943,0.21460722507685029,0.28140560484874128,0.36653834171152272
flow05,5,150,491,150.05000000000001,0.050000000000011299,0.2059267139212356,0.26909667881751642,0.35250976932188571
flow05,5,160,491,156.75000000000003,3.249999999999972,0.20172131929688389,0.25966151463983272,0.32991908382966451
flow05,5,170,491,170.15000000000001,0.1500000000000056,0.191071501901978,0.246507110157867,0.32021181042440477
flow05,5,180,491,176.85000000000002,3.1499999999999773,0.1790332444256543,0.2367320745463235,0.29977003514624412
flow05,5,190,491,190.25000000000003,0.25000000000002842,0.17924548032618151,0.23555067314223541,0.29630545577882922
flow05,5,200,491,196.94999999999999,3.0499999999999829,0.17623621128810099,0.22130744986632001,0.28037567979530259
flow05,5,210,491,210.34999999999999,0.35000000000002268,0.17872601416919739,0.22300570515034329,0.27749737503791211
flow05,5,220,491,217.05000000000001,2.9499999999999886,0.16462107977208459,0.21286078558325969,0.26611684194195212
flow05,5,230,491,230.44999999999999,0.450000000000017,0.16547394704884219,0.21071071952176479,0.2645310812687392
flow05,5,240,491,237.15000000000001,2.8499999999999943,0.16652617089401239,0.19954973144601831,0.2611884937040756
flow05,5,250,491,250.55000000000001,0.55000000000001126,0.1522958766606661,0.1917160179328263,0.25346708566564408
flow05,5,260,491,257.25,2.75,0.15799238088358,0.1980291946349762,0.25013164593393739
flow05,5,270,491,270.65000000000003,0.65000000000003411,0.14931418859403811,0.18993588843624329,0.2434934886399166
flow05,5,280,491,277.35000000000002,2.6499999999999773,0.1448258140537243,0.1874036188191178,0.23581394413211901
flow05,5,290,491,290.75,0.75,0.140895301001107,0.18674755774122001,0.23078673243541639
flow05,5,300,491,297.45000000000005,2.5499999999999545,0.139807217830657,0.1793397510190004,0.2332769229420841
flow05,5,310,491,310.85000000000002,0.85000000000002274,0.14437049358789311,0.18137594171641161,0.2282199625469214
flow05,5,320,491,317.55000000000001,2.4499999999999886,0.13583931461983001,0.1753016500988181,0.222822373306101
flow05,5,330,491,330.95000000000005,0.95000000000004536,0.1367775062202016,0.17810411594037939,0.22483856870575639
flow05,5,340,491,337.65000000000003,2.3499999999999654,0.13426168902575231,0.17282160274267211,0.21916874671720959
flow05,5,350,491,351.05000000000001,1.0500000000000114,0.126735186383474,0.16739406429758749,0.21110795945642191
flow05,5,360,491,357.75,2.25,0.12722267616150421,0.16677295317917279,0.21040079022688121
