scan_id,flow_mm_s,stride_frames,phase,n_selected,full_median,subsample_median,error_pct,abs_error_pct
flow05,5,20,5,25,0.256645550299264,0.25716399559828917,0.20200829448265667,0.20200829448265667
flow05,5,20,6,24,0.256645550299264,0.2444180098523592,-4.7643687695526999,4.7643687695526999
flow05,5,20,7,23,0.256645550299264,0.26897037968038362,4.8022766678588944,4.8022766678588944
flow05,5,20,8,24,0.256645550299264,0.2487700332524963,-3.0686357264267303,3.0686357264267303
flow05,5,20,9,24,0.256645550299264,0.23026626941528694,-10.278487530065201,10.278487530065201
flow05,5,20,10,24,0.256645550299264,0.25463091161847168,-0.78498874359720461,0.78498874359720461
flow05,5,20,11,24,0.256645550299264,0.24908179670386985,-2.9471594526280973,2.9471594526280973
flow05,5,20,12,25,0.256645550299264,0.2369478198587528,-7.6750718715140316,7.6750718715140316
flow05,5,20,13,25,0.256645550299264,0.2474844287268535,-3.5695618185189995,3.5695618185189995
flow05,5,20,14,25,0.256645550299264,0.2625740871520722,2.3100096011386793,2.3100096011386793
flow05,5,20,15,25,0.256645550299264,0.256645550299264,0,0
flow05,5,20,16,25,0.256645550299264,0.25033876161803281,-2.4573925688082645,2.4573925688082645
flow05,5,20,17,25,0.256645550299264,0.28458681022584109,10.887100864985158,10.887100864985158
flow05,5,20,18,24,0.256645550299264,0.2751086009697617,7.1939882257723449,7.1939882257723449
flow05,5,20,19,25,0.256645550299264,0.25262634165842612,-1.5660542862135121,1.5660542862135121
flow05,5,25,0,18,0.256645550299264,0.2634542371499311,2.6529533992417815,2.6529533992417815
flow05,5,25,1,19,0.256645550299264,0.27737717950262591,8.0779227144938215,8.0779227144938215
flow05,5,25,2,20,0.256645550299264,0.2858949694975747,11.396815243515476,11.396815243515476
flow05,5,25,3,19,0.256645550299264,0.24634710260595519,-4.0127123502824071,4.0127123502824071
flow05,5,25,4,20,0.256645550299264,0.24922927836184994,-2.8896943386574403,2.8896943386574403
flow05,5,25,5,20,0.256645550299264,0.25762613659954187,0.38207804465514467,0.38207804465514467
flow05,5,25,6,20,0.256645550299264,0.25666658572139511,0.0081962933339704783,0.0081962933339704783
flow05,5,25,7,19,0.256645550299264,0.24443890928329931,-4.7562254641590407,4.7562254641590407
flow05,5,25,8,20,0.256645550299264,0.25386904875641725,-1.0818428527629598,1.0818428527629598
flow05,5,25,9,20,0.256645550299264,0.2506794993440904,-2.324626687747688,2.324626687747688
flow05,5,25,10,20,0.256645550299264,0.25314696146514565,-1.3631987112337587,1.3631987112337587
flow05,5,25,11,20,0.256645550299264,0.24716760721657222,-3.6930089267629773,3.6930089267629773
flow05,5,25,12,20,0.256645550299264,0.2510241797151701,-2.1903245848365755,2.1903245848365755
flow05,5,25,13,20,0.256645550299264,0.2390486050328629,-6.8565167975373082,6.8565167975373082
flow05,5,25,14,20,0.256645550299264,0.23984417390239982,-6.5465293971677205,6.5465293971677205
flow05,5,25,15,20,0.256645550299264,0.25697266537501928,0.12745791827438432,0.12745791827438432
flow05,5,25,16,20,0.256645550299264,0.28016250775805596,9.1632048291387793,9.1632048291387793
flow05,5,25,17,20,0.256645550299264,0.27317366962397915,6.4400568431606855,6.4400568431606855
flow05,5,25,18,20,0.256645550299264,0.28558029546568875,11.274204884006409,11.274204884006409
flow05,5,25,19,20,0.256645550299264,0.22801487132823262,-11.155727787856174,11.155727787856174
flow05,5,25,20,20,0.256645550299264,0.26940995126037859,4.9735524135253986,4.9735524135253986
flow05,5,25,21,19,0.256645550299264,0.23824550485994611,-7.1694387133781765,7.1694387133781765
flow05,5,25,22,19,0.256645550299264,0.26980405937030782,5.1271136615071713,5.1271136615071713
flow05,5,25,23,19,0.256645550299264,0.2491784804494428,-2.9094873615046737,2.9094873615046737
flow05,5,25,24,19,0.256645550299264,0.26767673714071888,4.2982186243213079,4.2982186243213079
flow05,5,50,0,8,0.256645550299264,0.23912164150386583,-6.8280586883210121,6.8280586883210121
flow05,5,50,1,9,0.256645550299264,0.2805564956279914,9.3167192265152501,9.3167192265152501
flow05,5,50,2,10,0.256645550299264,0.27260317165129361,6.2177666175868112,6.2177666175868112
flow05,5,50,3,10,0.256645550299264,0.27847985631379157,8.5075724044572247,8.5075724044572247
flow05,5,50,4,10,0.256645550299264,0.25595422065013324,-0.26937137555069079,0.26937137555069079
flow05,5,50,5,10,0.256645550299264,0.24441297953156016,-4.7663287960535206,4.7663287960535206
flow05,5,50,6,10,0.256645550299264,0.24370608950786615,-5.0417631540113073,5.0417631540113073
flow05,5,50,7,9,0.256645550299264,0.26144797582318657,1.8712288283676288,1.8712288283676288
flow05,5,50,8,10,0.256645550299264,0.25119412963421078,-2.1241048826665954,2.1241048826665954
flow05,5,50,9,10,0.256645550299264,0.26550133404974008,3.4505892426927738,3.4505892426927738
flow05,5,50,10,10,0.256645550299264,0.24068499516628805,-6.2189097431710749,6.2189097431710749
flow05,5,50,11,10,0.256645550299264,0.23449941604404201,-8.6290739229253273,8.6290739229253273
flow05,5,50,12,10,0.256645550299264,0.23339873360974484,-9.0579465190072419,9.0579465190072419
flow05,5,50,13,10,0.256645550299264,0.22252437644704687,-13.295057643676195,13.295057643676195
flow05,5,50,14,10,0.256645550299264,0.23506532457924284,-8.4085719369992322,8.4085719369992322
flow05,5,50,15,10,0.256645550299264,0.22451560303330914,-12.519191245860069,12.519191245860069
flow05,5,50,16,10,0.256645550299264,0.28016250775805596,9.1632048291387793,9.1632048291387793
flow05,5,50,17,10,0.256645550299264,0.29008168631088227,13.028137823792285,13.028137823792285
flow05,5,50,18,10,0.256645550299264,0.3113935421043445,21.332141446146672,21.332141446146672
flow05,5,50,19,10,0.256645550299264,0.22801487132823262,-11.155727787856174,11.155727787856174
flow05,5,50,20,10,0.256645550299264,0.26154380099331925,1.9085663820563412,1.9085663820563412
flow05,5,50,21,10,0.256645550299264,0.27630991166578256,7.662069863899351,7.662069863899351
flow05,5,50,22,10,0.256645550299264,0.27664529125386389,7.7927479869723033,7.7927479869723033
flow05,5,50,23,10,0.256645550299264,0.2364278254189548,-7.8776837769967702,7.8776837769967702
flow05,5,50,24,10,0.256645550299264,0.25460737206007339,-0.79416075471169334,0.79416075471169334
flow05,5,50,25,10,0.256645550299264,0.26996437779600579,5.1895805250514755,5.1895805250514755
flow05,5,50,26,10,0.256645550299264,0.25938049627336879,1.0656510393091467,1.0656510393091467
flow05,5,50,27,10,0.256645550299264,0.2858949694975747,11.396815243515476,11.396815243515476
flow05,5,50,28,9,0.256645550299264,0.2363501050520585,-7.907966930866249,7.907966930866249
flow05,5,50,29,10,0.256645550299264,0.23874365721014279,-6.9753374131156916,6.9753374131156916
flow05,5,50,30,10,0.256645550299264,0.27207467388768136,6.0118414562130855,6.0118414562130855
flow05,5,50,31,10,0.256645550299264,0.27570148187525556,7.4249997920366075,7.4249997920366075
flow05,5,50,32,10,0.256645550299264,0.23087887403027069,-10.03979076938908,10.03979076938908
flow05,5,50,33,10,0.256645550299264,0.25567125721865058,-0.37962593915122861,0.37962593915122861
flow05,5,50,34,10,0.256645550299264,0.245010985651297,-4.5333202287748238,4.5333202287748238
flow05,5,50,35,10,0.256645550299264,0.26571760427361002,3.5348573017406544,3.5348573017406544
flow05,5,50,36,10,0.256645550299264,0.25693067932784225,0.11109837215013801,0.11109837215013801
flow05,5,50,37,10,0.256645550299264,0.26732712347684018,4.1619943011366551,4.1619943011366551
flow05,5,50,38,10,0.256645550299264,0.26479540580754679,3.1755296356315439,3.1755296356315439
flow05,5,50,39,10,0.256645550299264,0.2433803975257047,-5.1686665746167604,5.1686665746167604
flow05,5,50,40,10,0.256645550299264,0.28609006067749132,11.472831048071265,11.472831048071265
flow05,5,50,41,10,0.256645550299264,0.27154762448369768,5.8064806372278701,5.8064806372278701
flow05,5,50,42,10,0.256645550299264,0.25500817871338177,-0.63798946990234484,0.63798946990234484
flow05,5,50,43,10,0.256645550299264,0.27118328864134178,5.6645199284093994,5.6645199284093994
flow05,5,50,44,10,0.256645550299264,0.23439427745491886,-8.6700403799710646,8.6700403799710646
flow05,5,50,45,10,0.256645550299264,0.27370673122686823,6.6477602700338547,6.6477602700338547
flow05,5,50,46,9,0.256645550299264,0.22259430761992741,-13.267809490416186,13.267809490416186
flow05,5,50,47,9,0.256645550299264,0.2660526336376422,3.6653989626584123,3.6653989626584123
flow05,5,50,48,9,0.256645550299264,0.2738139648606091,6.68954304538914,6.68954304538914
flow05,5,50,49,9,0.256645550299264,0.26934490952211843,4.9482093915309315,4.9482093915309315
flow07,7,2,0,247,0.32317992329725742,0.32181895868761617,-0.4211166943032677,0.4211166943032677
flow07,7,2,1,246,0.32317992329725742,0.32672107965601127,1.0957228786445166,1.0957228786445166
flow07,7,5,0,100,0.32317992329725742,0.3250308777048958,0.57273186674281595,0.57273186674281595
flow07,7,5,1,98,0.32317992329725742,0.32740742889177477,1.3080966018513873,1.3080966018513873
flow07,7,5,2,99,0.32317992329725742,0.32119428330117539,-0.61440697671546363,0.61440697671546363
flow07,7,5,3,98,0.32317992329725742,0.33484098465799694,3.6082257962583282,3.6082257962583282
flow07,7,5,4,98,0.32317992329725742,0.31679091510849389,-1.9769198914274737,1.9769198914274737
flow07,7,10,0,50,0.32317992329725742,0.31957404314487536,-1.1157500489488661,1.1157500489488661
flow07,7,10,1,49,0.32317992329725742,0.32693464057670391,1.1618040010464807,1.1618040010464807
flow07,7,10,2,50,0.32317992329725742,0.31507295074523056,-2.5085012921951071,2.5085012921951071
flow07,7,10,3,50,0.32317992329725742,0.33972416510993519,5.119204696840205,5.119204696840205
flow07,7,10,4,50,0.32317992329725742,0.32349308569689683,0.096900326123094974,0.096900326123094974
flow07,7,10,5,50,0.32317992329725742,0.32989934587060432,2.079158415780193,2.079158415780193
flow07,7,10,6,49,0.32317992329725742,0.32788021720684568,1.4543892026563112,1.4543892026563112
flow07,7,10,7,49,0.32317992329725742,0.32386241259924592,0.21117936257468314,0.21117936257468314
flow07,7,10,8,48,0.32317992329725742,0.32960340093728469,1.9875856069558562,1.9875856069558562
flow07,7,10,9,48,0.32317992329725742,0.30836624028281495,-4.5837262609957987,4.5837262609957987
flow07,7,20,0,25,0.32317992329725742,0.30996338230862458,-4.0895303315226075,4.0895303315226075
flow07,7,20,1,24,0.32317992329725742,0.3265517866146686,1.0433393519651839,1.0433393519651839
flow07,7,20,2,25,0.32317992329725742,0.30511058250285311,-5.591108695754075,5.591108695754075
flow07,7,20,3,25,0.32317992329725742,0.3553035900416126,9.9398707743389689,9.9398707743389689
flow07,7,20,4,25,0.32317992329725742,0.31928197962502508,-1.2061218507831173,1.2061218507831173
flow07,7,20,5,25,0.32317992329725742,0.32214701754685487,-0.31960702876103186,0.31960702876103186
flow07,7,20,6,24,0.32317992329725742,0.31062784500203899,-3.8839288552194997,3.8839288552194997
flow07,7,20,7,24,0.32317992329725742,0.31919212846414008,-1.2339240607620947,1.2339240607620947
flow07,7,20,8,24,0.32317992329725742,0.32331405378878053,0.041503349018292293,0.041503349018292293
flow07,7,20,9,25,0.32317992329725742,0.30191963592966842,-6.5784678548964264,6.5784678548964264
flow07,7,20,10,25,0.32317992329725742,0.34112557299486701,5.5528355581368753,5.5528355581368753
flow07,7,20,11,25,0.32317992329725742,0.32693464057670391,1.1618040010464807,1.1618040010464807
flow07,7,20,12,25,0.32317992329725742,0.31943603427742689,-1.1584534650647025,1.1584534650647025
flow07,7,20,13,25,0.32317992329725742,0.33330285384782432,3.1322894217212673,3.1322894217212673
flow07,7,20,14,25,0.32317992329725742,0.33665038659445118,4.1681002828890987,4.1681002828890987
flow07,7,20,15,25,0.32317992329725742,0.35012864792927789,8.338613474833128,8.338613474833128
flow07,7,20,16,25,0.32317992329725742,0.33556180506970029,3.8312657686517704,3.8312657686517704
flow07,7,20,17,25,0.32317992329725742,0.3491627169905529,8.0397301380001842,8.0397301380001842
flow07,7,20,18,24,0.32317992329725742,0.34062346901297513,5.3974719523877495,5.3974719523877495
flow07,7,20,19,23,0.32317992329725742,0.31205030529261862,-3.4437838499026729,3.4437838499026729
