scan_id,diameter_um,flow_mm_s,mode,support,source_bin,u_lo,u_hi,u_mid,tail_bin,tail_lo_um,tail_hi_um,tail_mid_um,in_C16,rho,n_pairs,status
D128_F05_V01,128,5,detrended_101,real_all,5,0.66666666666666663,0.83333333333333337,0.75,1,0,25,12.5,True,0.23762360880537026,491,ok
D128_F05_V01,128,5,detrended_101,real_all,5,0.66666666666666663,0.83333333333333337,0.75,2,25,50,37.5,True,0.11436166006703041,491,ok
D128_F05_V01,128,5,detrended_101,real_all,5,0.66666666666666663,0.83333333333333337,0.75,3,50,75,62.5,True,0.14807637330219034,491,ok
D128_F05_V01,128,5,detrended_101,real_all,5,0.66666666666666663,0.83333333333333337,0.75,4,75,100,87.5,True,0.084317732361503514,491,ok
D128_F05_V01,128,5,detrended_101,real_all,6,0.83333333333333337,1,0.91666666666666663,1,0,25,12.5,True,0.26163560586774126,491,ok
D128_F05_V01,128,5,detrended_101,real_all,6,0.83333333333333337,1,0.91666666666666663,2,25,50,37.5,True,0.12728142586746924,491,ok
D128_F05_V01,128,5,detrended_101,real_all,6,0.83333333333333337,1,0.91666666666666663,3,50,75,62.5,True,0.1645005178963409,491,ok
D128_F05_V01,128,5,detrended_101,real_all,6,0.83333333333333337,1,0.91666666666666663,4,75,100,87.5,True,0.063184070233461578,491,ok
D128_F07_V01,128,7,detrended_31,real_all,3,0.33333333333333331,0.5,0.41666666666666669,1,0,25,12.5,True,0.26464224754138371,493,ok
D128_F07_V01,128,7,detrended_31,real_all,3,0.33333333333333331,0.5,0.41666666666666669,2,25,50,37.5,True,0.15406504843115046,493,ok
D128_F07_V01,128,7,detrended_31,real_all,3,0.33333333333333331,0.5,0.41666666666666669,3,50,75,62.5,True,0.18276641241334024,493,ok
D128_F07_V01,128,7,detrended_31,real_all,3,0.33333333333333331,0.5,0.41666666666666669,4,75,100,87.5,True,0.19105813182610668,493,ok
D128_F07_V01,128,7,detrended_31,real_all,4,0.5,0.66666666666666663,0.58333333333333337,1,0,25,12.5,True,0.24418042327403816,493,ok
D128_F07_V01,128,7,detrended_31,real_all,4,0.5,0.66666666666666663,0.58333333333333337,2,25,50,37.5,True,0.070188665375638129,493,ok
D128_F07_V01,128,7,detrended_31,real_all,4,0.5,0.66666666666666663,0.58333333333333337,3,50,75,62.5,True,0.042060740849946952,493,ok
