scan_id,diameter_um,flow_mm_s,tail_bin,tail_lo_um,tail_hi_um,tail_mid_um,metric,n_defined,n_missing,median,min,max,n_positive,n_negative,n_zero
D235_F01_V01,235,1,8,175,200,187.5,tail_mean,448,52,28385065.291815512,19254286.179470539,50476988.884577326,448,0,0
D235_F01_V01,235,1,8,175,200,187.5,RI,448,52,0.13646828000606928,0.07920921360753469,0.3465504075214853,448,0,0
D235_F01_V01,235,1,9,200,225,212.5,tail_mean,448,52,26789008.637922354,16529161.959063398,47742631.563206516,448,0,0
D235_F01_V01,235,1,9,200,225,212.5,RI,448,52,0.12888332521847362,0.074911111008714615,0.30763918504310944,448,0,0
D235_F01_V01,235,1,10,225,250,237.5,tail_mean,448,52,25424577.681195978,16204997.747773968,40369803.862870507,448,0,0
D235_F01_V01,235,1,10,225,250,237.5,RI,448,52,0.1219341584277146,0.070787493058593803,0.24046706354318539,448,0,0
D235_F01_V01,235,1,11,250,275,262.5,tail_mean,448,52,24886265.583758034,17230887.777153596,37236223.912680894,448,0,0
D235_F01_V01,235,1,11,250,275,262.5,RI,448,52,0.12107414905959127,0.071930970322705123,0.23221524429575674,448,0,0
D235_F01_V01,235,1,12,275,300,287.5,tail_mean,448,52,24152765.018487282,15657533.101101985,42276346.498831406,448,0,0
D235_F01_V01,235,1,12,275,300,287.5,RI,448,52,0.11811813332059282,0.074587587285662144,0.23303665988457553,448,0,0
D235_F01_V01,235,1,13,300,325,312.5,tail_mean,448,52,23629015.953934334,14677242.907883175,37899506.894843973,448,0,0
D235_F01_V01,235,1,13,300,325,312.5,RI,448,52,0.11621126271211546,0.073491626399339455,0.28452510645788959,448,0,0
D235_F01_V01,235,1,14,325,350,337.5,tail_mean,448,52,23059510.284479454,15671895.552205956,33415102.247716535,448,0,0
D235_F01_V01,235,1,14,325,350,337.5,RI,448,52,0.11177462489916307,0.064438364297759787,0.21299256062405539,448,0,0
D235_F01_V01,235,1,15,350,375,362.5,tail_mean,448,52,22867455.356197812,15818503.817191383,32699959.129968289,448,0,0
D235_F01_V01,235,1,15,350,375,362.5,RI,448,52,0.11155235025594444,0.066391494144358146,0.20120138911892996,448,0,0
D235_F01_V01,235,1,16,375,400,387.5,tail_mean,448,52,22863797.090142101,15501446.146315243,30715905.769871667,448,0,0
D235_F01_V01,235,1,16,375,400,387.5,RI,448,52,0.11081198597427749,0.060619492023473442,0.23059525242298592,448,0,0
D235_F01_V01,235,1,17,400,425,412.5,tail_mean,448,52,22505440.578390606,16116772.360657027,31915629.857449591,448,0,0
D235_F01_V01,235,1,17,400,425,412.5,RI,448,52,0.10919339655529003,0.060030841437654102,0.18953119654116179,448,0,0
D235_F01_V01,235,1,18,425,450,437.5,tail_mean,448,52,22753359.117263161,15015860.891839618,32145112.317590054,448,0,0
D235_F01_V01,235,1,18,425,450,437.5,RI,448,52,0.11025638395824625,0.065929329390963826,0.18890644205636539,448,0,0
D235_F01_V01,235,1,19,450,475,462.5,tail_mean,448,52,22357277.179172881,15692002.066536985,32594455.938316975,448,0,0
D235_F01_V01,235,1,19,450,475,462.5,RI,448,52,0.10944685984016871,0.063049977906099453,0.1685582964874649,448,0,0
D235_F01_V01,235,1,20,475,500,487.5,tail_mean,448,52,22505156.045231596,16243840.357281433,31011295.063408617,448,0,0
D235_F01_V01,235,1,20,475,500,487.5,RI,448,52,0.10765881783556489,0.066662369480735409,0.18473123330380525,448,0,0
D235_F03_V01,235,3,1,0,25,12.5,tail_mean,448,52,61102313.496193275,35643692.078820743,150459553.65263611,448,0,0
D235_F03_V01,235,3,1,0,25,12.5,RI,448,52,0.28762990998074267,0.17230971830292302,0.67400632059058763,448,0,0
D235_F03_V01,235,3,2,25,50,37.5,tail_mean,448,52,52221691.753696494,29158809.350275442,135784310.53996634,448,0,0
D235_F03_V01,235,3,2,25,50,37.5,RI,448,52,0.24871217607060864,0.13985519510062341,0.59891500954049393,448,0,0
D235_F03_V01,235,3,3,50,75,62.5,tail_mean,448,52,45173102.015597597,28988607.133179948,125073137.75219907,448,0,0
D235_F03_V01,235,3,3,50,75,62.5,RI,448,52,0.21234779881278038,0.1001365948411912,0.42924566043737911,448,0,0
D235_F03_V01,235,3,4,75,100,87.5,tail_mean,448,52,40076525.662504539,23866893.586161569,81460858.207616881,448,0,0
D235_F03_V01,235,3,4,75,100,87.5,RI,448,52,0.18844299456826907,0.10320591027118624,0.33186367596632704,448,0,0
D235_F03_V01,235,3,5,100,125,112.5,tail_mean,448,52,35255358.990785137,24257259.931760937,62227758.825864896,448,0,0
D235_F03_V01,235,3,5,100,125,112.5,RI,448,52,0.16736880751854288,0.092157888351292835,0.24389422299607821,448,0,0
D235_F03_V01,235,3,6,125,150,137.5,tail_mean,448,52,32409768.474350218,21450844.647123281,50757796.735457525,448,0,0
D235_F03_V01,235,3,6,125,150,137.5,RI,448,52,0.15315385460219896,0.088513027138802367,0.2585089203468629,448,0,0
D235_F03_V01,235,3,7,150,175,162.5,tail_mean,448,52,30993039.229877442,21774600.673511378,44118191.736448362,448,0,0
D235_F03_V01,235,3,7,150,175,162.5,RI,448,52,0.14490505053474489,0.086422683496004751,0.23296996483675267,448,0,0
D235_F03_V01,235,3,8,175,200,187.5,tail_mean,448,52,28688642.158165537,19771504.156417407,42307007.191325493,448,0,0
D235_F03_V01,235,3,8,175,200,187.5,RI,448,52,0.13172178727584294,0.072541403006147934,0.23064369114760658,448,0,0
D235_F03_V01,235,3,9,200,225,212.5,tail_mean,448,52,27191156.515928492,19165053.843449332,43635797.199153386,448,0,0
D235_F03_V01,235,3,9,200,225,212.5,RI,448,52,0.12653446649297981,0.074082360572038139,0.22281981357579589,448,0,0
D235_F03_V01,235,3,10,225,250,237.5,tail_mean,448,52,25995493.427348781,18440771.398822054,41844292.453829601,448,0,0
D235_F03_V01,235,3,10,225,250,237.5,RI,448,52,0.12024192292353487,0.076707221223780833,0.24014690669802147,448,0,0
D235_F03_V01,235,3,11,250,275,262.5,tail_mean,448,52,25703106.461982939,17335771.863537967,36356621.974778786,448,0,0
D235_F03_V01,235,3,11,250,275,262.5,RI,448,52,0.11962549779559134,0.070809214673266785,0.20225756087768959,448,0,0
D235_F03_V01,235,3,12,275,300,287.5,tail_mean,448,52,24627504.098708514,16824959.554401759,33898642.03958682,448,0,0
D235_F03_V01,235,3,12,275,300,287.5,RI,448,52,0.11621604237313013,0.072368130962091923,0.18270489336218274,448,0,0
D235_F03_V01,235,3,13,300,325,312.5,tail_mean,448,52,24136959.202174269,17104108.209188227,33191607.014192674,448,0,0
D235_F03_V01,235,3,13,300,325,312.5,RI,448,52,0.11316898055076829,0.070311251930015028,0.17975667786323474,448,0,0
D235_F03_V01,235,3,14,325,350,337.5,tail_mean,448,52,24007813.230291598,16994969.759224243,35355813.108593665,448,0,0
D235_F03_V01,235,3,14,325,350,337.5,RI,448,52,0.11211338939152835,0.062720505396606091,0.16748404437780381,448,0,0
D235_F03_V01,235,3,15,350,375,362.5,tail_mean,448,52,23675261.53917741,15464087.361041741,32552110.033495892,448,0,0
D235_F03_V01,235,3,15,350,375,362.5,RI,448,52,0.10994548461097098,0.066121022785016165,0.17824601403434692,448,0,0
D235_F03_V01,235,3,16,375,400,387.5,tail_mean,448,52,23095628.625831045,15379941.142316381,32884639.267999794,448,0,0
D235_F03_V01,235,3,16,375,400,387.5,RI,448,52,0.10915248706453376,0.064687983640364821,0.18864773607808394,448,0,0
D235_F03_V01,235,3,17,400,425,412.5,tail_mean,448,52,23274061.75675872,15703187.402158903,34213997.54210481,448,0,0
D235_F03_V01,235,3,17,400,425,412.5,RI,448,52,0.10771564043757893,0.059063672745786881,0.18918399013138312,448,0,0
D235_F03_V01,235,3,18,425,450,437.5,tail_mean,448,52,22963993.729982354,16497626.194753857,33785053.38624119,448,0,0
D235_F03_V01,235,3,18,425,450,437.5,RI,448,52,0.10777840586044757,0.054675371951057157,0.18674017986503233,448,0,0
D235_F03_V01,235,3,19,450,475,462.5,tail_mean,448,52,22901830.589754164,15590475.601715121,37113634.06333679,448,0,0
D235_F03_V01,235,3,19,450,475,462.5,RI,448,52,0.10639187422009272,0.061245825202624816,0.20282935574726449,448,0,0
D235_F03_V01,235,3,20,475,500,487.5,tail_mean,448,52,22954443.257576946,16494314.848141385,31136004.246368498,448,0,0
D235_F03_V01,235,3,20,475,500,487.5,RI,448,52,0.1078363078250367,0.061926009349611531,0.17000154705784964,448,0,0
D235_F05_V01,235,5,1,0,25,12.5,tail_mean,424,76,60308674.886437699,39535180.827802517,107589297.68604466,424,0,0
D235_F05_V01,235,5,1,0,25,12.5,RI,424,76,0.28542324742643793,0.15950271675433345,0.52606423810931935,424,0,0
D235_F05_V01,235,5,2,25,50,37.5,tail_mean,424,76,51561381.311746106,33708246.298316687,113371348.3686074,424,0,0
D235_F05_V01,235,5,2,25,50,37.5,RI,424,76,0.24124851538305409,0.14395856860313735,0.47524824843875862,424,0,0
D235_F05_V01,235,5,3,50,75,62.5,tail_mean,424,76,43578477.542602517,29680903.600380726,100051096.22257201,424,0,0
D235_F05_V01,235,5,3,50,75,62.5,RI,424,76,0.20713124425146234,0.12600875463096742,0.34694298409828045,424,0,0
D235_F05_V01,235,5,4,75,100,87.5,tail_mean,424,76,38813113.727100365,25217226.168816052,75976233.396987393,424,0,0
D235_F05_V01,235,5,4,75,100,87.5,RI,424,76,0.18207158362735359,0.10399780158520039,0.29076544577191021,424,0,0
D235_F05_V01,235,5,5,100,125,112.5,tail_mean,424,76,34863195.099669494,24730618.374888375,61001944.350934908,424,0,0
D235_F05_V01,235,5,5,100,125,112.5,RI,424,76,0.16333888992717668,0.09286601513645136,0.27297279586444456,424,0,0
D235_F05_V01,235,5,6,125,150,137.5,tail_mean,424,76,32112209.933672234,22528739.042702243,48541877.528778858,424,0,0
D235_F05_V01,235,5,6,125,150,137.5,RI,424,76,0.15162127878331183,0.089022070960375232,0.25494512432338257,424,0,0
D235_F05_V01,235,5,7,150,175,162.5,tail_mean,424,76,29931771.412599165,19679711.62257855,46748497.906474218,424,0,0
D235_F05_V01,235,5,7,150,175,162.5,RI,424,76,0.13750620975892192,0.070110675965587066,0.27161423053413136,424,0,0
D235_F05_V01,235,5,8,175,200,187.5,tail_mean,424,76,28254574.114063676,18409282.464649457,39562072.915065639,424,0,0
D235_F05_V01,235,5,8,175,200,187.5,RI,424,76,0.131022110134628,0.080566028375834625,0.21677215121446775,424,0,0
D235_F05_V01,235,5,9,200,225,212.5,tail_mean,424,76,27271359.901223183,18445556.293563265,37995163.380919568,424,0,0
D235_F05_V01,235,5,9,200,225,212.5,RI,424,76,0.12669583389445591,0.075320264856048494,0.20254340822845524,424,0,0
D235_F05_V01,235,5,10,225,250,237.5,tail_mean,424,76,25876504.689627137,18614328.750294611,38135069.468169101,424,0,0
D235_F05_V01,235,5,10,225,250,237.5,RI,424,76,0.1197441851829158,0.07600104490315393,0.18741625182448043,424,0,0
D235_F05_V01,235,5,11,250,275,262.5,tail_mean,424,76,24808974.938957967,17237769.28386429,35386192.420515031,424,0,0
D235_F05_V01,235,5,11,250,275,262.5,RI,424,76,0.11440350882290529,0.072557394802597125,0.1939949852425778,424,0,0
D235_F05_V01,235,5,12,275,300,287.5,tail_mean,424,76,24320402.69781892,15525369.793094991,36879685.699833907,424,0,0
D235_F05_V01,235,5,12,275,300,287.5,RI,424,76,0.11219551502395354,0.068250491210730443,0.18444727305470784,424,0,0
D235_F05_V01,235,5,13,300,325,312.5,tail_mean,424,76,23943176.748394601,16193743.685932057,32928817.76497798,424,0,0
D235_F05_V01,235,5,13,300,325,312.5,RI,424,76,0.11215238700428637,0.063133538499672098,0.17817494548824542,424,0,0
D235_F05_V01,235,5,14,325,350,337.5,tail_mean,424,76,23561962.839972936,16780573.54055959,34075435.548989289,424,0,0
D235_F05_V01,235,5,14,325,350,337.5,RI,424,76,0.10854742250466387,0.065874932125644922,0.18050452574309897,424,0,0
D235_F05_V01,235,5,15,350,375,362.5,tail_mean,424,76,23022054.044101611,16141148.957089011,36782044.619685978,424,0,0
D235_F05_V01,235,5,15,350,375,362.5,RI,424,76,0.10835381768141511,0.060935182596798136,0.20430746222984408,424,0,0
D235_F05_V01,235,5,16,375,400,387.5,tail_mean,424,76,23177394.440790907,15593978.250240836,33954027.505479947,424,0,0
D235_F05_V01,235,5,16,375,400,387.5,RI,424,76,0.10655851092062543,0.061078395818394936,0.17582996798065029,424,0,0
D235_F05_V01,235,5,17,400,425,412.5,tail_mean,424,76,22919005.541649371,15779153.980901606,31388473.955571525,424,0,0
D235_F05_V01,235,5,17,400,425,412.5,RI,424,76,0.1059183917019467,0.067288870123911493,0.18243032651413685,424,0,0
D235_F05_V01,235,5,18,425,450,437.5,tail_mean,424,76,22828170.541417487,14942084.711710181,30287169.263926677,424,0,0
D235_F05_V01,235,5,18,425,450,437.5,RI,424,76,0.10604820591916747,0.063798050808125631,0.17426575826108939,424,0,0
D235_F05_V01,235,5,19,450,475,462.5,tail_mean,424,76,22748695.969775207,14876645.276628735,29842916.672473162,424,0,0
D235_F05_V01,235,5,19,450,475,462.5,RI,424,76,0.10606647460502738,0.065359899010940248,0.15464260503094143,424,0,0
D235_F05_V01,235,5,20,475,500,487.5,tail_mean,424,76,22955769.534983225,16419955.314882183,33152588.767132733,424,0,0
D235_F05_V01,235,5,20,475,500,487.5,RI,424,76,0.10560602049441586,0.060411518170956378,0.20206309268633876,424,0,0
D235_F07_V01,235,7,1,0,25,12.5,tail_mean,444,56,61854530.991460852,33014793.064293548,148391196.14000458,444,0,0
D235_F07_V01,235,7,1,0,25,12.5,RI,444,56,0.28629356787015414,0.16271400721709478,0.66829937198647926,444,0,0
D235_F07_V01,235,7,2,25,50,37.5,tail_mean,444,56,52258546.911967225,32367258.134054713,135035557.865702,444,0,0
D235_F07_V01,235,7,2,25,50,37.5,RI,444,56,0.24192560217567755,0.12273618065918614,0.5603927818514759,444,0,0
D235_F07_V01,235,7,3,50,75,62.5,tail_mean,444,56,44591807.082957923,26578816.066275477,126795085.25447479,444,0,0
D235_F07_V01,235,7,3,50,75,62.5,RI,444,56,0.2098538047067891,0.13212240567228595,0.49829350996457306,444,0,0
D235_F07_V01,235,7,4,75,100,87.5,tail_mean,444,56,39252230.782631442,23215316.691510554,94385654.318221286,444,0,0
D235_F07_V01,235,7,4,75,100,87.5,RI,444,56,0.18580946270387128,0.10736786378759416,0.3659079534757203,444,0,0
D235_F07_V01,235,7,5,100,125,112.5,tail_mean,444,56,34775756.40658699,20563741.565968942,77634662.670692414,444,0,0
D235_F07_V01,235,7,5,100,125,112.5,RI,444,56,0.16525588478597936,0.088678699374180436,0.3010174987328349,444,0,0
D235_F07_V01,235,7,6,125,150,137.5,tail_mean,444,56,32732651.291366573,21999713.862770796,45979602.992539108,444,0,0
D235_F07_V01,235,7,6,125,150,137.5,RI,444,56,0.15175219800901851,0.09357099083599614,0.28802121911927775,444,0,0
D235_F07_V01,235,7,7,150,175,162.5,tail_mean,444,56,29465640.704809856,19439241.764538657,42059238.674658053,444,0,0
D235_F07_V01,235,7,7,150,175,162.5,RI,444,56,0.13868377561275064,0.078670979407142363,0.2294166751066512,444,0,0
D235_F07_V01,235,7,8,175,200,187.5,tail_mean,444,56,27930456.952659167,18503745.548146974,37735804.41080045,444,0,0
D235_F07_V01,235,7,8,175,200,187.5,RI,444,56,0.13008807577420251,0.078081801413812477,0.20809116421309615,444,0,0
D235_F07_V01,235,7,9,200,225,212.5,tail_mean,444,56,26465112.346503876,18265946.361879818,36928471.902553394,444,0,0
D235_F07_V01,235,7,9,200,225,212.5,RI,444,56,0.12307437584341557,0.064873077297759721,0.20666005995526349,444,0,0
D235_F07_V01,235,7,10,225,250,237.5,tail_mean,444,56,25507244.028801553,18585415.84387628,35516152.053672142,444,0,0
D235_F07_V01,235,7,10,225,250,237.5,RI,444,56,0.11935614119021545,0.069319916517255928,0.19249389583332591,444,0,0
D235_F07_V01,235,7,11,250,275,262.5,tail_mean,444,56,24660727.876010209,18098710.669436518,33009432.731461257,444,0,0
D235_F07_V01,235,7,11,250,275,262.5,RI,444,56,0.11441510602503559,0.070712235106104276,0.18049964317669601,444,0,0
D235_F07_V01,235,7,12,275,300,287.5,tail_mean,444,56,24167136.727617119,16391910.62175641,34695242.978041947,444,0,0
D235_F07_V01,235,7,12,275,300,287.5,RI,444,56,0.11240864076472601,0.064837033505167632,0.19124389476849307,444,0,0
D235_F07_V01,235,7,13,300,325,312.5,tail_mean,444,56,23574490.786064144,16015955.048537806,31863140.671105806,444,0,0
D235_F07_V01,235,7,13,300,325,312.5,RI,444,56,0.1088572906423135,0.066259513235278858,0.19335714316859884,444,0,0
D235_F07_V01,235,7,14,325,350,337.5,tail_mean,444,56,23292407.108836215,15643777.229203612,34252448.10775023,444,0,0
D235_F07_V01,235,7,14,325,350,337.5,RI,444,56,0.10835480231508478,0.063427340186712269,0.19556758584395162,444,0,0
D235_F07_V01,235,7,15,350,375,362.5,tail_mean,444,56,22521218.840399612,14662499.952900289,33799434.701603927,444,0,0
D235_F07_V01,235,7,15,350,375,362.5,RI,444,56,0.10450595090982043,0.059494529318854808,0.19398667950001169,444,0,0
D235_F07_V01,235,7,16,375,400,387.5,tail_mean,444,56,22511979.809514731,16018878.020926407,33009862.242245164,444,0,0
D235_F07_V01,235,7,16,375,400,387.5,RI,444,56,0.10500943434298279,0.056253948494174727,0.17500163045542713,444,0,0
D235_F07_V01,235,7,17,400,425,412.5,tail_mean,444,56,22616585.720977534,16217637.485559579,31951279.794726044,444,0,0
D235_F07_V01,235,7,17,400,425,412.5,RI,444,56,0.10619851681502368,0.063603818360263326,0.17731095296497257,444,0,0
D235_F07_V01,235,7,18,425,450,437.5,tail_mean,444,56,22619389.567861032,16233213.973691229,32287532.568030007,444,0,0
D235_F07_V01,235,7,18,425,450,437.5,RI,444,56,0.10475063890297137,0.060504435966827516,0.17871019287324477,444,0,0
D235_F07_V01,235,7,19,450,475,462.5,tail_mean,444,56,22410951.592386156,15256779.912922423,33378456.333231881,444,0,0
D235_F07_V01,235,7,19,450,475,462.5,RI,444,56,0.10413611742528602,0.052627973107659952,0.1852987884786734,444,0,0
D235_F07_V01,235,7,20,475,500,487.5,tail_mean,444,56,22362704.03216394,15181035.87793738,35843343.978953354,444,0,0
D235_F07_V01,235,7,20,475,500,487.5,RI,444,56,0.1051250162284892,0.055245253099490653,0.17423122205243721,444,0,0
D235_F10_V01,235,10,1,0,25,12.5,tail_mean,461,39,62730569.473633409,36902373.640457489,134617415.98933205,461,0,0
D235_F10_V01,235,10,1,0,25,12.5,RI,461,39,0.28527480034639119,0.13239443346772264,0.67056005505278449,461,0,0
D235_F10_V01,235,10,2,25,50,37.5,tail_mean,461,39,52969019.426358178,33672860.613950908,141481222.87924796,461,0,0
D235_F10_V01,235,10,2,25,50,37.5,RI,461,39,0.2431587826618912,0.13740381350201272,0.6849746836039573,461,0,0
D235_F10_V01,235,10,3,50,75,62.5,tail_mean,461,39,44803489.518284723,28855821.878153034,116103229.3371428,461,0,0
D235_F10_V01,235,10,3,50,75,62.5,RI,461,39,0.20650793783834168,0.11730160444351456,0.54487929754688014,461,0,0
D235_F10_V01,235,10,4,75,100,87.5,tail_mean,461,39,39059412.536681376,25851147.977719203,80325498.689461708,461,0,0
D235_F10_V01,235,10,4,75,100,87.5,RI,461,39,0.17889139897268372,0.097992714916158921,0.36388757089577722,461,0,0
D235_F10_V01,235,10,5,100,125,112.5,tail_mean,461,39,35265565.043224119,22088498.483010162,67206586.174800411,461,0,0
D235_F10_V01,235,10,5,100,125,112.5,RI,461,39,0.16048480570191154,0.09319344719502709,0.27766654968248505,461,0,0
D235_F10_V01,235,10,6,125,150,137.5,tail_mean,461,39,32286618.839950342,20329668.121794216,49108038.210349157,461,0,0
D235_F10_V01,235,10,6,125,150,137.5,RI,461,39,0.14635392728485491,0.082214304696100624,0.25185802323769746,461,0,0
D235_F10_V01,235,10,7,150,175,162.5,tail_mean,461,39,29862810.691733934,20354227.30382923,43372078.240337752,461,0,0
D235_F10_V01,235,10,7,150,175,162.5,RI,461,39,0.13565812566812341,0.084542874439311883,0.23132194787704172,461,0,0
D235_F10_V01,235,10,8,175,200,187.5,tail_mean,461,39,28307966.406144992,19007171.285711434,40089970.069663659,461,0,0
D235_F10_V01,235,10,8,175,200,187.5,RI,461,39,0.12807378980565132,0.080290706369388634,0.24681547825297184,461,0,0
D235_F10_V01,235,10,9,200,225,212.5,tail_mean,461,39,26506430.322563928,18787809.60793056,36581605.181502134,461,0,0
D235_F10_V01,235,10,9,200,225,212.5,RI,461,39,0.12075058456289403,0.072160296397308629,0.19948677580961383,461,0,0
D235_F10_V01,235,10,10,225,250,237.5,tail_mean,461,39,25794489.444081925,17429638.043041643,33836046.821117923,461,0,0
D235_F10_V01,235,10,10,225,250,237.5,RI,461,39,0.11622745320293973,0.064950247441716444,0.22513144612238675,461,0,0
D235_F10_V01,235,10,11,250,275,262.5,tail_mean,461,39,24742395.69925189,16629645.925486401,38503485.420076549,461,0,0
D235_F10_V01,235,10,11,250,275,262.5,RI,461,39,0.11243387633571103,0.069516030075243262,0.19458816036363646,461,0,0
D235_F10_V01,235,10,12,275,300,287.5,tail_mean,461,39,24173934.558110829,17225286.316230476,36088715.352887467,461,0,0
D235_F10_V01,235,10,12,275,300,287.5,RI,461,39,0.10962669495510567,0.063018307223771886,0.21243383383251874,461,0,0
D235_F10_V01,235,10,13,300,325,312.5,tail_mean,461,39,23512872.204445966,16335787.367230356,34153009.274637714,461,0,0
D235_F10_V01,235,10,13,300,325,312.5,RI,461,39,0.10800027343087309,0.06495763785056588,0.19993686766543614,461,0,0
D235_F10_V01,235,10,14,325,350,337.5,tail_mean,461,39,23263423.931891654,15643179.955184346,33792291.231723927,461,0,0
D235_F10_V01,235,10,14,325,350,337.5,RI,461,39,0.10525719904562293,0.058307056790110869,0.18402822469434521,461,0,0
D235_F10_V01,235,10,15,350,375,362.5,tail_mean,461,39,22953748.640816592,14578972.366164008,32237325.879368715,461,0,0
D235_F10_V01,235,10,15,350,375,362.5,RI,461,39,0.10509745654515187,0.053009909182563875,0.18639285828595423,461,0,0
D235_F10_V01,235,10,16,375,400,387.5,tail_mean,461,39,22932528.900263716,16109455.100542068,34427127.573571019,461,0,0
D235_F10_V01,235,10,16,375,400,387.5,RI,461,39,0.10264746145647341,0.059484833768574351,0.18499473655846771,461,0,0
D235_F10_V01,235,10,17,400,425,412.5,tail_mean,461,39,22660139.839441948,15746212.337780759,32829278.016262248,461,0,0
D235_F10_V01,235,10,17,400,425,412.5,RI,461,39,0.10291155462576805,0.065417510984700777,0.17532787511022099,461,0,0
D235_F10_V01,235,10,18,425,450,437.5,tail_mean,461,39,22606204.328697909,15281506.753430938,31374759.584410395,461,0,0
D235_F10_V01,235,10,18,425,450,437.5,RI,461,39,0.10251687387702195,0.059826202439028642,0.17264095610454153,461,0,0
D235_F10_V01,235,10,19,450,475,462.5,tail_mean,461,39,22694628.617416445,15637834.434736982,31041474.197638378,461,0,0
D235_F10_V01,235,10,19,450,475,462.5,RI,461,39,0.10146288514561011,0.064521025320204803,0.17389581154217029,461,0,0
D235_F10_V01,235,10,20,475,500,487.5,tail_mean,461,39,22433826.884308677,15198638.754355775,32976315.019542713,461,0,0
D235_F10_V01,235,10,20,475,500,487.5,RI,461,39,0.10030207467922198,0.061172298213254157,0.20726269749564263,461,0,0
D285_F01_V01,285,1,1,0,25,12.5,tail_mean,453,47,55253462.578777619,36067106.025747992,158358815.38342786,453,0,0
D285_F01_V01,285,1,1,0,25,12.5,RI,453,47,0.25334675182218108,0.14139976383975369,0.57077209390926342,453,0,0
D285_F01_V01,285,1,2,25,50,37.5,tail_mean,453,47,47073055.832983211,30448012.112083334,112277248.82478337,453,0,0
D285_F01_V01,285,1,2,25,50,37.5,RI,453,47,0.21541021825715667,0.13435840412620795,0.4046804736125818,453,0,0
D285_F01_V01,285,1,3,50,75,62.5,tail_mean,453,47,40406813.702841572,27497202.284123335,64081839.951361991,453,0,0
D285_F01_V01,285,1,3,50,75,62.5,RI,453,47,0.18353088188102229,0.11399734596167052,0.32253225269644875,453,0,0
D285_F01_V01,285,1,4,75,100,87.5,tail_mean,453,47,36786718.863681331,25798576.957473841,66904740.945444793,453,0,0
D285_F01_V01,285,1,4,75,100,87.5,RI,453,47,0.16745984812560374,0.10461778915158021,0.29948748945587522,453,0,0
D285_F01_V01,285,1,5,100,125,112.5,tail_mean,453,47,33480623.049332391,23424480.230798993,61071524.351072632,453,0,0
D285_F01_V01,285,1,5,100,125,112.5,RI,453,47,0.154345487520722,0.096455845929644166,0.25123865823714231,453,0,0
D285_F01_V01,285,1,6,125,150,137.5,tail_mean,453,47,30583390.546623662,19547183.080949701,41648462.844036452,453,0,0
D285_F01_V01,285,1,6,125,150,137.5,RI,453,47,0.14021392666920893,0.085423114839043454,0.234576099792878,453,0,0
D285_F01_V01,285,1,7,150,175,162.5,tail_mean,453,47,28557569.80555848,20131684.460564617,38483913.593009271,453,0,0
D285_F01_V01,285,1,7,150,175,162.5,RI,453,47,0.12979116957768833,0.069623002183655247,0.20648997110797035,453,0,0
D285_F01_V01,285,1,8,175,200,187.5,tail_mean,453,47,27067811.669455074,19186040.246557355,44717669.808598571,453,0,0
D285_F01_V01,285,1,8,175,200,187.5,RI,453,47,0.12130697743022993,0.076230699838906971,0.19606328530880618,453,0,0
D285_F01_V01,285,1,9,200,225,212.5,tail_mean,453,47,26152162.151290614,18410432.612185709,34995471.114544585,453,0,0
D285_F01_V01,285,1,9,200,225,212.5,RI,453,47,0.11768243105451573,0.074106819063223583,0.1957392591937169,453,0,0
D285_F01_V01,285,1,10,225,250,237.5,tail_mean,453,47,24846199.84716171,17675526.489460282,33765042.491409011,453,0,0
D285_F01_V01,285,1,10,225,250,237.5,RI,453,47,0.11365466780440227,0.064813556865511379,0.17313538739197337,453,0,0
D285_F01_V01,285,1,11,250,275,262.5,tail_mean,453,47,23997291.40858227,17078377.895831268,33865002.281968474,453,0,0
D285_F01_V01,285,1,11,250,275,262.5,RI,453,47,0.11087627343788707,0.0735920197386115,0.16587149140014554,453,0,0
D285_F01_V01,285,1,12,275,300,287.5,tail_mean,453,47,23472019.677848216,16639544.531054946,32968864.607283909,453,0,0
D285_F01_V01,285,1,12,275,300,287.5,RI,453,47,0.10671432498510915,0.067654179219781299,0.16998074951943065,453,0,0
D285_F01_V01,285,1,13,300,325,312.5,tail_mean,453,47,23124635.749629192,15466332.307033056,33413869.102844518,453,0,0
D285_F01_V01,285,1,13,300,325,312.5,RI,453,47,0.10511179685213637,0.064478559767607246,0.16687136661309279,453,0,0
D285_F01_V01,285,1,14,325,350,337.5,tail_mean,453,47,22600070.969048448,15548938.680296486,32730752.946854752,453,0,0
D285_F01_V01,285,1,14,325,350,337.5,RI,453,47,0.10293661192300753,0.061428703073747391,0.16798371041084573,453,0,0
D285_F01_V01,285,1,15,350,375,362.5,tail_mean,453,47,22145534.167777363,15688450.737242656,32612684.054806039,453,0,0
D285_F01_V01,285,1,15,350,375,362.5,RI,453,47,0.10183843865509985,0.066663782637311292,0.14573432306909267,453,0,0
D285_F01_V01,285,1,16,375,400,387.5,tail_mean,453,47,22277212.513702907,16160483.942737643,31410420.649505161,453,0,0
D285_F01_V01,285,1,16,375,400,387.5,RI,453,47,0.10201389917606429,0.06641278106986509,0.14693873272446609,453,0,0
D285_F01_V01,285,1,17,400,425,412.5,tail_mean,453,47,22301916.044345692,15610874.483950121,30826546.511858419,453,0,0
D285_F01_V01,285,1,17,400,425,412.5,RI,453,47,0.10161077553008868,0.068324398418826329,0.15720493140968639,453,0,0
