diameter_um,mode,pair,source_table,metric,n_defined,n_missing,median,min,max,n_positive,n_negative,n_zero,flow01,flow03,flow05,flow07,flow10,region,side,offset
235,,,background_drift.csv,absolute_difference,5,0,793006.40837882832,611647.9687798731,2440737.1826262996,5,0,0,793006.40837882832,2440737.1826262996,909901.41630116105,611647.9687798731,769441.77455844544,source,left,
235,,,background_drift.csv,relative_difference,5,0,-0.052418291297022732,-0.15493653406654778,-0.040551724231696319,0,5,0,-0.052418291297022732,-0.15493653406654778,-0.05942347143193559,-0.040551724231696319,-0.049752158552720152,source,left,
235,,,background_drift.csv,RCV,5,0,0.075078589583170138,0.071550089731247116,0.076492663354891674,5,0,0,0.076261823357666,0.075078589583170138,0.073861385662182893,0.071550089731247116,0.076492663354891674,source,right,
235,,,background_drift.csv,signed_difference,5,0,-567190.636211114,-1353564.1217974275,-481006.30096438713,0,5,0,-567190.636211114,-1353564.1217974275,-481006.30096438713,-484314.98625768535,-1223577.6426343285,source,right,
235,,,background_drift.csv,absolute_difference,5,0,567190.636211114,481006.30096438713,1353564.1217974275,5,0,0,567190.636211114,1353564.1217974275,481006.30096438713,484314.98625768535,1223577.6426343285,source,right,
235,,,background_drift.csv,relative_difference,5,0,-0.037119634202547991,-0.084512862237420619,-0.030644604784881666,0,5,0,-0.037119634202547991,-0.084512862237420619,-0.030644604784881666,-0.031757353116047951,-0.077813505101912386,source,right,
235,,,background_drift.csv,RCV,5,0,0.067552819355633217,0.063172534326260382,0.076554983855347689,5,0,0,0.067552819355633217,0.068866479482162068,0.063172534326260382,0.06718418764263262,0.076554983855347689,tail100,bg,
235,,,background_drift.csv,signed_difference,5,0,-777493.50813727081,-1570501.0635480732,-162710.05190199614,0,5,0,-162710.05190199614,-1570501.0635480732,-760930.14442123845,-937856.79596908949,-777493.50813727081,tail100,bg,
235,,,background_drift.csv,absolute_difference,5,0,777493.50813727081,162710.05190199614,1570501.0635480732,5,0,0,162710.05190199614,1570501.0635480732,760930.14442123845,937856.79596908949,777493.50813727081,tail100,bg,
235,,,background_drift.csv,relative_difference,5,0,-0.046826992173945516,-0.091271759193401303,-0.0099188866329239997,0,5,0,-0.0099188866329239997,-0.091271759193401303,-0.044792218376500513,-0.0566740262703967,-0.046826992173945516,tail100,bg,
235,,,background_drift.csv,RCV,5,0,0.093414894816600022,0.086594566358204506,0.095737082558570288,5,0,0,0.093414894816600022,0.091411007593561411,0.094323177903570449,0.086594566358204506,0.095737082558570288,tail100,left,
235,,,background_drift.csv,signed_difference,5,0,-938101.99434724264,-1557227.0186820775,-342879.98234126158,0,5,0,-342879.98234126158,-1557227.0186820775,-1019946.0388410538,-349451.92326113023,-938101.99434724264,tail100,left,
235,,,background_drift.csv,absolute_difference,5,0,938101.99434724264,342879.98234126158,1557227.0186820775,5,0,0,342879.98234126158,1557227.0186820775,1019946.0388410538,349451.92326113023,938101.99434724264,tail100,left,
235,,,background_drift.csv,relative_difference,5,0,-0.056746143196718765,-0.091420732810394353,-0.021161013611682648,0,5,0,-0.021161013611682648,-0.091420732810394353,-0.060638263330601967,-0.021303548367685124,-0.056746143196718765,tail100,left,
235,,,background_drift.csv,RCV,5,0,0.095714915104385512,0.087953034013817891,0.10469124382610194,5,0,0,0.10469124382610194,0.087953034013817891,0.097254308581491894,0.095714915104385512,0.090355428066392893,tail100,right,
235,,,background_drift.csv,signed_difference,5,0,-839154.1144516319,-1128316.094001431,-154958.73204115406,0,5,0,-154958.73204115406,-1010040.3557030559,-839154.1144516319,-1128316.094001431,-366875.06421405822,tail100,right,
235,,,background_drift.csv,absolute_difference,5,0,839154.1144516319,154958.73204115406,1128316.094001431,5,0,0,154958.73204115406,1010040.3557030559,839154.1144516319,1128316.094001431,366875.06421405822,tail100,right,
235,,,background_drift.csv,relative_difference,5,0,-0.049104435804764431,-0.067503918164254897,-0.0094226814652748434,0,5,0,-0.0094226814652748434,-0.057774541829346611,-0.049104435804764431,-0.067503918164254897,-0.021787531631095994,tail100,right,
235,,,background_drift.csv,RCV,5,0,0.034741518082619403,0.032950085395479785,0.038148453563245553,5,0,0,0.035232338494738384,0.034272219974527666,0.034741518082619403,0.032950085395479785,0.038148453563245553,tail500,bg,
235,,,background_drift.csv,signed_difference,5,0,-716123.86352879554,-846305.26426340267,-458340.02923865989,0,5,0,-458340.02923865989,-846305.26426340267,-563845.96540061757,-716123.86352879554,-771832.12823716924,tail500,bg,
235,,,background_drift.csv,absolute_difference,5,0,716123.86352879554,458340.02923865989,846305.26426340267,5,0,0,458340.02923865989,846305.26426340267,563845.96540061757,716123.86352879554,771832.12823716924,tail500,bg,
235,,,background_drift.csv,relative_difference,5,0,-0.043360149748760825,-0.04981183467809825,-0.027983358052645679,0,5,0,-0.027983358052645679,-0.04981183467809825,-0.033611981536081435,-0.043360149748760825,-0.046561435984651262,tail500,bg,
235,,,background_drift.csv,RCV,5,0,0.048589335601156289,0.046057605018904893,0.053356351939382825,5,0,0,0.046057605018904893,0.050702189114068402,0.048589335601156289,0.046878087556433842,0.053356351939382825,tail500,left,
235,,,background_drift.csv,signed_difference,5,0,-1008004.2147924788,-1358189.8430114966,-908508.9396274481,0,5,0,-908508.9396274481,-1058120.980942294,-923500.53018629923,-1008004.2147924788,-1358189.8430114966,tail500,left,
235,,,background_drift.csv,absolute_difference,5,0,1008004.2147924788,908508.9396274481,1358189.8430114966,5,0,0,908508.9396274481,1058120.980942294,923500.53018629923,1008004.2147924788,1358189.8430114966,tail500,left,
235,,,background_drift.csv,relative_difference,5,0,-0.061313548682575249,-0.0825923706103876,-0.055473778138063104,0,5,0,-0.055800665408396372,-0.062712447798642684,-0.055473778138063104,-0.061313548682575249,-0.0825923706103876,tail500,left,
235,,,background_drift.csv,RCV,5,0,0.048191792509658084,0.040324048332899688,0.049013297208348822,5,0,0,0.046953658061808776,0.040324048332899688,0.048191792509658084,0.049013297208348822,0.048919712378616143,tail500,right,
235,,,background_drift.csv,signed_difference,5,0,-392387.55328809097,-493329.24634269997,1237.4318787269294,1,4,0,1237.4318787269294,-392387.55328809097,-153241.18367531896,-493329.24634269997,-428341.03531073034,tail500,right,
235,,,background_drift.csv,absolute_difference,5,0,392387.55328809097,1237.4318787269294,493329.24634269997,5,0,0,1237.4318787269294,392387.55328809097,153241.18367531896,493329.24634269997,428341.03531073034,tail500,right,
235,,,background_drift.csv,relative_difference,5,0,-0.022890278610777613,-0.029687797254773683,7.4775731036644117e-05,1,4,0,7.4775731036644117e-05,-0.022890278610777613,-0.0090733039036880285,-0.029687797254773683,-0.025632853353608855,tail500,right,
285,,,background_drift.csv,RCV,5,0,0.061932742029925554,0.057490267652704236,0.066859272600865452,5,0,0,0.061932742029925554,0.061930194574966804,0.066859272600865452,0.057490267652704236,0.062137732282559081,source,bg,
285,,,background_drift.csv,signed_difference,5,0,-1279291.8868559897,-1936883.1323456783,-797403.54958027229,0,5,0,-1936883.1323456783,-1588936.3342375252,-1279291.8868559897,-797403.54958027229,-1067374.6586886682,source,bg,
285,,,background_drift.csv,absolute_difference,5,0,1279291.8868559897,797403.54958027229,1936883.1323456783,5,0,0,1936883.1323456783,1588936.3342375252,1279291.8868559897,797403.54958027229,1067374.6586886682,source,bg,
285,,,background_drift.csv,relative_difference,5,0,-0.081300789554223457,-0.12689872836248653,-0.042255682079327742,0,5,0,-0.12689872836248653,-0.10211024986053201,-0.081300789554223457,-0.042255682079327742,-0.072110880560703444,source,bg,
285,,,background_drift.csv,RCV,5,0,0.075883862881013286,0.072137519393129346,0.078486728031485445,5,0,0,0.078486728031485445,0.073126106555703146,0.076352804733356677,0.072137519393129346,0.075883862881013286,source,left,
285,,,background_drift.csv,signed_difference,5,0,-986910.93407514691,-2181938.3512413502,-683367.95957526378,0,5,0,-2181938.3512413502,-986910.93407514691,-925364.53794788383,-1115988.0934214406,-683367.95957526378,source,left,
285,,,background_drift.csv,absolute_difference,5,0,986910.93407514691,683367.95957526378,2181938.3512413502,5,0,0,2181938.3512413502,986910.93407514691,925364.53794788383,1115988.0934214406,683367.95957526378,source,left,
285,,,background_drift.csv,relative_difference,5,0,-0.059211501117209402,-0.14364781298019391,-0.046222984566698072,0,5,0,-0.14364781298019391,-0.064034962464397452,-0.059068599887765021,-0.059211501117209402,-0.046222984566698072,source,left,
285,,,background_drift.csv,RCV,5,0,0.076820025494953259,0.072959591773888249,0.083238650912616327,5,0,0,0.08318936333242366,0.083238650912616327,0.076820025494953259,0.073549652285689632,0.072959591773888249,source,right,
285,,,background_drift.csv,signed_difference,5,0,-1999758.7155297752,-2284102.6687616073,-1169668.5544559658,0,5,0,-1999758.7155297752,-1720759.1284358148,-2205914.6201978624,-2284102.6687616073,-1169668.5544559658,source,right,
285,,,background_drift.csv,absolute_difference,5,0,1999758.7155297752,1169668.5544559658,2284102.6687616073,5,0,0,1999758.7155297752,1720759.1284358148,2205914.6201978624,2284102.6687616073,1169668.5544559658,source,right,
285,,,background_drift.csv,relative_difference,5,0,-0.12140702769496803,-0.13938781055976451,-0.078078820330370197,0,5,0,-0.13000709936891991,-0.11020746367522376,-0.13938781055976451,-0.12140702769496803,-0.078078820330370197,source,right,
285,,,background_drift.csv,RCV,5,0,0.079680459348491606,0.067555822243062891,0.08867211562064424,5,0,0,0.085044989356360345,0.068603753166206607,0.08867211562064424,0.079680459348491606,0.067555822243062891,tail100,bg,
285,,,background_drift.csv,signed_difference,5,0,-2588700.7355279438,-3480114.5946087483,-1194525.1984930728,0,5,0,-3480114.5946087483,-2218797.6131849457,-2982188.7195797525,-2588700.7355279438,-1194525.1984930728,tail100,bg,
285,,,background_drift.csv,absolute_difference,5,0,2588700.7355279438,1194525.1984930728,3480114.5946087483,5,0,0,3480114.5946087483,2218797.6131849457,2982188.7195797525,2588700.7355279438,1194525.1984930728,tail100,bg,
285,,,background_drift.csv,relative_difference,5,0,-0.14496770599214437,-0.22315543999272863,-0.079222468622981324,0,5,0,-0.22315543999272863,-0.13968097697837645,-0.18623715356150758,-0.14496770599214437,-0.079222468622981324,tail100,bg,
285,,,background_drift.csv,RCV,5,0,0.093443083474457622,0.082811562330657826,0.10308274664045826,5,0,0,0.10308274664045826,0.093443083474457622,0.099389176607619117,0.089070292343485208,0.082811562330657826,tail100,left,
285,,,background_drift.csv,signed_difference,5,0,-2460634.3605877403,-3528346.6059878338,-1024076.5619931817,0,5,0,-3528346.6059878338,-2460634.3605877403,-3497108.0295403656,-1951979.63082291,-1024076.5619931817,tail100,left,
285,,,background_drift.csv,absolute_difference,5,0,2460634.3605877403,1024076.5619931817,3528346.6059878338,5,0,0,3528346.6059878338,2460634.3605877403,3497108.0295403656,1951979.63082291,1024076.5619931817,tail100,left,
285,,,background_drift.csv,relative_difference,5,0,-0.15537196700244724,-0.22629581052388462,-0.068018236079166253,0,5,0,-0.22629581052388462,-0.15537196700244724,-0.21932705855246193,-0.11029326239873463,-0.068018236079166253,tail100,left,
285,,,background_drift.csv,RCV,5,0,0.10317681730985556,0.091737890631192281,0.10597715354464557,5,0,0,0.10317681730985556,0.092172081716250492,0.10535263315598627,0.10597715354464557,0.091737890631192281,tail100,right,
285,,,background_drift.csv,signed_difference,5,0,-2693263.6750136651,-3193752.4959651027,-1515160.2730148733,0,5,0,-3110817.5870445613,-2296022.9685357045,-2693263.6750136651,-3193752.4959651027,-1515160.2730148733,tail100,right,
285,,,background_drift.csv,absolute_difference,5,0,2693263.6750136651,1515160.2730148733,3193752.4959651027,5,0,0,3110817.5870445613,2296022.9685357045,2693263.6750136651,3193752.4959651027,1515160.2730148733,tail100,right,
285,,,background_drift.csv,relative_difference,5,0,-0.16609102673699422,-0.19835968746212124,-0.099808655812124225,0,5,0,-0.19835968746212124,-0.14298271874805396,-0.16609102673699422,-0.1769354250076684,-0.099808655812124225,tail100,right,
285,,,background_drift.csv,RCV,5,0,0.059577350793143302,0.042405713558968418,0.072419229523683751,5,0,0,0.061027238684640356,0.059191119970887107,0.072419229523683751,0.059577350793143302,0.042405713558968418,tail500,bg,
285,,,background_drift.csv,signed_difference,5,0,-2641697.9019629434,-3092841.5918750465,-1435798.1500144564,0,5,0,-3092841.5918750465,-2641697.9019629434,-3020607.6667232178,-2548795.2083636094,-1435798.1500144564,tail500,bg,
285,,,background_drift.csv,absolute_difference,5,0,2641697.9019629434,1435798.1500144564,3092841.5918750465,5,0,0,3092841.5918750465,2641697.9019629434,3020607.6667232178,2548795.2083636094,1435798.1500144564,tail500,bg,
285,,,background_drift.csv,relative_difference,5,0,-0.16751594109676332,-0.19897700477542365,-0.095742400232959851,0,5,0,-0.19897700477542365,-0.16751594109676332,-0.19046207924298481,-0.15137243134950887,-0.095742400232959851,tail500,bg,
285,,,background_drift.csv,RCV,5,0,0.058417722885567076,0.050237020230576739,0.073843617848613527,5,0,0,0.058417722885567076,0.061389011653472561,0.073843617848613527,0.057825407499383953,0.050237020230576739,tail500,left,
285,,,background_drift.csv,signed_difference,5,0,-2541586.3646679539,-2946449.9695758298,-1301795.6353275497,0,5,0,-2946449.9695758298,-2541586.3646679539,-2688212.6746993568,-2167139.0830918811,-1301795.6353275497,tail500,left,
285,,,background_drift.csv,absolute_difference,5,0,2541586.3646679539,1301795.6353275497,2946449.9695758298,5,0,0,2946449.9695758298,2541586.3646679539,2688212.6746993568,2167139.0830918811,1301795.6353275497,tail500,left,
285,,,background_drift.csv,relative_difference,5,0,-0.16167762118910028,-0.19008723792486265,-0.086939361517178557,0,5,0,-0.19008723792486265,-0.16167762118910028,-0.16998354874673244,-0.1292675447616311,-0.086939361517178557,tail500,left,
285,,,background_drift.csv,RCV,5,0,0.072885568242758741,0.053949933227949949,0.076942470349786879,5,0,0,0.072885568242758741,0.067058856328144373,0.076942470349786879,0.074005626288237758,0.053949933227949949,tail500,right,
285,,,background_drift.csv,signed_difference,5,0,-2889448.2421666756,-3294848.5926662795,-1501997.2846972942,0,5,0,-3294848.5926662795,-2655171.0993840937,-3276707.752062656,-2889448.2421666756,-1501997.2846972942,tail500,right,
285,,,background_drift.csv,absolute_difference,5,0,2889448.2421666756,1501997.2846972942,3294848.5926662795,5,0,0,3294848.5926662795,2655171.0993840937,3276707.752062656,2889448.2421666756,1501997.2846972942,tail500,right,
285,,,background_drift.csv,relative_difference,5,0,-0.17004284298528155,-0.21065130468092996,-0.099495037706468198,0,5,0,-0.21065130468092996,-0.16740717915003744,-0.20582697443643735,-0.17004284298528155,-0.099495037706468198,tail500,right,
128,,C100,position_sensitivity_pairs.csv,rho0,5,0,0.34115335738867858,0.32550798538842424,0.36283115078167394,5,0,0,0.34577739330885066,0.32550798538842424,0.36283115078167394,0.33710371179678894,0.34115335738867858,,,baseline
128,,C100,position_sensitivity_pairs.csv,specificity,5,0,0.3447143925227199,0.29371324641070962,0.36510810054084386,5,0,0,0.3447143925227199,0.29371324641070962,0.35053214202822397,0.32424658146510449,0.36510810054084386,,,baseline
128,,C100,position_sensitivity_pairs.csv,rho0_change,5,0,0,0,0,0,0,5,0,0,0,0,0,,,baseline
128,,C100,position_sensitivity_pairs.csv,specificity_change,5,0,0,0,0,0,0,5,0,0,0,0,0,,,baseline
128,,W100,position_sensitivity_pairs.csv,rho0,5,0,0.37031581189108004,0.32092406318079902,0.39968497813807558,5,0,0,0.37412003944839023,0.34702342857560198,0.39968497813807558,0.37031581189108004,0.32092406318079902,,,baseline
128,,W100,position_sensitivity_pairs.csv,specificity,5,0,0.36566146340965749,0.31567828031339346,0.40350737704235934,5,0,0,0.38169388199780657,0.31567828031339346,0.40350737704235934,0.36566146340965749,0.3365668316651132,,,baseline
128,,W100,position_sensitivity_pairs.csv,rho0_change,5,0,0,0,0,0,0,5,0,0,0,0,0,,,baseline
128,,W100,position_sensitivity_pairs.csv,specificity_change,5,0,0,0,0,0,0,5,0,0,0,0,0,,,baseline
128,,W500,position_sensitivity_pairs.csv,rho0,5,0,0.43367138160144919,0.34910448362642715,0.44109803093463545,5,0,0,0.44109803093463545,0.35028304675591732,0.43616941495554823,0.43367138160144919,0.34910448362642715,,,baseline
128,,W500,position_sensitivity_pairs.csv,specificity,5,0,0.43907919496903425,0.34030929900670481,0.44641038040161679,5,0,0,0.44472397026650834,0.34030929900670481,0.44641038040161679,0.43907919496903425,0.37963812001815261,,,baseline
128,,W500,position_sensitivity_pairs.csv,rho0_change,5,0,0,0,0,0,0,5,0,0,0,0,0,,,baseline
128,,W500,position_sensitivity_pairs.csv,specificity_change,5,0,0,0,0,0,0,5,0,0,0,0,0,,,baseline
128,,C100,position_sensitivity_pairs.csv,rho0,5,0,0.33432886906222242,0.29052011200248951,0.36012132692306908,5,0,0,0.36012132692306908,0.29052011200248951,0.33432886906222242,0.33203964474153391,0.34028383839044535,,,xm
128,,C100,position_sensitivity_pairs.csv,specificity,5,0,0.33427608712943058,0.26184825288412472,0.36625470354899903,5,0,0,0.36545032324347537,0.26184825288412472,0.33427608712943058,0.31814678305843952,0.36625470354899903,,,xm
128,,C100,position_sensitivity_pairs.csv,rho0_change,5,0,-0.0050640670552550282,-0.034987873385934731,0.014343933614218429,1,4,0,0.014343933614218429,-0.034987873385934731,-0.028502281719451517,-0.0050640670552550282,-0.00086951899823323187,,,xm
128,,C100,position_sensitivity_pairs.csv,specificity_change,5,0,-0.0060997984066649691,-0.031864993526584895,0.020735930720755469,2,3,0,0.020735930720755469,-0.031864993526584895,-0.016256054898793393,-0.0060997984066649691,0.001146603008155167,,,xm
128,,W100,position_sensitivity_pairs.csv,rho0,5,0,0.35401643557253942,0.32165256810105791,0.38273053504190219,5,0,0,0.37513016951951772,0.32165256810105791,0.38273053504190219,0.35401643557253942,0.32845744135470756,,,xm
128,,W100,position_sensitivity_pairs.csv,specificity,5,0,0.35041783761406758,0.30081567426373967,0.3848683666264992,5,0,0,0.36999898072762832,0.30081567426373967,0.3848683666264992,0.35041783761406758,0.34864504415325814,,,xm
128,,W100,position_sensitivity_pairs.csv,rho0_change,5,0,-0.016299376318540615,-0.025370860474544066,0.0075333781739085337,2,3,0,0.0010101300711274908,-0.025370860474544066,-0.016954443096173388,-0.016299376318540615,0.0075333781739085337,,,xm
128,,W100,position_sensitivity_pairs.csv,specificity_change,5,0,-0.014862606049653782,-0.018639010415860136,0.012078212488144946,1,4,0,-0.011694901270178248,-0.014862606049653782,-0.018639010415860136,-0.01524362579558991,0.012078212488144946,,,xm
128,,W500,position_sensitivity_pairs.csv,rho0,5,0,0.42072805897291665,0.32500637007773497,0.44593569768174485,5,0,0,0.44593569768174485,0.32500637007773497,0.42072805897291665,0.42915857430600118,0.35675276288808222,,,xm
128,,W500,position_sensitivity_pairs.csv,specificity,5,0,0.43188752810139242,0.31763965010866035,0.46227705676876352,5,0,0,0.46227705676876352,0.31763965010866035,0.43263907898482884,0.43188752810139242,0.39408914314975568,,,xm
128,,W500,position_sensitivity_pairs.csv,rho0_change,5,0,-0.004512807295448007,-0.025276676678182342,0.0076482792616550666,2,3,0,0.0048376667471093926,-0.025276676678182342,-0.015441355982631577,-0.004512807295448007,0.0076482792616550666,,,xm
128,,W500,position_sensitivity_pairs.csv,specificity_change,5,0,-0.0071916668676418327,-0.022669648898044459,0.017553086502255177,2,3,0,0.017553086502255177,-0.022669648898044459,-0.013771301416787951,-0.0071916668676418327,0.014451023131603069,,,xm
128,,C100,position_sensitivity_pairs.csv,rho0,5,0,0.36053639686680206,0.33950620255308511,0.37904116059189197,5,0,0,0.36053639686680206,0.33950620255308511,0.37904116059189197,0.34520210089022429,0.36165771104659833,,,xp
128,,C100,position_sensitivity_pairs.csv,specificity,5,0,0.34555289467488359,0.30651485170372172,0.38043547344693568,5,0,0,0.34555289467488359,0.30651485170372172,0.36936150863035866,0.33971237633923734,0.38043547344693568,,,xp
128,,C100,position_sensitivity_pairs.csv,rho0_change,5,0,0.0147590035579514,0.0080983890934353542,0.020504353657919749,5,0,0,0.0147590035579514,0.013998217164660876,0.016210009810218029,0.0080983890934353542,0.020504353657919749,,,xp
128,,C100,position_sensitivity_pairs.csv,specificity_change,5,0,0.015327372906091818,0.00083850215216368928,0.018829366602134689,5,0,0,0.00083850215216368928,0.012801605293012108,0.018829366602134689,0.015465794874132854,0.015327372906091818,,,xp
128,,W100,position_sensitivity_pairs.csv,rho0,5,0,0.37193313965294222,0.34470067252192005,0.40192168395182609,5,0,0,0.40192168395182609,0.36773357455562605,0.39667923596324578,0.37193313965294222,0.34470067252192005,,,xp
128,,W100,position_sensitivity_pairs.csv,specificity,5,0,0.36789726045237825,0.33947866008526106,0.40847749577507469,5,0,0,0.40847749577507469,0.33947866008526106,0.4060882571240283,0.36789726045237825,0.36166505990783748,,,xp
128,,W100,position_sensitivity_pairs.csv,rho0_change,5,0,0.020710145980024075,-0.0030057421748297952,0.027801644503435863,4,1,0,0.027801644503435863,0.020710145980024075,-0.0030057421748297952,0.0016173277618621862,0.023776609341121024,,,xp
128,,W100,position_sensitivity_pairs.csv,specificity_change,5,0,0.023800379771867608,0.0022357970427207552,0.026783613777268123,5,0,0,0.026783613777268123,0.023800379771867608,0.002580880081668957,0.0022357970427207552,0.025098228242724285,,,xp
128,,W500,position_sensitivity_pairs.csv,rho0,5,0,0.43513558078838455,0.37233601065196004,0.46778625555209458,5,0,0,0.46778625555209458,0.37599507340465194,0.43513558078838455,0.43586042970559719,0.37233601065196004,,,xp
128,,W500,position_sensitivity_pairs.csv,specificity,5,0,0.44667614312018716,0.35669540425240104,0.47986417687948202,5,0,0,0.47986417687948202,0.35669540425240104,0.45355709570982239,0.44667614312018716,0.40038200812338737,,,xp
128,,W500,position_sensitivity_pairs.csv,rho0_change,5,0,0.023231527025532883,-0.001033834167163683,0.026688224617459122,4,1,0,0.026688224617459122,0.025712026648734621,-0.001033834167163683,0.0021890481041479948,0.023231527025532883,,,xp
128,,W500,position_sensitivity_pairs.csv,specificity_change,5,0,0.016386105245696225,0.0071467153082055979,0.035140206612973679,5,0,0,0.035140206612973679,0.016386105245696225,0.0071467153082055979,0.0075969481511529158,0.020743888105234753,,,xp
128,,C100,position_sensitivity_pairs.csv,rho0,5,0,0.34884570353983418,0.33810820645370321,0.38913822282698823,5,0,0,0.38913822282698823,0.34649515519754248,0.37748525659655624,0.33810820645370321,0.34884570353983418,,,zm
128,,C100,position_sensitivity_pairs.csv,specificity,5,0,0.3727978821960572,0.31778644065302963,0.38947744782182064,5,0,0,0.38947744782182064,0.31778644065302963,0.3727978821960572,0.33511259359678391,0.37862257363474838,,,zm
128,,C100,position_sensitivity_pairs.csv,rho0_change,5,0,0.014654105814882301,0.0010044946569142676,0.043360829518137578,5,0,0,0.043360829518137578,0.020987169809118245,0.014654105814882301,0.0010044946569142676,0.0076923461511556046,,,zm
128,,C100,position_sensitivity_pairs.csv,specificity_change,5,0,0.022265740167833226,0.010866012131679426,0.04476305529910074,5,0,0,0.04476305529910074,0.024073194242320017,0.022265740167833226,0.010866012131679426,0.013514473093904522,,,zm
128,,W100,position_sensitivity_pairs.csv,rho0,5,0,0.36978412903574515,0.31267310557562644,0.401774378893275,5,0,0,0.401774378893275,0.36978412903574515,0.39023887191293771,0.35827181595432162,0.31267310557562644,,,zm
128,,W100,position_sensitivity_pairs.csv,specificity,5,0,0.35808458284496453,0.31958924340976924,0.40589169539457981,5,0,0,0.40132473263710161,0.33190820561859169,0.40589169539457981,0.35808458284496453,0.31958924340976924,,,zm
128,,W100,position_sensitivity_pairs.csv,rho0_change,5,0,-0.0082509576051725819,-0.012043995936758423,0.027654339444884768,2,3,0,0.027654339444884768,0.022760700460143168,-0.0094461062251378625,-0.012043995936758423,-0.0082509576051725819,,,zm
128,,W100,position_sensitivity_pairs.csv,specificity_change,5,0,0.0023843183522204714,-0.016977588255343956,0.019630850639295039,3,2,0,0.019630850639295039,0.016229925305198234,0.0023843183522204714,-0.0075768805646929671,-0.016977588255343956,,,zm
128,,W500,position_sensitivity_pairs.csv,rho0,5,0,0.42632540010563452,0.32755513246772211,0.46772835647982625,5,0,0,0.46772835647982625,0.37461960870050409,0.44047484089451294,0.42632540010563452,0.32755513246772211,,,zm
128,,W500,position_sensitivity_pairs.csv,specificity,5,0,0.43826985130758089,0.35554161945245827,0.47292686558723379,5,0,0,0.47292686558723379,0.35554161945245827,0.44189147962960496,0.43826985130758089,0.35979497010128508,,,zm
128,,W500,position_sensitivity_pairs.csv,rho0_change,5,0,0.0043054259389647132,-0.021549351158705043,0.026630325545190792,3,2,0,0.026630325545190792,0.024336561944586776,0.0043054259389647132,-0.0073459814958146685,-0.021549351158705043,,,zm
128,,W500,position_sensitivity_pairs.csv,specificity_change,5,0,-0.00080934366145335446,-0.019843149916867531,0.028202895320725452,2,3,0,0.028202895320725452,0.015232320445753456,-0.0045189007720118357,-0.00080934366145335446,-0.019843149916867531,,,zm
128,,C100,position_sensitivity_pairs.csv,rho0,5,0,0.31584648064273357,0.28288211444462746,0.33386391889117323,5,0,0,0.33386391889117323,0.31584648064273357,0.30908452921878932,0.28288211444462746,0.33290771783535256,,,zp
128,,C100,position_sensitivity_pairs.csv,specificity,5,0,0.30761720578743101,0.28330734246348183,0.36275272776034506,5,0,0,0.33189950717284589,0.28888104307063367,0.30761720578743101,0.28330734246348183,0.36275272776034506,,,zp
128,,C100,position_sensitivity_pairs.csv,rho0_change,5,0,-0.011913474417677428,-0.054221597352161477,-0.0082456395533260229,0,5,0,-0.011913474417677428,-0.0096615047456906633,-0.053746621562884622,-0.054221597352161477,-0.0082456395533260229,,,zp
128,,C100,position_sensitivity_pairs.csv,specificity_change,5,0,-0.012814885349874017,-0.042914936240792956,-0.0023553727804987989,0,5,0,-0.012814885349874017,-0.0048322033400759468,-0.042914936240792956,-0.040939239001622663,-0.0023553727804987989,,,zp
128,,W100,position_sensitivity_pairs.csv,rho0,5,0,0.34815862462282227,0.32924746996704135,0.36544734846398585,5,0,0,0.36544734846398585,0.34815862462282227,0.36158328777838966,0.34119232004387839,0.32924746996704135,,,zp
128,,W100,position_sensitivity_pairs.csv,specificity,5,0,0.35468471460270379,0.32721410010631208,0.37730529644130723,5,0,0,0.37730529644130723,0.32721410010631208,0.36146682673803382,0.33884274277175058,0.35468471460270379,,,zp
128,,W100,position_sensitivity_pairs.csv,rho0_change,5,0,-0.0086726909844043742,-0.038101690359685914,0.0083234067862423267,2,3,0,-0.0086726909844043742,0.0011351960472202882,-0.038101690359685914,-0.029123491847201644,0.0083234067862423267,,,zp
128,,W100,position_sensitivity_pairs.csv,specificity_change,5,0,-0.004388585556499347,-0.042040550304325519,0.01811788293759059,2,3,0,-0.004388585556499347,0.011535819792918622,-0.042040550304325519,-0.026818720637906912,0.01811788293759059,,,zp
128,,W500,position_sensitivity_pairs.csv,rho0,5,0,0.40925547386233052,0.34032269640006035,0.4340220728235068,5,0,0,0.4340220728235068,0.34032269640006035,0.40925547386233052,0.41755084226742795,0.36781632310331813,,,zp
128,,W500,position_sensitivity_pairs.csv,specificity,5,0,0.42241272453823592,0.33167496728701157,0.45520396708733057,5,0,0,0.45520396708733057,0.33167496728701157,0.42241272453823592,0.42244430319709819,0.41342238486747135,,,zp
128,,W500,position_sensitivity_pairs.csv,rho0_change,5,0,-0.0099603503558569617,-0.026913941093217708,0.018711839476890979,1,4,0,-0.0070759581111286551,-0.0099603503558569617,-0.026913941093217708,-0.016120539334021244,0.018711839476890979,,,zp
128,,W500,position_sensitivity_pairs.csv,specificity_change,5,0,-0.0086343317196932445,-0.023997655863380873,0.033784264849318735,2,3,0,0.010479996820822235,-0.0086343317196932445,-0.023997655863380873,-0.016634891771936056,0.033784264849318735,,,zp
235,,C100,position_sensitivity_pairs.csv,rho0,5,0,0.32423145818034615,0.3042269175368118,0.48562640145051222,5,0,0,0.39241701973925625,0.3042269175368118,0.31275536463882364,0.32423145818034615,0.48562640145051222,,,baseline
