scan_id,diameter_um,flow_mm_s,side,mode,support,n_common,source_bin,u_lo,u_hi,u_mid,tail_bin,tail_lo_um,tail_hi_um,tail_mid_um,in_C16,rho,n_pairs,status
D128_F03_V01,128,3,real_matched,detrended_51,real_L_R_common,468,2,0.16666666666666666,0.33333333333333331,0.25,13,300,325,312.5,False,0.044853949560986463,468,ok
D128_F03_V01,128,3,real_matched,detrended_51,real_L_R_common,468,2,0.16666666666666666,0.33333333333333331,0.25,14,325,350,337.5,False,0.056131372532966323,468,ok
D128_F03_V01,128,3,real_matched,detrended_51,real_L_R_common,468,2,0.16666666666666666,0.33333333333333331,0.25,15,350,375,362.5,False,0.045663638014197844,468,ok
D128_F03_V01,128,3,real_matched,detrended_51,real_L_R_common,468,2,0.16666666666666666,0.33333333333333331,0.25,16,375,400,387.5,False,0.11775883440049841,468,ok
D128_F03_V01,128,3,real_matched,detrended_51,real_L_R_common,468,2,0.16666666666666666,0.33333333333333331,0.25,17,400,425,412.5,False,-0.015359964166833497,468,ok
D128_F03_V01,128,3,real_matched,detrended_51,real_L_R_common,468,2,0.16666666666666666,0.33333333333333331,0.25,18,425,450,437.5,False,0.08934319517240745,468,ok
D128_F03_V01,128,3,real_matched,detrended_51,real_L_R_common,468,2,0.16666666666666666,0.33333333333333331,0.25,19,450,475,462.5,False,-0.028089164333303714,468,ok
D128_F03_V01,128,3,real_matched,detrended_51,real_L_R_common,468,2,0.16666666666666666,0.33333333333333331,0.25,20,475,500,487.5,False,-0.044301301744574709,468,ok
D128_F03_V01,128,3,real_matched,detrended_51,real_L_R_common,468,3,0.33333333333333331,0.5,0.41666666666666669,1,0,25,12.5,True,0.23254836347427932,468,ok
D128_F03_V01,128,3,real_matched,detrended_51,real_L_R_common,468,3,0.33333333333333331,0.5,0.41666666666666669,2,25,50,37.5,True,0.24178735181058447,468,ok
D128_F03_V01,128,3,real_matched,detrended_51,real_L_R_common,468,3,0.33333333333333331,0.5,0.41666666666666669,3,50,75,62.5,True,0.15213849158420453,468,ok
D128_F03_V01,128,3,real_matched,detrended_51,real_L_R_common,468,3,0.33333333333333331,0.5,0.41666666666666669,4,75,100,87.5,True,0.18279562465426441,468,ok
D128_F03_V01,128,3,real_matched,detrended_51,real_L_R_common,468,3,0.33333333333333331,0.5,0.41666666666666669,5,100,125,112.5,False,0.15479557042345185,468,ok
D128_F03_V01,128,3,real_matched,detrended_51,real_L_R_common,468,3,0.33333333333333331,0.5,0.41666666666666669,6,125,150,137.5,False,0.1626391414690421,468,ok
D128_F03_V01,128,3,real_matched,detrended_51,real_L_R_common,468,3,0.33333333333333331,0.5,0.41666666666666669,7,150,175,162.5,False,0.11629881390561807,468,ok
D128_F03_V01,128,3,real_matched,detrended_51,real_L_R_common,468,3,0.33333333333333331,0.5,0.41666666666666669,8,175,200,187.5,False,0.12393812585205438,468,ok
D128_F03_V01,128,3,real_matched,detrended_51,real_L_R_common,468,3,0.33333333333333331,0.5,0.41666666666666669,9,200,225,212.5,False,0.043090522687130352,468,ok
D128_F03_V01,128,3,real_matched,detrended_51,real_L_R_common,468,3,0.33333333333333331,0.5,0.41666666666666669,10,225,250,237.5,False,0.091038836807692855,468,ok
D128_F03_V01,128,3,real_matched,detrended_51,real_L_R_common,468,3,0.33333333333333331,0.5,0.41666666666666669,11,250,275,262.5,False,0.0015729733305686303,468,ok
D128_F03_V01,128,3,real_matched,detrended_51,real_L_R_common,468,3,0.33333333333333331,0.5,0.41666666666666669,12,275,300,287.5,False,0.085278155102234382,468,ok
D128_F03_V01,128,3,real_matched,detrended_51,real_L_R_common,468,3,0.33333333333333331,0.5,0.41666666666666669,13,300,325,312.5,False,0.091237922218947665,468,ok
D128_F03_V01,128,3,real_matched,detrended_51,real_L_R_common,468,3,0.33333333333333331,0.5,0.41666666666666669,14,325,350,337.5,False,0.094084797610060708,468,ok
D128_F03_V01,128,3,real_matched,detrended_51,real_L_R_common,468,3,0.33333333333333331,0.5,0.41666666666666669,15,350,375,362.5,False,0.12226706025798846,468,ok
D128_F03_V01,128,3,real_matched,detrended_51,real_L_R_common,468,3,0.33333333333333331,0.5,0.41666666666666669,16,375,400,387.5,False,0.06745552265782255,468,ok
D128_F03_V01,128,3,real_matched,detrended_51,real_L_R_common,468,3,0.33333333333333331,0.5,0.41666666666666669,17,400,425,412.5,False,-0.024368153123106209,468,ok
D128_F03_V01,128,3,real_matched,detrended_51,real_L_R_common,468,3,0.33333333333333331,0.5,0.41666666666666669,18,425,450,437.5,False,0.098840181847626191,468,ok
D128_F03_V01,128,3,real_matched,detrended_51,real_L_R_common,468,3,0.33333333333333331,0.5,0.41666666666666669,19,450,475,462.5,False,0.035215477200210024,468,ok
D128_F03_V01,128,3,real_matched,detrended_51,real_L_R_common,468,3,0.33333333333333331,0.5,0.41666666666666669,20,475,500,487.5,False,-0.02953132144973581,468,ok
D128_F03_V01,128,3,real_matched,detrended_51,real_L_R_common,468,4,0.5,0.66666666666666663,0.58333333333333337,1,0,25,12.5,True,0.20718737459759889,468,ok
D128_F03_V01,128,3,real_matched,detrended_51,real_L_R_common,468,4,0.5,0.66666666666666663,0.58333333333333337,2,25,50,37.5,True,0.21981536344190886,468,ok
D128_F03_V01,128,3,real_matched,detrended_51,real_L_R_common,468,4,0.5,0.66666666666666663,0.58333333333333337,3,50,75,62.5,True,0.11829975383607498,468,ok
D128_F03_V01,128,3,real_matched,detrended_51,real_L_R_common,468,4,0.5,0.66666666666666663,0.58333333333333337,4,75,100,87.5,True,0.12347122157925859,468,ok
D128_F03_V01,128,3,real_matched,detrended_51,real_L_R_common,468,4,0.5,0.66666666666666663,0.58333333333333337,5,100,125,112.5,False,0.050396804004601767,468,ok
D128_F03_V01,128,3,real_matched,detrended_51,real_L_R_common,468,4,0.5,0.66666666666666663,0.58333333333333337,6,125,150,137.5,False,0.12825917280500168,468,ok
D128_F03_V01,128,3,real_matched,detrended_51,real_L_R_common,468,4,0.5,0.66666666666666663,0.58333333333333337,7,150,175,162.5,False,0.12239175468280244,468,ok
D128_F03_V01,128,3,real_matched,detrended_51,real_L_R_common,468,4,0.5,0.66666666666666663,0.58333333333333337,8,175,200,187.5,False,-0.014284883085215024,468,ok
D128_F03_V01,128,3,real_matched,detrended_51,real_L_R_common,468,4,0.5,0.66666666666666663,0.58333333333333337,9,200,225,212.5,False,-0.008985316479397213,468,ok
D128_F03_V01,128,3,real_matched,detrended_51,real_L_R_common,468,4,0.5,0.66666666666666663,0.58333333333333337,10,225,250,237.5,False,0.079325998334368167,468,ok
D128_F03_V01,128,3,real_matched,detrended_51,real_L_R_common,468,4,0.5,0.66666666666666663,0.58333333333333337,11,250,275,262.5,False,0.0038634750180454938,468,ok
D128_F03_V01,128,3,real_matched,detrended_51,real_L_R_common,468,4,0.5,0.66666666666666663,0.58333333333333337,12,275,300,287.5,False,-0.0085396911545728565,468,ok
D128_F03_V01,128,3,real_matched,detrended_51,real_L_R_common,468,4,0.5,0.66666666666666663,0.58333333333333337,13,300,325,312.5,False,0.034975768653201816,468,ok
D128_F03_V01,128,3,real_matched,detrended_51,real_L_R_common,468,4,0.5,0.66666666666666663,0.58333333333333337,14,325,350,337.5,False,0.11038070539594817,468,ok
D128_F03_V01,128,3,real_matched,detrended_51,real_L_R_common,468,4,0.5,0.66666666666666663,0.58333333333333337,15,350,375,362.5,False,0.052066809320982864,468,ok
D128_F03_V01,128,3,real_matched,detrended_51,real_L_R_common,468,4,0.5,0.66666666666666663,0.58333333333333337,16,375,400,387.5,False,0.020698262714027568,468,ok
D128_F03_V01,128,3,real_matched,detrended_51,real_L_R_common,468,4,0.5,0.66666666666666663,0.58333333333333337,17,400,425,412.5,False,-0.0017557165714017207,468,ok
D128_F03_V01,128,3,real_matched,detrended_51,real_L_R_common,468,4,0.5,0.66666666666666663,0.58333333333333337,18,425,450,437.5,False,0.031589674440102231,468,ok
D128_F03_V01,128,3,real_matched,detrended_51,real_L_R_common,468,4,0.5,0.66666666666666663,0.58333333333333337,19,450,475,462.5,False,0.02138731578665885,468,ok
D128_F03_V01,128,3,real_matched,detrended_51,real_L_R_common,468,4,0.5,0.66666666666666663,0.58333333333333337,20,475,500,487.5,False,0.0095739179777670561,468,ok
D128_F03_V01,128,3,real_matched,detrended_51,real_L_R_common,468,5,0.66666666666666663,0.83333333333333337,0.75,1,0,25,12.5,True,0.17322825842352801,468,ok
D128_F03_V01,128,3,real_matched,detrended_51,real_L_R_common,468,5,0.66666666666666663,0.83333333333333337,0.75,2,25,50,37.5,True,0.1412789155339205,468,ok
D128_F03_V01,128,3,real_matched,detrended_51,real_L_R_common,468,5,0.66666666666666663,0.83333333333333337,0.75,3,50,75,62.5,True,0.06979584912856894,468,ok
D128_F03_V01,128,3,real_matched,detrended_51,real_L_R_common,468,5,0.66666666666666663,0.83333333333333337,0.75,4,75,100,87.5,True,0.012577106953993325,468,ok
D128_F03_V01,128,3,real_matched,detrended_51,real_L_R_common,468,5,0.66666666666666663,0.83333333333333337,0.75,5,100,125,112.5,False,0.05935210581637005,468,ok
D128_F03_V01,128,3,real_matched,detrended_51,real_L_R_common,468,5,0.66666666666666663,0.83333333333333337,0.75,6,125,150,137.5,False,0.11085990358317584,468,ok
D128_F03_V01,128,3,real_matched,detrended_51,real_L_R_common,468,5,0.66666666666666663,0.83333333333333337,0.75,7,150,175,162.5,False,0.11618513068391254,468,ok
D128_F03_V01,128,3,real_matched,detrended_51,real_L_R_common,468,5,0.66666666666666663,0.83333333333333337,0.75,8,175,200,187.5,False,0.025069182808159615,468,ok
D128_F03_V01,128,3,real_matched,detrended_51,real_L_R_common,468,5,0.66666666666666663,0.83333333333333337,0.75,9,200,225,212.5,False,0.066636838736753717,468,ok
D128_F03_V01,128,3,real_matched,detrended_51,real_L_R_common,468,5,0.66666666666666663,0.83333333333333337,0.75,10,225,250,237.5,False,0.035236747703510519,468,ok
D128_F03_V01,128,3,real_matched,detrended_51,real_L_R_common,468,5,0.66666666666666663,0.83333333333333337,0.75,11,250,275,262.5,False,0.063194116646943882,468,ok
D128_F03_V01,128,3,real_matched,detrended_51,real_L_R_common,468,5,0.66666666666666663,0.83333333333333337,0.75,12,275,300,287.5,False,0.1131875215263595,468,ok
D128_F03_V01,128,3,real_matched,detrended_51,real_L_R_common,468,5,0.66666666666666663,0.83333333333333337,0.75,13,300,325,312.5,False,0.083301724175222996,468,ok
D128_F03_V01,128,3,real_matched,detrended_51,real_L_R_common,468,5,0.66666666666666663,0.83333333333333337,0.75,14,325,350,337.5,False,0.1255939595145627,468,ok
D128_F03_V01,128,3,real_matched,detrended_51,real_L_R_common,468,5,0.66666666666666663,0.83333333333333337,0.75,15,350,375,362.5,False,-0.010338085536857146,468,ok
D128_F03_V01,128,3,real_matched,detrended_51,real_L_R_common,468,5,0.66666666666666663,0.83333333333333337,0.75,16,375,400,387.5,False,0.053075524349731992,468,ok
D128_F03_V01,128,3,real_matched,detrended_51,real_L_R_common,468,5,0.66666666666666663,0.83333333333333337,0.75,17,400,425,412.5,False,0.0055294477056851612,468,ok
D128_F03_V01,128,3,real_matched,detrended_51,real_L_R_common,468,5,0.66666666666666663,0.83333333333333337,0.75,18,425,450,437.5,False,0.039683596339363802,468,ok
D128_F03_V01,128,3,real_matched,detrended_51,real_L_R_common,468,5,0.66666666666666663,0.83333333333333337,0.75,19,450,475,462.5,False,0.014809066219993073,468,ok
D128_F03_V01,128,3,real_matched,detrended_51,real_L_R_common,468,5,0.66666666666666663,0.83333333333333337,0.75,20,475,500,487.5,False,0.014855441787656918,468,ok
D128_F03_V01,128,3,real_matched,detrended_51,real_L_R_common,468,6,0.83333333333333337,1,0.91666666666666663,1,0,25,12.5,True,0.19667200774885862,468,ok
D128_F03_V01,128,3,real_matched,detrended_51,real_L_R_common,468,6,0.83333333333333337,1,0.91666666666666663,2,25,50,37.5,True,0.13829984636392056,468,ok
D128_F03_V01,128,3,real_matched,detrended_51,real_L_R_common,468,6,0.83333333333333337,1,0.91666666666666663,3,50,75,62.5,True,0.1492583277012009,468,ok
D128_F03_V01,128,3,real_matched,detrended_51,real_L_R_common,468,6,0.83333333333333337,1,0.91666666666666663,4,75,100,87.5,True,0.053198258941946401,468,ok
D128_F03_V01,128,3,real_matched,detrended_51,real_L_R_common,468,6,0.83333333333333337,1,0.91666666666666663,5,100,125,112.5,False,0.062427751958204367,468,ok
D128_F03_V01,128,3,real_matched,detrended_51,real_L_R_common,468,6,0.83333333333333337,1,0.91666666666666663,6,125,150,137.5,False,0.067104861033814855,468,ok
D128_F03_V01,128,3,real_matched,detrended_51,real_L_R_common,468,6,0.83333333333333337,1,0.91666666666666663,7,150,175,162.5,False,0.052117038662360456,468,ok
D128_F03_V01,128,3,real_matched,detrended_51,real_L_R_common,468,6,0.83333333333333337,1,0.91666666666666663,8,175,200,187.5,False,0.10103942322902416,468,ok
D128_F03_V01,128,3,real_matched,detrended_51,real_L_R_common,468,6,0.83333333333333337,1,0.91666666666666663,9,200,225,212.5,False,0.031361805202953265,468,ok
D128_F03_V01,128,3,real_matched,detrended_51,real_L_R_common,468,6,0.83333333333333337,1,0.91666666666666663,10,225,250,237.5,False,0.1042686392235696,468,ok
D128_F03_V01,128,3,real_matched,detrended_51,real_L_R_common,468,6,0.83333333333333337,1,0.91666666666666663,11,250,275,262.5,False,0.11223908914547721,468,ok
D128_F03_V01,128,3,real_matched,detrended_51,real_L_R_common,468,6,0.83333333333333337,1,0.91666666666666663,12,275,300,287.5,False,0.072258366939308163,468,ok
D128_F03_V01,128,3,real_matched,detrended_51,real_L_R_common,468,6,0.83333333333333337,1,0.91666666666666663,13,300,325,312.5,False,0.094352745721920733,468,ok
D128_F03_V01,128,3,real_matched,detrended_51,real_L_R_common,468,6,0.83333333333333337,1,0.91666666666666663,14,325,350,337.5,False,0.070756993529752135,468,ok
D128_F03_V01,128,3,real_matched,detrended_51,real_L_R_common,468,6,0.83333333333333337,1,0.91666666666666663,15,350,375,362.5,False,-0.029274142249962526,468,ok
D128_F03_V01,128,3,real_matched,detrended_51,real_L_R_common,468,6,0.83333333333333337,1,0.91666666666666663,16,375,400,387.5,False,-0.0015191229968101122,468,ok
D128_F03_V01,128,3,real_matched,detrended_51,real_L_R_common,468,6,0.83333333333333337,1,0.91666666666666663,17,400,425,412.5,False,0.060156380059645832,468,ok
D128_F03_V01,128,3,real_matched,detrended_51,real_L_R_common,468,6,0.83333333333333337,1,0.91666666666666663,18,425,450,437.5,False,0.049265351088988094,468,ok
D128_F03_V01,128,3,real_matched,detrended_51,real_L_R_common,468,6,0.83333333333333337,1,0.91666666666666663,19,450,475,462.5,False,0.019828655643308157,468,ok
D128_F03_V01,128,3,real_matched,detrended_51,real_L_R_common,468,6,0.83333333333333337,1,0.91666666666666663,20,475,500,487.5,False,0.049871072189099787,468,ok
D128_F03_V01,128,3,left,detrended_51,real_L_R_common,468,1,0,0.16666666666666666,0.083333333333333329,1,0,25,12.5,False,0.11121409080678196,468,ok
D128_F03_V01,128,3,left,detrended_51,real_L_R_common,468,1,0,0.16666666666666666,0.083333333333333329,2,25,50,37.5,False,0.081561900773724411,468,ok
D128_F03_V01,128,3,left,detrended_51,real_L_R_common,468,1,0,0.16666666666666666,0.083333333333333329,3,50,75,62.5,False,0.027332964404734709,468,ok
D128_F03_V01,128,3,left,detrended_51,real_L_R_common,468,1,0,0.16666666666666666,0.083333333333333329,4,75,100,87.5,False,0.052305478511225252,468,ok
D128_F03_V01,128,3,left,detrended_51,real_L_R_common,468,1,0,0.16666666666666666,0.083333333333333329,5,100,125,112.5,False,0.036599764460030396,468,ok
D128_F03_V01,128,3,left,detrended_51,real_L_R_common,468,1,0,0.16666666666666666,0.083333333333333329,6,125,150,137.5,False,0.05887378194335597,468,ok
D128_F03_V01,128,3,left,detrended_51,real_L_R_common,468,1,0,0.16666666666666666,0.083333333333333329,7,150,175,162.5,False,0.046621074872463468,468,ok
D128_F03_V01,128,3,left,detrended_51,real_L_R_common,468,1,0,0.16666666666666666,0.083333333333333329,8,175,200,187.5,False,0.04174604888383452,468,ok
D128_F03_V01,128,3,left,detrended_51,real_L_R_common,468,1,0,0.16666666666666666,0.083333333333333329,9,200,225,212.5,False,0.019796688277145008,468,ok
D128_F03_V01,128,3,left,detrended_51,real_L_R_common,468,1,0,0.16666666666666666,0.083333333333333329,10,225,250,237.5,False,0.12170508011441675,468,ok
D128_F03_V01,128,3,left,detrended_51,real_L_R_common,468,1,0,0.16666666666666666,0.083333333333333329,11,250,275,262.5,False,0.022000920878278468,468,ok
D128_F03_V01,128,3,left,detrended_51,real_L_R_common,468,1,0,0.16666666666666666,0.083333333333333329,12,275,300,287.5,False,0.017269669425652032,468,ok
D128_F03_V01,128,3,left,detrended_51,real_L_R_common,468,1,0,0.16666666666666666,0.083333333333333329,13,300,325,312.5,False,0.045710311336670598,468,ok
D128_F03_V01,128,3,left,detrended_51,real_L_R_common,468,1,0,0.16666666666666666,0.083333333333333329,14,325,350,337.5,False,0.018421835464992407,468,ok
D128_F03_V01,128,3,left,detrended_51,real_L_R_common,468,1,0,0.16666666666666666,0.083333333333333329,15,350,375,362.5,False,0.057240130876439949,468,ok
D128_F03_V01,128,3,left,detrended_51,real_L_R_common,468,1,0,0.16666666666666666,0.083333333333333329,16,375,400,387.5,False,0.019710694444730205,468,ok
D128_F03_V01,128,3,left,detrended_51,real_L_R_common,468,1,0,0.16666666666666666,0.083333333333333329,17,400,425,412.5,False,-0.0028048902305318124,468,ok
D128_F03_V01,128,3,left,detrended_51,real_L_R_common,468,1,0,0.16666666666666666,0.083333333333333329,18,425,450,437.5,False,0.033510858132173499,468,ok
D128_F03_V01,128,3,left,detrended_51,real_L_R_common,468,1,0,0.16666666666666666,0.083333333333333329,19,450,475,462.5,False,0.093120625174857155,468,ok
D128_F03_V01,128,3,left,detrended_51,real_L_R_common,468,1,0,0.16666666666666666,0.083333333333333329,20,475,500,487.5,False,0.03148783627784673,468,ok
D128_F03_V01,128,3,left,detrended_51,real_L_R_common,468,2,0.16666666666666666,0.33333333333333331,0.25,1,0,25,12.5,False,0.14770225554051197,468,ok
D128_F03_V01,128,3,left,detrended_51,real_L_R_common,468,2,0.16666666666666666,0.33333333333333331,0.25,2,25,50,37.5,False,0.13800170267330422,468,ok
D128_F03_V01,128,3,left,detrended_51,real_L_R_common,468,2,0.16666666666666666,0.33333333333333331,0.25,3,50,75,62.5,False,0.055260258927547906,468,ok
D128_F03_V01,128,3,left,detrended_51,real_L_R_common,468,2,0.16666666666666666,0.33333333333333331,0.25,4,75,100,87.5,False,0.0096779102948973839,468,ok
D128_F03_V01,128,3,left,detrended_51,real_L_R_common,468,2,0.16666666666666666,0.33333333333333331,0.25,5,100,125,112.5,False,0.13848716073793144,468,ok
D128_F03_V01,128,3,left,detrended_51,real_L_R_common,468,2,0.16666666666666666,0.33333333333333331,0.25,6,125,150,137.5,False,0.066898302779085136,468,ok
D128_F03_V01,128,3,left,detrended_51,real_L_R_common,468,2,0.16666666666666666,0.33333333333333331,0.25,7,150,175,162.5,False,0.086973812514445914,468,ok
D128_F03_V01,128,3,left,detrended_51,real_L_R_common,468,2,0.16666666666666666,0.33333333333333331,0.25,8,175,200,187.5,False,0.036076209145043961,468,ok
D128_F03_V01,128,3,left,detrended_51,real_L_R_common,468,2,0.16666666666666666,0.33333333333333331,0.25,9,200,225,212.5,False,0.043183279166899978,468,ok
D128_F03_V01,128,3,left,detrended_51,real_L_R_common,468,2,0.16666666666666666,0.33333333333333331,0.25,10,225,250,237.5,False,0.079704550119394132,468,ok
D128_F03_V01,128,3,left,detrended_51,real_L_R_common,468,2,0.16666666666666666,0.33333333333333331,0.25,11,250,275,262.5,False,-0.017408437923763145,468,ok
D128_F03_V01,128,3,left,detrended_51,real_L_R_common,468,2,0.16666666666666666,0.33333333333333331,0.25,12,275,300,287.5,False,0.0081061865720193464,468,ok
D128_F03_V01,128,3,left,detrended_51,real_L_R_common,468,2,0.16666666666666666,0.33333333333333331,0.25,13,300,325,312.5,False,-0.061951187132183581,468,ok
D128_F03_V01,128,3,left,detrended_51,real_L_R_common,468,2,0.16666666666666666,0.33333333333333331,0.25,14,325,350,337.5,False,0.067553958474977707,468,ok
D128_F03_V01,128,3,left,detrended_51,real_L_R_common,468,2,0.16666666666666666,0.33333333333333331,0.25,15,350,375,362.5,False,-0.00067936007395131746,468,ok
D128_F03_V01,128,3,left,detrended_51,real_L_R_common,468,2,0.16666666666666666,0.33333333333333331,0.25,16,375,400,387.5,False,0.015866249950940839,468,ok
D128_F03_V01,128,3,left,detrended_51,real_L_R_common,468,2,0.16666666666666666,0.33333333333333331,0.25,17,400,425,412.5,False,0.016927646278238159,468,ok
D128_F03_V01,128,3,left,detrended_51,real_L_R_common,468,2,0.16666666666666666,0.33333333333333331,0.25,18,425,450,437.5,False,0.028337141643637029,468,ok
D128_F03_V01,128,3,left,detrended_51,real_L_R_common,468,2,0.16666666666666666,0.33333333333333331,0.25,19,450,475,462.5,False,0.079636867472412595,468,ok
D128_F03_V01,128,3,left,detrended_51,real_L_R_common,468,2,0.16666666666666666,0.33333333333333331,0.25,20,475,500,487.5,False,-0.02778324919007014,468,ok
D128_F03_V01,128,3,left,detrended_51,real_L_R_common,468,3,0.33333333333333331,0.5,0.41666666666666669,1,0,25,12.5,True,0.18485852382074661,468,ok
D128_F03_V01,128,3,left,detrended_51,real_L_R_common,468,3,0.33333333333333331,0.5,0.41666666666666669,2,25,50,37.5,True,0.083346981790519151,468,ok
D128_F03_V01,128,3,left,detrended_51,real_L_R_common,468,3,0.33333333333333331,0.5,0.41666666666666669,3,50,75,62.5,True,0.061147761254492672,468,ok
D128_F03_V01,128,3,left,detrended_51,real_L_R_common,468,3,0.33333333333333331,0.5,0.41666666666666669,4,75,100,87.5,True,0.060570024264043822,468,ok
D128_F03_V01,128,3,left,detrended_51,real_L_R_common,468,3,0.33333333333333331,0.5,0.41666666666666669,5,100,125,112.5,False,0.085200716987435476,468,ok
D128_F03_V01,128,3,left,detrended_51,real_L_R_common,468,3,0.33333333333333331,0.5,0.41666666666666669,6,125,150,137.5,False,0.12078421391726245,468,ok
D128_F03_V01,128,3,left,detrended_51,real_L_R_common,468,3,0.33333333333333331,0.5,0.41666666666666669,7,150,175,162.5,False,0.046445439677864221,468,ok
D128_F03_V01,128,3,left,detrended_51,real_L_R_common,468,3,0.33333333333333331,0.5,0.41666666666666669,8,175,200,187.5,False,0.0041343410909251829,468,ok
D128_F03_V01,128,3,left,detrended_51,real_L_R_common,468,3,0.33333333333333331,0.5,0.41666666666666669,9,200,225,212.5,False,0.011884623030211429,468,ok
D128_F03_V01,128,3,left,detrended_51,real_L_R_common,468,3,0.33333333333333331,0.5,0.41666666666666669,10,225,250,237.5,False,0.074105214950159592,468,ok
D128_F03_V01,128,3,left,detrended_51,real_L_R_common,468,3,0.33333333333333331,0.5,0.41666666666666669,11,250,275,262.5,False,-0.036561787158090261,468,ok
D128_F03_V01,128,3,left,detrended_51,real_L_R_common,468,3,0.33333333333333331,0.5,0.41666666666666669,12,275,300,287.5,False,0.057864441519800948,468,ok
D128_F03_V01,128,3,left,detrended_51,real_L_R_common,468,3,0.33333333333333331,0.5,0.41666666666666669,13,300,325,312.5,False,0.084322687360841211,468,ok
D128_F03_V01,128,3,left,detrended_51,real_L_R_common,468,3,0.33333333333333331,0.5,0.41666666666666669,14,325,350,337.5,False,-0.0074256819380109414,468,ok
D128_F03_V01,128,3,left,detrended_51,real_L_R_common,468,3,0.33333333333333331,0.5,0.41666666666666669,15,350,375,362.5,False,0.019743922553717458,468,ok
D128_F03_V01,128,3,left,detrended_51,real_L_R_common,468,3,0.33333333333333331,0.5,0.41666666666666669,16,375,400,387.5,False,0.049699711907744991,468,ok
D128_F03_V01,128,3,left,detrended_51,real_L_R_common,468,3,0.33333333333333331,0.5,0.41666666666666669,17,400,425,412.5,False,0.10406009837202924,468,ok
D128_F03_V01,128,3,left,detrended_51,real_L_R_common,468,3,0.33333333333333331,0.5,0.41666666666666669,18,425,450,437.5,False,0.069852173761483227,468,ok
D128_F03_V01,128,3,left,detrended_51,real_L_R_common,468,3,0.33333333333333331,0.5,0.41666666666666669,19,450,475,462.5,False,-0.0081610509835444798,468,ok
D128_F03_V01,128,3,left,detrended_51,real_L_R_common,468,3,0.33333333333333331,0.5,0.41666666666666669,20,475,500,487.5,False,0.062826680846271077,468,ok
D128_F03_V01,128,3,left,detrended_51,real_L_R_common,468,4,0.5,0.66666666666666663,0.58333333333333337,1,0,25,12.5,True,0.075349754608120698,468,ok
D128_F03_V01,128,3,left,detrended_51,real_L_R_common,468,4,0.5,0.66666666666666663,0.58333333333333337,2,25,50,37.5,True,0.099514941313259692,468,ok
D128_F03_V01,128,3,left,detrended_51,real_L_R_common,468,4,0.5,0.66666666666666663,0.58333333333333337,3,50,75,62.5,True,0.11247876368829383,468,ok
D128_F03_V01,128,3,left,detrended_51,real_L_R_common,468,4,0.5,0.66666666666666663,0.58333333333333337,4,75,100,87.5,True,0.051577606111186836,468,ok
D128_F03_V01,128,3,left,detrended_51,real_L_R_common,468,4,0.5,0.66666666666666663,0.58333333333333337,5,100,125,112.5,False,0.1889654415086591,468,ok
D128_F03_V01,128,3,left,detrended_51,real_L_R_common,468,4,0.5,0.66666666666666663,0.58333333333333337,6,125,150,137.5,False,0.17402146634266141,468,ok
D128_F03_V01,128,3,left,detrended_51,real_L_R_common,468,4,0.5,0.66666666666666663,0.58333333333333337,7,150,175,162.5,False,0.19414392059090108,468,ok
D128_F03_V01,128,3,left,detrended_51,real_L_R_common,468,4,0.5,0.66666666666666663,0.58333333333333337,8,175,200,187.5,False,0.076723516548593107,468,ok
D128_F03_V01,128,3,left,detrended_51,real_L_R_common,468,4,0.5,0.66666666666666663,0.58333333333333337,9,200,225,212.5,False,0.03325551267407699,468,ok
D128_F03_V01,128,3,left,detrended_51,real_L_R_common,468,4,0.5,0.66666666666666663,0.58333333333333337,10,225,250,237.5,False,0.025996006468059826,468,ok
D128_F03_V01,128,3,left,detrended_51,real_L_R_common,468,4,0.5,0.66666666666666663,0.58333333333333337,11,250,275,262.5,False,0.036804895019109073,468,ok
D128_F03_V01,128,3,left,detrended_51,real_L_R_common,468,4,0.5,0.66666666666666663,0.58333333333333337,12,275,300,287.5,False,0.036173845936790294,468,ok
D128_F03_V01,128,3,left,detrended_51,real_L_R_common,468,4,0.5,0.66666666666666663,0.58333333333333337,13,300,325,312.5,False,0.064405232738578358,468,ok
D128_F03_V01,128,3,left,detrended_51,real_L_R_common,468,4,0.5,0.66666666666666663,0.58333333333333337,14,325,350,337.5,False,0.050930446573483105,468,ok
D128_F03_V01,128,3,left,detrended_51,real_L_R_common,468,4,0.5,0.66666666666666663,0.58333333333333337,15,350,375,362.5,False,-0.052467538366767284,468,ok
D128_F03_V01,128,3,left,detrended_51,real_L_R_common,468,4,0.5,0.66666666666666663,0.58333333333333337,16,375,400,387.5,False,0.04633426343886058,468,ok
D128_F03_V01,128,3,left,detrended_51,real_L_R_common,468,4,0.5,0.66666666666666663,0.58333333333333337,17,400,425,412.5,False,0.045940420841141118,468,ok
D128_F03_V01,128,3,left,detrended_51,real_L_R_common,468,4,0.5,0.66666666666666663,0.58333333333333337,18,425,450,437.5,False,-0.0036530783717834935,468,ok
D128_F03_V01,128,3,left,detrended_51,real_L_R_common,468,4,0.5,0.66666666666666663,0.58333333333333337,19,450,475,462.5,False,0.079145367429119984,468,ok
D128_F03_V01,128,3,left,detrended_51,real_L_R_common,468,4,0.5,0.66666666666666663,0.58333333333333337,20,475,500,487.5,False,0.018285293568027151,468,ok
