scan_id,diameter_um,flow_mm_s,source_bin,tail_bin,in_C16,real_matched_rho,left_rho,right_rho,control_rho,excess_cell,real_minus_L,real_minus_R,n_common,status
D128_F01_V01,128,1,5,20,False,0.022192048361630242,0.063926563537756137,0.14119193310676473,0.10255924832226043,-0.080367199960630187,-0.041734515176125891,-0.11899988474513448,486,ok
D128_F01_V01,128,1,6,17,False,0.030439018444324752,0.11292378440480047,-0.035052214843143421,0.038935784780828528,-0.0084967663365037756,-0.082484765960475714,0.06549123328746817,486,ok
D128_F01_V01,128,1,6,18,False,-0.034050703821923746,0.010085679429724081,-0.0060178500664571912,0.0020339146816334449,-0.036084618503557188,-0.044136383251647829,-0.028032853755466554,486,ok
D128_F01_V01,128,1,6,19,False,0.0094184072991389048,0.054304459777450229,0.018539182733918472,0.036421821255684349,-0.027003413956545444,-0.044886052478311324,-0.0091207754347795676,486,ok
D128_F03_V01,128,3,1,5,False,-0.012486922059394225,0.036599764460030396,0.112836484919018,0.074718124689524199,-0.087205046748918422,-0.049086686519424619,-0.12532340697841224,468,ok
D128_F03_V01,128,3,1,11,False,0.0087579344034966564,0.022000920878278468,0.061433740377594782,0.041717330627936623,-0.032959396224439969,-0.013242986474781811,-0.052675805974098128,468,ok
D128_F03_V01,128,3,1,12,False,-0.039289696449554302,0.017269669425652032,0.0023310648236386095,0.0098003671246453209,-0.049090063574199622,-0.056559365875206338,-0.041620761273192912,468,ok
D128_F03_V01,128,3,1,14,False,0.014209420442828144,0.018421835464992407,0.058728665656932549,0.038575250560962476,-0.024365830118134334,-0.0042124150221642623,-0.044519245214104407,468,ok
D128_F03_V01,128,3,1,15,False,0.039168777763473682,0.057240130876439949,0.064055689625590009,0.060647910251014979,-0.021479132487541297,-0.018071353112966267,-0.024886911862116327,468,ok
D128_F03_V01,128,3,1,19,False,-0.0467337513352728,0.093120625174857155,-0.011818416865773883,0.040651104154541637,-0.087384855489814436,-0.13985437651012994,-0.034915334469498918,468,ok
D128_F03_V01,128,3,2,7,False,0.081791257583502891,0.086973812514445914,0.14623521194855993,0.11660451223150292,-0.03481325464800003,-0.005182554930943023,-0.064443954365057038,468,ok
D128_F03_V01,128,3,2,8,False,0.041990510294173972,0.036076209145043961,0.092825199504585121,0.064450704324814534,-0.022460194030640562,0.0059143011491300107,-0.050834689210411149,468,ok
D128_F03_V01,128,3,2,10,False,0.057675030204014786,0.079704550119394132,0.054297453815607327,0.067001001967500723,-0.0093259717634859365,-0.022029519915379346,0.0033775763884074592,468,ok
D128_F03_V01,128,3,2,11,False,0.018599610812589366,-0.017408437923763145,0.065252565860685299,0.023922063968461076,-0.0053224531558717092,0.036008048736352508,-0.046652955048095933,468,ok
D128_F03_V01,128,3,2,17,False,-0.015359964166833497,0.016927646278238159,0.025610851560082686,0.021269248919160422,-0.036629213085993921,-0.032287610445071654,-0.040970815726916181,468,ok
D128_F03_V01,128,3,2,19,False,-0.028089164333303714,0.079636867472412595,0.049844635748250619,0.064740751610331604,-0.092829915943635322,-0.10772603180571631,-0.07793380008155433,468,ok
D128_F03_V01,128,3,2,20,False,-0.044301301744574709,-0.02778324919007014,0.12113833328266337,0.046677542046296615,-0.090978843790871317,-0.016518052554504569,-0.16543963502723807,468,ok
D128_F03_V01,128,3,3,17,False,-0.024368153123106209,0.10406009837202924,-0.043947598759699558,0.030056249806164843,-0.054424402929271053,-0.12842825149513545,0.019579445636593348,468,ok
D128_F03_V01,128,3,3,20,False,-0.02953132144973581,0.062826680846271077,0.0071510548387318457,0.034988867842501464,-0.064520189292237268,-0.09235800229600688,-0.036682376288467655,468,ok
D128_F03_V01,128,3,4,5,False,0.050396804004601767,0.1889654415086591,0.047406436851500894,0.11818593918008,-0.06778913517547823,-0.13856863750405735,0.002990367153100873,468,ok
D128_F03_V01,128,3,4,6,False,0.12825917280500168,0.17402146634266141,0.17493677814499592,0.17447912224382867,-0.046219949438826985,-0.045762293537659732,-0.046677605339994238,468,ok
D128_F03_V01,128,3,4,7,False,0.12239175468280244,0.19414392059090108,0.053230136365118627,0.12368702847800986,-0.0012952737952074134,-0.071752165908098631,0.069161618317683818,468,ok
D128_F03_V01,128,3,4,8,False,-0.014284883085215024,0.076723516548593107,0.066902082329365092,0.0718127994389791,-0.086097682524194127,-0.091008399633808135,-0.08118696541458012,468,ok
D128_F03_V01,128,3,4,9,False,-0.008985316479397213,0.03325551267407699,0.075772393246404987,0.054513952960240988,-0.063499269439638198,-0.042240829153474199,-0.084757709725802197,468,ok
