scan_id,diameter_um,flow_mm_s,tail_bin,tail_lo_um,tail_hi_um,tail_mid_um,mode,rho,n_pairs,status,support
D235_F03_V01,235,3,17,400,425,412.5,raw,0.021355382259927783,448,ok,real_L_R_common
D235_F03_V01,235,3,17,400,425,412.5,detrended_51,-0.016438285046874262,448,ok,real_L_R_common
D235_F03_V01,235,3,18,425,450,437.5,raw,0.1731764633029188,448,ok,real_L_R_common
D235_F03_V01,235,3,18,425,450,437.5,detrended_51,0.11312924018888484,448,ok,real_L_R_common
D235_F03_V01,235,3,19,450,475,462.5,raw,0.070147227139461935,448,ok,real_L_R_common
D235_F03_V01,235,3,19,450,475,462.5,detrended_51,0.034193244249650943,448,ok,real_L_R_common
D235_F03_V01,235,3,20,475,500,487.5,raw,-0.048107331301902381,448,ok,real_L_R_common
D235_F03_V01,235,3,20,475,500,487.5,detrended_51,-0.053912632189335771,448,ok,real_L_R_common
D235_F05_V01,235,5,1,0,25,12.5,raw,-0.022148755126297808,424,ok,real_L_R_common
D235_F05_V01,235,5,1,0,25,12.5,detrended_51,-0.037877602683093911,424,ok,real_L_R_common
D235_F05_V01,235,5,2,25,50,37.5,raw,-0.044793885438559208,424,ok,real_L_R_common
D235_F05_V01,235,5,2,25,50,37.5,detrended_51,-0.033810581759464539,424,ok,real_L_R_common
D235_F05_V01,235,5,3,50,75,62.5,raw,0.013951086657063468,424,ok,real_L_R_common
D235_F05_V01,235,5,3,50,75,62.5,detrended_51,-0.01315830022223418,424,ok,real_L_R_common
D235_F05_V01,235,5,4,75,100,87.5,raw,0.056231767697042689,424,ok,real_L_R_common
D235_F05_V01,235,5,4,75,100,87.5,detrended_51,-0.0060767214120520637,424,ok,real_L_R_common
D235_F05_V01,235,5,5,100,125,112.5,raw,0.055472800119646413,424,ok,real_L_R_common
D235_F05_V01,235,5,5,100,125,112.5,detrended_51,0.013111517760313251,424,ok,real_L_R_common
D235_F05_V01,235,5,6,125,150,137.5,raw,0.0036788123519178846,424,ok,real_L_R_common
D235_F05_V01,235,5,6,125,150,137.5,detrended_51,-0.0061827180100808132,424,ok,real_L_R_common
D235_F05_V01,235,5,7,150,175,162.5,raw,0.092234475484292477,424,ok,real_L_R_common
D235_F05_V01,235,5,7,150,175,162.5,detrended_51,0.066012639889365704,424,ok,real_L_R_common
D235_F05_V01,235,5,8,175,200,187.5,raw,-0.0081367432561141682,424,ok,real_L_R_common
D235_F05_V01,235,5,8,175,200,187.5,detrended_51,-0.038998525669414419,424,ok,real_L_R_common
D235_F05_V01,235,5,9,200,225,212.5,raw,0.042550200329027635,424,ok,real_L_R_common
D235_F05_V01,235,5,9,200,225,212.5,detrended_51,-0.0061183448054283416,424,ok,real_L_R_common
D235_F05_V01,235,5,10,225,250,237.5,raw,0.048267252304374175,424,ok,real_L_R_common
D235_F05_V01,235,5,10,225,250,237.5,detrended_51,0.04000255035977842,424,ok,real_L_R_common
D235_F05_V01,235,5,11,250,275,262.5,raw,0.030311474248470967,424,ok,real_L_R_common
D235_F05_V01,235,5,11,250,275,262.5,detrended_51,0.01124441734555302,424,ok,real_L_R_common
D235_F05_V01,235,5,12,275,300,287.5,raw,-0.031270219850284553,424,ok,real_L_R_common
D235_F05_V01,235,5,12,275,300,287.5,detrended_51,-0.062189154197347676,424,ok,real_L_R_common
D235_F05_V01,235,5,13,300,325,312.5,raw,0.11164742091135932,424,ok,real_L_R_common
D235_F05_V01,235,5,13,300,325,312.5,detrended_51,0.097985192646183772,424,ok,real_L_R_common
D235_F05_V01,235,5,14,325,350,337.5,raw,0.062130650734802152,424,ok,real_L_R_common
D235_F05_V01,235,5,14,325,350,337.5,detrended_51,0.047892452269024874,424,ok,real_L_R_common
D235_F05_V01,235,5,15,350,375,362.5,raw,-0.01950708826284428,424,ok,real_L_R_common
D235_F05_V01,235,5,15,350,375,362.5,detrended_51,-0.066160216803248684,424,ok,real_L_R_common
D235_F05_V01,235,5,16,375,400,387.5,raw,0.037606756873765163,424,ok,real_L_R_common
D235_F05_V01,235,5,16,375,400,387.5,detrended_51,0.010806119836533132,424,ok,real_L_R_common
D235_F05_V01,235,5,17,400,425,412.5,raw,0.084987366283325858,424,ok,real_L_R_common
D235_F05_V01,235,5,17,400,425,412.5,detrended_51,0.084109560035223532,424,ok,real_L_R_common
D235_F05_V01,235,5,18,425,450,437.5,raw,0.011847828653741706,424,ok,real_L_R_common
D235_F05_V01,235,5,18,425,450,437.5,detrended_51,-0.002327241819556825,424,ok,real_L_R_common
D235_F05_V01,235,5,19,450,475,462.5,raw,-0.068865956659661054,424,ok,real_L_R_common
D235_F05_V01,235,5,19,450,475,462.5,detrended_51,-0.099195747386297869,424,ok,real_L_R_common
D235_F05_V01,235,5,20,475,500,487.5,raw,0.033340575089931594,424,ok,real_L_R_common
D235_F05_V01,235,5,20,475,500,487.5,detrended_51,0.028094911241113091,424,ok,real_L_R_common
D235_F07_V01,235,7,1,0,25,12.5,raw,0.046476039536632534,444,ok,real_L_R_common
D235_F07_V01,235,7,1,0,25,12.5,detrended_51,0.030500901447576986,444,ok,real_L_R_common
D235_F07_V01,235,7,2,25,50,37.5,raw,-0.034084750537942514,444,ok,real_L_R_common
D235_F07_V01,235,7,2,25,50,37.5,detrended_51,-5.5113875274566563e-05,444,ok,real_L_R_common
D235_F07_V01,235,7,3,50,75,62.5,raw,0.1148975287205434,444,ok,real_L_R_common
D235_F07_V01,235,7,3,50,75,62.5,detrended_51,0.11701455909282915,444,ok,real_L_R_common
D235_F07_V01,235,7,4,75,100,87.5,raw,0.051547197386343148,444,ok,real_L_R_common
D235_F07_V01,235,7,4,75,100,87.5,detrended_51,0.006333320194658024,444,ok,real_L_R_common
D235_F07_V01,235,7,5,100,125,112.5,raw,0.055661540760584563,444,ok,real_L_R_common
D235_F07_V01,235,7,5,100,125,112.5,detrended_51,0.011570139614229299,444,ok,real_L_R_common
D235_F07_V01,235,7,6,125,150,137.5,raw,0.053299734918929885,444,ok,real_L_R_common
D235_F07_V01,235,7,6,125,150,137.5,detrended_51,0.041534048949742594,444,ok,real_L_R_common
D235_F07_V01,235,7,7,150,175,162.5,raw,0.06638543075502519,444,ok,real_L_R_common
D235_F07_V01,235,7,7,150,175,162.5,detrended_51,0.047395025392383355,444,ok,real_L_R_common
D235_F07_V01,235,7,8,175,200,187.5,raw,0.072203641488649231,444,ok,real_L_R_common
D235_F07_V01,235,7,8,175,200,187.5,detrended_51,0.056650680903044835,444,ok,real_L_R_common
D235_F07_V01,235,7,9,200,225,212.5,raw,0.10861921347629111,444,ok,real_L_R_common
D235_F07_V01,235,7,9,200,225,212.5,detrended_51,0.067560279079077426,444,ok,real_L_R_common
D235_F07_V01,235,7,10,225,250,237.5,raw,-0.050304668429303832,444,ok,real_L_R_common
D235_F07_V01,235,7,10,225,250,237.5,detrended_51,-0.067015593250836211,444,ok,real_L_R_common
D235_F07_V01,235,7,11,250,275,262.5,raw,-0.022297108786063054,444,ok,real_L_R_common
D235_F07_V01,235,7,11,250,275,262.5,detrended_51,-0.051594299762047637,444,ok,real_L_R_common
D235_F07_V01,235,7,12,275,300,287.5,raw,0.066934375469135915,444,ok,real_L_R_common
D235_F07_V01,235,7,12,275,300,287.5,detrended_51,0.056755171406183129,444,ok,real_L_R_common
D235_F07_V01,235,7,13,300,325,312.5,raw,-0.016977938701630588,444,ok,real_L_R_common
D235_F07_V01,235,7,13,300,325,312.5,detrended_51,-0.032528996723298037,444,ok,real_L_R_common
D235_F07_V01,235,7,14,325,350,337.5,raw,0.00016835766956242772,444,ok,real_L_R_common
D235_F07_V01,235,7,14,325,350,337.5,detrended_51,-0.046004215460464001,444,ok,real_L_R_common
D235_F07_V01,235,7,15,350,375,362.5,raw,0.024690447415990826,444,ok,real_L_R_common
D235_F07_V01,235,7,15,350,375,362.5,detrended_51,0.018044382445131381,444,ok,real_L_R_common
D235_F07_V01,235,7,16,375,400,387.5,raw,-0.10350295002944203,444,ok,real_L_R_common
D235_F07_V01,235,7,16,375,400,387.5,detrended_51,-0.099345180297353272,444,ok,real_L_R_common
D235_F07_V01,235,7,17,400,425,412.5,raw,0.0042289582046601349,444,ok,real_L_R_common
D235_F07_V01,235,7,17,400,425,412.5,detrended_51,0.036690460672164318,444,ok,real_L_R_common
D235_F07_V01,235,7,18,425,450,437.5,raw,0.035047871571066334,444,ok,real_L_R_common
D235_F07_V01,235,7,18,425,450,437.5,detrended_51,0.031744296243997348,444,ok,real_L_R_common
D235_F07_V01,235,7,19,450,475,462.5,raw,-0.033161799535097021,444,ok,real_L_R_common
D235_F07_V01,235,7,19,450,475,462.5,detrended_51,-0.02032234339730217,444,ok,real_L_R_common
D235_F07_V01,235,7,20,475,500,487.5,raw,0.14272178689456189,444,ok,real_L_R_common
D235_F07_V01,235,7,20,475,500,487.5,detrended_51,0.085645520568167363,444,ok,real_L_R_common
D235_F10_V01,235,10,1,0,25,12.5,raw,-0.035130464178846715,461,ok,real_L_R_common
D235_F10_V01,235,10,1,0,25,12.5,detrended_51,-0.033342816685397327,461,ok,real_L_R_common
D235_F10_V01,235,10,2,25,50,37.5,raw,-0.027922751585865799,461,ok,real_L_R_common
D235_F10_V01,235,10,2,25,50,37.5,detrended_51,-0.02172254777726542,461,ok,real_L_R_common
D235_F10_V01,235,10,3,50,75,62.5,raw,-0.035253928378515757,461,ok,real_L_R_common
D235_F10_V01,235,10,3,50,75,62.5,detrended_51,-0.020801703022578211,461,ok,real_L_R_common
D235_F10_V01,235,10,4,75,100,87.5,raw,0.058307683074258571,461,ok,real_L_R_common
D235_F10_V01,235,10,4,75,100,87.5,detrended_51,0.059937362714151933,461,ok,real_L_R_common
D235_F10_V01,235,10,5,100,125,112.5,raw,-0.13396821041827173,461,ok,real_L_R_common
D235_F10_V01,235,10,5,100,125,112.5,detrended_51,-0.15159605520798136,461,ok,real_L_R_common
D235_F10_V01,235,10,6,125,150,137.5,raw,0.014315477976705931,461,ok,real_L_R_common
D235_F10_V01,235,10,6,125,150,137.5,detrended_51,-0.025601007801336464,461,ok,real_L_R_common
D235_F10_V01,235,10,7,150,175,162.5,raw,0.058211042941779527,461,ok,real_L_R_common
D235_F10_V01,235,10,7,150,175,162.5,detrended_51,0.030685635204572716,461,ok,real_L_R_common
D235_F10_V01,235,10,8,175,200,187.5,raw,0.11671764055994933,461,ok,real_L_R_common
D235_F10_V01,235,10,8,175,200,187.5,detrended_51,0.055768624000288897,461,ok,real_L_R_common
D235_F10_V01,235,10,9,200,225,212.5,raw,0.024361397350174112,461,ok,real_L_R_common
D235_F10_V01,235,10,9,200,225,212.5,detrended_51,0.014564069279753445,461,ok,real_L_R_common
D235_F10_V01,235,10,10,225,250,237.5,raw,0.11983474414861758,461,ok,real_L_R_common
D235_F10_V01,235,10,10,225,250,237.5,detrended_51,0.08129036051129028,461,ok,real_L_R_common
D235_F10_V01,235,10,11,250,275,262.5,raw,-0.01170937899222347,461,ok,real_L_R_common
D235_F10_V01,235,10,11,250,275,262.5,detrended_51,-0.059431709066217323,461,ok,real_L_R_common
D235_F10_V01,235,10,12,275,300,287.5,raw,0.096675652933315856,461,ok,real_L_R_common
D235_F10_V01,235,10,12,275,300,287.5,detrended_51,0.073790368413531912,461,ok,real_L_R_common
D235_F10_V01,235,10,13,300,325,312.5,raw,0.047403516035035419,461,ok,real_L_R_common
D235_F10_V01,235,10,13,300,325,312.5,detrended_51,0.0069317005341243366,461,ok,real_L_R_common
D235_F10_V01,235,10,14,325,350,337.5,raw,0.034299897970557221,461,ok,real_L_R_common
D235_F10_V01,235,10,14,325,350,337.5,detrended_51,0.028148140844453277,461,ok,real_L_R_common
D235_F10_V01,235,10,15,350,375,362.5,raw,0.11714584576038882,461,ok,real_L_R_common
D235_F10_V01,235,10,15,350,375,362.5,detrended_51,0.090209549309605813,461,ok,real_L_R_common
D235_F10_V01,235,10,16,375,400,387.5,raw,-0.017905493544463646,461,ok,real_L_R_common
D235_F10_V01,235,10,16,375,400,387.5,detrended_51,-0.026335478830144792,461,ok,real_L_R_common
D235_F10_V01,235,10,17,400,425,412.5,raw,0.068858360351334039,461,ok,real_L_R_common
D235_F10_V01,235,10,17,400,425,412.5,detrended_51,0.033359030683287758,461,ok,real_L_R_common
D235_F10_V01,235,10,18,425,450,437.5,raw,0.012315431432662406,461,ok,real_L_R_common
D235_F10_V01,235,10,18,425,450,437.5,detrended_51,-0.0082540384783448707,461,ok,real_L_R_common
D235_F10_V01,235,10,19,450,475,462.5,raw,-0.0088417759737197624,461,ok,real_L_R_common
D235_F10_V01,235,10,19,450,475,462.5,detrended_51,-0.012302418872718631,461,ok,real_L_R_common
D235_F10_V01,235,10,20,475,500,487.5,raw,0.053490742022289699,461,ok,real_L_R_common
D235_F10_V01,235,10,20,475,500,487.5,detrended_51,0.039341499368294085,461,ok,real_L_R_common
D285_F01_V01,285,1,1,0,25,12.5,raw,0.11595277516516274,453,ok,real_L_R_common
D285_F01_V01,285,1,1,0,25,12.5,detrended_51,0.07418623619169068,453,ok,real_L_R_common
D285_F01_V01,285,1,2,25,50,37.5,raw,0.065449599708362449,453,ok,real_L_R_common
D285_F01_V01,285,1,2,25,50,37.5,detrended_51,-0.050115668796661329,453,ok,real_L_R_common
D285_F01_V01,285,1,3,50,75,62.5,raw,0.049874254544121407,453,ok,real_L_R_common
D285_F01_V01,285,1,3,50,75,62.5,detrended_51,-0.053960614341212375,453,ok,real_L_R_common
D285_F01_V01,285,1,4,75,100,87.5,raw,0.094919811292744877,453,ok,real_L_R_common
D285_F01_V01,285,1,4,75,100,87.5,detrended_51,0.012653834278784911,453,ok,real_L_R_common
D285_F01_V01,285,1,5,100,125,112.5,raw,0.1610192443086659,453,ok,real_L_R_common
D285_F01_V01,285,1,5,100,125,112.5,detrended_51,0.060346525783873159,453,ok,real_L_R_common
D285_F01_V01,285,1,6,125,150,137.5,raw,0.089903676476473168,453,ok,real_L_R_common
D285_F01_V01,285,1,6,125,150,137.5,detrended_51,-0.012204369947316126,453,ok,real_L_R_common
D285_F01_V01,285,1,7,150,175,162.5,raw,0.14800837838319306,453,ok,real_L_R_common
D285_F01_V01,285,1,7,150,175,162.5,detrended_51,0.011218797105361231,453,ok,real_L_R_common
D285_F01_V01,285,1,8,175,200,187.5,raw,0.11575836734609575,453,ok,real_L_R_common
D285_F01_V01,285,1,8,175,200,187.5,detrended_51,-0.060687909084091191,453,ok,real_L_R_common
D285_F01_V01,285,1,9,200,225,212.5,raw,0.11397087393930913,453,ok,real_L_R_common
D285_F01_V01,285,1,9,200,225,212.5,detrended_51,-0.019559607882282355,453,ok,real_L_R_common
D285_F01_V01,285,1,10,225,250,237.5,raw,0.12067975094112231,453,ok,real_L_R_common
D285_F01_V01,285,1,10,225,250,237.5,detrended_51,-0.10255574651110927,453,ok,real_L_R_common
D285_F01_V01,285,1,11,250,275,262.5,raw,0.24627649645612359,453,ok,real_L_R_common
D285_F01_V01,285,1,11,250,275,262.5,detrended_51,0.040452628887303478,453,ok,real_L_R_common
D285_F01_V01,285,1,12,275,300,287.5,raw,0.20318573227332448,453,ok,real_L_R_common
D285_F01_V01,285,1,12,275,300,287.5,detrended_51,0.017833438820991639,453,ok,real_L_R_common
D285_F01_V01,285,1,13,300,325,312.5,raw,0.12727425521538346,453,ok,real_L_R_common
D285_F01_V01,285,1,13,300,325,312.5,detrended_51,-0.037696827510834051,453,ok,real_L_R_common
D285_F01_V01,285,1,14,325,350,337.5,raw,0.16717471737931031,453,ok,real_L_R_common
D285_F01_V01,285,1,14,325,350,337.5,detrended_51,-0.070139182390304158,453,ok,real_L_R_common
D285_F01_V01,285,1,15,350,375,362.5,raw,0.11824862049192665,453,ok,real_L_R_common
D285_F01_V01,285,1,15,350,375,362.5,detrended_51,-0.10943992754577184,453,ok,real_L_R_common
D285_F01_V01,285,1,16,375,400,387.5,raw,0.2160454351469199,453,ok,real_L_R_common
D285_F01_V01,285,1,16,375,400,387.5,detrended_51,-0.0086100116719825329,453,ok,real_L_R_common
D285_F01_V01,285,1,17,400,425,412.5,raw,0.16404250534621503,453,ok,real_L_R_common
D285_F01_V01,285,1,17,400,425,412.5,detrended_51,-0.037115159801884491,453,ok,real_L_R_common
D285_F01_V01,285,1,18,425,450,437.5,raw,0.18594036456242363,453,ok,real_L_R_common
D285_F01_V01,285,1,18,425,450,437.5,detrended_51,0.011718471650458025,453,ok,real_L_R_common
D285_F01_V01,285,1,19,450,475,462.5,raw,0.22426194091293189,453,ok,real_L_R_common
D285_F01_V01,285,1,19,450,475,462.5,detrended_51,0.034900046214058469,453,ok,real_L_R_common
D285_F01_V01,285,1,20,475,500,487.5,raw,0.18620783667471236,453,ok,real_L_R_common
D285_F01_V01,285,1,20,475,500,487.5,detrended_51,-0.051980365533361446,453,ok,real_L_R_common
D285_F03_V01,285,3,1,0,25,12.5,raw,0.15560191725600833,474,ok,real_L_R_common
D285_F03_V01,285,3,1,0,25,12.5,detrended_51,0.042008195313443908,474,ok,real_L_R_common
D285_F03_V01,285,3,2,25,50,37.5,raw,0.016747735477264627,474,ok,real_L_R_common
D285_F03_V01,285,3,2,25,50,37.5,detrended_51,-0.056537912543125173,474,ok,real_L_R_common
D285_F03_V01,285,3,3,50,75,62.5,raw,0.060060706533910442,474,ok,real_L_R_common
D285_F03_V01,285,3,3,50,75,62.5,detrended_51,-0.039340628578131101,474,ok,real_L_R_common
D285_F03_V01,285,3,4,75,100,87.5,raw,0.16594518383093443,474,ok,real_L_R_common
D285_F03_V01,285,3,4,75,100,87.5,detrended_51,0.072996265808405597,474,ok,real_L_R_common
D285_F03_V01,285,3,5,100,125,112.5,raw,0.14446538107787196,474,ok,real_L_R_common
D285_F03_V01,285,3,5,100,125,112.5,detrended_51,0.023364916567077169,474,ok,real_L_R_common
D285_F03_V01,285,3,6,125,150,137.5,raw,0.16117993219460458,474,ok,real_L_R_common
D285_F03_V01,285,3,6,125,150,137.5,detrended_51,0.0023772852883799213,474,ok,real_L_R_common
D285_F03_V01,285,3,7,150,175,162.5,raw,0.19647085170844525,474,ok,real_L_R_common
D285_F03_V01,285,3,7,150,175,162.5,detrended_51,0.037389287181373604,474,ok,real_L_R_common
D285_F03_V01,285,3,8,175,200,187.5,raw,0.13484101508085519,474,ok,real_L_R_common
D285_F03_V01,285,3,8,175,200,187.5,detrended_51,0.016816758446033586,474,ok,real_L_R_common
D285_F03_V01,285,3,9,200,225,212.5,raw,0.12831513311069576,474,ok,real_L_R_common
D285_F03_V01,285,3,9,200,225,212.5,detrended_51,-0.019988827628028404,474,ok,real_L_R_common
D285_F03_V01,285,3,10,225,250,237.5,raw,0.16018440137864398,474,ok,real_L_R_common
D285_F03_V01,285,3,10,225,250,237.5,detrended_51,0.0043834940656842921,474,ok,real_L_R_common
D285_F03_V01,285,3,11,250,275,262.5,raw,0.13191459393526234,474,ok,real_L_R_common
D285_F03_V01,285,3,11,250,275,262.5,detrended_51,-0.051154525004220873,474,ok,real_L_R_common
D285_F03_V01,285,3,12,275,300,287.5,raw,0.13607993543416438,474,ok,real_L_R_common
D285_F03_V01,285,3,12,275,300,287.5,detrended_51,-0.039252556495085883,474,ok,real_L_R_common
D285_F03_V01,285,3,13,300,325,312.5,raw,0.14932427007787621,474,ok,real_L_R_common
D285_F03_V01,285,3,13,300,325,312.5,detrended_51,-0.049882522758482616,474,ok,real_L_R_common
D285_F03_V01,285,3,14,325,350,337.5,raw,0.10297219753427243,474,ok,real_L_R_common
D285_F03_V01,285,3,14,325,350,337.5,detrended_51,-0.0041004240206104813,474,ok,real_L_R_common
D285_F03_V01,285,3,15,350,375,362.5,raw,0.20842240479567534,474,ok,real_L_R_common
D285_F03_V01,285,3,15,350,375,362.5,detrended_51,-0.0058414877098409163,474,ok,real_L_R_common
D285_F03_V01,285,3,16,375,400,387.5,raw,0.18148222538040179,474,ok,real_L_R_common
D285_F03_V01,285,3,16,375,400,387.5,detrended_51,0.042188801236267282,474,ok,real_L_R_common
D285_F03_V01,285,3,17,400,425,412.5,raw,0.13261512761752911,474,ok,real_L_R_common
D285_F03_V01,285,3,17,400,425,412.5,detrended_51,-0.019791970024230294,474,ok,real_L_R_common
D285_F03_V01,285,3,18,425,450,437.5,raw,0.20839423471033405,474,ok,real_L_R_common
D285_F03_V01,285,3,18,425,450,437.5,detrended_51,0.038211678246242768,474,ok,real_L_R_common
D285_F03_V01,285,3,19,450,475,462.5,raw,0.22761321909424725,474,ok,real_L_R_common
D285_F03_V01,285,3,19,450,475,462.5,detrended_51,0.067405667477874923,474,ok,real_L_R_common
D285_F03_V01,285,3,20,475,500,487.5,raw,0.22956912445966254,474,ok,real_L_R_common
D285_F03_V01,285,3,20,475,500,487.5,detrended_51,0.051327602152333882,474,ok,real_L_R_common
D285_F05_V01,285,5,1,0,25,12.5,raw,0.15950977486913051,492,ok,real_L_R_common
D285_F05_V01,285,5,1,0,25,12.5,detrended_51,-9.9450463140029235e-05,492,ok,real_L_R_common
D285_F05_V01,285,5,2,25,50,37.5,raw,0.04386018032193393,492,ok,real_L_R_common
D285_F05_V01,285,5,2,25,50,37.5,detrended_51,-0.007924923863388094,492,ok,real_L_R_common
D285_F05_V01,285,5,3,50,75,62.5,raw,0.12931858194948845,492,ok,real_L_R_common
D285_F05_V01,285,5,3,50,75,62.5,detrended_51,0.015510857338166002,492,ok,real_L_R_common
D285_F05_V01,285,5,4,75,100,87.5,raw,0.065694347057201299,492,ok,real_L_R_common
D285_F05_V01,285,5,4,75,100,87.5,detrended_51,0.011942296265732972,492,ok,real_L_R_common
D285_F05_V01,285,5,5,100,125,112.5,raw,0.15789932937232729,492,ok,real_L_R_common
D285_F05_V01,285,5,5,100,125,112.5,detrended_51,-0.0061915998321542265,492,ok,real_L_R_common
D285_F05_V01,285,5,6,125,150,137.5,raw,0.10710686786538035,492,ok,real_L_R_common
D285_F05_V01,285,5,6,125,150,137.5,detrended_51,-0.10453774851389627,492,ok,real_L_R_common
D285_F05_V01,285,5,7,150,175,162.5,raw,0.1476989008001646,492,ok,real_L_R_common
D285_F05_V01,285,5,7,150,175,162.5,detrended_51,-0.0065601197197722293,492,ok,real_L_R_common
D285_F05_V01,285,5,8,175,200,187.5,raw,0.20635375813774745,492,ok,real_L_R_common
D285_F05_V01,285,5,8,175,200,187.5,detrended_51,0.042513085581576147,492,ok,real_L_R_common
D285_F05_V01,285,5,9,200,225,212.5,raw,0.18777071036637005,492,ok,real_L_R_common
D285_F05_V01,285,5,9,200,225,212.5,detrended_51,-0.0044972540431631796,492,ok,real_L_R_common
D285_F05_V01,285,5,10,225,250,237.5,raw,0.2044954432846196,492,ok,real_L_R_common
D285_F05_V01,285,5,10,225,250,237.5,detrended_51,0.038428730273985849,492,ok,real_L_R_common
D285_F05_V01,285,5,11,250,275,262.5,raw,0.22735665569021893,492,ok,real_L_R_common
D285_F05_V01,285,5,11,250,275,262.5,detrended_51,0.026713404818143351,492,ok,real_L_R_common
D285_F05_V01,285,5,12,275,300,287.5,raw,0.14174479673352522,492,ok,real_L_R_common
D285_F05_V01,285,5,12,275,300,287.5,detrended_51,-0.0096614585059236757,492,ok,real_L_R_common
D285_F05_V01,285,5,13,300,325,312.5,raw,0.16592273952467324,492,ok,real_L_R_common
D285_F05_V01,285,5,13,300,325,312.5,detrended_51,-0.075525011667459285,492,ok,real_L_R_common
D285_F05_V01,285,5,14,325,350,337.5,raw,0.24005421688750045,492,ok,real_L_R_common
D285_F05_V01,285,5,14,325,350,337.5,detrended_51,0.000517504311276425,492,ok,real_L_R_common
D285_F05_V01,285,5,15,350,375,362.5,raw,0.19737947680018395,492,ok,real_L_R_common
D285_F05_V01,285,5,15,350,375,362.5,detrended_51,-0.013806712026904193,492,ok,real_L_R_common
D285_F05_V01,285,5,16,375,400,387.5,raw,0.19599574108050685,492,ok,real_L_R_common
D285_F05_V01,285,5,16,375,400,387.5,detrended_51,-0.070505844150636043,492,ok,real_L_R_common
D285_F05_V01,285,5,17,400,425,412.5,raw,0.17304243412544387,492,ok,real_L_R_common
D285_F05_V01,285,5,17,400,425,412.5,detrended_51,0.014613837395146854,492,ok,real_L_R_common
D285_F05_V01,285,5,18,425,450,437.5,raw,0.20981516301490954,492,ok,real_L_R_common
D285_F05_V01,285,5,18,425,450,437.5,detrended_51,0.009840667824700812,492,ok,real_L_R_common
D285_F05_V01,285,5,19,450,475,462.5,raw,0.21920235842654548,492,ok,real_L_R_common
D285_F05_V01,285,5,19,450,475,462.5,detrended_51,-0.026918714358341644,492,ok,real_L_R_common
D285_F05_V01,285,5,20,475,500,487.5,raw,0.17346623026881836,492,ok,real_L_R_common
D285_F05_V01,285,5,20,475,500,487.5,detrended_51,-0.022327347795728838,492,ok,real_L_R_common
D285_F07_V01,285,7,1,0,25,12.5,raw,0.06119801205465257,458,ok,real_L_R_common
D285_F07_V01,285,7,1,0,25,12.5,detrended_51,-0.034145231618061045,458,ok,real_L_R_common
D285_F07_V01,285,7,2,25,50,37.5,raw,-0.032840369002846571,458,ok,real_L_R_common
D285_F07_V01,285,7,2,25,50,37.5,detrended_51,-0.071367839721040743,458,ok,real_L_R_common
D285_F07_V01,285,7,3,50,75,62.5,raw,9.1119678484308144e-05,458,ok,real_L_R_common
D285_F07_V01,285,7,3,50,75,62.5,detrended_51,-0.042124016358254926,458,ok,real_L_R_common
D285_F07_V01,285,7,4,75,100,87.5,raw,0.11029846597304543,458,ok,real_L_R_common
D285_F07_V01,285,7,4,75,100,87.5,detrended_51,-0.054561023073673574,458,ok,real_L_R_common
D285_F07_V01,285,7,5,100,125,112.5,raw,0.16425692901452288,458,ok,real_L_R_common
D285_F07_V01,285,7,5,100,125,112.5,detrended_51,-0.048733287879406305,458,ok,real_L_R_common
D285_F07_V01,285,7,6,125,150,137.5,raw,0.21839763141296895,458,ok,real_L_R_common
D285_F07_V01,285,7,6,125,150,137.5,detrended_51,0.0084138179475535084,458,ok,real_L_R_common
D285_F07_V01,285,7,7,150,175,162.5,raw,0.24552668891635596,458,ok,real_L_R_common
D285_F07_V01,285,7,7,150,175,162.5,detrended_51,-0.0033106553488881627,458,ok,real_L_R_common
D285_F07_V01,285,7,8,175,200,187.5,raw,0.17944400008768474,458,ok,real_L_R_common
D285_F07_V01,285,7,8,175,200,187.5,detrended_51,-0.052457175754106369,458,ok,real_L_R_common
D285_F07_V01,285,7,9,200,225,212.5,raw,0.23050761779872719,458,ok,real_L_R_common
D285_F07_V01,285,7,9,200,225,212.5,detrended_51,0.0022188237695337904,458,ok,real_L_R_common
D285_F07_V01,285,7,10,225,250,237.5,raw,0.12470037145477157,458,ok,real_L_R_common
D285_F07_V01,285,7,10,225,250,237.5,detrended_51,-0.012454251550638935,458,ok,real_L_R_common
D285_F07_V01,285,7,11,250,275,262.5,raw,0.10067038227609212,458,ok,real_L_R_common
D285_F07_V01,285,7,11,250,275,262.5,detrended_51,-0.03311312335829774,458,ok,real_L_R_common
D285_F07_V01,285,7,12,275,300,287.5,raw,0.20052955584496515,458,ok,real_L_R_common
D285_F07_V01,285,7,12,275,300,287.5,detrended_51,0.037926536528301025,458,ok,real_L_R_common
D285_F07_V01,285,7,13,300,325,312.5,raw,0.29664301739411586,458,ok,real_L_R_common
D285_F07_V01,285,7,13,300,325,312.5,detrended_51,0.075760281147578573,458,ok,real_L_R_common
D285_F07_V01,285,7,14,325,350,337.5,raw,0.29750387664581407,458,ok,real_L_R_common
D285_F07_V01,285,7,14,325,350,337.5,detrended_51,0.066934428780463781,458,ok,real_L_R_common
D285_F07_V01,285,7,15,350,375,362.5,raw,0.23033974275022423,458,ok,real_L_R_common
D285_F07_V01,285,7,15,350,375,362.5,detrended_51,-0.078469767064627882,458,ok,real_L_R_common
D285_F07_V01,285,7,16,375,400,387.5,raw,0.23329941482929986,458,ok,real_L_R_common
