diameter_um,mode,source_bin,u_lo,u_hi,u_mid,tail_bin,tail_lo_um,tail_hi_um,tail_mid_um,in_C16,n_defined,n_missing,median,min,max,n_positive,n_negative,n_zero,flow01_rho,flow03_rho,flow05_rho,flow07_rho,flow10_rho
128,detrended_51,3,0.33333333333333331,0.5,0.41666666666666669,17,400,425,412.5,False,5,0,0.039199466169359348,-0.024368153123106209,0.068885385347469602,4,1,0,0.056899081815949153,-0.024368153123106209,0.032572328800599834,0.039199466169359348,0.068885385347469602
128,detrended_51,3,0.33333333333333331,0.5,0.41666666666666669,18,425,450,437.5,False,5,0,0.079179075009975508,0.0005075442784615692,0.12134321881459044,5,0,0,0.079179075009975508,0.098840181847626191,0.0005075442784615692,0.048999827544449197,0.12134321881459044
128,detrended_51,3,0.33333333333333331,0.5,0.41666666666666669,19,450,475,462.5,False,5,0,0.075940473842549275,0.035215477200210024,0.10581382794575539,5,0,0,0.035860693172197276,0.035215477200210024,0.10581382794575539,0.1045412510424291,0.075940473842549275
128,detrended_51,3,0.33333333333333331,0.5,0.41666666666666669,20,475,500,487.5,False,5,0,0.024850977870456006,-0.062672881635222263,0.057628857833304389,3,2,0,-0.062672881635222263,-0.02953132144973581,0.024850977870456006,0.057628857833304389,0.057212318396053119
128,detrended_51,4,0.5,0.66666666666666663,0.58333333333333337,1,0,25,12.5,True,5,0,0.20718737459759889,0.17727853283371919,0.25483866356719487,5,0,0,0.17727853283371919,0.20718737459759889,0.25483866356719487,0.24913602269597368,0.18324235603779185
128,detrended_51,4,0.5,0.66666666666666663,0.58333333333333337,2,25,50,37.5,True,5,0,0.1648157830057746,0.055078702032155827,0.25224736217080346,5,0,0,0.1648157830057746,0.21981536344190886,0.076773225887309365,0.055078702032155827,0.25224736217080346
128,detrended_51,4,0.5,0.66666666666666663,0.58333333333333337,3,50,75,62.5,True,5,0,0.12267127392261019,0.050615475472909906,0.15207205191785805,5,0,0,0.15207205191785805,0.11829975383607498,0.12267127392261019,0.050615475472909906,0.1353833451482489
128,detrended_51,4,0.5,0.66666666666666663,0.58333333333333337,4,75,100,87.5,True,5,0,0.12778966314247239,0.096323234598348448,0.14355009279723951,5,0,0,0.14355009279723951,0.12347122157925859,0.12778966314247239,0.13699437909579079,0.096323234598348448
128,detrended_51,4,0.5,0.66666666666666663,0.58333333333333337,5,100,125,112.5,False,5,0,0.10333863418379798,0.050396804004601767,0.14914698724875319,5,0,0,0.14550161139059495,0.050396804004601767,0.14914698724875319,0.10333863418379798,0.083145770530354934
128,detrended_51,4,0.5,0.66666666666666663,0.58333333333333337,6,125,150,137.5,False,5,0,0.097467095353778829,0.049182437262519238,0.13608748828391917,5,0,0,0.080856512603977596,0.12825917280500168,0.049182437262519238,0.097467095353778829,0.13608748828391917
128,detrended_51,4,0.5,0.66666666666666663,0.58333333333333337,7,150,175,162.5,False,5,0,0.065132303339705988,0.041818695157981874,0.12239175468280244,5,0,0,0.065132303339705988,0.12239175468280244,0.041818695157981874,0.10152986113475718,0.042200632322102138
128,detrended_51,4,0.5,0.66666666666666663,0.58333333333333337,8,175,200,187.5,False,5,0,0.096873947673781671,-0.014284883085215024,0.20979559797647296,4,1,0,0.096873947673781671,-0.014284883085215024,0.1111967299701038,0.093824610303880771,0.20979559797647296
128,detrended_51,4,0.5,0.66666666666666663,0.58333333333333337,9,200,225,212.5,False,5,0,0.065999092867805281,-0.008985316479397213,0.20048760057772885,4,1,0,0.065999092867805281,-0.008985316479397213,0.20048760057772885,0.066816807023826766,0.051809557637837643
128,detrended_51,4,0.5,0.66666666666666663,0.58333333333333337,10,225,250,237.5,False,5,0,0.099494142027093432,0.079325998334368167,0.19204706855833814,5,0,0,0.088643386703575619,0.079325998334368167,0.10993313518257322,0.19204706855833814,0.099494142027093432
128,detrended_51,4,0.5,0.66666666666666663,0.58333333333333337,11,250,275,262.5,False,5,0,0.094695616937760824,0.0038634750180454938,0.16341300685675741,5,0,0,0.094695616937760824,0.0038634750180454938,0.14482956132407229,0.16341300685675741,0.065457370408556967
128,detrended_51,4,0.5,0.66666666666666663,0.58333333333333337,12,275,300,287.5,False,5,0,0.06148810806324255,-0.0085396911545728565,0.07904924287962016,4,1,0,0.069720879233760732,-0.0085396911545728565,0.023672294648196663,0.07904924287962016,0.06148810806324255
128,detrended_51,4,0.5,0.66666666666666663,0.58333333333333337,13,300,325,312.5,False,5,0,0.034975768653201816,-0.010360198926652941,0.088774543120940644,4,1,0,-0.010360198926652941,0.034975768653201816,0.031292099256965085,0.038435619308796257,0.088774543120940644
128,detrended_51,4,0.5,0.66666666666666663,0.58333333333333337,14,325,350,337.5,False,5,0,0.095901600041330637,0.06260318275408823,0.11361799164662477,5,0,0,0.11361799164662477,0.11038070539594817,0.095901600041330637,0.07535607424068802,0.06260318275408823
128,detrended_51,4,0.5,0.66666666666666663,0.58333333333333337,15,350,375,362.5,False,5,0,0.052066809320982864,-0.0028597809801503404,0.064570212160367249,4,1,0,0.037439196352352447,0.052066809320982864,0.064570212160367249,0.059009734407040611,-0.0028597809801503404
128,detrended_51,4,0.5,0.66666666666666663,0.58333333333333337,16,375,400,387.5,False,5,0,0.063581773136589192,0.011671130402366673,0.07922767562403385,5,0,0,0.063954764254083682,0.020698262714027568,0.07922767562403385,0.063581773136589192,0.011671130402366673
