scan_id,diameter_um,flow_mm_s,source_bin,tail_bin,in_C16,real_matched_rho,left_rho,right_rho,control_rho,excess_cell,real_minus_L,real_minus_R,n_common,status
D285_F05_V01,285,5,1,15,False,-0.047933341483190936,-0.0041675012988035111,0.015223821967876361,0.0055281603345364253,-0.05346150181772736,-0.043765840184387422,-0.063157163451067297,492,ok
D285_F05_V01,285,5,1,16,False,0.048829115627573298,0.044301685801897812,0.033931008708979825,0.039116347255438819,0.0097127683721344796,0.0045274298256754858,0.014898106918593473,492,ok
D285_F05_V01,285,5,1,17,False,-0.020133720835109444,0.071948806843962848,0.032681355835989453,0.052315081339976151,-0.072448802175085592,-0.092082527679072296,-0.052815076671098901,492,ok
D285_F05_V01,285,5,1,18,False,0.027576346662941877,-0.031365962459960636,0.046719541560573452,0.0076767895503064079,0.019899557112635469,0.058942309122902513,-0.019143194897631576,492,ok
D285_F05_V01,285,5,1,19,False,0.041670540686586072,0.032507447951497202,-0.04200713731709517,-0.0047498446827989836,0.046420385369385059,0.0091630927350888694,0.083677678003681241,492,ok
D285_F05_V01,285,5,1,20,False,-0.042726202975838089,-0.033838538082902485,-0.11313765866604571,-0.073488098374474092,0.030761895398636004,-0.0088876648929356039,0.070411455690207625,492,ok
D285_F05_V01,285,5,2,1,False,0.18861060294444873,0.013800721961978927,0.10891895993161867,0.061359840946798798,0.12725076199764992,0.1748098809824698,0.079691643012830063,492,ok
D285_F05_V01,285,5,2,2,False,0.14391588604974712,0.052904346097432643,0.1056328207595274,0.079268583428480019,0.064647302621267097,0.09101153995231448,0.038283065290219714,492,ok
D285_F05_V01,285,5,2,3,False,0.11209628891950844,-0.022195600267123888,0.10374512585148209,0.040774762792179099,0.071321526127329338,0.13429188918663232,0.0083511630680263571,492,ok
D285_F05_V01,285,5,2,4,False,0.088790109221111344,0.01053388023313767,0.0035592040163567717,0.0070465421247472206,0.081743567096364128,0.078256228987973672,0.08523090520475457,492,ok
D285_F05_V01,285,5,2,5,False,0.11365647670685682,0.06601157616301398,-0.027299310296701011,0.019356132933156484,0.094300343773700335,0.047644900543842836,0.14095578700355782,492,ok
D285_F05_V01,285,5,2,6,False,0.10461480113585069,-0.035177243965237283,0.070827716033531982,0.017825236034147349,0.086789565101703339,0.13979204510108797,0.033787085102318704,492,ok
D285_F05_V01,285,5,2,7,False,0.12024880891498012,-0.019303582013811695,-0.010383396721962859,-0.014843489367887278,0.1350922982828674,0.13955239092879182,0.13063220563694297,492,ok
D285_F05_V01,285,5,2,8,False,0.12262466558029704,0.076138206290850122,0.018387416152225118,0.047262811221537623,0.075361854358759417,0.046486459289446919,0.10423724942807192,492,ok
D285_F05_V01,285,5,2,9,False,0.097047401230735006,0.00021094246797471,0.027754583268132887,0.013982762868053798,0.083064638362681215,0.0968364587627603,0.069292817962602116,492,ok
D285_F05_V01,285,5,2,10,False,0.16227806077936141,0.025308577242938692,0.050212816809634207,0.037760697026286448,0.12451736375307496,0.13696948353642271,0.1120652439697272,492,ok
D285_F05_V01,285,5,2,11,False,0.034629979077088167,0.038529308011430681,-0.0022805068805220961,0.018124400565454293,0.016505578511633874,-0.0038993289343425136,0.036910485957610262,492,ok
D285_F05_V01,285,5,2,12,False,0.10122521140204219,-0.016608455398244307,-0.007116140022087547,-0.011862297710165927,0.11308750911220811,0.11783366680028649,0.10834135142412973,492,ok
D285_F05_V01,285,5,2,13,False,0.058191089754352936,-0.026907724160341248,-0.0061005705940939412,-0.016504147377217594,0.07469523713157053,0.085098813914694177,0.064291660348446883,492,ok
D285_F05_V01,285,5,2,14,False,0.054811979649707902,0.021438841048550226,-0.0044111399912880531,0.0085138505286310867,0.046298129121076816,0.033373138601157676,0.059223119640995955,492,ok
D285_F05_V01,285,5,2,15,False,0.080991020556488769,-0.0006880425192848195,0.034935281020558873,0.017123619250637028,0.063867401305851737,0.081679063075773592,0.046055739535929896,492,ok
D285_F05_V01,285,5,2,16,False,-0.042524991526093597,0.10332821360690234,-0.014111597403288899,0.044608308101806715,-0.087133299627900312,-0.14585320513299593,-0.028413394122804699,492,ok
D285_F05_V01,285,5,2,17,False,0.10655010825340623,0.068318318205733364,0.027223676140404933,0.047770997173069152,0.058779111080337079,0.038231790047672867,0.079326432113001305,492,ok
D285_F05_V01,285,5,2,18,False,0.049511928869929014,0.0068843941305958712,-0.061621175986687052,-0.027368390928045591,0.076880319797974606,0.042627534739333145,0.11113310485661607,492,ok
D285_F05_V01,285,5,2,19,False,0.075557579043676659,0.05466801940764817,-0.028451800128990064,0.013108109639329053,0.062449469404347605,0.020889559636028489,0.10400937917266673,492,ok
D285_F05_V01,285,5,2,20,False,-0.02552695171128138,0.020645153229536216,-0.024104359592314824,-0.0017296031813893043,-0.023797348529892078,-0.046172104940817596,-0.0014225921189665557,492,ok
D285_F05_V01,285,5,3,1,True,0.21455888278566562,0.02652686041483502,0.079048212004888666,0.052787536209861846,0.16177134657580378,0.18803202237083061,0.13551067078077694,492,ok
D285_F05_V01,285,5,3,2,True,0.16179153599178636,0.14961452763973557,0.073934400843847031,0.1117744642417913,0.050017071749995062,0.012177008352050794,0.08785713514793933,492,ok
D285_F05_V01,285,5,3,3,True,0.12022693685127235,0.10599051966934286,0.11727874837814659,0.11163463402374472,0.0085923028275276259,0.014236417181929487,0.0029481884731257652,492,ok
D285_F05_V01,285,5,3,4,True,0.166223656692394,0.056745204991459235,0.057602156768136979,0.057173680879798107,0.1090499758125959,0.10947845170093476,0.10862149992425701,492,ok
D285_F05_V01,285,5,3,5,False,0.16146720233557077,0.093450738136230824,-0.052463063208678537,0.020493837463776143,0.14097336487179463,0.068016464199339946,0.21393026554424932,492,ok
D285_F05_V01,285,5,3,6,False,0.24339951501906334,-0.021881888234134294,0.061197643608401305,0.019657877687133507,0.22374163733192984,0.26528140325319766,0.18220187141066205,492,ok
D285_F05_V01,285,5,3,7,False,0.080111630374069084,-0.003902646246471163,0.10561515983293521,0.050856256793232024,0.02925537358083706,0.084014276620540243,-0.025503529458866123,492,ok
D285_F05_V01,285,5,3,8,False,0.086130030527753587,0.04938509946869047,0.032570048318750731,0.040977573893720601,0.045152456634032986,0.036744931059063117,0.053559982209002856,492,ok
D285_F05_V01,285,5,3,9,False,0.092795849629639632,0.015198048304355399,0.063142364796382619,0.039170206550369006,0.053625643079270625,0.077597801325284238,0.029653484833257013,492,ok
D285_F05_V01,285,5,3,10,False,0.11291597524091107,-0.021427552846631132,0.065585080544546981,0.022078763848957926,0.090837211391953138,0.13434352808754221,0.04733089469636409,492,ok
D285_F05_V01,285,5,3,11,False,0.07904267935402505,0.048430736095224011,0.015384472769799835,0.031907604432511921,0.047135074921513129,0.030611943258801039,0.063658206584225219,492,ok
D285_F05_V01,285,5,3,12,False,0.095275774776140937,0.039998662910985555,0.043880647741683321,0.041939655326334438,0.053336119449806499,0.055277111865155382,0.051395127034457616,492,ok
D285_F05_V01,285,5,3,13,False,-0.0051288501232806417,0.062394938445080893,0.047644142043448558,0.055019540244264725,-0.060148390367545365,-0.06752378856836154,-0.052772992166729198,492,ok
D285_F05_V01,285,5,3,14,False,-0.010738433291474647,0.024922747111584806,0.089501848513849736,0.057212297812717271,-0.067950731104191919,-0.035661180403059455,-0.10024028180532438,492,ok
D285_F05_V01,285,5,3,15,False,0.054709934937004913,0.025358498337905006,-0.0025858328643391204,0.011386332736782943,0.043323602200221967,0.029351436599099907,0.05729576780134403,492,ok
D285_F05_V01,285,5,3,16,False,0.056751452133014128,0.10142443531296606,0.05230878300847603,0.07686660916072105,-0.020115157027706922,-0.044672983179951935,0.0044426691245380984,492,ok
D285_F05_V01,285,5,3,17,False,0.010192354313570413,-0.050560273602644833,0.059097913822540593,0.0042688201099478802,0.0059235342036225332,0.060752627916215246,-0.04890555950897018,492,ok
D285_F05_V01,285,5,3,18,False,-0.055747296629130576,0.022547848318223224,0.028486393872712887,0.025517121095468054,-0.081264417724598637,-0.078295144947353804,-0.084233690501843456,492,ok
D285_F05_V01,285,5,3,19,False,0.029425921544725744,0.017426212137768422,-0.018936210046075611,-0.00075499895415359446,0.030180920498879341,0.011999709406957323,0.048362131590801355,492,ok
D285_F05_V01,285,5,3,20,False,0.058891369243614364,-0.097284329724946994,0.063944949296863965,-0.016669690214041515,0.075561059457655871,0.15617569896856137,-0.0050535800532496011,492,ok
D285_F05_V01,285,5,4,1,True,0.22311725151939751,-0.009771690513087003,-0.022712513578893416,-0.016242102045990209,0.23935935356538773,0.2328889420324845,0.24582976509829094,492,ok
D285_F05_V01,285,5,4,2,True,0.20435402076881901,0.12534099866788698,-0.058583118621894713,0.033378940022996129,0.17097508074582288,0.079013022100932029,0.26293713939071373,492,ok
D285_F05_V01,285,5,4,3,True,0.17122533660406319,0.027944151600892461,0.019142305725978165,0.023543228663435313,0.14768210794062789,0.14328118500317072,0.15208303087808503,492,ok
D285_F05_V01,285,5,4,4,True,0.10695048984308514,0.020895610217647104,0.051734336420764269,0.03631497331920569,0.070635516523879449,0.086054879625438035,0.05521615342232087,492,ok
D285_F05_V01,285,5,4,5,False,0.10736207306801523,0.0055857207880612289,-0.020645795368805345,-0.0075300372903720578,0.1148921103583873,0.101776352279954,0.12800786843682058,492,ok
D285_F05_V01,285,5,4,6,False,0.22147391328993551,0.013640139446884809,0.044692888571060047,0.029166514008972428,0.19230739928096308,0.20783377384305071,0.17678102471887547,492,ok
D285_F05_V01,285,5,4,7,False,0.072118364061592055,0.066643773688866967,-0.047390112174112022,0.0096268307573774727,0.062491533304214586,0.0054745903727250883,0.11950847623570407,492,ok
D285_F05_V01,285,5,4,8,False,0.0065530498053595516,-0.0028621817977955793,-0.039106040269267867,-0.020984111033531722,0.027537160838891274,0.0094152316031551313,0.045659090074627415,492,ok
D285_F05_V01,285,5,4,9,False,0.047886454779613327,0.022349892004235969,0.084176311789849995,0.053263101897042982,-0.0053766471174296546,0.025536562775377358,-0.036289857010236667,492,ok
D285_F05_V01,285,5,4,10,False,0.078990704531077136,0.094204519687676069,0.024151577504193063,0.059178048595934563,0.019812655935142573,-0.015213815156598934,0.054839127026884073,492,ok
D285_F05_V01,285,5,4,11,False,0.020650883112942723,0.017439224243770229,0.049504426242968677,0.033471825243369453,-0.01282094213042673,0.0032116588691724936,-0.028853543130025954,492,ok
