scan_id,frame_id,variant,q_vessel,q_tail,ratio_tail_to_vessel,q_tail_direct_check,source_area_um2,tail_area_um2,requested_tail_area_um2,source_mean,tail_window_complete,source_window_complete,source_qc_valid,background_complete,background_excluded_side,valid,invalid_reason,tail_gap_um,requested_tail_length_um,lateral_width_um,x_left_edge_px,x_right_edge_px,z_top_edge_px,diameter_um,dx_um,dz_um,z_bottom_edge_px,frame_index_0based,bscan_index_matlab_1based,primary_valid,localization_source
flow01,flow01_Bscan003,x_minus_1px,3674494355889.2974,1709384420829.1113,0.4652026252508443,1709384420829.1113,17879.8686328125,88899.99999999999,88899.99999999999,205510142.7952326,True,True,True,True,,True,ok,0.0,500.0,177.79999999999998,222.1926045692383,236.1926045692383,212.5,128.0,12.7,6.7,231.6044776119403,3,4,True,direct_candidate_supported
flow01,flow01_Bscan003,x_plus_1px,3737827914203.6353,1784343599573.2988,0.47737446467046973,1784343599573.2988,17879.8686328125,88899.99999999999,88899.99999999999,209052314.13971946,True,True,True,True,,True,ok,0.0,500.0,177.79999999999998,224.1926045692383,238.1926045692383,212.5,128.0,12.7,6.7,231.6044776119403,3,4,True,direct_candidate_supported
flow01,flow01_Bscan003,z_minus_1px,3721314924014.75,1837839760675.0872,0.49386837668990646,1837839760675.0872,17879.8686328125,88899.99999999999,88899.99999999999,208128762.04165867,True,True,True,True,,True,ok,0.0,500.0,177.79999999999998,223.1926045692383,237.1926045692383,211.5,128.0,12.7,6.7,230.6044776119403,3,4,True,direct_candidate_supported
flow01,flow01_Bscan003,z_plus_1px,3753739799150.612,1746261250565.039,0.465205726555735,1746261250565.039,17879.8686328125,88899.99999999999,88899.99999999999,209942247.12937105,True,True,True,True,,True,ok,0.0,500.0,177.79999999999998,223.1926045692383,237.1926045692383,213.5,128.0,12.7,6.7,232.6044776119403,3,4,True,direct_candidate_supported
flow01,flow01_Bscan003,background_skip_plus_2px,3815806342632.213,1623182148848.7532,0.4253837860463989,1623182148848.7534,17879.8686328125,88899.99999999999,88899.99999999999,213413555.82610828,True,True,True,True,,True,ok,0.0,500.0,177.79999999999998,223.1926045692383,237.1926045692383,212.5,128.0,12.7,6.7,231.6044776119403,3,4,True,direct_candidate_supported
flow01,flow01_Bscan004,x_minus_1px,3105900550341.869,1742783350868.2986,0.5611201397534988,1742783350868.2986,15324.5095703125,76199.99999999999,76199.99999999999,202675363.67746437,True,True,True,True,,True,ok,0.0,500.0,152.39999999999998,223.5000433047907,235.5000433047907,212.5,128.0,12.7,6.7,231.6044776119403,4,5,True,short_gap_assisted
flow01,flow01_Bscan004,x_plus_1px,3014980097267.504,1717284611352.2031,0.569584062232646,1717284611352.203,15324.5095703125,76199.99999999999,76199.99999999999,196742354.68574423,True,True,True,True,,True,ok,0.0,500.0,152.39999999999998,225.5000433047907,237.5000433047907,212.5,128.0,12.7,6.7,231.6044776119403,4,5,True,short_gap_assisted
flow01,flow01_Bscan004,z_minus_1px,3028352201036.422,1852229545810.5405,0.6116295010787168,1852229545810.54,15324.5095703125,76199.99999999999,76199.99999999999,197614950.556272,True,True,True,True,,True,ok,0.0,500.0,152.39999999999998,224.5000433047907,236.5000433047907,211.5,128.0,12.7,6.7,230.6044776119403,4,5,True,short_gap_assisted
flow01,flow01_Bscan004,z_plus_1px,3240702351391.009,1667593669929.8586,0.5145778566223697,1667593669929.8586,15324.5095703125,76199.99999999999,76199.99999999999,211471847.53429756,True,True,True,True,,True,ok,0.0,500.0,152.39999999999998,224.5000433047907,236.5000433047907,213.5,128.0,12.7,6.7,232.6044776119403,4,5,True,short_gap_assisted
flow01,flow01_Bscan004,background_skip_plus_2px,3107554303103.214,1807748914192.332,0.581727216282949,1807748914192.332,15324.5095703125,76199.99999999999,76199.99999999999,202783279.2198024,True,True,True,True,,True,ok,0.0,500.0,152.39999999999998,224.5000433047907,236.5000433047907,212.5,128.0,12.7,6.7,231.6044776119403,4,5,True,short_gap_assisted
flow01,flow01_Bscan005,x_minus_1px,3023768868145.582,1425178987159.6143,0.4713253721782143,1425178987159.6143,12771.144804687501,63499.99999999999,63500.0,236765686.5840048,True,True,True,True,,True,ok,0.0,500.0,127.0,225.26650304251737,235.26650304251737,212.5,128.0,12.7,6.7,231.6044776119403,5,6,True,direct_candidate_supported
flow01,flow01_Bscan005,x_plus_1px,2749355910764.284,1339798311446.3699,0.4873135217600561,1339798311446.3704,12771.144804687501,63499.99999999999,63500.0,215278735.99516034,True,True,True,True,,True,ok,0.0,500.0,127.0,227.26650304251737,237.26650304251737,212.5,128.0,12.7,6.7,231.6044776119403,5,6,True,direct_candidate_supported
flow01,flow01_Bscan005,z_minus_1px,2841812739042.8296,1572267998469.6194,0.5532623514803392,1572267998469.6194,12771.144804687501,63499.99999999999,63500.0,222518245.81926087,True,True,True,True,,True,ok,0.0,500.0,127.0,226.26650304251737,236.26650304251737,211.5,128.0,12.7,6.7,230.6044776119403,5,6,True,direct_candidate_supported
flow01,flow01_Bscan005,z_plus_1px,2987657477067.989,1319985143159.9006,0.44181274235468937,1319985143159.901,12771.144804687501,63499.99999999999,63500.0,233938109.9156752,True,True,True,True,,True,ok,0.0,500.0,127.0,226.26650304251737,236.26650304251737,213.5,128.0,12.7,6.7,232.6044776119403,5,6,True,direct_candidate_supported
flow01,flow01_Bscan005,background_skip_plus_2px,2980043937111.4473,1574332846944.6353,0.5282918239355336,1574332846944.635,12771.144804687501,63499.99999999999,63500.0,233341958.19451177,True,True,True,True,,True,ok,0.0,500.0,127.0,226.26650304251737,236.26650304251737,212.5,128.0,12.7,6.7,231.6044776119403,5,6,True,direct_candidate_supported
flow01,flow01_Bscan006,x_minus_1px,3481819370188.7197,1533289240569.5586,0.44037012766875727,1533289240569.559,22980.947656250002,114299.99999999999,114300.0,151508955.25588948,True,True,True,True,,True,ok,0.0,500.0,228.6,219.9805648945729,237.9805648945729,212.5,128.0,12.7,6.7,231.6044776119403,6,7,True,direct_candidate_supported
flow01,flow01_Bscan006,x_plus_1px,3454184316050.468,1522023945397.389,0.44063194263405114,1522023945397.3894,22980.947656250002,114299.99999999999,114300.0,150306435.03994286,True,True,True,True,,True,ok,0.0,500.0,228.6,221.9805648945729,239.9805648945729,212.5,128.0,12.7,6.7,231.6044776119403,6,7,True,direct_candidate_supported
flow01,flow01_Bscan006,z_minus_1px,3324723476426.8447,1682083762841.6487,0.5059319293072223,1682083762841.649,22980.947656250002,114299.99999999999,114300.0,144673036.38466963,True,True,True,True,,True,ok,0.0,500.0,228.6,220.9805648945729,238.9805648945729,211.5,128.0,12.7,6.7,230.6044776119403,6,7,True,direct_candidate_supported
flow01,flow01_Bscan006,z_plus_1px,3541264685192.3945,1420431327101.408,0.4011084890211297,1420431327101.408,22980.947656250002,114299.99999999999,114300.0,154095676.91301435,True,True,True,True,,True,ok,0.0,500.0,228.6,220.9805648945729,238.9805648945729,213.5,128.0,12.7,6.7,232.6044776119403,6,7,True,direct_candidate_supported
flow01,flow01_Bscan006,background_skip_plus_2px,3458151994046.421,1588245768994.116,0.45927587096473815,1588245768994.116,22980.947656250002,114299.99999999999,114300.0,150479085.79635647,True,True,True,True,,True,ok,0.0,500.0,228.6,220.9805648945729,238.9805648945729,212.5,128.0,12.7,6.7,231.6044776119403,6,7,True,direct_candidate_supported
flow01,flow01_Bscan007,x_minus_1px,1941337341126.7285,989067771938.9829,0.5094775395217711,989067771938.983,16598.2005078125,82549.99999999999,82550.0,116960711.50682707,True,True,True,True,,True,ok,0.0,500.0,165.1,223.61462337386595,236.61462337386595,212.5,128.0,12.7,6.7,231.6044776119403,7,8,True,short_gap_assisted
flow01,flow01_Bscan007,x_plus_1px,1942268101487.5408,1042902060457.4786,0.5369506195662395,1042902060457.4785,16598.2005078125,82549.99999999999,82550.0,117016787.48689336,True,True,True,True,,True,ok,0.0,500.0,165.1,225.61462337386595,238.61462337386595,212.5,128.0,12.7,6.7,231.6044776119403,7,8,True,short_gap_assisted
flow01,flow01_Bscan007,z_minus_1px,1921220476133.1946,1079977909679.9409,0.562131167711471,1079977909679.941,16598.2005078125,82549.99999999999,82550.0,115748720.78626281,True,True,True,True,,True,ok,0.0,500.0,165.1,224.61462337386595,237.61462337386595,211.5,128.0,12.7,6.7,230.6044776119403,7,8,True,short_gap_assisted
flow01,flow01_Bscan007,z_plus_1px,2036108764463.7168,941542975910.5376,0.46242273121324495,941542975910.5376,16598.2005078125,82549.99999999999,82550.0,122670452.34845512,True,True,True,True,,True,ok,0.0,500.0,165.1,224.61462337386595,237.61462337386595,213.5,128.0,12.7,6.7,232.6044776119403,7,8,True,short_gap_assisted
flow01,flow01_Bscan007,background_skip_plus_2px,1946408009147.4011,1130773162117.151,0.5809538168785441,1130773162117.151,16598.2005078125,82549.99999999999,82550.0,117266206.55240662,True,True,True,True,,True,ok,0.0,500.0,165.1,224.61462337386595,237.61462337386595,212.5,128.0,12.7,6.7,231.6044776119403,7,8,True,short_gap_assisted
flow01,flow01_Bscan008,x_minus_1px,2037004894254.3584,1629782342478.0498,0.8000875928551111,1629782342478.0498,17879.53625,88899.99999999999,88899.99999999999,113929403.18876326,True,True,True,True,,True,ok,0.0,500.0,177.79999999999998,222.68278826301025,236.68278826301025,211.5,128.0,12.7,6.7,230.6044776119403,8,9,True,direct_candidate_supported
flow01,flow01_Bscan008,x_plus_1px,2020647257605.722,1616329043086.4907,0.7999065829043757,1616329043086.4912,17879.53625,88899.99999999999,88899.99999999999,113014522.82386361,True,True,True,True,,True,ok,0.0,500.0,177.79999999999998,224.68278826301025,238.68278826301025,211.5,128.0,12.7,6.7,230.6044776119403,8,9,True,direct_candidate_supported
flow01,flow01_Bscan008,z_minus_1px,1990288883763.303,1689400016254.7146,0.8488215103027366,1689400016254.7148,17879.53625,88899.99999999999,88899.99999999999,111316583.15596987,True,True,True,True,,True,ok,0.0,500.0,177.79999999999998,223.68278826301025,237.68278826301025,210.5,128.0,12.7,6.7,229.6044776119403,8,9,True,direct_candidate_supported
flow01,flow01_Bscan008,z_plus_1px,2113180013488.742,1593318371514.7166,0.7539908390881651,1593318371514.7166,17879.53625,88899.99999999999,88899.99999999999,118189867.11630967,True,True,True,True,,True,ok,0.0,500.0,177.79999999999998,223.68278826301025,237.68278826301025,212.5,128.0,12.7,6.7,231.6044776119403,8,9,True,direct_candidate_supported
flow01,flow01_Bscan008,background_skip_plus_2px,2025241838203.8352,1750757074009.76,0.864468154362487,1750757074009.7598,17879.53625,88899.99999999999,88899.99999999999,113271497.0839266,True,True,True,True,,True,ok,0.0,500.0,177.79999999999998,223.68278826301025,237.68278826301025,211.5,128.0,12.7,6.7,230.6044776119403,8,9,True,direct_candidate_supported
flow01,flow01_Bscan009,x_minus_1px,1714491654389.5823,1006967352266.1442,0.587327065540403,1006967352266.1443,12769.8152734375,63499.99999999999,63500.0,134261272.9845746,True,True,True,True,,True,ok,0.0,500.0,127.0,223.7350128029072,233.7350128029072,211.5,128.0,12.7,6.7,230.6044776119403,9,10,True,direct_candidate_supported
flow01,flow01_Bscan009,x_plus_1px,1844400702107.8408,1244243099336.398,0.6746056309317366,1244243099336.3984,12769.8152734375,63499.99999999999,63500.0,144434407.43770036,True,True,True,True,,True,ok,0.0,500.0,127.0,225.7350128029072,235.7350128029072,211.5,128.0,12.7,6.7,230.6044776119403,9,10,True,direct_candidate_supported
flow01,flow01_Bscan009,z_minus_1px,1736148419543.9216,1232961581923.8845,0.7101706098651278,1232961581923.8845,12769.8152734375,63499.99999999999,63500.0,135957207.08311927,True,True,True,True,,True,ok,0.0,500.0,127.0,224.7350128029072,234.7350128029072,210.5,128.0,12.7,6.7,229.6044776119403,9,10,True,direct_candidate_supported
flow01,flow01_Bscan009,z_plus_1px,1840404623995.9255,1100009216609.8076,0.5976996592311555,1100009216609.8079,12769.8152734375,63499.99999999999,63500.0,144121475.88572815,True,True,True,True,,True,ok,0.0,500.0,127.0,224.7350128029072,234.7350128029072,212.5,128.0,12.7,6.7,231.6044776119403,9,10,True,direct_candidate_supported
flow01,flow01_Bscan009,background_skip_plus_2px,1856417469333.2402,1299318997850.6167,0.6999066854920765,1299318997850.6167,12769.8152734375,63499.99999999999,63500.0,145375436.49474517,True,True,True,True,,True,ok,0.0,500.0,127.0,224.7350128029072,234.7350128029072,211.5,128.0,12.7,6.7,230.6044776119403,9,10,True,direct_candidate_supported
flow01,flow01_Bscan010,x_minus_1px,2540147736118.1143,1057918600665.5299,0.41647916206726404,1057918600665.5298,17873.8857421875,88899.99999999999,88899.99999999999,142115025.95222688,True,True,True,True,,True,ok,0.0,500.0,177.79999999999998,223.1681890731274,237.1681890731274,211.5,128.0,12.7,6.7,230.6044776119403,10,11,True,short_gap_assisted
flow01,flow01_Bscan010,x_plus_1px,2567008481454.9614,993449843247.9054,0.3870068410077186,993449843247.9055,17873.8857421875,88899.99999999999,88899.99999999999,143617818.67028973,True,True,True,True,,True,ok,0.0,500.0,177.79999999999998,225.1681890731274,239.1681890731274,211.5,128.0,12.7,6.7,230.6044776119403,10,11,True,short_gap_assisted
flow01,flow01_Bscan010,z_minus_1px,2531510926242.454,1046492711630.2885,0.41338660670274396,1046492711630.2883,17873.8857421875,88899.99999999999,88899.99999999999,141631817.6560434,True,True,True,True,,True,ok,0.0,500.0,177.79999999999998,224.1681890731274,238.1681890731274,210.5,128.0,12.7,6.7,229.6044776119403,10,11,True,short_gap_assisted
flow01,flow01_Bscan010,z_plus_1px,2628430212283.914,947580550554.6353,0.36051196875082975,947580550554.6351,17873.8857421875,88899.99999999999,88899.99999999999,147054213.6274299,True,True,True,True,,True,ok,0.0,500.0,177.79999999999998,224.1681890731274,238.1681890731274,212.5,128.0,12.7,6.7,231.6044776119403,10,11,True,short_gap_assisted
flow01,flow01_Bscan010,background_skip_plus_2px,2567977166072.371,1108064550701.7388,0.43149314773561004,1108064550701.7388,17873.8857421875,88899.99999999999,88899.99999999999,143672014.19505596,True,True,True,True,,True,ok,0.0,500.0,177.79999999999998,224.1681890731274,238.1681890731274,211.5,128.0,12.7,6.7,230.6044776119403,10,11,True,short_gap_assisted
flow01,flow01_Bscan011,x_minus_1px,2998451138360.69,1322459725839.945,0.4410476158577521,1322459725839.9456,17874.882890625002,88899.99999999999,88899.99999999999,167746617.23424852,True,True,True,True,,True,ok,0.0,500.0,177.79999999999998,222.04510762023983,236.04510762023983,211.5,128.0,12.7,6.7,230.6044776119403,11,12,True,direct_candidate_supported
flow01,flow01_Bscan011,x_plus_1px,3058846598718.532,1319396183077.0435,0.43133780675035777,1319396183077.0435,17874.882890625002,88899.99999999999,88899.99999999999,171125406.38365987,True,True,True,True,,True,ok,0.0,500.0,177.79999999999998,224.04510762023983,238.04510762023983,211.5,128.0,12.7,6.7,230.6044776119403,11,12,True,direct_candidate_supported
flow01,flow01_Bscan011,z_minus_1px,3036825493070.8037,1421784950586.6626,0.4681813142805811,1421784950586.6628,17874.882890625002,88899.99999999999,88899.99999999999,169893448.34608984,True,True,True,True,,True,ok,0.0,500.0,177.79999999999998,223.04510762023983,237.04510762023983,210.5,128.0,12.7,6.7,229.6044776119403,11,12,True,direct_candidate_supported
flow01,flow01_Bscan011,z_plus_1px,3045926181634.789,1366904203430.5588,0.44876471782941346,1366904203430.559,17874.882890625002,88899.99999999999,88899.99999999999,170402581.11186355,True,True,True,True,,True,ok,0.0,500.0,177.79999999999998,223.04510762023983,237.04510762023983,212.5,128.0,12.7,6.7,231.6044776119403,11,12,True,direct_candidate_supported
flow01,flow01_Bscan011,background_skip_plus_2px,2998868337197.7393,1380295098520.931,0.4602719904037978,1380295098520.931,17874.882890625002,88899.99999999999,88899.99999999999,167769957.1822416,True,True,True,True,,True,ok,0.0,500.0,177.79999999999998,223.04510762023983,237.04510762023983,211.5,128.0,12.7,6.7,230.6044776119403,11,12,True,direct_candidate_supported
flow01,flow01_Bscan012,x_minus_1px,2433298563982.3735,1646483820751.4426,0.6766468550644201,1646483820751.4429,16599.197656250002,82549.99999999999,82550.0,146591336.18221465,True,True,True,True,,True,ok,0.0,500.0,165.1,223.68200405939044,236.68200405939044,211.5,128.0,12.7,6.7,230.6044776119403,12,13,True,direct_candidate_supported
flow01,flow01_Bscan012,x_plus_1px,2427826956017.1387,1687174582589.2139,0.6949319754473077,1687174582589.2136,16599.197656250002,82549.99999999999,82550.0,146261705.31218433,True,True,True,True,,True,ok,0.0,500.0,165.1,225.68200405939044,238.68200405939044,211.5,128.0,12.7,6.7,230.6044776119403,12,13,True,direct_candidate_supported
flow01,flow01_Bscan012,z_minus_1px,2318861150187.3,1706110653415.811,0.7357536924011188,1706110653415.8113,16599.197656250002,82549.99999999999,82550.0,139697182.85234058,True,True,True,True,,True,ok,0.0,500.0,165.1,224.68200405939044,237.68200405939044,210.5,128.0,12.7,6.7,229.6044776119403,12,13,True,direct_candidate_supported
flow01,flow01_Bscan012,z_plus_1px,2470366776741.57,1556771365903.7512,0.6301782312491844,1556771365903.7517,16599.197656250002,82549.99999999999,82550.0,148824468.98337984,True,True,True,True,,True,ok,0.0,500.0,165.1,224.68200405939044,237.68200405939044,212.5,128.0,12.7,6.7,231.6044776119403,12,13,True,direct_candidate_supported
flow01,flow01_Bscan012,background_skip_plus_2px,2392428350369.4937,1791870525803.6863,0.748975627849814,1791870525803.6865,16599.197656250002,82549.99999999999,82550.0,144129156.1142828,True,True,True,True,,True,ok,0.0,500.0,165.1,224.68200405939044,237.68200405939044,211.5,128.0,12.7,6.7,230.6044776119403,12,13,True,direct_candidate_supported
flow01,flow01_Bscan013,x_minus_1px,2346801547690.318,1484426728395.7534,0.632531851641525,1484426728395.7537,16600.1948046875,82549.99999999999,82550.0,141371928.17927876,True,True,True,True,,True,ok,0.0,500.0,165.1,222.9167247443145,235.9167247443145,211.5,128.0,12.7,6.7,230.6044776119403,13,14,True,direct_candidate_supported
flow01,flow01_Bscan013,x_plus_1px,2504843205468.0083,1466079000937.8372,0.5852977135404821,1466079000937.8372,16600.1948046875,82549.99999999999,82550.0,150892398.24828443,True,True,True,True,,True,ok,0.0,500.0,165.1,224.9167247443145,237.9167247443145,211.5,128.0,12.7,6.7,230.6044776119403,13,14,True,direct_candidate_supported
flow01,flow01_Bscan013,z_minus_1px,2342979348422.6187,1614969514785.4856,0.6892803028215948,1614969514785.4856,16600.1948046875,82549.99999999999,82550.0,141141677.9133831,True,True,True,True,,True,ok,0.0,500.0,165.1,223.9167247443145,236.9167247443145,210.5,128.0,12.7,6.7,229.6044776119403,13,14,True,direct_candidate_supported
flow01,flow01_Bscan013,z_plus_1px,2599922700469.3022,1473477154354.9846,0.5667388319233541,1473477154354.9846,16600.1948046875,82549.99999999999,82550.0,156620011.4552358,True,True,True,True,,True,ok,0.0,500.0,165.1,223.9167247443145,236.9167247443145,212.5,128.0,12.7,6.7,231.6044776119403,13,14,True,direct_candidate_supported
flow01,flow01_Bscan013,background_skip_plus_2px,2444480395450.259,1577267787815.1729,0.6452364235568555,1577267787815.173,16600.1948046875,82549.99999999999,82550.0,147256127.06424358,True,True,True,True,,True,ok,0.0,500.0,165.1,223.9167247443145,236.9167247443145,211.5,128.0,12.7,6.7,230.6044776119403,13,14,True,direct_candidate_supported
flow01,flow01_Bscan014,x_minus_1px,1962490991300.049,1373892947735.8196,0.7000760532539752,1373892947735.8198,16598.2005078125,82549.99999999999,82550.0,118235165.93719523,True,True,True,True,,True,ok,0.0,500.0,165.1,223.3877573748875,236.3877573748875,211.5,128.0,12.7,6.7,230.6044776119403,14,15,True,direct_candidate_supported
flow01,flow01_Bscan014,x_plus_1px,1917855364041.9446,1462174491846.4775,0.7624008146083007,1462174491846.4778,16598.2005078125,82549.99999999999,82550.0,115545981.21279722,True,True,True,True,,True,ok,0.0,500.0,165.1,225.3877573748875,238.3877573748875,211.5,128.0,12.7,6.7,230.6044776119403,14,15,True,direct_candidate_supported
flow01,flow01_Bscan014,z_minus_1px,1915977253127.4075,1568175337071.0955,0.8184728365179688,1568175337071.0957,16598.2005078125,82549.99999999999,82550.0,115432829.73510222,True,True,True,True,,True,ok,0.0,500.0,165.1,224.3877573748875,237.3877573748875,210.5,128.0,12.7,6.7,229.6044776119403,14,15,True,direct_candidate_supported
flow01,flow01_Bscan014,z_plus_1px,2023409321491.719,1386986474807.0771,0.6854700430976312,1386986474807.0771,16598.2005078125,82549.99999999999,82550.0,121905342.72310625,True,True,True,True,,True,ok,0.0,500.0,165.1,224.3877573748875,237.3877573748875,212.5,128.0,12.7,6.7,231.6044776119403,14,15,True,direct_candidate_supported
flow01,flow01_Bscan014,background_skip_plus_2px,1973202013542.8743,1376753642483.948,0.6977256423998848,1376753642483.948,16598.2005078125,82549.99999999999,82550.0,118880478.19485736,True,True,True,True,,True,ok,0.0,500.0,165.1,224.3877573748875,237.3877573748875,211.5,128.0,12.7,6.7,230.6044776119403,14,15,True,direct_candidate_supported
flow01,flow01_Bscan015,x_minus_1px,3499717136420.563,2425068916710.3203,0.6929328349063747,2425068916710.3203,19150.568125,95249.99999999999,95250.0,182747431.49013302,True,True,True,True,,True,ok,0.0,500.0,190.5,222.6009350155165,237.6009350155165,211.5,128.0,12.7,6.7,230.6044776119403,15,16,True,short_gap_assisted
flow01,flow01_Bscan015,x_plus_1px,3551120439095.411,2525524710627.813,0.7111909477424394,2525524710627.8135,19150.568125,95249.99999999999,95250.0,185431597.42919692,True,True,True,True,,True,ok,0.0,500.0,190.5,224.6009350155165,239.6009350155165,211.5,128.0,12.7,6.7,230.6044776119403,15,16,True,short_gap_assisted
flow01,flow01_Bscan015,z_minus_1px,3434704729563.352,2653268307393.4717,0.7724880350139376,2653268307393.4717,19150.568125,95249.99999999999,95250.0,179352628.45176566,True,True,True,True,,True,ok,0.0,500.0,190.5,223.6009350155165,238.6009350155165,210.5,128.0,12.7,6.7,229.6044776119403,15,16,True,short_gap_assisted
flow01,flow01_Bscan015,z_plus_1px,3664131690863.0327,2443208894722.5254,0.6667906889959687,2443208894722.5254,19150.568125,95249.99999999999,95250.0,191332793.20730504,True,True,True,True,,True,ok,0.0,500.0,190.5,223.6009350155165,238.6009350155165,212.5,128.0,12.7,6.7,231.6044776119403,15,16,True,short_gap_assisted
