z_index,relative_to_top_px,relative_to_bottom_px,V_sv_raw,B_sv_raw,T_raw,T_mov5,region
1,-189,-208,747109.609439718,1224206.99028633,-477097.380846607,1691982.77286146,above_vessel
2,-188,-207,7387484.80971206,4399554.17814024,2987930.63157182,607442.696007424,above_vessel
3,-187,-206,6305511.06059016,4613528.28772871,1691982.77286146,-477097.380846607,above_vessel
4,-186,-205,3389341.90960552,4584207.48536958,-1194865.57576406,-874387.965619326,above_vessel
5,-185,-204,5729407.67361123,6603795.63923056,-874387.965619326,-1194865.57576406,above_vessel
6,-184,-203,1309128.29069113,2812347.45615687,-1503219.16546574,-1210175.60400242,above_vessel
7,-183,-202,2605539.33366954,3815714.93767196,-1210175.60400242,-1210175.60400242,above_vessel
8,-182,-201,620648.036499304,3905429.00720006,-3284780.97070075,-1210175.60400242,above_vessel
9,-181,-200,12415400.3991077,3785934.09019788,8629466.30890981,2703653.27968449,above_vessel
10,-180,-199,7663331.00982199,4959677.7301375,2703653.27968449,2703653.27968449,above_vessel
11,-179,-198,13058503.4675283,3118014.83972481,9940488.62780348,6951869.5668114,above_vessel
12,-178,-197,549400.642513683,4900930.79454755,-4351530.15203386,2703653.27968449,above_vessel
13,-177,-196,8907133.84005959,1955264.27324819,6951869.5668114,-1364308.20232105,above_vessel
14,-176,-195,333618.702138009,1697926.90445906,-1364308.20232105,-1364308.20232105,above_vessel
15,-175,-194,1261271.70023932,5818224.60181277,-4556952.90157345,-1364308.20232105,above_vessel
16,-174,-193,9602783.59157893,1461398.01327717,8141385.57830176,-1364308.20232105,above_vessel
17,-173,-192,1127986.88919792,10760296.8657889,-9632309.97659095,-2351181.55781163,above_vessel
18,-172,-191,8091513.40745006,2931707.57576175,5159805.8316883,2784803.85604654,above_vessel
19,-171,-190,1547604.72573956,3898786.28355119,-2351181.55781163,-627899.420421942,above_vessel
20,-170,-189,4396377.59512629,1611573.73907976,2784803.85604654,2784803.85604654,above_vessel
21,-169,-188,1168715.2791736,1796614.69959554,-627899.420421942,1956632.32547882,above_vessel
22,-168,-187,4311511.48174583,1297738.51094985,3013772.97079598,1956632.32547882,above_vessel
23,-167,-186,5925160.2884949,3968527.96301608,1956632.32547882,1956632.32547882,above_vessel
24,-166,-185,533624.422228789,6031731.62684997,-5498107.20462118,1956632.32547882,above_vessel
25,-165,-184,15607943.5080212,5742122.43170086,9865821.07632031,-1005995.31520408,above_vessel
26,-164,-183,2622408.54802117,3628403.86322525,-1005995.31520408,-2682680.7349108,above_vessel
27,-163,-182,308890.602903618,2991571.33781442,-2682680.7349108,-1005995.31520408,above_vessel
28,-162,-181,861767.36417537,8865712.65176651,-8003945.28759114,-1005995.31520408,above_vessel
29,-161,-180,16444325.4786838,4421808.78509794,12022516.6935859,-2682680.7349108,above_vessel
30,-160,-179,26506030.2626001,1815940.23588341,24690090.0267167,12022516.6935859,above_vessel
31,-159,-178,691959.595261133,3967721.29298125,-3275761.69772011,12022516.6935859,above_vessel
32,-158,-177,20305996.6919177,3318686.63557143,16987310.0563463,15575753.31362,above_vessel
33,-157,-176,724446.441580778,1802692.86854682,-1078246.42696604,4763948.83251075,above_vessel
34,-156,-175,25685172.7448984,10109419.4312783,15575753.31362,4763948.83251075,above_vessel
35,-155,-174,6717001.63588057,1953052.80336982,4763948.83251075,1659091.57070924,above_vessel
36,-154,-173,5737231.26306105,4078139.69235181,1659091.57070924,1659091.57070924,above_vessel
37,-153,-172,263038.270000293,2964789.21304215,-2701750.94304186,842046.994228434,above_vessel
38,-152,-171,441327.388949437,1656923.9461528,-1215596.55720336,842046.994228434,above_vessel
39,-151,-170,2427079.67707176,1585032.68284332,842046.994228434,-1215596.55720336,above_vessel
40,-150,-169,5868091.35165621,2562890.76412605,3305200.58753017,842046.994228434,above_vessel
41,-149,-168,41383.6159258008,3081047.08141332,-3039663.46548752,842046.994228434,above_vessel
42,-148,-167,16130605.7381209,7134673.0082752,8995932.72984574,-347332.410503856,above_vessel
43,-147,-166,3209612.8704547,3556945.28095856,-347332.410503856,-2390811.42265119,above_vessel
44,-146,-165,439076.960937655,2829888.38358884,-2390811.42265119,-347332.410503856,above_vessel
45,-145,-164,1705309.23686123,4186922.21979716,-2481612.98293593,-791832.129851715,above_vessel
