scan_id,diameter_um,flow_mm_s,target_r_um,n_frames,selected_r_um_median,max_abs_sampling_error_um,RI_r_q1,RI_r_median,RI_r_q3,raw_row_signal_median
D500_F09_V01,500,9,160,482,159.95000000000007,0.049999999999926104,0.23033956660626392,0.26015856218854344,0.29661761503956957,27450518.156275187
D500_F09_V01,500,9,170,482,166.65000000000006,3.3499999999999375,0.22363076892257927,0.25420700378248479,0.28576480498116069,26435192.833157931
D500_F09_V01,500,9,180,482,180.05000000000007,0.050000000000068212,0.2251341905171397,0.2557383238897879,0.2859455697702315,26652245.663482547
D500_F09_V01,500,9,190,482,186.75000000000009,3.2499999999999147,0.22373406667939968,0.25500732165426659,0.28790143090116155,26544012.333554998
D500_F09_V01,500,9,200,482,200.15000000000006,0.15000000000006253,0.21637632229493961,0.25003823387376006,0.27905812891741194,25916139.578100584
D500_F09_V01,500,9,210,482,206.85000000000008,3.1499999999999204,0.21893711316723319,0.24718896393486617,0.27912319181934331,25850528.491640925
D500_F09_V01,500,9,220,482,220.25000000000009,0.25000000000008527,0.21422780360976473,0.24195917851242033,0.27478421280211868,25178941.216169458
D500_F09_V01,500,9,230,482,226.95000000000007,3.0499999999999261,0.21258396279812028,0.24154902934561256,0.27513155911309917,25177668.888283193
D500_F09_V01,500,9,240,482,240.35000000000008,0.35000000000007958,0.21251659451377658,0.23930855320732514,0.26906563279652257,24677399.545458488
D500_F09_V01,500,9,250,482,247.05000000000007,2.9499999999999318,0.21000507866455392,0.24094518799938225,0.27769150286661282,25303149.649498183
D500_F09_V01,500,9,260,482,260.4500000000001,0.45000000000010232,0.20835983441077147,0.23930776155687489,0.27320613856983494,24654579.258080844
D500_F09_V01,500,9,270,482,267.15000000000009,2.8499999999999091,0.20861903275978422,0.23692697874946844,0.26995324457463749,24911985.384954304
D500_F09_V01,500,9,280,482,280.55000000000007,0.55000000000006821,0.20767721226537819,0.23388715263899681,0.26287739793570947,24150004.193437696
D500_F09_V01,500,9,290,482,287.25000000000006,2.7499999999999432,0.21027370134476395,0.23902715391788504,0.26763924574214842,24461552.686614089
D500_F09_V01,500,9,300,482,300.65000000000009,0.65000000000009095,0.20760174845231083,0.23324683766487003,0.26279302688167927,24212659.584526531
D500_F09_V01,500,9,310,482,307.35000000000008,2.6499999999999204,0.2093343338066504,0.23463873930181889,0.26352951791726409,24574326.28555011
D500_F09_V01,500,9,320,482,320.75000000000006,0.75000000000005684,0.20645011407199648,0.2335296314143227,0.26661201669866846,24235995.202750158
D500_F09_V01,500,9,330,482,327.4500000000001,2.5499999999998977,0.20872289658292895,0.23312208847065249,0.26325101405923046,24299803.343859252
D500_F09_V01,500,9,340,482,340.85000000000008,0.85000000000007958,0.20395156921770854,0.23276300737731986,0.26025192145689785,24220141.563106515
D500_F09_V01,500,9,350,482,347.55000000000007,2.4499999999999318,0.20655879272003308,0.23908419670672337,0.2680491007974497,24553924.078898583
D500_F09_V01,500,9,360,482,360.9500000000001,0.95000000000010232,0.20576406517491436,0.23269204763135864,0.26419429387028415,24158405.46975109
D500_F09_V01,500,9,370,482,367.65000000000009,2.3499999999999091,0.20780666881264681,0.2317324881462397,0.26425353671081847,24308885.878687829
