z_index,relative_to_top_px,relative_to_bottom_px,V_sv_raw,B_sv_raw,T_raw,T_mov5,region
1,-208,-227,903106.653933625,2508851.0923697,-1605744.43843608,-1605744.43843608,above_vessel
2,-207,-226,123143.944136719,1199835.86542653,-1076691.92128981,-2114684.62405393,above_vessel
3,-206,-225,4524796.49499707,9997461.50277523,-5472665.00777816,-1605744.43843608,above_vessel
4,-205,-224,1834855.19613047,4458480.00580226,-2623624.80967178,-1076691.92128981,above_vessel
5,-204,-223,7244357.53538689,7288078.99299206,-43721.4576051682,-43721.4576051682,above_vessel
6,-203,-222,17424351.0698293,5241526.88163168,12182824.1881976,-43721.4576051682,above_vessel
7,-202,-221,7194402.11220372,4383823.56812655,2810578.54407717,2810578.54407717,above_vessel
8,-201,-220,6836050.13857444,7756665.90450685,-920615.765932415,2810578.54407717,above_vessel
9,-200,-219,20034719.2982433,16826860.2180376,3207859.08020569,-920615.765932415,above_vessel
10,-199,-218,2307604.52504918,11850858.4111411,-9543253.88609187,-4483746.61515548,above_vessel
11,-198,-217,2411129.05851378,15109369.5298296,-12698240.4713158,-8797316.18115746,above_vessel
12,-197,-216,1314618.43984558,5798365.05500106,-4483746.61515548,-9025975.6552014,above_vessel
13,-196,-215,1791527.51346189,10588843.6946193,-8797316.18115746,-8797316.18115746,above_vessel
14,-195,-214,1073514.32625825,10099489.9814597,-9025975.6552014,-4483746.61515548,above_vessel
15,-194,-213,1994372.07892625,2235388.11836553,-241016.039439277,-6547379.65837918,above_vessel
16,-193,-212,2919743.50009475,2156890.07229201,762853.427802734,-738522.950405864,above_vessel
17,-192,-211,3194899.16816326,9742278.82654245,-6547379.65837918,-241016.039439277,above_vessel
18,-191,-210,1184660.57914504,1923183.52955091,-738522.950405864,762853.427802734,above_vessel
19,-190,-209,30878224.2346119,2039704.28895797,28838519.9456539,-738522.950405864,above_vessel
20,-189,-208,2868759.66287479,1969342.66219809,899417.000676698,-738522.950405864,above_vessel
21,-188,-207,543473.367948606,1567634.82607322,-1024161.45812461,899417.000676698,above_vessel
22,-187,-206,235569.501907585,5224273.38317163,-4988703.88126405,899417.000676698,above_vessel
23,-186,-205,7766022.49136946,1137658.85411945,6628363.63725001,5440406.52614459,above_vessel
24,-185,-204,7287243.13859542,1846836.61245083,5440406.52614459,5440406.52614459,above_vessel
25,-184,-203,30028126.4524956,4785836.84710556,25242289.6053901,5440406.52614459,above_vessel
26,-183,-202,212513.009791388,4599222.1589358,-4386709.14914441,5440406.52614459,above_vessel
27,-182,-201,1083408.50046763,5277137.48117122,-4193728.9807036,-187778.888201879,above_vessel
28,-181,-200,10028506.840023,3297519.1052246,6730987.73479838,-187778.888201879,above_vessel
29,-180,-199,4316520.65922088,4504299.54742276,-187778.888201879,1191229.88757623,above_vessel
30,-179,-198,2228496.74055572,1037266.8529795,1191229.88757623,1191229.88757623,above_vessel
31,-178,-197,5354297.58591051,2770045.71149983,2584251.87441068,-187778.888201879,above_vessel
32,-177,-196,1045682.81559205,4602072.01890478,-3556389.20331273,1191229.88757623,above_vessel
33,-176,-195,1912348.08875062,2352624.28073476,-440276.191984133,2584251.87441068,above_vessel
34,-175,-194,7811117.4852587,5023730.14838273,2787387.33687597,2000025.23321149,above_vessel
35,-174,-193,10570625.753017,6326460.07861044,4244165.67440658,2000025.23321149,above_vessel
36,-173,-192,3584827.59198139,1584802.3587699,2000025.23321149,2114318.31748385,above_vessel
37,-172,-191,1167575.73464387,3957124.80830177,-2789549.0736579,2000025.23321149,above_vessel
38,-171,-190,3805262.87321644,1690944.55573259,2114318.31748385,985189.160682255,above_vessel
39,-170,-189,711616.20304612,3726168.48811032,-3014552.28506419,-743329.763233648,above_vessel
40,-169,-188,6435585.15064529,5450395.98996303,985189.160682255,-743329.763233648,above_vessel
41,-168,-187,1613305.35254376,2356635.11577741,-743329.763233648,-743329.763233648,above_vessel
42,-167,-186,295696.902369235,1711489.8659769,-1415792.96360767,933973.268684309,above_vessel
43,-166,-185,4645966.41302193,3711993.14433762,933973.268684309,933973.268684309,above_vessel
44,-165,-184,6940068.29321518,2280046.46433988,4660021.8288753,933973.268684309,above_vessel
45,-164,-183,7312186.93154487,3751159.84248302,3561027.08906186,933973.268684309,above_vessel
46,-163,-182,1265365.11634392,2449601.14601774,-1184236.02967381,2549278.98234715,above_vessel
47,-162,-181,3127376.3335898,3582177.49662524,-454801.163035448,2549278.98234715,above_vessel
48,-161,-180,7209215.91773895,4659936.9353918,2549278.98234715,-454801.163035448,above_vessel
49,-160,-179,7808415.02516009,4580458.81458855,3227956.21057154,704696.479799245,above_vessel
50,-159,-178,1354961.98597508,3707939.56406867,-2352977.57809359,704696.479799245,above_vessel
51,-158,-177,3077714.3466193,2373017.86682006,704696.479799245,-1812349.56165763,above_vessel
52,-157,-176,4925746.52023785,6738096.08189548,-1812349.56165763,-1812349.56165763,above_vessel
53,-156,-175,415777.539006192,3406127.99458813,-2990350.45558194,-1812349.56165763,above_vessel
54,-155,-174,4590485.82301422,5770908.30928287,-1180422.48626864,-1812349.56165763,above_vessel
55,-154,-173,92932.4198852644,5747905.95623615,-5654973.53635088,-2990350.45558194,above_vessel
56,-153,-172,2721551.71035503,2820258.07934674,-98706.368991713,-3436653.6434775,above_vessel
57,-152,-171,617720.726649076,4054374.37012658,-3436653.6434775,-3436653.6434775,above_vessel
58,-151,-170,1584572.9451413,6329310.42189786,-4744737.47675656,-2712254.00377971,above_vessel
59,-150,-169,3375215.88232641,6087469.88610612,-2712254.00377971,-2712254.00377971,above_vessel
60,-149,-168,8667456.40960742,5451763.37242259,3215693.03718483,-2712254.00377971,above_vessel
61,-148,-167,754519.076583056,1666768.58629639,-912249.509713334,-912249.509713334,above_vessel
62,-147,-166,2809157.92220588,7732818.50075287,-4923660.57854699,1218182.92863191,above_vessel
63,-146,-165,22746235.5063465,4625397.16076743,18120838.345579,-912249.509713334,above_vessel
64,-145,-164,4506507.87961082,3288324.95097891,1218182.92863191,1218182.92863191,above_vessel
65,-144,-163,2163826.20318581,4438086.4574646,-2274260.25427879,1218182.92863191,above_vessel
66,-143,-162,3800544.41784943,2471764.05473136,1328780.36311808,1218182.92863191,above_vessel
67,-142,-161,1965727.48302402,2024021.14329594,-58293.6602719256,-58293.6602719256,above_vessel
68,-141,-160,11998152.3755951,3582250.95832328,8415901.41727187,-58293.6602719256,above_vessel
69,-140,-159,1250764.67652637,2609983.76567612,-1359219.08914975,-1359219.08914975,above_vessel
70,-139,-158,6486629.99825021,7846347.58289545,-1359717.58464524,-1359219.08914975,above_vessel
71,-138,-157,1268697.15665596,4197291.57281118,-2928594.41615523,-1359219.08914975,above_vessel
72,-137,-156,3286707.09316666,2720808.15257728,565898.940589379,565898.940589379,above_vessel
73,-136,-155,11844477.1047389,2941191.56272823,8903285.54201068,565898.940589379,above_vessel
74,-135,-154,5207993.68588029,1982077.35983955,3225916.32604073,565898.940589379,above_vessel
75,-134,-153,916680.519741296,5385696.45049804,-4469015.93075674,3225916.32604073,above_vessel
76,-133,-152,1952981.96860569,5360009.93664716,-3407027.96804147,-2580786.15955967,above_vessel
77,-132,-151,8111303.40548318,3014839.70775531,5096463.69772787,-3407027.96804147,above_vessel
78,-131,-150,487150.517206463,3067936.67676613,-2580786.15955967,-2580786.15955967,above_vessel
79,-130,-149,372059.596646083,4078617.54294673,-3706557.94630065,-2580786.15955967,above_vessel
80,-129,-148,6294026.39304621,3385307.58810086,2908718.80494535,-2580786.15955967,above_vessel
81,-128,-147,930475.884945197,5029114.4462706,-4098638.5613254,-1412240.56673535,above_vessel
82,-127,-146,12445372.9414678,3914039.39940584,8531333.54206195,-1412240.56673535,above_vessel
83,-126,-145,2290387.69254717,3702628.25928252,-1412240.56673535,-1412240.56673535,above_vessel
84,-125,-144,207558.461060007,3734094.74803879,-3526536.28697878,-1412240.56673535,above_vessel
85,-124,-143,10846162.9803033,4627018.44583193,6219144.53447139,-1412240.56673535,above_vessel
86,-123,-142,4225896.83298342,6242245.0200444,-2016348.18706098,-2016348.18706098,above_vessel
87,-122,-141,4989850.43568519,2140031.52580485,2849818.90988035,-2016348.18706098,above_vessel
88,-121,-140,651597.041347453,6906329.47392245,-6254732.432575,-2016348.18706098,above_vessel
89,-120,-139,3648541.77678603,6591936.36591905,-2943394.58913302,-2943394.58913302,above_vessel
90,-119,-138,8463437.67883602,5088224.25769192,3375213.4211441,-2943394.58913302,above_vessel
91,-118,-137,1225808.01609662,6795445.39376067,-5569637.37766405,-2003022.12666295,above_vessel
92,-117,-136,3720348.27834225,2899700.9718502,820647.306492051,-2003022.12666295,above_vessel
93,-116,-135,2553725.03883495,4556747.1654979,-2003022.12666295,-2003022.12666295,above_vessel
94,-115,-134,872576.288395258,4678844.3285391,-3806268.04014384,-1352307.55989967,above_vessel
95,-114,-133,777895.602588767,2130203.16248844,-1352307.55989967,-2003022.12666295,above_vessel
96,-113,-132,4581424.42473119,4312146.18112914,269278.243602046,-1352307.55989967,above_vessel
97,-112,-131,3191952.38179205,12998983.1469882,-9807030.76519619,-283646.687984501,above_vessel
98,-111,-130,3796637.92642124,3011671.6699335,784966.256487739,-283646.687984501,above_vessel
99,-110,-129,2214580.4832418,2498227.1712263,-283646.687984501,-283646.687984501,above_vessel
100,-109,-128,2848424.01471003,4176326.06688415,-1327902.05217412,784966.256487739,above_vessel
101,-108,-127,11326761.1522767,4747275.02861966,6579486.12365707,5673493.43134217,above_vessel
102,-107,-126,10369625.3764959,4696131.94515374,5673493.43134217,5673493.43134217,above_vessel
103,-106,-125,14203087.1915799,4235555.77882492,9967531.412755,6579486.12365707,above_vessel
104,-105,-124,5074512.3603639,5501261.19365455,-426748.833290645,5673493.43134217,above_vessel
