scan_id,frame_index,file_name,size_bytes,sha256,shape,finite_fraction,min,max,source_identity,bscan_identity,formal_signal_definition,variance_denominator,validation_status
D235_F03_V01,0,frame_000.mat,5327113,9d88c74ac7cc5c3c17840fbf29e58e18898721577713527a1b154394796d5ed3,"[351, 500]",1.0,124.47718936111123,251201204629.59644,True,True,"var(abs(E), 1, 3)",N,passed
D235_F03_V01,1,frame_001.mat,5326855,d9a17eec63c174a3e44ca080e5a55cc2a3aacacfd9861f0df9c511e4d7cc703f,"[351, 500]",1.0,20.36820650048354,12609201318.322372,True,True,"var(abs(E), 1, 3)",N,passed
D235_F03_V01,2,frame_002.mat,5326804,a39ee464c40404cd3c25d43ddd4498d6373ca9b37431e01b06695fc5c659914c,"[351, 500]",1.0,21.18676772817879,7998877672.584972,True,True,"var(abs(E), 1, 3)",N,passed
D235_F03_V01,3,frame_003.mat,5326618,822fedb616fc2d6054e3a654f5665e0203275a421d985c39c15ecfc800264b9c,"[351, 500]",1.0,18.609616445399418,3203359382.6794496,True,True,"var(abs(E), 1, 3)",N,passed
D235_F03_V01,4,frame_004.mat,5326860,bfc12597a9714aa48bdf1f182eca33c918dcf5e2c2fc798181b4accbbe476bed,"[351, 500]",1.0,31.511271736338443,5294517903.079948,True,True,"var(abs(E), 1, 3)",N,passed
D235_F03_V01,5,frame_005.mat,5326959,bdfbdb10640e7bf688bd0793001ac4ee9bb12e2bfc5083b2146ed372af14332f,"[351, 500]",1.0,50.9795531615902,2300459186.9720097,True,True,"var(abs(E), 1, 3)",N,passed
D235_F03_V01,6,frame_006.mat,5327133,09dd8a51cc366900b339e8da39556afc58eb001f2eba09d4cbf12ceee26db4ac,"[351, 500]",1.0,113.53272681943811,4570908701.414188,True,True,"var(abs(E), 1, 3)",N,passed
D235_F03_V01,7,frame_007.mat,5326973,0fb67ab71f04243daad50b353aa88173b5c77441e5cc0525f36026b2f170a48b,"[351, 500]",1.0,95.63979952934771,4072136219.06969,True,True,"var(abs(E), 1, 3)",N,passed
D235_F03_V01,8,frame_008.mat,5326787,07aea1dd1067e3d9e640aa48d814e4d1f19cfef389d6aec824b6a2ae33c990e7,"[351, 500]",1.0,110.31337031398738,6118480541.879761,True,True,"var(abs(E), 1, 3)",N,passed
D235_F03_V01,9,frame_009.mat,5326947,0e650b2386b55283563b935f5bf0575971ef33be9994277ea6e45fb5c0ab7b28,"[351, 500]",1.0,14.075986973526915,4982674418.317133,True,True,"var(abs(E), 1, 3)",N,passed
