z_index,relative_to_top_px,relative_to_bottom_px,V_sv_raw,B_sv_raw,T_raw,T_mov5,region
1,-194,-213,6653160.03987803,4239035.7843067,2414124.25557133,2414124.25557133,above_vessel
2,-193,-212,516478.497976497,6253894.66961958,-5737416.17164308,-915032.160377475,above_vessel
3,-192,-211,9501878.69120528,4242468.98701456,5259409.70419072,969269.273800667,above_vessel
4,-191,-210,2100503.79460144,6344692.37092771,-4244188.57632628,-4213268.75739857,above_vessel
5,-190,-209,5113585.06475775,4144315.79095708,969269.273800667,-4213268.75739857,above_vessel
6,-189,-208,1228139.10395948,5441407.86135805,-4213268.75739857,-4213268.75739857,above_vessel
7,-188,-207,1630301.73551813,6281851.66039078,-4651549.92487265,-2773070.62968605,above_vessel
8,-187,-206,18828279.5846217,3822629.55495204,15005650.0296697,-2773070.62968605,above_vessel
9,-186,-205,4029460.87341803,6802531.50310408,-2773070.62968605,-2321770.86397656,above_vessel
10,-185,-204,3545880.06526327,5867650.92923983,-2321770.86397656,-2321770.86397656,above_vessel
11,-184,-203,10469366.2859571,8934088.62660673,1535277.6593504,-2773070.62968605,above_vessel
12,-183,-202,169281.892918764,6045043.18580163,-5875761.29288287,-2398989.19565491,above_vessel
13,-182,-201,2165909.55407498,5018392.68456398,-2852483.130489,-2398989.19565491,above_vessel
14,-181,-200,139840.225543412,2538829.42119832,-2398989.19565491,-2398989.19565491,above_vessel
15,-180,-199,3566099.73575364,5339715.15171624,-1773615.4159626,-1773615.4159626,above_vessel
16,-179,-198,2242221.56041839,3416774.41435904,-1174552.85394065,-1773615.4159626,above_vessel
17,-178,-197,2023151.70885515,2028217.54691877,-5065.83806362376,-1174552.85394065,above_vessel
18,-177,-196,312777.142261399,3112611.19254778,-2799834.05028638,-1174552.85394065,above_vessel
19,-176,-195,1899675.00868688,2917171.9753653,-1017496.96667842,-1017496.96667842,above_vessel
20,-175,-194,196697.393065713,3147890.79255401,-2951193.3994883,-2799834.05028638,above_vessel
21,-174,-193,3835070.03119037,3957224.27719944,-122154.246009074,-1017496.96667842,above_vessel
22,-173,-192,97956.7814511224,4657832.91444147,-4559876.13299035,-521706.434135895,above_vessel
23,-172,-191,4366477.72526051,4888184.15939641,-521706.434135895,-122154.246009074,above_vessel
24,-171,-190,4004805.96133528,3061317.23365753,943488.727677742,943488.727677742,above_vessel
25,-170,-189,7775253.90952691,2536495.59332437,5238758.31620254,943488.727677742,above_vessel
26,-169,-188,3305432.0414174,2195386.51988508,1110045.52153232,943488.727677742,above_vessel
27,-168,-187,1057491.72363234,8362135.07387272,-7304643.35024038,1110045.52153232,above_vessel
28,-167,-186,2545421.63653666,9772818.41148061,-7227396.77494395,1110045.52153232,above_vessel
29,-166,-185,5861594.54585666,1465183.21212057,4396411.33373609,3881029.24775346,above_vessel
30,-165,-184,7568385.40677971,3687356.15902625,3881029.24775346,3881029.24775346,above_vessel
31,-164,-183,10230360.0528149,5582890.20063071,4647469.85218421,4396411.33373609,above_vessel
32,-163,-182,6185745.66933007,6183417.94782193,2327.72150814533,3881029.24775346,above_vessel
33,-162,-181,13394499.6118009,2802009.11016081,10592490.5016401,2327.72150814533,above_vessel
34,-161,-180,704951.766042652,1983656.95101716,-1278705.18497451,-566967.583849641,above_vessel
35,-160,-179,1440534.35956169,2007501.94341133,-566967.583849641,-1278705.18497451,above_vessel
36,-159,-178,129773.983069472,5128863.5446599,-4999089.56159043,-2514303.40242662,above_vessel
37,-158,-177,529284.602394417,3180148.47449137,-2650863.87209696,-2514303.40242662,above_vessel
38,-157,-176,583217.751056817,3097521.15348344,-2514303.40242662,-2514303.40242662,above_vessel
39,-156,-175,8686325.86175569,1352012.51306771,7334313.34868798,-1514851.3138655,above_vessel
40,-155,-174,348141.669849097,1862992.9837146,-1514851.3138655,5835281.30859411,above_vessel
41,-154,-173,7075419.96075774,1240138.65216363,5835281.30859411,5835281.30859411,above_vessel
42,-153,-172,7149652.03187317,995600.564782458,6154051.46709071,3462195.09239515,above_vessel
43,-152,-171,7215053.21971592,3752858.12732078,3462195.09239515,3462195.09239515,above_vessel
44,-151,-170,5179833.76158232,2699716.9796396,2480116.78194273,2480116.78194273,above_vessel
45,-150,-169,3031178.27563232,3406678.43962746,-375500.163995135,2480116.78194273,above_vessel
46,-149,-168,3081649.12794391,4145132.0482543,-1063482.92031039,2080988.85586405,above_vessel
47,-148,-167,9070296.27047011,1777006.66616247,7293289.60430765,-375500.163995135,above_vessel
48,-147,-166,6903204.18905322,4822215.33318917,2080988.85586405,-1063482.92031039,above_vessel
49,-146,-165,146388.332257036,3018473.74840187,-2872085.41614483,-1620980.65121838,above_vessel
50,-145,-164,1141612.34435322,3034755.53867376,-1893143.19432054,-1893143.19432054,above_vessel
51,-144,-163,1258198.74492957,2879179.39614795,-1620980.65121838,-2872085.41614483,above_vessel
52,-143,-162,1320306.54801066,6015481.38773584,-4695174.83972517,-1936528.47698903,above_vessel
53,-142,-161,2190493.21322122,6350274.24067243,-4159781.02745121,-1936528.47698903,above_vessel
54,-141,-160,1074283.33231337,3010811.8093024,-1936528.47698903,-1936528.47698903,above_vessel
55,-140,-159,4158281.66163611,4748484.93115564,-590203.269519534,-590203.269519534,above_vessel
56,-139,-158,11900632.272022,3040315.00989393,8860317.26212809,6280742.6923412,above_vessel
57,-138,-157,23705257.1940566,2904190.78755584,20801066.4065008,6280742.6923412,above_vessel
58,-137,-156,10662331.4213668,4381588.72902559,6280742.6923412,8860317.26212809,above_vessel
59,-136,-155,4179620.04407184,3828648.00863084,350972.035441,6280742.6923412,above_vessel
60,-135,-154,21290420.9883471,2999064.78090568,18291356.2074414,350972.035441,above_vessel
61,-134,-153,3385115.5959961,5951006.26285491,-2565890.66685881,350972.035441,above_vessel
62,-133,-152,1642149.45137713,9996666.10028488,-8354516.64890775,1823556.76698305,above_vessel
63,-132,-151,50602401.6488628,7154251.7324351,43448149.9164277,1823556.76698305,above_vessel
64,-131,-150,4938884.79535795,3115328.02837489,1823556.76698305,1823556.76698305,above_vessel
65,-130,-149,9256457.18447919,5979663.18434937,3276794.00012982,3276794.00012982,above_vessel
66,-129,-148,3538768.12026283,5078077.7615346,-1539309.64127177,3276794.00012982,above_vessel
67,-128,-147,6774575.28365047,3069519.45333305,3705055.83031742,3705055.83031742,above_vessel
68,-127,-146,24038691.7198736,6068447.3380319,17970244.3818417,3705055.83031742,above_vessel
69,-126,-145,7044901.6013253,2306884.71289747,4738016.88842783,3705055.83031742,above_vessel
70,-125,-144,5486275.12084605,3849322.40640603,1636952.71444002,1636952.71444002,above_vessel
71,-124,-143,4539791.07436505,5891271.6056527,-1351480.53128765,-1212614.9539117,above_vessel
72,-123,-142,2754712.49728684,3967327.45119854,-1212614.9539117,-1212614.9539117,above_vessel
73,-122,-141,203760.972866446,3859169.32637473,-3655408.35350828,-1212614.9539117,above_vessel
74,-121,-140,8723649.93130758,2511469.49928219,6212180.43202539,2888508.16108299,above_vessel
75,-120,-139,5213711.13011833,2325202.96903533,2888508.16108299,3406227.4612953,above_vessel
76,-119,-138,7721212.17651574,4314984.71522044,3406227.4612953,3406227.4612953,above_vessel
77,-118,-137,30715295.0798695,4227961.82661474,26487333.2532548,2888508.16108299,above_vessel
78,-117,-136,287335.638442274,6459055.78973027,-6171720.15128799,65978.36104313,above_vessel
79,-116,-135,5703344.55994974,5637366.19890661,65978.36104313,65978.36104313,above_vessel
80,-115,-134,1457537.18817084,6956490.32022092,-5498953.13205008,65978.36104313,above_vessel
81,-114,-133,15461737.5179602,4725854.34332753,10735883.1746327,5476600.59008628,above_vessel
82,-113,-132,9660837.01602536,4184236.42593908,5476600.59008628,5476600.59008628,above_vessel
83,-112,-131,8755640.5566652,3241349.3676843,5514291.1889809,5476600.59008628,above_vessel
84,-111,-130,4055461.59525247,2349911.58033897,1705550.0149135,1705550.0149135,above_vessel
85,-110,-129,3628797.27757333,6570026.85359173,-2941229.5760184,-1793794.75296691,above_vessel
86,-109,-128,1486746.41857017,3280541.17153708,-1793794.75296691,-1801409.43699671,above_vessel
87,-108,-127,4949383.59813587,6932622.37527635,-1983238.77714048,-1801409.43699671,above_vessel
88,-107,-126,353287.438683831,2154696.87568054,-1801409.43699671,-1793794.75296691,above_vessel
89,-106,-125,8423473.12258719,3031420.50771296,5392052.61487423,4891256.10639401,above_vessel
90,-105,-124,9758833.29230946,4867577.18591546,4891256.10639401,5055970.93317752,above_vessel
91,-104,-123,10133126.9346082,5077156.00143067,5055970.93317752,5055970.93317752,above_vessel
92,-103,-122,9815564.22897227,2446967.0141502,7368597.21482207,4891256.10639401,above_vessel
93,-102,-121,2269023.71862765,4867755.98473114,-2598732.26610348,-1137552.02825187,above_vessel
94,-101,-120,3534528.97733988,4672081.00559175,-1137552.02825187,-1137552.02825187,above_vessel
95,-100,-119,1565455.12443381,7495517.45010444,-5930062.32567064,-1137552.02825187,above_vessel
96,-99,-118,4406695.2466644,2360597.93931711,2046097.3073473,-1137552.02825187,above_vessel
97,-98,-117,13174401.8143554,4329592.9983981,8844808.81595731,2046097.3073473,above_vessel
98,-97,-116,842286.844327181,3695655.0393033,-2853368.19497612,2046097.3073473,above_vessel
99,-96,-115,15500505.7272793,6150543.33224553,9349962.39503381,843595.859874807,above_vessel
100,-95,-114,4098742.4433058,7883084.52570713,-3784342.08240133,-2741056.04868443,above_vessel
101,-94,-113,7294889.57598648,6451293.71611167,843595.859874807,-2741056.04868443,above_vessel
102,-93,-112,2407967.24217614,5149023.29086057,-2741056.04868443,-2741056.04868443,above_vessel
103,-92,-111,3571811.37188915,6356615.70233542,-2784804.33044627,843595.859874807,above_vessel
104,-91,-110,23540180.595021,3061931.47615452,20478249.1188665,777967.427262253,above_vessel
105,-90,-109,4332386.43099425,2596257.95183823,1736128.47915602,777967.427262253,above_vessel
106,-89,-108,4486179.10970244,3708211.68244019,777967.427262253,1346766.53522399,above_vessel
107,-88,-107,2162171.95683471,4152325.65817216,-1990153.70133744,777967.427262253,above_vessel
108,-87,-106,5761821.48366848,4415054.94844449,1346766.53522399,-245197.439092579,above_vessel
109,-86,-105,364859.655370798,4189969.01966167,-3825109.36429087,-1990153.70133744,above_vessel
110,-85,-104,6561153.62478343,6806351.06387601,-245197.439092579,-245197.439092579,above_vessel
111,-84,-103,3597583.52707052,7087932.9987672,-3490349.47169668,-245197.439092579,above_vessel
112,-83,-102,12491546.3216369,5387471.93280396,7104074.38883298,349178.588306083,above_vessel
113,-82,-101,5315304.63632547,4966126.04801939,349178.588306083,3398878.79042094,above_vessel
114,-81,-100,14434603.9678104,8150680.44143119,6283923.52637919,3398878.79042094,above_vessel
115,-80,-99,7276333.68390708,3877454.89348613,3398878.79042094,3398878.79042094,above_vessel
116,-79,-98,5389753.87815659,8713715.73995297,-3323961.86179638,6283923.52637919,above_vessel
117,-78,-97,24941037.0409401,6738858.05362909,18202178.9873111,3398878.79042094,above_vessel
118,-77,-96,37048426.430598,4789523.2379542,32258903.1926438,10413020.0228852,above_vessel
119,-76,-95,1072117.66808314,4137292.85715335,-3065175.18907021,10413020.0228852,above_vessel
120,-75,-94,21524875.606023,11111855.5831378,10413020.0228852,6017973.31125975,above_vessel
121,-74,-93,7909517.87835354,1891544.56709379,6017973.31125975,-2331919.98516313,above_vessel
122,-73,-92,7014474.40285741,9346394.38802055,-2331919.98516313,-2331919.98516313,above_vessel
123,-72,-91,7217760.36165502,13365800.1712253,-6148039.80957028,-2331919.98516313,above_vessel
124,-71,-90,587362.251988517,3771011.67737184,-3183649.42538332,-3183649.42538332,above_vessel
125,-70,-89,21444180.3676739,6704449.16608786,14739731.2015861,-3183649.42538332,above_vessel
126,-69,-88,2209271.29407929,7150044.19193371,-4940772.89785442,-1004324.29326931,above_vessel
127,-68,-87,44512876.298146,2072158.03200014,42440718.2661459,13904825.5507716,above_vessel
128,-67,-86,4903416.86467752,5907741.15794684,-1004324.29326931,13904825.5507716,above_vessel
129,-66,-85,17102257.5744735,3197432.0237019,13904825.5507716,13904825.5507716,above_vessel
130,-65,-84,41968582.8613419,8167027.29753741,33801555.5638045,27983.4594916673,above_vessel
131,-64,-83,769638.339053054,9115036.22587628,-8345397.88682323,27983.4594916673,above_vessel
132,-63,-82,7407276.37206463,7379292.91257296,27983.4594916673,27983.4594916673,above_vessel
133,-62,-81,4533591.14451873,7697213.43723472,-3163622.29271599,-3163622.29271599,above_vessel
134,-61,-80,12550557.1121615,7211554.22966999,5339002.88249151,-3163622.29271599,above_vessel
135,-60,-79,2309315.04090245,12865844.230099,-10556529.1891966,-3283860.19865148,above_vessel
136,-59,-78,2477686.07866806,12870504.7033127,-10392818.6246447,-3283860.19865148,above_vessel
137,-58,-77,6980153.77499143,10264013.9736429,-3283860.19865148,-3283860.19865148,above_vessel
138,-57,-76,30370535.8844546,13013962.0644165,17356573.8200381,-3283860.19865148,above_vessel
139,-56,-75,26767160.7008059,6552362.82532449,20214797.8754814,-3283860.19865148,above_vessel
140,-55,-74,3970266.81074128,9977460.78605881,-6007193.97531752,17356573.8200381,above_vessel
141,-54,-73,5616068.24312082,13064799.479116,-7448731.2359952,-5600074.68926859,above_vessel
142,-53,-72,28685649.6992437,3899718.28436708,24785931.4148767,-5600074.68926859,above_vessel
143,-52,-71,3905823.12709879,9505897.81636737,-5600074.68926859,24386792.900597,above_vessel
144,-51,-70,34902226.5534042,10515433.6528072,24386792.900597,24386792.900597,above_vessel
145,-50,-69,44497539.4781336,15874914.2711762,28622625.2069574,13741000.4196455,above_vessel
146,-49,-68,15482921.2869476,12264310.5360298,3218610.75091778,13741000.4196455,above_vessel
147,-48,-67,22381998.971701,8640998.55205552,13741000.4196455,3218610.75091778,above_vessel
148,-47,-66,5043174.1466287,14883215.4535679,-9840041.30693921,1674457.9873495,above_vessel
149,-46,-65,8267626.71945702,6593168.73210753,1674457.9873495,1674457.9873495,above_vessel
150,-45,-64,4438679.58630544,9162500.17558487,-4723820.58927943,-4723820.58927943,above_vessel
151,-44,-63,45495448.4492217,19976051.5522232,25519396.8969986,1674457.9873495,above_vessel
152,-43,-62,1629460.35910052,12288666.0367546,-10659205.6776541,-4298678.91183406,above_vessel
153,-42,-61,51973931.1707463,7412812.17629868,44561118.9944477,-3629089.99465372,above_vessel
154,-41,-60,13506352.3201055,17805031.2319396,-4298678.91183406,-4298678.91183406,above_vessel
155,-40,-59,26556440.6736819,30185530.6683356,-3629089.99465372,-4298678.91183406,above_vessel
156,-39,-58,3668092.33133893,14586516.1201182,-10918423.7887792,-4298678.91183406,above_vessel
157,-38,-57,7838665.11296099,15172518.0415708,-7333852.92860982,-3629089.99465372,above_vessel
158,-37,-56,46143084.1027676,12087627.0169731,34055457.0857945,-7333852.92860982,above_vessel
159,-36,-55,18642478.9502607,17141016.2649699,1501462.68529079,-7333852.92860982,above_vessel
160,-35,-54,4218735.30618093,29294509.5324365,-25075774.2262556,-21508974.8284975,above_vessel
161,-34,-53,1058889.30970844,22567864.1382059,-21508974.8284975,-21508974.8284975,above_vessel
162,-33,-52,2704231.61187012,25749954.5683114,-23045722.9564413,-21508974.8284975,above_vessel
163,-32,-51,16193124.007204,12678852.195831,3514271.81137302,-18118131.9462025,above_vessel
164,-31,-50,24967789.841349,15627039.5830706,9340750.2582784,-14158243.0122213,above_vessel
165,-30,-49,11529245.9012211,29647377.8474236,-18118131.9462025,-5479984.7370602,above_vessel
166,-29,-48,9519753.68846198,23677996.7006833,-14158243.0122213,-5479984.7370602,above_vessel
167,-28,-47,18484664.6611508,23964649.398211,-5479984.7370602,-5479984.7370602,above_vessel
168,-27,-46,51794637.6870751,6539997.6126989,45254640.0743762,-1773118.65413447,above_vessel
169,-26,-45,97688527.3532479,12779005.1691208,84909522.1841271,-1773118.65413447,above_vessel
170,-25,-44,2918211.98232166,4691330.63645613,-1773118.65413447,4269584.05499939,above_vessel
171,-24,-43,4528066.83620252,13151803.1248889,-8623736.28868639,-1773118.65413447,above_vessel
172,-23,-42,22303174.0115731,18033589.9565737,4269584.05499939,-8623736.28868639,above_vessel
173,-22,-41,501061.302435205,18100971.0755343,-17599909.7730991,-8623736.28868639,above_vessel
174,-21,-40,7071491.78964949,44465780.7200156,-37394288.9303661,-3143609.08145324,above_vessel
175,-20,-39,38817693.1292881,10573137.5219373,28244555.6073508,-3143609.08145324,above_vessel
176,-19,-38,11815841.3485033,14959450.4299565,-3143609.08145324,4777121.74937367,above_vessel
177,-18,-37,65437758.0058737,60660636.2565,4777121.74937367,4777121.74937367,above_vessel
178,-17,-36,59254151.5314234,20979241.292555,38274910.2388683,-3143609.08145324,above_vessel
179,-16,-35,20145744.1816994,102812349.887306,-82666605.7056067,-13059322.9676542,above_vessel
180,-15,-34,3765616.40753633,95983685.6111081,-92218069.2035718,-13059322.9676542,above_vessel
181,-14,-33,15566338.032456,28625661.0001102,-13059322.9676542,-13059322.9676542,above_vessel
182,-13,-32,50432956.9919641,16131464.5403207,34301492.4516434,8352378.4064223,above_vessel
183,-12,-31,78437571.7733835,16450621.4285907,61986950.3447928,19005124.5135267,above_vessel
