z_index,relative_to_top_px,relative_to_bottom_px,V_sv_raw,B_sv_raw,T_raw,T_mov5,region
1,-192,-211,4000211.47953275,5226650.15220613,-1226438.67267338,-414685.51414044,above_vessel
2,-191,-210,2372308.62471263,1947141.10339621,425167.521316418,-820562.093406909,above_vessel
3,-190,-209,6555259.36888095,6969944.88302139,-414685.51414044,-414685.51414044,above_vessel
4,-189,-208,1381849.21048582,4855605.37910417,-3473756.16861835,412612.906325262,above_vessel
5,-188,-207,3125879.68823828,2430435.16642374,695444.521814532,-414685.51414044,above_vessel
6,-187,-206,3898564.2427488,3485951.33642354,412612.906325262,-2055064.00007206,above_vessel
7,-186,-205,910960.363387819,4366382.29940035,-3455421.93601253,412612.906325262,above_vessel
8,-185,-204,1306315.20725952,3361379.20733159,-2055064.00007206,412612.906325262,above_vessel
9,-184,-203,24087475.2668253,3129617.09497055,20957858.1718548,-1789412.67376353,above_vessel
10,-183,-202,22327159.2758851,3800321.7284478,18526837.5474373,-1779286.76394543,above_vessel
11,-182,-201,3956314.54837189,5745727.22213541,-1789412.67376353,-18641.9864755375,above_vessel
12,-181,-200,2440334.23072366,4219620.99466908,-1779286.76394543,-238019.780318912,above_vessel
13,-180,-199,2491277.22645464,2509919.21293018,-18641.9864755375,-238019.780318912,above_vessel
14,-179,-198,5073112.75699485,5311132.53731377,-238019.780318912,-238019.780318912,above_vessel
15,-178,-197,15797056.8207129,4122376.67371766,11674680.1469953,-238019.780318912,above_vessel
16,-177,-196,74216.1331276007,5585692.97169962,-5511476.83857202,-1125397.67422613,above_vessel
17,-176,-195,2251920.00848282,5822665.41516979,-3570745.40668696,-1125397.67422613,above_vessel
18,-175,-194,2498306.71851642,3623704.39274254,-1125397.67422613,-3570745.40668696,above_vessel
19,-174,-193,7648967.65983563,2164290.55369098,5484677.10614465,-1125397.67422613,above_vessel
20,-173,-192,498057.945440861,5005080.72482512,-4507022.77938426,1701581.19331108,above_vessel
21,-172,-191,4786620.18086277,3085038.98755169,1701581.19331108,1701581.19331108,above_vessel
22,-171,-190,16497572.2411387,3703690.85162235,12793881.3895163,1415706.21733431,above_vessel
23,-170,-189,4535380.26817485,3119674.05084054,1415706.21733431,1415706.21733431,above_vessel
24,-169,-188,724956.350196354,3501054.57493594,-2776098.22473959,-1129348.99000244,above_vessel
25,-168,-187,1573876.51610152,2703225.50610396,-1129348.99000244,-1129348.99000244,above_vessel
26,-167,-186,955949.758099042,2703008.83058082,-1747059.07248178,-1129348.99000244,above_vessel
27,-166,-185,13242287.1390038,2603931.10067829,10638356.0383255,-1129348.99000244,above_vessel
28,-165,-184,3861963.05464068,4917762.23588134,-1055799.18124066,-1055799.18124066,above_vessel
29,-164,-183,1102407.35833299,2845235.76976903,-1742828.41143604,-1055799.18124066,above_vessel
30,-163,-182,4725570.25028027,3130810.33803341,1594759.91224686,-1055799.18124066,above_vessel
31,-162,-181,3476235.80147975,5883073.11269987,-2406837.31122013,1594759.91224686,above_vessel
32,-161,-180,13684040.8807469,738588.37105323,12945452.5096937,8347800.90177903,above_vessel
33,-160,-179,15657528.6379258,1976006.473792,13681522.1641338,12945452.5096937,above_vessel
34,-159,-178,10422675.6185871,2074874.71680808,8347800.90177903,13681522.1641338,above_vessel
35,-158,-177,18972937.9315507,2305391.36229725,16667546.5692534,13681522.1641338,above_vessel
36,-157,-176,29952567.3383991,3518428.44705199,26434138.8913471,8347800.90177903,above_vessel
37,-156,-175,10030120.6284137,3755303.70028301,6274816.92813074,6274816.92813074,above_vessel
38,-155,-174,3188210.01083638,4078395.81230308,-890185.801466701,-699461.938335321,above_vessel
39,-154,-173,1938159.26373783,5033770.322171,-3095611.05843317,-699461.938335321,above_vessel
40,-153,-172,1043254.69145818,1742716.6297935,-699461.938335321,-699461.938335321,above_vessel
41,-152,-171,10017676.2738517,3940811.6634607,6076864.61039102,-699461.938335321,above_vessel
42,-151,-170,6724508.25086166,2890982.60140403,3833525.64945764,-699461.938335321,above_vessel
43,-150,-169,1177920.25070075,2501497.921696,-1323577.67099525,-248940.207473363,above_vessel
44,-149,-168,1568293.02094478,3104568.85915331,-1536275.83820853,-1323577.67099525,above_vessel
45,-148,-167,2453138.6724216,2702078.87989497,-248940.207473363,-1323577.67099525,above_vessel
46,-147,-166,5349140.88999761,7843355.59316141,-2494214.7031638,-1536275.83820853,above_vessel
47,-146,-165,20656739.041675,2722838.93918308,17933900.102492,-2494214.7031638,above_vessel
48,-145,-164,550349.797613879,3455249.33668025,-2904899.53906637,-2494214.7031638,above_vessel
49,-144,-163,636102.678261837,3566436.9778435,-2930334.29958166,-766383.834400815,above_vessel
50,-143,-162,862642.423191221,1629026.25759204,-766383.834400815,-766383.834400815,above_vessel
51,-142,-161,10600282.5253508,2507022.90383965,8093259.62151114,-766383.834400815,above_vessel
52,-141,-160,9318748.1622306,1452957.63589528,7865790.52633532,-766383.834400815,above_vessel
53,-140,-159,2663121.05043266,5487485.9070785,-2824364.85664584,2123671.16419525,above_vessel
54,-139,-158,4627376.29978568,5475024.84618948,-847648.546403806,-847648.546403806,above_vessel
55,-138,-157,3597800.14378182,1474128.97958657,2123671.16419525,-847648.546403806,above_vessel
56,-137,-156,1045823.68310792,2979075.13134673,-1933251.44823881,-510083.419554348,above_vessel
57,-136,-155,5423618.34327232,5933701.76282667,-510083.419554348,2123671.16419525,above_vessel
58,-135,-154,12074058.988448,3351390.2350282,8722668.75341979,3236425.88869407,above_vessel
59,-134,-153,5878441.27889551,2642015.39020144,3236425.88869407,3734616.51105235,above_vessel
60,-133,-152,7509080.26626157,3774463.75520922,3734616.51105235,3734616.51105235,above_vessel
61,-132,-151,8698335.63547394,2309279.11260256,6389056.52287138,3236425.88869407,above_vessel
62,-131,-150,697981.790108452,5259927.26290788,-4561945.47279943,-4561945.47279943,above_vessel
63,-130,-149,2630091.77019932,13800088.8994483,-11169997.129249,-4561945.47279943,above_vessel
64,-129,-148,115714.106130514,8213472.26029841,-8097758.15416789,-4561945.47279943,above_vessel
65,-128,-147,25490832.1037154,2547088.51707371,22943743.5866417,-4262080.80241636,above_vessel
66,-127,-146,3399697.63932605,7661778.44174241,-4262080.80241636,-1870459.14892483,above_vessel
67,-126,-145,6497195.4894102,5418299.37095635,1078896.11845385,-1232551.09813906,above_vessel
68,-125,-144,217496.656292293,2087955.80521713,-1870459.14892483,-1870459.14892483,above_vessel
69,-124,-143,3998974.78371513,5231525.88185418,-1232551.09813906,-1870459.14892483,above_vessel
70,-123,-142,45234.6216456526,4148259.45065546,-4103024.82900981,-1870459.14892483,above_vessel
71,-122,-141,1024655.90536348,6143301.66944668,-5118645.7640832,-1232551.09813906,above_vessel
72,-121,-140,3867461.79985086,3675535.75968592,191926.040164934,-1220832.52785522,above_vessel
73,-120,-139,5524628.10781436,4221862.92574951,1302765.18206485,-1220832.52785522,above_vessel
74,-119,-138,3662907.75355335,4883740.28140857,-1220832.52785522,-1220832.52785522,above_vessel
75,-118,-137,412287.950516738,5870006.4392945,-5457718.48877776,-1220832.52785522,above_vessel
76,-117,-136,594173.952182771,2830653.46830129,-2236479.51611851,-1484180.42482877,above_vessel
77,-116,-135,1797874.25186847,2029818.32448645,-231944.072617976,-2236479.51611851,above_vessel
78,-115,-134,1481914.45358972,2966094.87841848,-1484180.42482877,-2236479.51611851,above_vessel
79,-114,-133,801631.199664195,5351033.43780237,-4549402.23813817,-1484180.42482877,above_vessel
80,-113,-132,4025011.27542857,6385133.29625745,-2360122.02082888,-1484180.42482877,above_vessel
81,-112,-131,2740861.13569479,2608584.13262326,132277.003071525,132277.003071525,above_vessel
82,-111,-130,7660263.08716407,3295829.94514068,4364433.14202339,132277.003071525,above_vessel
83,-110,-129,4466357.26705922,3546068.42510719,920288.841952024,132277.003071525,above_vessel
84,-109,-128,2642196.72270699,3947764.70406491,-1305567.98135792,-687689.881974353,above_vessel
85,-108,-127,1772608.10164605,2460297.9836204,-687689.881974353,-687689.881974353,above_vessel
86,-107,-126,3035397.63410448,3763422.0467077,-728024.412603213,-687689.881974353,above_vessel
87,-106,-125,11349988.6900842,7051733.25433034,4298255.43575381,-687689.881974353,above_vessel
88,-105,-124,7118016.72126814,4000646.96981453,3117369.75145361,-728024.412603213,above_vessel
89,-104,-123,2977402.99883723,7364593.75893341,-4387190.76009618,3117369.75145361,above_vessel
90,-103,-122,2187306.41096383,3762821.07780891,-1575514.66684508,-503511.734138758,above_vessel
91,-102,-121,8497811.99039971,2914293.23616253,5583518.75423717,-503511.734138758,above_vessel
92,-101,-120,5002621.92813992,5506133.66227868,-503511.734138758,5583518.75423717,above_vessel
93,-100,-119,15356268.281545,4200438.37271345,11155829.9088316,9341696.15520815,above_vessel
94,-99,-118,13175538.0825912,2978451.501733,10197086.5808582,9341696.15520815,above_vessel
95,-98,-117,11501533.4977057,2159837.34249752,9341696.15520815,9341696.15520815,above_vessel
96,-97,-116,800410.525716027,3657660.35736715,-2857249.83165113,-2857249.83165113,above_vessel
97,-96,-115,825642.614632406,5484560.71904771,-4658918.1044153,-2857249.83165113,above_vessel
98,-95,-114,1692425.27616188,8305368.75824539,-6612943.48208351,-2857249.83165113,above_vessel
99,-94,-113,8856287.04590015,4964124.7218059,3892162.32409425,-2402289.40167717,above_vessel
100,-93,-112,1211736.14884913,3614025.55052629,-2402289.40167717,3892162.32409425,above_vessel
101,-92,-111,9778045.80918735,3319514.43843687,6458531.37075049,3892162.32409425,above_vessel
102,-91,-110,10129430.5418876,2954825.38088896,7174605.16099868,6458531.37075049,above_vessel
103,-90,-109,728494.235440805,2627899.37243114,-1899405.13699033,6458531.37075049,above_vessel
104,-89,-108,17215605.2350655,5282540.55241249,11933064.682653,6608007.93560431,above_vessel
105,-88,-107,977075.20537291,3410806.07794877,-2433730.87257586,-1899405.13699033,above_vessel
106,-87,-106,8467285.82171542,1859277.88611111,6608007.93560431,5325165.75355876,above_vessel
107,-86,-105,385498.358487823,4167473.68343715,-3781975.32494932,-2433730.87257586,above_vessel
108,-85,-104,8657344.61064512,3332178.85708636,5325165.75355876,5325165.75355876,above_vessel
109,-84,-103,1228286.1548464,3673805.33799522,-2445519.18314882,-2445519.18314882,above_vessel
110,-83,-102,9299327.57640779,3729042.98844498,5570284.58796281,-1379043.00973087,above_vessel
111,-82,-101,9601087.6014202,12493134.989405,-2892047.38798483,-1973055.75496744,above_vessel
112,-81,-100,360638.135609587,1739681.14534045,-1379043.00973087,-1379043.00973087,above_vessel
113,-80,-99,1630578.89642421,3603634.65139165,-1973055.75496744,-1379043.00973087,above_vessel
114,-79,-98,7536966.56748712,4869424.01962285,2667542.54786427,2485003.16972656,above_vessel
115,-78,-97,10593246.9670209,8108243.79729437,2485003.16972656,2667542.54786427,above_vessel
116,-77,-96,28472846.9065194,5891561.24405228,22581285.6624671,2667542.54786427,above_vessel
117,-76,-95,18475484.3986644,4631499.4697977,13843984.9288667,10752856.9019991,above_vessel
118,-75,-94,5085370.3515269,3422339.72681015,1663030.62471675,13843984.9288667,above_vessel
119,-74,-93,17323579.6829322,6570722.78093314,10752856.9019991,10752856.9019991,above_vessel
120,-73,-92,25097440.6279632,6780563.55260341,18316877.0753598,8909180.47347296,above_vessel
121,-72,-91,12273050.0276603,3363869.55418737,8909180.47347296,8909180.47347296,above_vessel
122,-71,-90,14575849.7726713,9051710.55071457,5524139.22195676,5524139.22195676,above_vessel
123,-70,-89,4036482.42449241,3647867.35147087,388615.073021535,388615.073021535,above_vessel
124,-69,-88,9837988.83088288,14256392.4397926,-4418403.60890974,-1313301.42038462,above_vessel
125,-68,-87,5120460.16276064,6433761.58314525,-1313301.42038462,-1313301.42038462,above_vessel
126,-67,-86,747364.05673068,9257936.83196889,-8510572.77523821,-3605018.14709998,above_vessel
127,-66,-85,21558966.7903605,5335397.65426246,16223569.136098,-1313301.42038462,above_vessel
128,-65,-84,3940792.44617204,7545810.59327201,-3605018.14709998,1076875.73655637,above_vessel
129,-64,-83,34549210.9432058,17507475.0144101,17041735.9287957,1076875.73655637,above_vessel
130,-63,-82,11577711.0710866,10500835.3345302,1076875.73655637,-2013606.30918327,above_vessel
131,-62,-81,4891594.80362659,6905201.11280986,-2013606.30918327,1076875.73655637,above_vessel
132,-61,-80,6114039.05280516,11348451.6986978,-5234412.64589261,-2013606.30918327,above_vessel
133,-60,-79,18596600.3298316,10305961.1762681,8290639.15356351,-5234412.64589261,above_vessel
134,-59,-78,5118900.97229046,14392825.9560081,-9273924.98371759,-6128791.61643169,above_vessel
135,-58,-77,4522354.23289231,14106866.8396235,-9584512.60673115,-6128791.61643169,above_vessel
136,-57,-76,2538071.32829509,8666862.94472678,-6128791.61643169,-6128791.61643169,above_vessel
137,-56,-75,7015459.07959689,6912371.09225293,103087.987343966,-6128791.61643169,above_vessel
138,-55,-74,8672987.00353016,11082283.5806191,-2409296.57708895,-2409296.57708895,above_vessel
139,-54,-73,1708719.95348742,21075048.4482697,-19366328.4947823,-2409296.57708895,above_vessel
140,-53,-72,26490909.8418258,13116934.6537395,13373975.1880863,-2409296.57708895,above_vessel
141,-52,-71,8422750.44793573,24019682.735056,-15596932.2871203,-15596932.2871203,above_vessel
142,-51,-70,15829301.0622542,12311369.7619217,3517931.30033246,-15596932.2871203,above_vessel
143,-50,-69,4463745.0511454,48248357.8777698,-43784612.8266244,-15596932.2871203,above_vessel
144,-49,-68,1421287.29469949,27016246.3359603,-25594959.0412608,-1623759.81196463,above_vessel
145,-48,-67,24715841.8197884,26339601.631753,-1623759.81196463,-4996758.21021982,above_vessel
146,-47,-66,26673717.8686515,20652482.4578451,6021235.41080637,-1623759.81196463,above_vessel
147,-46,-65,8677954.97293889,13674713.1831587,-4996758.21021982,6021235.41080637,above_vessel
148,-45,-64,34249663.7044549,18677689.044992,15571974.6594629,6907273.53336146,above_vessel
149,-44,-63,29908450.5968169,23001177.0634555,6907273.53336146,8743170.8616958,above_vessel
150,-43,-62,16844136.2645635,8100965.40286766,8743170.8616958,8743170.8616958,above_vessel
151,-42,-61,63349356.0066593,17449987.5027702,45899368.5038891,6907273.53336146,above_vessel
152,-41,-60,21443817.4237357,22246453.6661396,-802636.242403898,-802636.242403898,above_vessel
153,-40,-59,13535779.6536183,19659818.5033083,-6124038.84968998,-802636.242403898,above_vessel
154,-39,-58,12798612.9729124,20791739.947193,-7993126.97428063,-802636.242403898,above_vessel
155,-38,-57,4597710.06882048,4999943.20294906,-402233.134128585,-402233.134128585,above_vessel
156,-37,-56,39049765.4719945,13406931.9039275,25642833.5680669,1343152.68745,above_vessel
