scan_id,diameter_um,flow_mm_s,grid_scope,coordinate,mode,predictor,rho_median,rho_min,rho_max,positive_cells,n_cells,source_bins,metric
D235_F07_V01,235,7,common_grid,normalized,raw,source_area,0.54787894536428583,0.46350255779277688,0.66340797024859322,5,5,,
D235_F07_V01,235,7,common_grid,normalized,raw,source_band_area,0.54101199466013339,0.44513842786618518,0.66877597213343343,30,30,,
D235_F10_V01,235,10,common_grid,absolute,detrended_101,X1,0.63275643724309838,0.38020117789371122,0.69657867984277644,20,20,,
D235_F10_V01,235,10,common_grid,absolute,detrended_101,source_area,0.63397326523228292,0.36927309799400276,0.69775074098059697,20,20,,
D235_F10_V01,235,10,common_grid,absolute,detrended_101,source_band_area,0.63401698271521512,0.36360297198161801,0.70519428467003498,120,120,,
D235_F10_V01,235,10,common_grid,absolute,detrended_31,X1,0.62914577104989755,0.39569981599850423,0.68888813407545935,20,20,,
D235_F10_V01,235,10,common_grid,absolute,detrended_31,source_area,0.632295999789938,0.39533106865810813,0.68345048218736915,20,20,,
D235_F10_V01,235,10,common_grid,absolute,detrended_31,source_band_area,0.63282418636703075,0.39453762601931153,0.68890904030380995,120,120,,
D235_F10_V01,235,10,common_grid,absolute,detrended_51,X1,0.62922889916340941,0.36575535487312749,0.68552724898755935,20,20,,
D235_F10_V01,235,10,common_grid,absolute,detrended_51,source_area,0.63158941111994138,0.36483601666048776,0.68474026770962715,20,20,,
D235_F10_V01,235,10,common_grid,absolute,detrended_51,source_band_area,0.62831657404972452,0.36141631120760825,0.6915130628729681,120,120,,
D235_F10_V01,235,10,common_grid,absolute,raw,X1,0.62844421382683269,0.36251012445361186,0.68957249551617472,20,20,,
D235_F10_V01,235,10,common_grid,absolute,raw,source_area,0.62770515541365124,0.35394356429662982,0.67917071781319049,20,20,,
D235_F10_V01,235,10,common_grid,absolute,raw,source_band_area,0.62569965712364761,0.34997677092757562,0.6893589462059595,120,120,,
D235_F10_V01,235,10,common_grid,normalized,detrended_101,X1,0.63364457539314956,0.4476864771545877,0.73651013994179682,5,5,,
D235_F10_V01,235,10,common_grid,normalized,detrended_101,source_area,0.63718306889587584,0.43821104089635915,0.73969580432202764,5,5,,
D235_F10_V01,235,10,common_grid,normalized,detrended_101,source_band_area,0.63632299742543474,0.43155491094529247,0.74393983533824148,30,30,,
D235_F10_V01,235,10,common_grid,normalized,detrended_31,X1,0.67442465164776588,0.50787675602608551,0.72335762590947295,5,5,,
D235_F10_V01,235,10,common_grid,normalized,detrended_31,source_area,0.6693383892832061,0.49980875295818583,0.72719740927652177,5,5,,
D235_F10_V01,235,10,common_grid,normalized,detrended_31,source_band_area,0.66880815331864718,0.49967473420949743,0.72968833401477884,30,30,,
D235_F10_V01,235,10,common_grid,normalized,detrended_51,X1,0.66566154443077297,0.45903643312560038,0.73105889334113339,5,5,,
D235_F10_V01,235,10,common_grid,normalized,detrended_51,source_area,0.66416452393539238,0.45445597894860779,0.73435293685825698,5,5,,
D235_F10_V01,235,10,common_grid,normalized,detrended_51,source_band_area,0.66190789330142064,0.45206720385826105,0.73902626737967769,30,30,,
D235_F10_V01,235,10,common_grid,normalized,raw,X1,0.64189588380344764,0.43146175507997231,0.73046318868339077,5,5,,
D235_F10_V01,235,10,common_grid,normalized,raw,source_area,0.64418336736686677,0.42108760888375935,0.72653115794322121,5,5,,
D235_F10_V01,235,10,common_grid,normalized,raw,source_band_area,0.64057990237375539,0.41903955530703213,0.72943414427618936,30,30,,
D285_F01_V01,285,1,common_grid,absolute,detrended_101,X1,0.61486249829903561,0.46099121801318999,0.66543756799538367,20,20,,
D285_F01_V01,285,1,common_grid,absolute,detrended_101,source_area,0.61141653060925427,0.44667926349036402,0.66435326775330983,20,20,,
D285_F01_V01,285,1,common_grid,absolute,detrended_101,source_band_area,0.61399851234077074,0.4473564360609788,0.67455608516317667,120,120,,
D285_F01_V01,285,1,common_grid,absolute,detrended_31,X1,0.61216366551361046,0.44853931072929432,0.66820890276931255,20,20,,
D285_F01_V01,285,1,common_grid,absolute,detrended_31,source_area,0.61078473893224627,0.44576816860377289,0.66672374785587907,20,20,,
D285_F01_V01,285,1,common_grid,absolute,detrended_31,source_band_area,0.60978690742188268,0.44335843596066776,0.67329238158295113,120,120,,
D285_F01_V01,285,1,common_grid,absolute,detrended_51,X1,0.61706871136221131,0.44380836293294762,0.66031733989799801,20,20,,
D285_F01_V01,285,1,common_grid,absolute,detrended_51,source_area,0.61455275792478559,0.4414677082790805,0.65430075471416282,20,20,,
D285_F01_V01,285,1,common_grid,absolute,detrended_51,source_band_area,0.61328519125514414,0.43838929791702508,0.66100057654149891,120,120,,
D285_F01_V01,285,1,common_grid,absolute,raw,X1,0.59563031784632026,0.42266246238545624,0.63017393309174963,20,20,,
D285_F01_V01,285,1,common_grid,absolute,raw,source_area,0.59419574030350542,0.41233770376023032,0.62310263162671276,20,20,,
D285_F01_V01,285,1,common_grid,absolute,raw,source_band_area,0.59183486707709465,0.40607985259234503,0.62827626341598686,120,120,,
D285_F01_V01,285,1,common_grid,normalized,detrended_101,X1,0.72549753257984861,0.60159365326880376,0.75229478558300056,5,5,,
D285_F01_V01,285,1,common_grid,normalized,detrended_101,source_area,0.72773164900010079,0.58725115055677057,0.75143211580014302,5,5,,
D285_F01_V01,285,1,common_grid,normalized,detrended_101,source_band_area,0.72727571777931654,0.58529488928033913,0.75646776739177723,30,30,,
D285_F01_V01,285,1,common_grid,normalized,detrended_31,X1,0.7281666308204392,0.61591814215522644,0.75997664066257908,5,5,,
D285_F01_V01,285,1,common_grid,normalized,detrended_31,source_area,0.72291511841225398,0.61218008119139034,0.75491149837206806,5,5,,
D285_F01_V01,285,1,common_grid,normalized,detrended_31,source_band_area,0.722275798444456,0.60549656858026335,0.76061912988107849,30,30,,
D285_F01_V01,285,1,common_grid,normalized,detrended_51,X1,0.72231425772507873,0.58147159806508208,0.74933655512061603,5,5,,
D285_F01_V01,285,1,common_grid,normalized,detrended_51,source_area,0.72299467097322645,0.57816169109256832,0.74447866683408803,5,5,,
D285_F01_V01,285,1,common_grid,normalized,detrended_51,source_band_area,0.72096030429543911,0.57354751354768996,0.75173184495570999,30,30,,
D285_F01_V01,285,1,common_grid,normalized,raw,X1,0.69640064779214517,0.54761346621765361,0.70360277844149433,5,5,,
D285_F01_V01,285,1,common_grid,normalized,raw,source_area,0.69220420210333622,0.53714896541556445,0.7012515759558775,5,5,,
D285_F01_V01,285,1,common_grid,normalized,raw,source_band_area,0.68939210976894361,0.52549370927334227,0.70312463809898262,30,30,,
D285_F03_V01,285,3,common_grid,absolute,detrended_101,X1,0.59152895169672148,0.40734421891834904,0.65571514616283377,20,20,,
D285_F03_V01,285,3,common_grid,absolute,detrended_101,source_area,0.58528395468149397,0.40378887919552292,0.65282222478236851,20,20,,
D285_F03_V01,285,3,common_grid,absolute,detrended_101,source_band_area,0.58832433003787599,0.39188779201547597,0.66049124353846922,120,120,,
D285_F03_V01,285,3,common_grid,absolute,detrended_31,X1,0.58139954797438387,0.41823920198009573,0.65052304630964963,20,20,,
D285_F03_V01,285,3,common_grid,absolute,detrended_31,source_area,0.58295162457242578,0.41066481694532958,0.65181153671978431,20,20,,
D285_F03_V01,285,3,common_grid,absolute,detrended_31,source_band_area,0.5803879145458184,0.39872405721596271,0.65982363056631321,120,120,,
D285_F03_V01,285,3,common_grid,absolute,detrended_51,X1,0.589742298367536,0.41133495135005521,0.65882851774284712,20,20,,
D285_F03_V01,285,3,common_grid,absolute,detrended_51,source_area,0.5907479643937763,0.40830811878879436,0.65582983422892904,20,20,,
D285_F03_V01,285,3,common_grid,absolute,detrended_51,source_band_area,0.59040185083721897,0.39602331921471512,0.66603889813111183,120,120,,
D285_F03_V01,285,3,common_grid,absolute,raw,X1,0.56880514354635081,0.3936982146065709,0.63690724495278705,20,20,,
D285_F03_V01,285,3,common_grid,absolute,raw,source_area,0.56173717106863696,0.38608133724931548,0.62759046307988831,20,20,,
D285_F03_V01,285,3,common_grid,absolute,raw,source_band_area,0.56207352542272737,0.37447027502878133,0.64082056601427362,120,120,,
D285_F03_V01,285,3,common_grid,normalized,detrended_101,X1,0.65151021897453709,0.53284934442309873,0.72986362689430229,5,5,,
D285_F03_V01,285,3,common_grid,normalized,detrended_101,source_area,0.65440865522563862,0.52914998066378904,0.71828162811712315,5,5,,
D285_F03_V01,285,3,common_grid,normalized,detrended_101,source_band_area,0.65417222758705251,0.52051772051107403,0.73494066874560904,30,30,,
D285_F03_V01,285,3,common_grid,normalized,detrended_31,X1,0.67227311621524621,0.53809507211890673,0.72990058550237968,5,5,,
D285_F03_V01,285,3,common_grid,normalized,detrended_31,source_area,0.66486170287279767,0.52990907205368698,0.72222413168717881,5,5,,
D285_F03_V01,285,3,common_grid,normalized,detrended_31,source_band_area,0.66593972082254105,0.52182137430102715,0.73409520043314569,30,30,,
D285_F03_V01,285,3,common_grid,normalized,detrended_51,X1,0.67375141200641031,0.54797028738177578,0.73377134242155961,5,5,,
D285_F03_V01,285,3,common_grid,normalized,detrended_51,source_area,0.67068958156011982,0.54548880104629016,0.73139215136095381,5,5,,
D285_F03_V01,285,3,common_grid,normalized,detrended_51,source_band_area,0.67325941830215075,0.53302946879244961,0.74393088565013787,30,30,,
D285_F03_V01,285,3,common_grid,normalized,raw,X1,0.645365823716475,0.50126844937825854,0.70817228155830625,5,5,,
D285_F03_V01,285,3,common_grid,normalized,raw,source_area,0.64160158362952968,0.49182684666857107,0.69209185230872394,5,5,,
D285_F03_V01,285,3,common_grid,normalized,raw,source_band_area,0.64011891479890881,0.48325980243999528,0.7114104325461974,30,30,,
D285_F05_V01,285,5,common_grid,absolute,detrended_101,X1,0.55487893154999113,0.40897761555915857,0.61090766140747643,20,20,,
D285_F05_V01,285,5,common_grid,absolute,detrended_101,source_area,0.55230824259033073,0.42407639445286982,0.61048499158924252,20,20,,
D285_F05_V01,285,5,common_grid,absolute,detrended_101,source_band_area,0.55148677506895505,0.412723423031361,0.61902372771213221,120,120,,
D285_F05_V01,285,5,common_grid,absolute,detrended_31,X1,0.54457391967457425,0.43958282101246215,0.61680170110835886,20,20,,
D285_F05_V01,285,5,common_grid,absolute,detrended_31,source_area,0.5465956117307581,0.44261837969260687,0.6101170485482541,20,20,,
D285_F05_V01,285,5,common_grid,absolute,detrended_31,source_band_area,0.54677117973843403,0.43238176161156994,0.61638996765614473,120,120,,
D285_F05_V01,285,5,common_grid,absolute,detrended_51,X1,0.5522134404268132,0.43356347850512189,0.62352354143638533,20,20,,
D285_F05_V01,285,5,common_grid,absolute,detrended_51,source_area,0.55192493019015221,0.43529779675488456,0.62090196199436254,20,20,,
D285_F05_V01,285,5,common_grid,absolute,detrended_51,source_band_area,0.55318031439856274,0.42794848692785287,0.62838938628134577,120,120,,
D285_F05_V01,285,5,common_grid,absolute,raw,X1,0.5270317432544861,0.38021611919220494,0.59817287000286989,20,20,,
D285_F05_V01,285,5,common_grid,absolute,raw,source_area,0.52282657813332234,0.37876815074082171,0.58606523351193829,20,20,,
D285_F05_V01,285,5,common_grid,absolute,raw,source_band_area,0.52107482030650942,0.37205619984379912,0.59390782319894919,120,120,,
D285_F05_V01,285,5,common_grid,normalized,detrended_101,X1,0.6694081949257642,0.58099038849121487,0.6997842361430161,5,5,,
D285_F05_V01,285,5,common_grid,normalized,detrended_101,source_area,0.66194422881015935,0.59440640546146251,0.70389338555271941,5,5,,
D285_F05_V01,285,5,common_grid,normalized,detrended_101,source_band_area,0.66369339574190911,0.58683160663039846,0.69980595485915831,30,30,,
D285_F05_V01,285,5,common_grid,normalized,detrended_31,X1,0.66001246890024223,0.5984812859668277,0.69222755392319335,5,5,,
D285_F05_V01,285,5,common_grid,normalized,detrended_31,source_area,0.66040154983253818,0.60054147331283314,0.6944014053939821,5,5,,
D285_F05_V01,285,5,common_grid,normalized,detrended_31,source_band_area,0.66176312137572824,0.5902767550665089,0.69676859586563511,30,30,,
D285_F05_V01,285,5,common_grid,normalized,detrended_51,X1,0.66704933988390003,0.59582214405041611,0.69731144942591616,5,5,,
D285_F05_V01,285,5,common_grid,normalized,detrended_51,source_area,0.66704556725103681,0.59624469914644551,0.70381124446209398,5,5,,
D285_F05_V01,285,5,common_grid,normalized,detrended_51,source_band_area,0.6661737202480682,0.59086383805265164,0.70273383246592913,30,30,,
D285_F05_V01,285,5,common_grid,normalized,raw,X1,0.62650471186265233,0.53022771415143966,0.66294752947911939,5,5,,
D285_F05_V01,285,5,common_grid,normalized,raw,source_area,0.6199590520711793,0.5267711786022673,0.66713439593021229,5,5,,
D285_F05_V01,285,5,common_grid,normalized,raw,source_band_area,0.62012714681688996,0.52282628639625583,0.66262713517037675,30,30,,
D285_F07_V01,285,7,common_grid,absolute,detrended_101,X1,0.54141219106692551,0.40782151133600425,0.61242092234593981,20,20,,
D285_F07_V01,285,7,common_grid,absolute,detrended_101,source_area,0.54332519528960188,0.42035332584954266,0.6165196612445718,20,20,,
D285_F07_V01,285,7,common_grid,absolute,detrended_101,source_band_area,0.54076018736957643,0.41490399074487561,0.62005509455986973,120,120,,
D285_F07_V01,285,7,common_grid,absolute,detrended_31,X1,0.55157911527713366,0.43921202449720326,0.61237502757804241,20,20,,
D285_F07_V01,285,7,common_grid,absolute,detrended_31,source_area,0.54523968420258839,0.44136508001749331,0.60884101792794421,20,20,,
D285_F07_V01,285,7,common_grid,absolute,detrended_31,source_band_area,0.54738794120800649,0.44070559927876329,0.61171840399862121,120,120,,
D285_F07_V01,285,7,common_grid,absolute,detrended_51,X1,0.55408013901209485,0.42339222147450867,0.6092784569420987,20,20,,
D285_F07_V01,285,7,common_grid,absolute,detrended_51,source_area,0.55501021091819447,0.43176543507056336,0.61343582637439098,20,20,,
D285_F07_V01,285,7,common_grid,absolute,detrended_51,source_band_area,0.55486795155900603,0.4247010806796141,0.618079808711547,120,120,,
D285_F07_V01,285,7,common_grid,absolute,raw,X1,0.53713315692552965,0.35021078064566208,0.59097163078560422,20,20,,
D285_F07_V01,285,7,common_grid,absolute,raw,source_area,0.53832535585359342,0.34854009590189516,0.59492167246678662,20,20,,
D285_F07_V01,285,7,common_grid,absolute,raw,source_band_area,0.5356105159425042,0.34181357437430276,0.60112573604879271,120,120,,
D285_F07_V01,285,7,common_grid,normalized,detrended_101,X1,0.66044181122108325,0.56068155565260336,0.69564059992571148,5,5,,
D285_F07_V01,285,7,common_grid,normalized,detrended_101,source_area,0.66531127260566592,0.56595452729774287,0.70395315136935632,5,5,,
D285_F07_V01,285,7,common_grid,normalized,detrended_101,source_band_area,0.66636003358044182,0.56198878332242908,0.70666911973665902,30,30,,
D285_F07_V01,285,7,common_grid,normalized,detrended_31,X1,0.66958565385758395,0.59870265485392793,0.69420129395863173,5,5,,
D285_F07_V01,285,7,common_grid,normalized,detrended_31,source_area,0.67093242813347098,0.59574822637465319,0.70195942736831896,5,5,,
D285_F07_V01,285,7,common_grid,normalized,detrended_31,source_band_area,0.67143730232079801,0.59579643787636594,0.70619907177684338,30,30,,
D285_F07_V01,285,7,common_grid,normalized,detrended_51,X1,0.65838843325889984,0.58698287734274823,0.68515484946074579,5,5,,
D285_F07_V01,285,7,common_grid,normalized,detrended_51,source_area,0.66036474511573573,0.58474112736995287,0.69295399212756748,5,5,,
D285_F07_V01,285,7,common_grid,normalized,detrended_51,source_band_area,0.65716606526934462,0.58165987277686326,0.69867681441557938,30,30,,
D285_F07_V01,285,7,common_grid,normalized,raw,X1,0.56043457724032553,0.47910063453002488,0.66102710274507348,5,5,,
D285_F07_V01,285,7,common_grid,normalized,raw,source_area,0.55839886166824959,0.47122242931835651,0.66602784572171414,5,5,,
D285_F07_V01,285,7,common_grid,normalized,raw,source_band_area,0.55890179543444607,0.46458585079739989,0.67169407290830774,30,30,,
D285_F10_V01,285,10,common_grid,absolute,detrended_101,X1,0.55958441229645184,0.32237663715482601,0.64008528404963172,20,20,,
D285_F10_V01,285,10,common_grid,absolute,detrended_101,source_area,0.55704429903221064,0.32309243029703394,0.62985060280573257,20,20,,
D285_F10_V01,285,10,common_grid,absolute,detrended_101,source_band_area,0.55615884635229107,0.31203798241518299,0.65159658464510239,120,120,,
D285_F10_V01,285,10,common_grid,absolute,detrended_31,X1,0.56383772950170674,0.3625471227560032,0.63153173585367661,20,20,,
D285_F10_V01,285,10,common_grid,absolute,detrended_31,source_area,0.56413904128047831,0.36026189691757898,0.63273697336944146,20,20,,
D285_F10_V01,285,10,common_grid,absolute,detrended_31,source_band_area,0.56445443002755402,0.35191420793636718,0.63754214608259285,120,120,,
D285_F10_V01,285,10,common_grid,absolute,detrended_51,X1,0.56483540829754375,0.34440652267677341,0.64387947958285496,20,20,,
D285_F10_V01,285,10,common_grid,absolute,detrended_51,source_area,0.56590485340465302,0.33868201605779835,0.63825682375902537,20,20,,
D285_F10_V01,285,10,common_grid,absolute,detrended_51,source_band_area,0.56453954048146882,0.33157776824039958,0.64931542473725234,120,120,,
D285_F10_V01,285,10,common_grid,absolute,raw,X1,0.53857107958273165,0.30214787278896033,0.62083940601903631,20,20,,
D285_F10_V01,285,10,common_grid,absolute,raw,source_area,0.53196540758708677,0.29721227693928948,0.60250892395412181,20,20,,
D285_F10_V01,285,10,common_grid,absolute,raw,source_band_area,0.5299828383565468,0.28586296594449034,0.61996283203918223,120,120,,
D285_F10_V01,285,10,common_grid,normalized,detrended_101,X1,0.67855237081584474,0.46010029748139752,0.72666867850017114,5,5,,
D285_F10_V01,285,10,common_grid,normalized,detrended_101,source_area,0.67836097989668409,0.46296628661537059,0.72433943156619418,5,5,,
D285_F10_V01,285,10,common_grid,normalized,detrended_101,source_band_area,0.67606752568872186,0.44889875883562824,0.73272745072637191,30,30,,
D285_F10_V01,285,10,common_grid,normalized,detrended_31,X1,0.69379228706484164,0.51331371568914907,0.73347726544113501,5,5,,
D285_F10_V01,285,10,common_grid,normalized,detrended_31,source_area,0.69481330385075202,0.51236168866066589,0.73375465420495456,5,5,,
D285_F10_V01,285,10,common_grid,normalized,detrended_31,source_band_area,0.6943748804618628,0.50157778167946421,0.74113965769828249,30,30,,
D285_F10_V01,285,10,common_grid,normalized,detrended_51,X1,0.68396745845721185,0.48616024678423891,0.73592668475697331,5,5,,
D285_F10_V01,285,10,common_grid,normalized,detrended_51,source_area,0.68616161616712057,0.4861990876719573,0.73495140654854574,5,5,,
D285_F10_V01,285,10,common_grid,normalized,detrended_51,source_band_area,0.68204772737009989,0.46852850406924629,0.7408618099799652,30,30,,
D285_F10_V01,285,10,common_grid,normalized,raw,X1,0.62885242154915377,0.42099481379353959,0.68595040922482797,5,5,,
D285_F10_V01,285,10,common_grid,normalized,raw,source_area,0.62311203020899675,0.41754454713215117,0.67515507235795635,5,5,,
D285_F10_V01,285,10,common_grid,normalized,raw,source_band_area,0.62174228383238161,0.40253086720097736,0.68170428207689182,30,30,,
D500_F01_V01,500,1,common_grid,absolute,detrended_101,X1,0.52761140803220752,0.44412518658833944,0.63734819036572643,20,20,,
D500_F01_V01,500,1,common_grid,absolute,detrended_101,source_area,0.53268688657890162,0.44644802965916441,0.63800528142033985,20,20,,
D500_F01_V01,500,1,common_grid,absolute,detrended_101,source_band_area,0.53343632738844393,0.44215018800376665,0.64301035656070338,120,120,,
D500_F01_V01,500,1,common_grid,absolute,detrended_31,X1,0.512895911284452,0.42363704252934786,0.6371894423646921,20,20,,
D500_F01_V01,500,1,common_grid,absolute,detrended_31,source_area,0.51489515324324597,0.43081903129523036,0.63111712563052036,20,20,,
D500_F01_V01,500,1,common_grid,absolute,detrended_31,source_band_area,0.51624974901252241,0.41910986763423524,0.63829675672142994,120,120,,
D500_F01_V01,500,1,common_grid,absolute,detrended_51,X1,0.51716499891368961,0.43078304636392917,0.63275706672656995,20,20,,
D500_F01_V01,500,1,common_grid,absolute,detrended_51,source_area,0.52430245728837166,0.43549945692359049,0.63322754518123525,20,20,,
D500_F01_V01,500,1,common_grid,absolute,detrended_51,source_band_area,0.52574963732735158,0.4299866684182535,0.63852615049266415,120,120,,
D500_F01_V01,500,1,common_grid,absolute,raw,X1,0.48737091798053911,0.40372940155355302,0.58680914513418481,20,20,,
D500_F01_V01,500,1,common_grid,absolute,raw,source_area,0.48189114259686289,0.40764572300574831,0.58031530659834174,20,20,,
D500_F01_V01,500,1,common_grid,absolute,raw,source_band_area,0.48344074370318724,0.39603244847300872,0.58798531325420966,120,120,,
D500_F01_V01,500,1,common_grid,normalized,detrended_101,X1,0.72524633947141925,0.68591122192666454,0.80479032878875123,5,5,,
D500_F01_V01,500,1,common_grid,normalized,detrended_101,source_area,0.73214013913151621,0.69734217294479561,0.80666450698166503,5,5,,
D500_F01_V01,500,1,common_grid,normalized,detrended_101,source_band_area,0.72891231120813138,0.69574893242536351,0.80849053974914331,30,30,,
D500_F01_V01,500,1,common_grid,normalized,detrended_31,X1,0.69770386821853458,0.67346017090345089,0.79448992272184349,5,5,,
D500_F01_V01,500,1,common_grid,normalized,detrended_31,source_area,0.70423599823214356,0.67630118060601785,0.79413037945712861,5,5,,
D500_F01_V01,500,1,common_grid,normalized,detrended_31,source_band_area,0.70404752063391185,0.67105517747114485,0.79990913867408198,30,30,,
D500_F01_V01,500,1,common_grid,normalized,detrended_51,X1,0.69681642745618178,0.67740444387357224,0.79653288801753852,5,5,,
D500_F01_V01,500,1,common_grid,normalized,detrended_51,source_area,0.70950411402030578,0.69048499870253377,0.8034963236665924,5,5,,
D500_F01_V01,500,1,common_grid,normalized,detrended_51,source_band_area,0.70702659964132875,0.68792429280994738,0.80500745526803252,30,30,,
D500_F01_V01,500,1,common_grid,normalized,raw,X1,0.61546952556706302,0.59591220122546651,0.68629159483462721,5,5,,
D500_F01_V01,500,1,common_grid,normalized,raw,source_area,0.61121991318169,0.59327204035974623,0.68101862575358696,5,5,,
D500_F01_V01,500,1,common_grid,normalized,raw,source_band_area,0.60784604625831318,0.58576516737715334,0.68564326113265184,30,30,,
D500_F02_V01,500,2,d500_extension,absolute,detrended_101,X1,0.55466875760439482,0.4767679090895986,0.6209667409796582,20,20,,
D500_F02_V01,500,2,d500_extension,absolute,detrended_101,source_area,0.55527820986822196,0.47714437746949673,0.61698234392169216,20,20,,
D500_F02_V01,500,2,d500_extension,absolute,detrended_101,source_band_area,0.55770026997645106,0.47409127594649675,0.62761542068425091,120,120,,
D500_F02_V01,500,2,d500_extension,absolute,detrended_31,X1,0.55282945895719982,0.47456502614989271,0.61355153027692078,20,20,,
D500_F02_V01,500,2,d500_extension,absolute,detrended_31,source_area,0.55014191621712349,0.46720139548694473,0.60975797911705543,20,20,,
D500_F02_V01,500,2,d500_extension,absolute,detrended_31,source_band_area,0.55005781608011128,0.46691543323520568,0.61495557076444862,120,120,,
D500_F02_V01,500,2,d500_extension,absolute,detrended_51,X1,0.5584857553921162,0.47203146868883283,0.62780782961399439,20,20,,
D500_F02_V01,500,2,d500_extension,absolute,detrended_51,source_area,0.55836655364925547,0.475903531959398,0.61488815268301888,20,20,,
D500_F02_V01,500,2,d500_extension,absolute,detrended_51,source_band_area,0.55669031311925121,0.46952683486345453,0.62159000984463531,120,120,,
D500_F02_V01,500,2,d500_extension,absolute,raw,X1,0.52183293615077819,0.44560276925865216,0.58296706977398305,20,20,,
D500_F02_V01,500,2,d500_extension,absolute,raw,source_area,0.51533910692486984,0.44252165816701938,0.57726168243659781,20,20,,
D500_F02_V01,500,2,d500_extension,absolute,raw,source_band_area,0.51768836629319526,0.43725959368879136,0.58537301387839968,120,120,,
D500_F02_V01,500,2,d500_extension,normalized,detrended_101,X1,0.78335449719669692,0.71895777025032648,0.7877030975779804,5,5,,
D500_F02_V01,500,2,d500_extension,normalized,detrended_101,source_area,0.78169212459843562,0.71410310449098535,0.785156210786779,5,5,,
D500_F02_V01,500,2,d500_extension,normalized,detrended_101,source_band_area,0.784557178790106,0.71553201330284111,0.79105738903328959,30,30,,
D500_F02_V01,500,2,d500_extension,normalized,detrended_31,X1,0.78250408970155982,0.71982019785922746,0.80019793191654465,5,5,,
D500_F02_V01,500,2,d500_extension,normalized,detrended_31,source_area,0.77946143263155931,0.71686154252230605,0.79423335426368336,5,5,,
D500_F02_V01,500,2,d500_extension,normalized,detrended_31,source_band_area,0.77993811434989735,0.71580481292384468,0.79867460273314905,30,30,,
D500_F02_V01,500,2,d500_extension,normalized,detrended_51,X1,0.78353198722291373,0.7089534144036489,0.79209173309452419,5,5,,
D500_F02_V01,500,2,d500_extension,normalized,detrended_51,source_area,0.7799386499239005,0.71182140386205861,0.7878579181907962,5,5,,
D500_F02_V01,500,2,d500_extension,normalized,detrended_51,source_band_area,0.78112915586385601,0.71243653923757311,0.79324483696827253,30,30,,
D500_F02_V01,500,2,d500_extension,normalized,raw,X1,0.68182722958973663,0.61754638037085152,0.70249564177915358,5,5,,
D500_F02_V01,500,2,d500_extension,normalized,raw,source_area,0.67702535337747705,0.61126587923156694,0.69657549438032851,5,5,,
D500_F02_V01,500,2,d500_extension,normalized,raw,source_band_area,0.67830784305839442,0.60728119318511331,0.70676266665990539,30,30,,
D500_F03_V01,500,3,common_grid,absolute,detrended_101,X1,0.559248555301884,0.48556100340950198,0.60610251535184589,20,20,,
D500_F03_V01,500,3,common_grid,absolute,detrended_101,source_area,0.56011407802613777,0.48075860366817247,0.60336226648796054,20,20,,
D500_F03_V01,500,3,common_grid,absolute,detrended_101,source_band_area,0.55860896624192069,0.48197954056385861,0.6103139691659597,120,120,,
D500_F03_V01,500,3,common_grid,absolute,detrended_31,X1,0.54419164401504694,0.46736598740390639,0.58229421251001368,20,20,,
D500_F03_V01,500,3,common_grid,absolute,detrended_31,source_area,0.54510890304555315,0.46112955315539711,0.58776846159205576,20,20,,
D500_F03_V01,500,3,common_grid,absolute,detrended_31,source_band_area,0.54696353466059011,0.46227567373804523,0.59053734685139492,120,120,,
D500_F03_V01,500,3,common_grid,absolute,detrended_51,X1,0.54733295588851738,0.48013109959497596,0.5897715678225175,20,20,,
D500_F03_V01,500,3,common_grid,absolute,detrended_51,source_area,0.55151018561630938,0.47799410670522774,0.59902131009328718,20,20,,
D500_F03_V01,500,3,common_grid,absolute,detrended_51,source_band_area,0.55258586588693803,0.47654439588844427,0.60369159942339712,120,120,,
D500_F03_V01,500,3,common_grid,absolute,raw,X1,0.49510515903472363,0.43211857881884935,0.54514675751301522,20,20,,
D500_F03_V01,500,3,common_grid,absolute,raw,source_area,0.48983304197112743,0.42408064212930235,0.54592328453905825,20,20,,
D500_F03_V01,500,3,common_grid,absolute,raw,source_band_area,0.4912144173579982,0.42271772866974977,0.55000819875867879,120,120,,
D500_F03_V01,500,3,common_grid,normalized,detrended_101,X1,0.77352970425997014,0.75433249476654951,0.78440035312831979,5,5,,
D500_F03_V01,500,3,common_grid,normalized,detrended_101,source_area,0.77358223880931909,0.75795000915229327,0.78516329753716452,5,5,,
D500_F03_V01,500,3,common_grid,normalized,detrended_101,source_band_area,0.77097647062396391,0.74839113388349643,0.78999223155064491,30,30,,
D500_F03_V01,500,3,common_grid,normalized,detrended_31,X1,0.76006335532335023,0.73482520034216914,0.78852105489073732,5,5,,
D500_F03_V01,500,3,common_grid,normalized,detrended_31,source_area,0.7575139068431791,0.74307480539168491,0.78471317962080844,5,5,,
D500_F03_V01,500,3,common_grid,normalized,detrended_31,source_band_area,0.75796909132923029,0.7372604671734071,0.78826245080502821,30,30,,
D500_F03_V01,500,3,common_grid,normalized,detrended_51,X1,0.76398418599498186,0.75296588329919334,0.77912732695396414,5,5,,
D500_F03_V01,500,3,common_grid,normalized,detrended_51,source_area,0.76377730766914476,0.75670550051877294,0.78041615486087124,5,5,,
D500_F03_V01,500,3,common_grid,normalized,detrended_51,source_band_area,0.76542816543208358,0.75295204538952587,0.78485033257513415,30,30,,
