scan_id,diameter_um,flow_mm_s,grid_scope,coordinate,source_bins,mode,metric,rho_map_median,rho_map_min,rho_map_max,n_cells,n_positive_cells,n_negative_cells,u_peak,source_bin_peak,tail_bin_peak,tail_depth_peak_um,eta_peak,rho_peak_cell,specificity_at_peak,lag_at_peak_cell,peak_cell_lag_within_pm2,peak_cell_lag_within_pm5,high_positive_cells_available,high_target_count,high_actual_count,u_high_region_median,u_high_region_min,u_high_region_max,u_high_region_lo,u_high_region_hi,tail_high_region_median_um,tail_high_region_min_um,tail_high_region_max_um,tail_high_region_lo_um,tail_high_region_hi_um,eta_high_region_median,eta_high_region_lo,eta_high_region_hi,high_region_median_rho,high_region_median_specificity,high_region_peak_pm2_count,high_region_peak_pm5_count,high_region_positive_specificity_count,comparison,map_similarity_to_6bin_51
D235_F03_V01,235,3,common_grid,absolute,6,detrended_31,mean,0.0083674665830454579,-0.12262405508398765,0.20266925828714211,120,65,55,0.75,5,5,112.5,0.47872340425531917,0.20266925828714211,,,,,65,7,7,0.58333333333333337,0.25,0.91666666666666663,0.16666666666666666,1,12.5,12.5,137.5,0,150,0.053191489361702128,0,0.63829787234042556,0.16244758829683079,,,,,detrend_window,0.94222515452461986
D235_F03_V01,235,3,common_grid,absolute,6,raw,mean,0.042909285468720332,-0.138940508042801,0.28867134700100566,120,86,34,0.58333333333333337,4,1,12.5,0.053191489361702128,0.28867134700100566,,,,,86,9,9,0.75,0.41666666666666669,0.91666666666666663,0.33333333333333331,1,37.5,12.5,137.5,0,150,0.15957446808510639,0,0.63829787234042556,0.23640648655689536,,,,,detrend_window,0.87145635113549558
D235_F03_V01,235,3,common_grid,normalized,6,detrended_101,mean,0.16338826532708667,-0.11017972718750731,0.32691203122737988,30,25,5,0.75,5,3,117.5,0.5,0.32691203122737988,,,,,25,3,3,0.75,0.58333333333333337,0.75,0.5,0.83333333333333337,23.5,23.5,117.5,0,141,0.10000000000000001,0,0.59999999999999998,0.30681207035839986,,,,,detrend_window,0.96529477196885427
D235_F03_V01,235,3,common_grid,normalized,6,detrended_31,mean,0.064785052010730426,-0.08549560484563283,0.23515666884070285,30,23,7,0.75,5,3,117.5,0.5,0.23515666884070285,,,,,23,3,3,0.75,0.58333333333333337,0.91666666666666663,0.5,1,117.5,23.5,164.5,0,188,0.5,0,0.80000000000000004,0.20136945765177983,,,,,detrend_window,0.92969966629588452
D235_F03_V01,235,3,common_grid,normalized,6,raw,mean,0.13969275229710426,-0.11817648465643263,0.29897548509845046,30,25,5,0.58333333333333337,4,1,23.5,0.10000000000000001,0.29897548509845046,,,,,25,3,3,0.75,0.58333333333333337,0.75,0.5,0.83333333333333337,23.5,23.5,117.5,0,141,0.10000000000000001,0,0.59999999999999998,0.29665582619948028,,,,,detrend_window,0.92169076751946633
D235_F05_V01,235,5,common_grid,absolute,6,detrended_101,mean,0.025379922663064328,-0.16638385113403764,0.25515362186827983,120,77,43,0.75,5,1,12.5,0.053191489361702128,0.25515362186827983,,,,,77,8,8,0.75,0.41666666666666669,0.91666666666666663,0.33333333333333331,1,50,12.5,87.5,0,100,0.21276595744680851,0,0.42553191489361702,0.20072340050359783,,,,,detrend_window,0.94922564066949122
D235_F05_V01,235,5,common_grid,absolute,6,detrended_31,mean,0.014552723900463506,-0.1728669516608457,0.15102415406828534,120,71,49,0.41666666666666669,3,1,12.5,0.053191489361702128,0.15102415406828534,,,,,71,8,8,0.75,0.25,0.91666666666666663,0.16666666666666666,1,100,12.5,162.5,0,175,0.42553191489361702,0,0.74468085106382975,0.135421212382908,,,,,detrend_window,0.93434266268490862
D235_F05_V01,235,5,common_grid,absolute,6,raw,mean,0.037974118591635755,-0.12977322281783049,0.26215269086357945,120,78,42,0.75,5,1,12.5,0.053191489361702128,0.26215269086357945,,,,,78,8,8,0.75,0.41666666666666669,0.91666666666666663,0.33333333333333331,1,62.5,12.5,87.5,0,100,0.26595744680851063,0,0.42553191489361702,0.21469683015719337,,,,,detrend_window,0.88418640183346076
D235_F05_V01,235,5,common_grid,normalized,6,detrended_101,mean,0.1120649479767145,-0.095116297192479007,0.26060206833405303,30,23,7,0.75,5,2,70.5,0.29999999999999999,0.26060206833405303,,,,,23,3,3,0.75,0.41666666666666669,0.75,0.33333333333333331,0.83333333333333337,23.5,23.5,70.5,0,94,0.10000000000000001,0,0.40000000000000002,0.25081952908963334,,,,,detrend_window,0.9515016685205786
D235_F05_V01,235,5,common_grid,normalized,6,detrended_31,mean,0.075841190924177612,-0.084108232895512891,0.17325194934563526,30,24,6,0.41666666666666669,3,1,23.5,0.10000000000000001,0.17325194934563526,,,,,24,3,3,0.41666666666666669,0.25,0.75,0.16666666666666666,0.83333333333333337,23.5,23.5,164.5,0,188,0.10000000000000001,0,0.80000000000000004,0.15642218832744667,,,,,detrend_window,0.94171301446051181
D235_F05_V01,235,5,common_grid,normalized,6,raw,mean,0.1454952338221519,-0.12441274864020282,0.27524358278036226,30,23,7,0.75,5,2,70.5,0.29999999999999999,0.27524358278036226,,,,,23,3,3,0.75,0.25,0.75,0.16666666666666666,0.83333333333333337,70.5,23.5,70.5,0,94,0.29999999999999999,0,0.40000000000000002,0.26672160955911872,,,,,detrend_window,0.93014460511679664
D235_F07_V01,235,7,common_grid,absolute,6,detrended_101,mean,0.035814068884343908,-0.11391763820868459,0.33468097176937939,120,82,38,0.41666666666666669,3,3,62.5,0.26595744680851063,0.33468097176937939,,,,,82,9,9,0.41666666666666669,0.25,0.75,0.16666666666666666,0.83333333333333337,37.5,12.5,112.5,0,125,0.15957446808510639,0,0.53191489361702127,0.24840031025533768,,,,,detrend_window,0.9367039377734564
D235_F07_V01,235,7,common_grid,absolute,6,detrended_31,mean,0.032146365762220942,-0.095314731540390232,0.18463920833136185,120,86,34,0.41666666666666669,3,1,12.5,0.053191489361702128,0.18463920833136185,,,,,86,9,9,0.41666666666666669,0.25,0.75,0.16666666666666666,0.83333333333333337,87.5,12.5,312.5,0,325,0.37234042553191488,0,1.3829787234042554,0.12499065993978001,,,,,detrend_window,0.84248906174039884
D235_F07_V01,235,7,common_grid,absolute,6,raw,mean,0.045440050342781979,-0.081220236646721025,0.29084185004239793,120,91,29,0.41666666666666669,3,5,112.5,0.47872340425531917,0.29084185004239793,,,,,91,10,10,0.5,0.25,0.75,0.16666666666666666,0.83333333333333337,75,12.5,112.5,0,125,0.31914893617021278,0,0.53191489361702127,0.23725256186767338,,,,,detrend_window,0.9168483922494618
D235_F07_V01,235,7,common_grid,normalized,6,detrended_101,mean,0.15048608710751515,-0.099850428224162804,0.36587612021519517,30,26,4,0.41666666666666669,3,2,70.5,0.29999999999999999,0.36587612021519517,,,,,26,3,3,0.41666666666666669,0.41666666666666669,0.41666666666666669,0.33333333333333331,0.5,70.5,23.5,117.5,0,141,0.29999999999999999,0,0.59999999999999998,0.33585416276862567,,,,,detrend_window,0.92703003337041179
D235_F07_V01,235,7,common_grid,normalized,6,detrended_31,mean,0.061023660507876089,-0.022722608226111031,0.17743339262574986,30,28,2,0.41666666666666669,3,1,23.5,0.10000000000000001,0.17743339262574986,,,,,28,3,3,0.41666666666666669,0.083333333333333329,0.41666666666666669,0,0.5,70.5,23.5,117.5,0,141,0.29999999999999999,0,0.59999999999999998,0.16597732918751371,,,,,detrend_window,0.87141268075639622
D235_F07_V01,235,7,common_grid,normalized,6,raw,mean,0.14311738628830978,-0.083031178387152738,0.31537874648940678,30,25,5,0.41666666666666669,3,3,117.5,0.5,0.31537874648940678,,,,,25,3,3,0.41666666666666669,0.41666666666666669,0.41666666666666669,0.33333333333333331,0.5,70.5,23.5,117.5,0,141,0.29999999999999999,0,0.59999999999999998,0.30042726928110025,,,,,detrend_window,0.94972191323693012
D235_F10_V01,235,10,common_grid,absolute,6,detrended_101,mean,0.022054195794301665,-0.13874144580825717,0.40213038217958363,120,72,48,0.41666666666666669,3,1,12.5,0.053191489361702128,0.40213038217958363,,,,,72,8,8,0.5,0.25,0.75,0.16666666666666666,0.83333333333333337,37.5,12.5,62.5,0,75,0.15957446808510639,0,0.31914893617021278,0.28459754791159758,,,,,detrend_window,0.95571220223626652
