source_bin,tail_bin,u_lo,u_hi,u_mid,tail_lo_um,tail_hi_um,tail_mid_um,eta_lo,eta_hi,eta_mid,scan_id,diameter_um,flow_mm_s,grid_scope,coordinate,source_bins,mode,metric,rho,n_pairs,rho_peak,lag_at_peak,n_pairs_lag0,zero_lag_rank,peak_within_pm2,peak_within_pm5,rho_remote_median,zero_lag_specificity
3,4,0.33333333333333331,0.5,0.41666666666666669,75,100,87.5,0.5859375,0.78125,0.68359375,D128_F01_V01,128,1,common_grid,absolute,6,detrended_51,mean,0.2253871926139302,486,0.2253871926139302,0,486,1,True,True,0.0051670827001865927,0.22022010991374361
3,5,0.33333333333333331,0.5,0.41666666666666669,100,125,112.5,0.78125,0.9765625,0.87890625,D128_F01_V01,128,1,common_grid,absolute,6,detrended_51,mean,0.29452430452567696,486,0.29452430452567696,0,486,1,True,True,0.0039310925134009838,0.290593212012276
3,6,0.33333333333333331,0.5,0.41666666666666669,125,150,137.5,0.9765625,1.171875,1.07421875,D128_F01_V01,128,1,common_grid,absolute,6,detrended_51,mean,0.22757893392167156,486,0.22757893392167156,0,486,1,True,True,-0.013504334332043075,0.24108326825371462
3,7,0.33333333333333331,0.5,0.41666666666666669,150,175,162.5,1.171875,1.3671875,1.26953125,D128_F01_V01,128,1,common_grid,absolute,6,detrended_51,mean,0.23444395401480012,486,0.23444395401480012,0,486,1,True,True,-0.0064724020343961235,0.24091635604919623
3,8,0.33333333333333331,0.5,0.41666666666666669,175,200,187.5,1.3671875,1.5625,1.46484375,D128_F01_V01,128,1,common_grid,absolute,6,detrended_51,mean,0.15262247710280968,486,0.18581530825931727,1,486,2,True,True,-0.012630556725427376,0.16525303382823706
3,9,0.33333333333333331,0.5,0.41666666666666669,200,225,212.5,1.5625,1.7578125,1.66015625,D128_F01_V01,128,1,common_grid,absolute,6,detrended_51,mean,0.16327649491754379,486,0.16327649491754379,0,486,1,True,True,0.0051241737065211273,0.15815232121102266
3,10,0.33333333333333331,0.5,0.41666666666666669,225,250,237.5,1.7578125,1.953125,1.85546875,D128_F01_V01,128,1,common_grid,absolute,6,detrended_51,mean,0.15067742050995622,486,0.15067742050995622,0,486,1,True,True,-0.015927289924966122,0.16660471043492234
3,11,0.33333333333333331,0.5,0.41666666666666669,250,275,262.5,1.953125,2.1484375,2.05078125,D128_F01_V01,128,1,common_grid,absolute,6,detrended_51,mean,0.21146668903803367,486,0.21146668903803367,0,486,1,True,True,0.0095020027806990807,0.2019646862573346
3,12,0.33333333333333331,0.5,0.41666666666666669,275,300,287.5,2.1484375,2.34375,2.24609375,D128_F01_V01,128,1,common_grid,absolute,6,detrended_51,mean,0.15848377498635441,486,0.15848377498635441,0,486,1,True,True,-0.0093746850897364238,0.16785846007609084
3,13,0.33333333333333331,0.5,0.41666666666666669,300,325,312.5,2.34375,2.5390625,2.44140625,D128_F01_V01,128,1,common_grid,absolute,6,detrended_51,mean,0.056517496014635661,486,0.094923795947191553,-28,486,10,False,False,-0.0099014787070751484,0.066418974721710808
3,14,0.33333333333333331,0.5,0.41666666666666669,325,350,337.5,2.5390625,2.734375,2.63671875,D128_F01_V01,128,1,common_grid,absolute,6,detrended_51,mean,0.12154027001034848,486,0.16040104613826706,-2,486,2,True,True,0.0025284827228293674,0.11901178728751911
3,15,0.33333333333333331,0.5,0.41666666666666669,350,375,362.5,2.734375,2.9296875,2.83203125,D128_F01_V01,128,1,common_grid,absolute,6,detrended_51,mean,0.067230434073411921,486,0.13823903648519009,30,486,11,False,False,-0.0050635538164353492,0.072293987889847269
3,16,0.33333333333333331,0.5,0.41666666666666669,375,400,387.5,2.9296875,3.125,3.02734375,D128_F01_V01,128,1,common_grid,absolute,6,detrended_51,mean,0.092238767813694486,486,0.13381281525344202,-35,486,3,False,False,0.0073700414518773627,0.084868726361817123
3,17,0.33333333333333331,0.5,0.41666666666666669,400,425,412.5,3.125,3.3203125,3.22265625,D128_F01_V01,128,1,common_grid,absolute,6,detrended_51,mean,0.084200349790291951,486,0.1479050116585692,36,486,10,False,False,-0.0043219566859259307,0.08852230647621788
3,18,0.33333333333333331,0.5,0.41666666666666669,425,450,437.5,3.3203125,3.515625,3.41796875,D128_F01_V01,128,1,common_grid,absolute,6,detrended_51,mean,0.085943857639459192,486,0.12967517048341187,-1,486,3,True,True,-0.003678594940853144,0.089622452580312331
3,19,0.33333333333333331,0.5,0.41666666666666669,450,475,462.5,3.515625,3.7109375,3.61328125,D128_F01_V01,128,1,common_grid,absolute,6,detrended_51,mean,0.06103347930006886,486,0.094923671752869102,1,486,15,True,True,0.023882057377420621,0.03715142192264824
3,20,0.33333333333333331,0.5,0.41666666666666669,475,500,487.5,3.7109375,3.90625,3.80859375,D128_F01_V01,128,1,common_grid,absolute,6,detrended_51,mean,-0.066267734469929812,486,0.14157803169306388,10,486,90,False,False,0.0027643316077301597,-0.069032066077659965
4,1,0.5,0.66666666666666663,0.58333333333333337,0,25,12.5,0,0.1953125,0.09765625,D128_F01_V01,128,1,common_grid,absolute,6,detrended_51,mean,0.245277284539798,486,0.245277284539798,0,486,1,True,True,-0.02796934085989293,0.27324662539969091
4,2,0.5,0.66666666666666663,0.58333333333333337,25,50,37.5,0.1953125,0.390625,0.29296875,D128_F01_V01,128,1,common_grid,absolute,6,detrended_51,mean,0.22921463295395461,486,0.22921463295395461,0,486,1,True,True,-0.001202204347744343,0.23041683730169896
4,3,0.5,0.66666666666666663,0.58333333333333337,50,75,62.5,0.390625,0.5859375,0.48828125,D128_F01_V01,128,1,common_grid,absolute,6,detrended_51,mean,0.21566824058316919,486,0.21566824058316919,0,486,1,True,True,0.0051371609548946807,0.2105310796282745
4,4,0.5,0.66666666666666663,0.58333333333333337,75,100,87.5,0.5859375,0.78125,0.68359375,D128_F01_V01,128,1,common_grid,absolute,6,detrended_51,mean,0.17703374804329725,486,0.17703374804329725,0,486,1,True,True,0.0081177731044962832,0.16891597493880095
4,5,0.5,0.66666666666666663,0.58333333333333337,100,125,112.5,0.78125,0.9765625,0.87890625,D128_F01_V01,128,1,common_grid,absolute,6,detrended_51,mean,0.2001641205355581,486,0.2001641205355581,0,486,1,True,True,-0.00045752554788734516,0.20062164608344543
4,6,0.5,0.66666666666666663,0.58333333333333337,125,150,137.5,0.9765625,1.171875,1.07421875,D128_F01_V01,128,1,common_grid,absolute,6,detrended_51,mean,0.14388997950248755,486,0.14388997950248755,0,486,1,True,True,-0.014130797928977595,0.15802077743146514
4,7,0.5,0.66666666666666663,0.58333333333333337,150,175,162.5,1.171875,1.3671875,1.26953125,D128_F01_V01,128,1,common_grid,absolute,6,detrended_51,mean,0.12069573553275477,486,0.12069573553275477,0,486,1,True,True,-0.0037492427691077426,0.12444497830186252
4,8,0.5,0.66666666666666663,0.58333333333333337,175,200,187.5,1.3671875,1.5625,1.46484375,D128_F01_V01,128,1,common_grid,absolute,6,detrended_51,mean,0.097110214228834549,486,0.12046070384923398,-1,486,3,True,True,0.00079831853671151129,0.096311895692123034
4,9,0.5,0.66666666666666663,0.58333333333333337,200,225,212.5,1.5625,1.7578125,1.66015625,D128_F01_V01,128,1,common_grid,absolute,6,detrended_51,mean,0.091619456614278907,486,0.11641423125735517,35,486,3,False,False,0.010142775911461779,0.081476680702817134
4,10,0.5,0.66666666666666663,0.58333333333333337,225,250,237.5,1.7578125,1.953125,1.85546875,D128_F01_V01,128,1,common_grid,absolute,6,detrended_51,mean,0.12763202746673469,486,0.14636547264194322,-27,486,2,False,False,-0.0031054353717994612,0.13073746283853416
4,11,0.5,0.66666666666666663,0.58333333333333337,250,275,262.5,1.953125,2.1484375,2.05078125,D128_F01_V01,128,1,common_grid,absolute,6,detrended_51,mean,0.12862911552115455,486,0.16745706192777701,37,486,2,False,False,0.0061327354526794445,0.1224963800684751
4,12,0.5,0.66666666666666663,0.58333333333333337,275,300,287.5,2.1484375,2.34375,2.24609375,D128_F01_V01,128,1,common_grid,absolute,6,detrended_51,mean,0.084719261708152013,486,0.097440752328337876,49,486,2,False,False,-0.008371391986455666,0.093090653694607672
4,13,0.5,0.66666666666666663,0.58333333333333337,300,325,312.5,2.34375,2.5390625,2.44140625,D128_F01_V01,128,1,common_grid,absolute,6,detrended_51,mean,0.040840850415984148,486,0.10485908801941535,-20,486,12,False,False,-0.0070514278740875635,0.047892278290071713
4,14,0.5,0.66666666666666663,0.58333333333333337,325,350,337.5,2.5390625,2.734375,2.63671875,D128_F01_V01,128,1,common_grid,absolute,6,detrended_51,mean,0.10091481700973925,486,0.11089657302674166,-35,486,2,False,False,-0.0010437176858854912,0.10195853469562474
4,15,0.5,0.66666666666666663,0.58333333333333337,350,375,362.5,2.734375,2.9296875,2.83203125,D128_F01_V01,128,1,common_grid,absolute,6,detrended_51,mean,0.003197465987457679,486,0.11778870047763948,41,486,46,False,False,0.011699555708755874,-0.0085020897212981957
