diameter_um,coordinate,source_bins,mode,metric,source_bin,tail_bin,u_lo,u_hi,u_mid,tail_lo_um,tail_hi_um,tail_mid_um,eta_lo,eta_hi,eta_mid,rho,rho_min,rho_max,number_positive,n_volumes,positive_5_of_5,positive_at_least_4_of_5,flow_rho_values_json,zero_lag_specificity,specificity_min,specificity_max,number_positive_specificity,number_peak_within_pm2,number_peak_within_pm5
128,absolute,6,detrended_51,mean,2,4,0.16666666666666666,0.33333333333333331,0.25,75,100,87.5,0.5859375,0.78125,0.68359375,0.22138790570992264,0.15922243837831246,0.2695486927031675,5,5,True,True,"[{""flow_mm_s"": 1.0, ""rho"": 0.15922243837831246}, {""flow_mm_s"": 3.0, ""rho"": 0.22138790570992264}, {""flow_mm_s"": 5.0, ""rho"": 0.2695486927031675}, {""flow_mm_s"": 7.0, ""rho"": 0.23003170698975883}, {""flow_mm_s"": 10.0, ""rho"": 0.17448672522584757}]",0.22674870815464204,0.14402584676177327,0.27900804052804717,5,5,5
128,absolute,6,detrended_51,mean,2,5,0.16666666666666666,0.33333333333333331,0.25,100,125,112.5,0.78125,0.9765625,0.87890625,0.20272213638941777,0.18005150938412393,0.25520509363345256,5,5,True,True,"[{""flow_mm_s"": 1.0, ""rho"": 0.18092231620519988}, {""flow_mm_s"": 3.0, ""rho"": 0.18005150938412393}, {""flow_mm_s"": 5.0, ""rho"": 0.23622292026033515}, {""flow_mm_s"": 7.0, ""rho"": 0.25520509363345256}, {""flow_mm_s"": 10.0, ""rho"": 0.20272213638941777}]",0.20157684769050968,0.17609828898700844,0.25264922312836335,5,4,4
128,absolute,6,detrended_51,mean,2,6,0.16666666666666666,0.33333333333333331,0.25,125,150,137.5,0.9765625,1.171875,1.07421875,0.20842284918620249,0.13384739664878309,0.27214389587821936,5,5,True,True,"[{""flow_mm_s"": 1.0, ""rho"": 0.14434640154952766}, {""flow_mm_s"": 3.0, ""rho"": 0.2337493831458376}, {""flow_mm_s"": 5.0, ""rho"": 0.27214389587821936}, {""flow_mm_s"": 7.0, ""rho"": 0.2084228491862025}, {""flow_mm_s"": 10.0, ""rho"": 0.1338473966487831}]",0.18814155745344824,0.13782638605121936,0.26797385113119893,5,5,5
128,absolute,6,detrended_51,mean,2,7,0.16666666666666666,0.33333333333333331,0.25,150,175,162.5,1.171875,1.3671875,1.26953125,0.14848333656053914,0.10139306467027587,0.16971265741757893,5,5,True,True,"[{""flow_mm_s"": 1.0, ""rho"": 0.14848333656053914}, {""flow_mm_s"": 3.0, ""rho"": 0.10139306467027587}, {""flow_mm_s"": 5.0, ""rho"": 0.16971265741757893}, {""flow_mm_s"": 7.0, ""rho"": 0.15200651244357793}, {""flow_mm_s"": 10.0, ""rho"": 0.14047000546383825}]",0.14786558157225485,0.10247563131491089,0.17662977047481235,5,4,4
128,absolute,6,detrended_51,mean,2,8,0.16666666666666666,0.33333333333333331,0.25,175,200,187.5,1.3671875,1.5625,1.46484375,0.13850845161862482,0.075398961858809108,0.17222504107046449,5,5,True,True,"[{""flow_mm_s"": 1.0, ""rho"": 0.13850845161862482}, {""flow_mm_s"": 3.0, ""rho"": 0.07539896185880911}, {""flow_mm_s"": 5.0, ""rho"": 0.1722250410704645}, {""flow_mm_s"": 7.0, ""rho"": 0.133807657895813}, {""flow_mm_s"": 10.0, ""rho"": 0.1514142430048371}]",0.13249615878682211,0.070284182697689587,0.18408853256611687,5,4,4
128,absolute,6,detrended_51,mean,2,9,0.16666666666666666,0.33333333333333331,0.25,200,225,212.5,1.5625,1.7578125,1.66015625,0.13924570776971551,0.048973813867332273,0.18190296533365652,5,5,True,True,"[{""flow_mm_s"": 1.0, ""rho"": 0.1392457077697155}, {""flow_mm_s"": 3.0, ""rho"": 0.12308217596231254}, {""flow_mm_s"": 5.0, ""rho"": 0.18190296533365652}, {""flow_mm_s"": 7.0, ""rho"": 0.16725012837210085}, {""flow_mm_s"": 10.0, ""rho"": 0.04897381386733227}]",0.1417619712204426,0.055693828126203944,0.1809438779737329,5,4,4
128,absolute,6,detrended_51,mean,2,10,0.16666666666666666,0.33333333333333331,0.25,225,250,237.5,1.7578125,1.953125,1.85546875,0.14051122306761821,0.089069095297876252,0.17877555627246894,5,5,True,True,"[{""flow_mm_s"": 1.0, ""rho"": 0.08906909529787625}, {""flow_mm_s"": 3.0, ""rho"": 0.10104544719733885}, {""flow_mm_s"": 5.0, ""rho"": 0.1405112230676182}, {""flow_mm_s"": 7.0, ""rho"": 0.17877555627246894}, {""flow_mm_s"": 10.0, ""rho"": 0.15609400761144576}]",0.15836861155168511,0.097943900766476383,0.18382911981990593,5,3,4
128,absolute,6,detrended_51,mean,2,11,0.16666666666666666,0.33333333333333331,0.25,250,275,262.5,1.953125,2.1484375,2.05078125,0.12486315328692268,0.019389312973926546,0.18818749864444417,5,5,True,True,"[{""flow_mm_s"": 1.0, ""rho"": 0.18818749864444417}, {""flow_mm_s"": 3.0, ""rho"": 0.019389312973926546}, {""flow_mm_s"": 5.0, ""rho"": 0.12486315328692268}, {""flow_mm_s"": 7.0, ""rho"": 0.08081724715922292}, {""flow_mm_s"": 10.0, ""rho"": 0.12901753785280357}]",0.13626466888869743,0.0061751140146148811,0.19233744307879652,5,2,2
128,absolute,6,detrended_51,mean,2,12,0.16666666666666666,0.33333333333333331,0.25,275,300,287.5,2.1484375,2.34375,2.24609375,0.13188706051123583,0.10551281495333711,0.13604335221743158,5,5,True,True,"[{""flow_mm_s"": 1.0, ""rho"": 0.13213669964421276}, {""flow_mm_s"": 3.0, ""rho"": 0.13604335221743158}, {""flow_mm_s"": 5.0, ""rho"": 0.13188706051123583}, {""flow_mm_s"": 7.0, ""rho"": 0.10551281495333711}, {""flow_mm_s"": 10.0, ""rho"": 0.12442365171226935}]",0.12616023995700365,0.12076028322977002,0.14256569696578661,5,3,3
128,absolute,6,detrended_51,mean,2,13,0.16666666666666666,0.33333333333333331,0.25,300,325,312.5,2.34375,2.5390625,2.44140625,0.056616075564856858,0.031738698962014679,0.17015802419185228,5,5,True,True,"[{""flow_mm_s"": 1.0, ""rho"": 0.05661607556485686}, {""flow_mm_s"": 3.0, ""rho"": 0.03173869896201468}, {""flow_mm_s"": 5.0, ""rho"": 0.032612993708142114}, {""flow_mm_s"": 7.0, ""rho"": 0.17015802419185228}, {""flow_mm_s"": 10.0, ""rho"": 0.061825420754783665}]",0.056232976352786027,0.033878561958130333,0.17723772122937756,5,3,3
