scan_id,frame_id,variant,q_vessel,q_tail,ratio_tail_to_vessel,q_tail_direct_check,source_area_um2,tail_area_um2,requested_tail_area_um2,source_mean,tail_window_complete,source_window_complete,source_qc_valid,background_complete,background_excluded_side,valid,invalid_reason,tail_gap_um,requested_tail_length_um,lateral_width_um,x_left_edge_px,x_right_edge_px,z_top_edge_px,diameter_um,dx_um,dz_um,z_bottom_edge_px
flow07,flow07_Bscan499,x_minus_1px,765684453399.4451,1390032693553.5837,1.81541193292118,1390032693553.5837,11489.8090625,57149.99999999999,57150.0,66640311.36065235,True,True,True,True,,True,ok,0.0,500.0,114.3,242.09741576055495,251.09741576055495,191.5,128.0,12.7,6.7,210.6044776119403
flow07,flow07_Bscan499,x_plus_1px,759379949018.2983,1151305123427.636,1.5161120923932818,1151305123427.636,11489.8090625,57149.99999999999,57150.0,66091607.34417542,True,True,True,True,,True,ok,0.0,500.0,114.3,244.09741576055495,253.09741576055495,191.5,128.0,12.7,6.7,210.6044776119403
flow07,flow07_Bscan499,z_minus_1px,708078205687.052,1495924995869.7974,2.112655048347793,1495924995869.7976,11489.8090625,57149.99999999999,57150.0,61626629.46228154,True,True,True,True,,True,ok,0.0,500.0,114.3,243.09741576055495,252.09741576055495,190.5,128.0,12.7,6.7,209.6044776119403
flow07,flow07_Bscan499,z_plus_1px,848829778177.4407,1034887373807.8102,1.219193058978046,1034887373807.8104,11489.8090625,57149.99999999999,57150.0,73876752.30807959,True,True,True,True,,True,ok,0.0,500.0,114.3,243.09741576055495,252.09741576055495,192.5,128.0,12.7,6.7,211.6044776119403
flow07,flow07_Bscan499,background_skip_plus_2px,784602116568.684,1507126482739.6118,1.9208799605725742,1507126482739.6118,11489.8090625,57149.99999999999,57150.0,68286784.60196857,True,True,True,True,,True,ok,0.0,500.0,114.3,243.09741576055495,252.09741576055495,191.5,128.0,12.7,6.7,210.6044776119403
flow10,flow10_Bscan000,x_minus_1px,2379740930775.3594,1392658861410.7393,0.5852144842325285,1392658861410.7393,17875.54765625,88899.99999999999,88899.99999999999,133128280.9644888,True,True,True,True,,True,ok,0.0,500.0,177.79999999999998,226.8598267453137,240.8598267453137,211.5,128.0,12.7,6.7,230.6044776119403
flow10,flow10_Bscan000,x_plus_1px,2493903996528.293,1376330209086.4924,0.5518777831875046,1376330209086.4924,17875.54765625,88899.99999999999,88899.99999999999,139514830.2299049,True,True,True,True,,True,ok,0.0,500.0,177.79999999999998,228.8598267453137,242.8598267453137,211.5,128.0,12.7,6.7,230.6044776119403
flow10,flow10_Bscan000,z_minus_1px,2396913020718.099,1489453878577.4875,0.6214050596342695,1489453878577.4875,17875.54765625,88899.99999999999,88899.99999999999,134088927.89251372,True,True,True,True,,True,ok,0.0,500.0,177.79999999999998,227.8598267453137,241.8598267453137,210.5,128.0,12.7,6.7,229.6044776119403
flow10,flow10_Bscan000,z_plus_1px,2536298295255.3267,1435984886752.9973,0.5661735015314664,1435984886752.997,17875.54765625,88899.99999999999,88899.99999999999,141886466.587139,True,True,True,True,,True,ok,0.0,500.0,177.79999999999998,227.8598267453137,241.8598267453137,212.5,128.0,12.7,6.7,231.6044776119403
flow10,flow10_Bscan000,background_skip_plus_2px,2373887836622.754,1338014038846.605,0.5636382722909732,1338014038846.605,17875.54765625,88899.99999999999,88899.99999999999,132800845.16978413,True,True,True,True,,True,ok,0.0,500.0,177.79999999999998,227.8598267453137,241.8598267453137,211.5,128.0,12.7,6.7,230.6044776119403
flow10,flow10_Bscan249,x_minus_1px,2456395526798.025,1840553714356.8687,0.7492904519151596,1840553714356.8687,21707.589101562502,107949.99999999999,107949.99999999999,113158375.87054817,True,True,True,True,,True,ok,0.0,500.0,215.89999999999998,233.1323573334057,250.1323573334057,192.5,128.0,12.7,6.7,211.6044776119403
flow10,flow10_Bscan249,x_plus_1px,2455649470173.0864,1969000881481.959,0.8018248961824238,1969000881481.9592,21707.589101562502,107949.99999999999,107949.99999999999,113124007.40054223,True,True,True,True,,True,ok,0.0,500.0,215.89999999999998,235.1323573334057,252.1323573334057,192.5,128.0,12.7,6.7,211.6044776119403
flow10,flow10_Bscan249,z_minus_1px,2383540729991.554,2002021793050.7344,0.8399360530574312,2002021793050.734,21707.589101562502,107949.99999999999,107949.99999999999,109802185.71669887,True,True,True,True,,True,ok,0.0,500.0,215.89999999999998,234.1323573334057,251.1323573334057,191.5,128.0,12.7,6.7,210.6044776119403
flow10,flow10_Bscan249,z_plus_1px,2550233967368.3906,1780641372640.505,0.6982266707387498,1780641372640.5051,21707.589101562502,107949.99999999999,107949.99999999999,117481216.1514899,True,True,True,True,,True,ok,0.0,500.0,215.89999999999998,234.1323573334057,251.1323573334057,193.5,128.0,12.7,6.7,212.6044776119403
flow10,flow10_Bscan249,background_skip_plus_2px,2465323778016.7197,1943987786958.9924,0.7885324452282991,1943987786958.9932,21707.589101562502,107949.99999999999,107949.99999999999,113569672.17696537,True,True,True,True,,True,ok,0.0,500.0,215.89999999999998,234.1323573334057,251.1323573334057,192.5,128.0,12.7,6.7,211.6044776119403
flow10,flow10_Bscan499,x_minus_1px,2286350321695.4067,1031722291951.9813,0.45125293449646164,1031722291951.9813,15315.867617187501,76199.99999999999,76199.99999999999,149279843.54798543,True,True,True,True,,True,ok,0.0,500.0,152.39999999999998,241.59405146316251,253.59405146316251,191.5,128.0,12.7,6.7,210.6044776119403
flow10,flow10_Bscan499,x_plus_1px,2339911367391.379,1095895934588.8185,0.4683493357317053,1095895934588.8184,15315.867617187501,76199.99999999999,76199.99999999999,152776938.65449223,True,True,True,True,,True,ok,0.0,500.0,152.39999999999998,243.59405146316251,255.59405146316251,191.5,128.0,12.7,6.7,210.6044776119403
flow10,flow10_Bscan499,z_minus_1px,2338238767186.5557,1117619727172.6165,0.4779750224214153,1117619727172.6162,15315.867617187501,76199.99999999999,76199.99999999999,152667731.63817236,True,True,True,True,,True,ok,0.0,500.0,152.39999999999998,242.59405146316251,254.59405146316251,190.5,128.0,12.7,6.7,209.6044776119403
