z_index,relative_to_top_px,relative_to_bottom_px,V_sv_raw,B_sv_raw,T_raw,T_mov5,region
1,-197,-216,1794396.9167338,2889916.38686613,-1095519.47013233,-1095519.47013233,above_vessel
2,-196,-215,8845431.61722192,2093807.27610145,6751624.34112047,-529030.530909633,above_vessel
3,-195,-214,943422.647130099,2219562.67035751,-1276140.02322742,-1095519.47013233,above_vessel
4,-194,-213,1769573.57225072,1732115.16393765,37458.4083130674,37458.4083130674,above_vessel
5,-193,-212,1220481.22949177,5421289.87026402,-4200808.64077225,-1276140.02322742,above_vessel
6,-192,-211,11275677.170925,3499016.7274666,7776660.44345835,37458.4083130674,above_vessel
7,-191,-210,299076.321256242,3544255.23544984,-3245178.91419359,137315.090200966,above_vessel
8,-190,-209,3639539.87985687,3502224.7896559,137315.090200966,1204437.17478727,above_vessel
9,-189,-208,5118980.45939705,1708386.20617499,3410594.25322206,1204437.17478727,above_vessel
10,-188,-207,4104277.11718182,2899839.94239456,1204437.17478727,1204437.17478727,above_vessel
11,-187,-206,12929130.2698781,1947117.0844786,10982013.1853994,1204437.17478727,above_vessel
12,-186,-205,232295.468529059,4792546.45389486,-4560250.9853658,-1643208.24143796,above_vessel
13,-185,-204,266988.60245004,1910196.843888,-1643208.24143796,-1643208.24143796,above_vessel
14,-184,-203,3288602.5909291,5396372.90570474,-2107770.31477564,-1643208.24143796,above_vessel
15,-183,-202,5624194.07901642,2085923.01345601,3538271.06556042,-269277.77105532,above_vessel
16,-182,-201,5054428.30548223,3974285.26863428,1080143.03684795,-269277.77105532,above_vessel
17,-181,-200,2509204.70729857,2778482.47835389,-269277.77105532,-269277.77105532,above_vessel
18,-180,-199,3093348.24628436,3651705.12752138,-558356.881237024,-269277.77105532,above_vessel
19,-179,-198,2411530.77388014,3736434.32928232,-1324903.55540218,-558356.881237024,above_vessel
20,-178,-197,881611.72773441,873580.297790242,8031.42994416773,-558356.881237024,above_vessel
21,-177,-196,19592.759426169,3712224.78757485,-3692632.02814868,8031.42994416773,above_vessel
22,-176,-195,3575430.10161738,1885395.49073404,1690034.61088334,953083.167442406,above_vessel
23,-175,-194,11183525.3846875,3227881.65474642,7955643.72994105,1690034.61088334,above_vessel
24,-174,-193,2474851.89271583,1521768.72527342,953083.167442406,1690034.61088334,above_vessel
25,-173,-192,8958214.2380138,2879060.63945113,6079153.59856268,953083.167442406,above_vessel
26,-172,-191,508340.364587856,4138938.78076459,-3630598.41617673,-929658.83852202,above_vessel
27,-171,-190,965660.264471676,1895319.1029937,-929658.83852202,-2181134.69387084,above_vessel
28,-170,-189,1537593.30408268,3718727.99795353,-2181134.69387084,-2181134.69387084,above_vessel
29,-169,-188,817556.082332179,5860065.06409548,-5042508.9817633,-929658.83852202,above_vessel
30,-168,-187,1870478.52947385,1064471.88167977,806006.647794085,-1207921.61092531,above_vessel
31,-167,-186,4670895.55175039,2540826.45794908,2130069.09380131,806006.647794085,above_vessel
32,-166,-185,144765.962674707,1352687.57360002,-1207921.61092531,2130069.09380131,above_vessel
33,-165,-184,7388617.21491038,2834470.46182286,4554146.75308751,2130069.09380131,above_vessel
34,-164,-183,5768764.23289983,2157622.59671306,3611141.63618678,1712954.95882586,above_vessel
35,-163,-182,4273470.3010909,3097941.08728857,1175529.21380233,1712954.95882586,above_vessel
36,-162,-181,4231286.62285772,2518331.66403186,1712954.95882586,1712954.95882586,above_vessel
37,-161,-180,1005914.57501607,1907078.4794804,-901163.904464331,1175529.21380233,above_vessel
38,-160,-179,8826422.89263398,3354820.38202485,5471602.51060914,953657.502989398,above_vessel
39,-159,-178,2356288.22858829,3677456.2348788,-1321168.00629051,-901163.904464331,above_vessel
40,-158,-177,4180475.64962804,3226818.14663864,953657.502989398,-1321168.00629051,above_vessel
41,-157,-176,856582.867274995,2991672.52629041,-2135089.65901541,-1346152.73139462,above_vessel
42,-156,-175,3445360.27117859,4791513.00257321,-1346152.73139462,-1346152.73139462,above_vessel
43,-155,-174,1017785.21484469,3486157.9470634,-2468372.7322187,-1346152.73139462,above_vessel
44,-154,-173,4775032.55666044,2252635.50619246,2522397.05046797,2109412.22318617,above_vessel
45,-153,-172,4170772.01695545,2061359.79376928,2109412.22318617,2109412.22318617,above_vessel
46,-152,-171,7515463.74726931,2350299.95181439,5165163.79545492,2109412.22318617,above_vessel
47,-151,-170,1240009.67183189,3843036.92329771,-2603027.25146582,1493035.64318821,above_vessel
48,-150,-169,5339562.41299289,3846526.76980468,1493035.64318821,-1599020.95332257,above_vessel
49,-149,-168,1647990.41686292,4126479.99448764,-2478489.57762473,-1599020.95332257,above_vessel
50,-148,-167,610026.6515981,2209047.60492067,-1599020.95332257,1493035.64318821,above_vessel
51,-147,-166,7073566.75908612,1592530.59501673,5481036.16406939,667826.265674749,above_vessel
52,-146,-165,5651733.79372964,2495919.8886529,3155813.90507674,3155813.90507674,above_vessel
53,-145,-164,2401654.97499443,1733828.70931968,667826.265674749,5481036.16406939,above_vessel
54,-144,-163,15485451.5977818,2466149.83345585,13019301.7643259,3155813.90507674,above_vessel
55,-143,-162,31201714.9235412,2193515.83420477,29008199.0893364,2783864.06601002,above_vessel
56,-142,-161,5529687.58712726,2745823.52111724,2783864.06601002,2783864.06601002,above_vessel
57,-141,-160,3812260.66326335,1793166.08119229,2019094.58207106,2685511.26162136,above_vessel
