z_index,relative_to_top_px,relative_to_bottom_px,V_sv_raw,B_sv_raw,T_raw,T_mov5,region
1,-198,-217,11379344.2826536,2059500.71045259,9319843.57220099,9319843.57220099,above_vessel
2,-197,-216,4202326.69548907,3569928.543452,632398.152037063,4991960.36911192,above_vessel
3,-196,-215,21950230.3052811,4282735.56655785,17667494.7387233,664077.166022851,above_vessel
4,-195,-214,5962301.09565044,5298223.92962759,664077.166022851,664077.166022851,above_vessel
5,-194,-213,2844399.46637638,4667311.16620736,-1822911.69983098,664077.166022851,above_vessel
6,-193,-212,4828591.46729328,856511.501203297,3972079.96608998,-1822911.69983098,above_vessel
7,-192,-211,774140.369462719,3889016.51491429,-3114876.14545157,-1822911.69983098,above_vessel
8,-191,-210,762530.971143947,3086386.51271112,-2323855.54156717,-1699097.25399899,above_vessel
9,-190,-209,339714.500665022,2038811.75466401,-1699097.25399899,-1699097.25399899,above_vessel
10,-189,-208,4888182.63813957,3064638.68236135,1823543.95577822,-826510.365786231,above_vessel
11,-188,-207,4879002.96199803,3191031.79433488,1687971.16766315,341700.840460655,above_vessel
12,-187,-206,2071721.46754335,2898231.83332958,-826510.365786231,341700.840460655,above_vessel
13,-186,-205,3105591.00330234,2763890.16284169,341700.840460655,341700.840460655,above_vessel
14,-185,-204,1193404.12966429,2767323.60963779,-1573919.4799735,-826510.365786231,above_vessel
15,-184,-203,8059347.03700991,5185482.89124911,2873864.14576079,-1275745.72107451,above_vessel
16,-183,-202,3235161.01971929,4510906.7407938,-1275745.72107451,-1573919.4799735,above_vessel
17,-182,-201,94604.6023358501,2844724.28974289,-2750119.68740704,-1275745.72107451,above_vessel
18,-181,-200,3077951.16340347,5123532.14169777,-2045580.9782943,-2045580.9782943,above_vessel
19,-180,-199,9671619.04089191,2328971.89537027,7342647.14552164,-2045580.9782943,above_vessel
20,-179,-198,127129.567580101,3851468.32288363,-3724338.75530353,-2045580.9782943,above_vessel
21,-178,-197,11432724.2520633,6386675.27698261,5046048.97508068,880571.56643452,above_vessel
22,-177,-196,146431.671244861,5748540.69274741,-5602109.02150255,365891.723789023,above_vessel
23,-176,-195,4350486.80039694,3469915.23396242,880571.56643452,880571.56643452,above_vessel
24,-175,-194,5946693.24761507,5580801.52382605,365891.723789023,880571.56643452,above_vessel
25,-174,-193,2692217.20554019,1739802.06920767,952415.136332522,880571.56643452,above_vessel
26,-173,-192,9426775.49037158,5088965.82789125,4337809.66248033,365891.723789023,above_vessel
27,-172,-191,2387941.3080056,2337159.91405709,50781.3939485122,952415.136332522,above_vessel
28,-171,-190,3500547.78920325,4424226.19588912,-923678.406685874,3282969.18714978,above_vessel
29,-170,-189,6404649.33425848,3121680.14710871,3282969.18714978,50781.3939485122,above_vessel
30,-169,-188,6725903.87530828,2156797.80701647,4569106.06829181,-923678.406685874,above_vessel
31,-168,-187,494934.815168989,4490817.24201838,-3995882.42684939,1257096.71662511,above_vessel
32,-167,-186,98543.9623848033,3755443.22921668,-3656899.26683188,1257096.71662511,above_vessel
33,-166,-185,4076736.28191246,2819639.56528735,1257096.71662511,-3423332.88681587,above_vessel
34,-165,-184,17202066.0596974,5400292.95564915,11801773.1040483,857753.941876467,above_vessel
35,-164,-183,1126148.43799273,4549481.3248086,-3423332.88681587,857753.941876467,above_vessel
36,-163,-182,5282399.37300018,4424645.43112371,857753.941876467,-500459.069744831,above_vessel
37,-162,-181,818304.979527502,2542666.08210791,-1724361.1025804,-1724361.1025804,above_vessel
38,-161,-180,1377466.64730088,1877925.71704571,-500459.069744831,-1173964.20911259,above_vessel
39,-160,-179,2455582.38554904,4896788.31121258,-2441205.92566354,-1724361.1025804,above_vessel
40,-159,-178,1339908.33021485,2513872.53932743,-1173964.20911259,-1173964.20911259,above_vessel
41,-158,-177,707826.815298848,4019902.58386522,-3312075.76856637,-1173964.20911259,above_vessel
42,-157,-176,6984620.05992597,3817993.51748914,3166626.54243683,3166626.54243683,above_vessel
43,-156,-175,18092679.3708939,1766899.51833308,16325779.8525608,5179480.2343006,above_vessel
44,-155,-174,15928386.908994,3472604.47489457,12455782.4340995,5179480.2343006,above_vessel
45,-154,-173,6737584.81157104,1558104.57727045,5179480.2343006,5179480.2343006,above_vessel
46,-153,-172,5138212.1173465,3820371.82848246,1317840.28886404,1317840.28886404,above_vessel
47,-152,-171,4763633.41844186,3842500.13001977,921133.288422091,1317840.28886404,above_vessel
48,-151,-170,1813720.9001719,1306141.45433715,507579.44583475,1317840.28886404,above_vessel
49,-150,-169,6121283.10376523,3471893.43782371,2649389.66594152,921133.288422091,above_vessel
50,-149,-168,4691387.45190621,1302450.7262302,3388936.72567601,507579.44583475,above_vessel
51,-148,-167,698417.767779151,4478138.55492362,-3779720.78714447,2649389.66594152,above_vessel
52,-147,-166,1700195.15513386,1751347.4454882,-51152.2903543392,1679633.45818964,above_vessel
53,-146,-165,7363943.51355962,1786521.51842627,5577421.99513335,1679633.45818964,above_vessel
54,-145,-164,2750819.86710119,1071186.40891155,1679633.45818964,1679633.45818964,above_vessel
55,-144,-163,11975341.7925433,1449980.6393836,10525361.1531597,2890915.75344441,above_vessel
56,-143,-162,2275068.55964368,1742673.49880584,532395.060837839,1679633.45818964,above_vessel
57,-142,-161,6527929.10773572,3637013.35429131,2890915.75344441,532395.060837839,above_vessel
58,-141,-160,2176258.31226239,3490166.66402846,-1313908.35176607,532395.060837839,above_vessel
59,-140,-159,559242.696335898,4448576.35688417,-3889333.66054827,2890915.75344441,above_vessel
60,-139,-158,7216742.67252314,1821935.4151254,5394807.25739775,-1129059.01142045,above_vessel
61,-138,-157,22827400.6992772,5067314.03616779,17760086.6631094,28981.4391844335,above_vessel
62,-137,-156,2298094.15181734,3427153.16323779,-1129059.01142045,28981.4391844335,above_vessel
63,-136,-155,1237742.67674053,1208761.2375561,28981.4391844335,28981.4391844335,above_vessel
64,-135,-154,5045059.02842685,6498550.8198213,-1453491.79139445,28981.4391844335,above_vessel
65,-134,-153,4068411.20616293,1969147.58586787,2099263.62029506,2099263.62029506,above_vessel
66,-133,-152,8684929.2327281,3502613.04229134,5182316.19043676,2099263.62029506,above_vessel
67,-132,-151,13152863.0243749,4383183.31638115,8769679.70799372,2099263.62029506,above_vessel
68,-131,-150,1943616.82425475,3534798.8898802,-1591182.06562545,-975176.662848533,above_vessel
69,-130,-149,1042506.09621089,2017682.75905943,-975176.662848533,-1287377.99114781,above_vessel
