z_index,relative_to_top_px,relative_to_bottom_px,V_sv_raw,B_sv_raw,T_raw,T_mov5,region
1,-195,-214,884009.261088446,3372047.98929857,-2488038.72821013,-2064857.83992006,above_vessel
2,-194,-213,3702297.87914399,2044842.5828078,1657455.2963362,-203701.27179193,above_vessel
3,-193,-212,273037.288847213,2337895.12876727,-2064857.83992006,1657455.2963362,above_vessel
4,-192,-211,7981776.17084283,2414927.25831699,5566848.91252584,1657455.2963362,above_vessel
5,-191,-210,21118095.7287635,3665405.48303869,17452690.2457249,1120218.57566451,above_vessel
6,-190,-209,4744718.10570388,3624499.53003937,1120218.57566451,1120218.57566451,above_vessel
7,-189,-208,674506.330615286,2231171.54069643,-1556665.21008115,25071.7336533065,above_vessel
8,-188,-207,2354203.93139594,2329132.19774264,25071.7336533065,25071.7336533065,above_vessel
9,-187,-206,559735.501641765,1116476.94041127,-556741.43876951,25071.7336533065,above_vessel
10,-186,-205,9092431.98591611,2666953.35637684,6425478.62953928,165519.795178837,above_vessel
11,-185,-204,4140330.41029136,2242755.67494632,1897574.73534503,1251161.27014327,above_vessel
12,-184,-203,3594315.31010324,3428795.5149244,165519.795178837,1897574.73534503,above_vessel
13,-183,-202,3685156.71713241,2433995.44698914,1251161.27014327,1897574.73534503,above_vessel
14,-182,-201,6130128.62165255,3272016.58098299,2858112.04066956,1251161.27014327,above_vessel
15,-181,-200,11174335.1588889,1598605.43153844,9575729.72735045,1251161.27014327,above_vessel
16,-180,-199,776569.92884352,4009230.85253463,-3232660.92369111,-1466992.2491103,above_vessel
17,-179,-198,1979586.325279,3446578.57438931,-1466992.2491103,-1466992.2491103,above_vessel
18,-178,-197,849518.123669577,5912409.78696492,-5062891.66329535,-1466992.2491103,above_vessel
19,-177,-196,291001.121535828,1686060.62712399,-1395059.50558816,-1466992.2491103,above_vessel
20,-176,-195,6702386.41397672,3975198.59754966,2727187.81642707,-1395059.50558816,above_vessel
21,-175,-194,121643.294098168,3117053.13221763,-2995409.83811947,-1395059.50558816,above_vessel
22,-174,-193,1298916.72177883,2289274.97874219,-990358.256963366,-990358.256963366,above_vessel
23,-173,-192,2902491.09527354,4616439.43310076,-1713948.33782722,-1592413.27140312,above_vessel
24,-172,-191,16213232.9900414,2496907.9925958,13716324.9974456,-1313455.4354495,above_vessel
25,-171,-190,1366097.9768759,2958511.24827902,-1592413.27140312,-1313455.4354495,above_vessel
26,-170,-189,2295850.18359352,3609305.61904302,-1313455.4354495,-1313455.4354495,above_vessel
27,-169,-188,16920962.5337211,1819876.58831011,15101085.945411,-1563479.07012271,above_vessel
28,-168,-187,2671668.46393787,6098374.89852949,-3426706.43459162,-1313455.4354495,above_vessel
29,-167,-186,925363.186117891,2488842.2562406,-1563479.07012271,-516128.948876136,above_vessel
30,-166,-185,4920733.66173509,1351115.99730104,3569617.66443406,-1563479.07012271,above_vessel
31,-165,-184,1642295.42956632,2158424.37844245,-516128.948876136,-516128.948876136,above_vessel
32,-164,-183,1633317.61798394,3944910.7743564,-2311593.15637246,1366927.52953798,above_vessel
33,-163,-182,5222079.94339037,3855152.41385239,1366927.52953798,-516128.948876136,above_vessel
34,-162,-181,6805528.71024511,2818369.10363229,3987159.60661282,-770262.784705363,above_vessel
35,-161,-180,1185922.09180341,6198199.41113886,-5012277.31933545,544712.725749533,above_vessel
36,-160,-179,2479486.37204186,3249749.15674722,-770262.784705363,544712.725749533,above_vessel
37,-159,-178,3871218.14327602,3326505.41752649,544712.725749533,544712.725749533,above_vessel
38,-158,-177,11851254.3920246,5983573.38105476,5867681.01096987,1337629.3887134,above_vessel
39,-157,-176,4208441.0352501,1370696.55066189,2837744.48458821,2837744.48458821,above_vessel
40,-156,-175,5117126.04396626,3779496.65525286,1337629.3887134,2837744.48458821,above_vessel
41,-155,-174,10775601.1355472,6665954.86928457,4109646.26626261,1337629.3887134,above_vessel
42,-154,-173,1017521.73575642,5559411.67374966,-4541889.93799325,-235354.298541985,above_vessel
43,-153,-172,4883352.01931493,5118706.31785691,-235354.298541985,-1598066.47363098,above_vessel
44,-152,-171,87156.9430269443,1971422.82389071,-1884265.88086376,-1884265.88086376,above_vessel
45,-151,-170,789618.933436546,2387685.40706753,-1598066.47363098,-1884265.88086376,above_vessel
46,-150,-169,187419.203676937,2404103.05689801,-2216683.85322107,-1884265.88086376,above_vessel
47,-149,-168,178561.866797945,3249261.3458572,-3070699.47905925,-1598066.47363098,above_vessel
48,-148,-167,2018234.58164943,2369078.11906996,-350843.537420526,-350843.537420526,above_vessel
49,-147,-166,9962142.41934731,1945090.83158194,8017051.58776536,102359.973425704,above_vessel
50,-146,-165,4733060.73373436,4630700.76030865,102359.973425704,102359.973425704,above_vessel
51,-145,-164,23621598.3526302,5519156.88277661,18102441.4698536,102359.973425704,above_vessel
52,-144,-163,2861816.50916822,4269611.40337825,-1407794.89421003,102359.973425704,above_vessel
