scan_id,flow_mm_s,stride_frames,metric,metric_label,full_median,n_phase_records,selected_n_min,selected_n_median,selected_n_max,error_pct_median,error_pct_min,error_pct_max,abs_error_pct_median,abs_error_pct_p90,abs_error_pct_p95,abs_error_pct_max,abs_error_median,abs_error_max,within_1pct_n,within_1pct_fraction,within_2pct_n,within_2pct_fraction,within_5pct_n,within_5pct_fraction,within_10pct_n,within_10pct_fraction
flow01,1.0,20,source_mean,Sbar_V,126523022.78553356,20,22,24.0,25,-2.1789966184785317,-6.804633420960922,13.945124284087287,4.39854300075907,7.1826729450768685,10.753033443218683,13.945124284087287,5565169.56308189,17643792.77542673,1,0.05,3,0.15,13,0.65,18,0.9
flow01,1.0,25,q_tail,Q_T,1363099623102.999,25,17,20.0,20,0.704896204183288,-8.063277184627243,12.483395715324948,3.0332687416030093,7.566317954285924,10.353940719571865,12.483395715324948,41346474784.4917,170161119946.0503,4,0.16,7,0.28,16,0.64,23,0.92
flow01,1.0,25,q_vessel,Q_V,2254206200871.9404,25,17,20.0,20,0.7235320453164652,-10.903285270546993,10.926994771002569,3.809945778713303,9.495364421779966,10.655130841527521,10.926994771002569,85884033993.61401,246316993696.89258,3,0.12,7,0.28,16,0.64,23,0.92
flow01,1.0,25,ri_tail,RI_tail,0.1200366113631912,25,17,20.0,20,1.3239434833576689,-8.878022166366064,9.684627455251043,3.7620993593322343,7.933249738288928,8.787501356046622,9.684627455251043,0.00451589658705874,0.011625098620432608,2,0.08,5,0.2,18,0.72,25,1.0
flow01,1.0,25,source_mean,Sbar_V,126523022.78553356,25,17,20.0,20,-0.18169324693826375,-8.270270625825432,6.365669021496788,4.14054921106024,6.01860897285726,6.708602234203267,8.270270625825432,5238748.021755978,10463796.388338402,3,0.12,6,0.24,17,0.68,25,1.0
flow01,1.0,50,q_tail,Q_T,1363099623102.999,50,8,10.0,10,0.3896189385592336,-12.11531788325287,19.255403700157668,3.9979761680993517,12.165877092021864,13.481133066493785,19.255403700157668,54496398079.109985,262470335263.81006,5,0.1,10,0.2,30,0.6,42,0.84
flow01,1.0,50,q_vessel,Q_V,2254206200871.9404,50,8,10.0,10,-0.7205317983074626,-14.809499907921747,11.86146546489556,6.4508142200100655,11.458270176672038,12.016359245574838,14.809499907921747,145414654154.1958,333836665242.49634,3,0.06,6,0.12,21,0.42,40,0.8
flow01,1.0,50,ri_tail,RI_tail,0.1200366113631912,50,8,10.0,10,2.305328284017972,-15.426333839371733,17.417363588324996,4.86338924220245,11.331946614339682,15.0295646061795,17.417363588324996,0.005837847643741803,0.020907213040231645,3,0.06,7,0.14,26,0.52,43,0.86
flow01,1.0,50,source_mean,Sbar_V,126523022.78553356,50,8,10.0,10,-1.9739802649219182,-14.299640483947687,26.743784980711418,5.225095915274851,10.640084216792985,12.097287936486087,26.743784980711418,6610949.295449182,33837045.16485961,4,0.08,10,0.2,25,0.5,44,0.88
flow03,3.0,2,q_tail,Q_T,1321717384937.328,2,233,234.0,235,-0.24292736728704972,-0.5595835174445075,0.07372878287040813,0.31665615015745785,0.5109980439870976,0.5352907807158025,0.5595835174445075,4185299387.10437,7396112633.307861,2,1.0,2,1.0,2,1.0,2,1.0
flow03,3.0,2,q_vessel,Q_V,2290347428561.3306,2,233,234.0,235,0.1317774505147532,-0.6094025091481036,0.87295741017761,0.7411799596628568,0.8466019200746593,0.8597796651261347,0.87295741017761,16975596147.150146,19993757596.438477,2,1.0,2,1.0,2,1.0,2,1.0
flow03,3.0,2,ri_tail,RI_tail,0.11468684369855794,2,233,234.0,235,0.25966984964265705,-0.6363370336361612,1.1556767329214752,0.8960068832788182,1.103742762992944,1.1297097479572096,1.1556767329214752,0.0010276020137542988,0.0013254091683462532,1,0.5,2,1.0,2,1.0,2,1.0
flow03,3.0,2,source_mean,Sbar_V,131772029.85389292,2,233,234.0,235,0.12852898106544375,-1.3845066319203998,1.6415645940512875,1.5130356129858438,1.6158587978381989,1.6287116959447432,1.6415645940512875,1993757.7396437377,2163122.9869441986,0,0.0,2,1.0,2,1.0,2,1.0
flow03,3.0,5,q_tail,Q_T,1321717384937.328,5,92,94.0,95,0.2140659410283963,-1.2349617256369192,0.5536722130262369,0.5536722130262369,0.9648104423599546,1.0998860839984368,1.2349617256369192,7317981895.13501,16322703825.065186,4,0.8,5,1.0,5,1.0,5,1.0
flow03,3.0,5,q_vessel,Q_V,2290347428561.3306,5,92,94.0,95,-1.889464964950458,-3.0798732298089218,4.422129764820964,2.7342763533965253,3.885227150816147,4.153678457818555,4.422129764820964,62624428149.77783,101282135356.22217,0,0.0,1,0.2,5,1.0,5,1.0
flow03,3.0,5,ri_tail,RI_tail,0.11468684369855794,5,92,94.0,95,1.6875526955342464,-3.2736687476495714,2.51083363943201,1.7698674908127905,2.968534704362547,3.121101726006059,3.2736687476495714,0.0020298051628600544,0.003754467359825403,0,0.0,3,0.6,5,1.0,5,1.0
flow03,3.0,5,source_mean,Sbar_V,131772029.85389292,5,92,94.0,95,0.02531163042393959,-3.8432531087502877,1.771024111145249,1.771024111145249,3.3104878777526383,3.576870493251463,3.8432531087502877,2333714.420457959,5064332.633823097,1,0.2,3,0.6,5,1.0,5,1.0
flow03,3.0,10,q_tail,Q_T,1321717384937.328,10,46,46.5,49,0.2240553736060099,-1.6767017190000475,2.243944944812898,0.7950527198878142,1.7334260415813323,1.9886854931971147,2.243944944812898,10508350018.174316,29658610444.014404,5,0.5,9,0.9,10,1.0,10,1.0
flow03,3.0,10,q_vessel,Q_V,2290347428561.3306,10,46,46.5,49,-0.04719806701558782,-3.4428973630089628,4.656348587576988,2.7918721615527913,3.6827319902168316,4.169540288896909,4.656348587576988,63943572260.843994,106646560140.42139,2,0.2,4,0.4,10,1.0,10,1.0
flow03,3.0,10,ri_tail,RI_tail,0.11468684369855794,10,46,46.5,49,0.39807394505242744,-3.653788386517339,3.9019152702790105,2.373623350133866,3.8695830183761912,3.8857491443276007,3.9019152702790105,0.0027222337015605017,0.004474983467275054,4,0.4,4,0.4,10,1.0,10,1.0
flow03,3.0,10,source_mean,Sbar_V,131772029.85389292,10,46,46.5,49,1.0693834921521073,-6.483171151563531,4.8482291081045785,2.645213379664501,5.011723312450473,5.7474472320070005,6.483171151563531,3485651.3643506765,8543006.22531727,1,0.1,5,0.5,9,0.9,10,1.0
flow03,3.0,20,q_tail,Q_T,1321717384937.328,20,22,23.0,25,-1.437799782407243,-13.367746520489026,6.621122472624269,3.851503262188931,7.3745010378877485,8.65972747467766,13.367746520489026,50905988197.77942,176683829735.6582,0,0.0,5,0.25,13,0.65,19,0.95
flow03,3.0,20,q_vessel,Q_V,2290347428561.3306,20,22,23.0,25,-0.8791292623978703,-10.317190968882024,12.227876252568523,5.083378219481489,9.39057944236229,10.41272523306635,12.227876252568523,116427022333.94104,280060849318.36475,1,0.05,2,0.1,9,0.45,18,0.9
flow03,3.0,20,ri_tail,RI_tail,0.11468684369855794,20,22,23.0,25,0.13224606400081113,-8.185986751710647,10.082932603475305,3.748270485303712,8.50935190400105,9.2894227302611,10.082932603475305,0.004298773112879448,0.011563797155178662,5,0.25,6,0.3,12,0.6,19,0.95
flow03,3.0,20,source_mean,Sbar_V,131772029.85389292,20,22,23.0,25,-1.072393039898195,-9.81261278863231,6.975314714376726,5.0421026464893535,8.436814654795093,9.15959220051831,9.81261278863231,6644081.004595876,12930279.053283483,3,0.15,4,0.2,10,0.5,20,1.0
flow03,3.0,25,q_tail,Q_T,1321717384937.328,25,18,19.0,20,0.21498323134101494,-18.932269566641843,12.742315306517815,3.208824703915226,11.605021013750886,13.564353556540496,18.932269566641843,42411593963.81128,250231098225.50415,6,0.24,8,0.32,16,0.64,22,0.88
flow03,3.0,25,q_vessel,Q_V,2290347428561.3306,25,18,19.0,20,-1.839507574282196,-9.474884271580681,10.26392364768079,4.1086889059398635,9.435093723677339,9.930865589780026,10.26392364768079,94103250704.77832,235079511334.15527,1,0.04,3,0.12,13,0.52,23,0.92
flow03,3.0,25,ri_tail,RI_tail,0.11468684369855794,25,18,19.0,20,-0.7738701675069313,-12.431218012323418,15.616790255583128,5.6261624877314285,11.574602401844109,12.299591471576862,15.616790255583128,0.0064524681785314425,0.01791040383115225,4,0.16,5,0.2,11,0.44,19,0.76
