scan_id,diameter_um,flow_mm_s,grid_scope,mode,predictor,tail_variable,tail_depth_um,metric_family,rho,n_pairs
D128_F10_V01,128,10,common_grid,raw,middle_q_raw,tail_q_raw_500um,500,q,0.39209771932154885,484
D128_F10_V01,128,10,common_grid,raw,lower_mean_raw,tail_mean_raw_100um,100,mean,0.34513776838865468,484
D128_F10_V01,128,10,common_grid,raw,lower_mean_raw,tail_mean_raw_500um,500,mean,0.37718771184400129,484
D128_F10_V01,128,10,common_grid,raw,lower_q_raw,tail_q_raw_100um,100,q,0.3920324164649987,484
D128_F10_V01,128,10,common_grid,raw,lower_q_raw,tail_q_raw_500um,500,q,0.42630001106020826,484
D235_F01_V01,235,1,common_grid,raw,upper_mean_raw,tail_mean_raw_100um,100,mean,-0.14821847634137436,448
D235_F01_V01,235,1,common_grid,raw,upper_mean_raw,tail_mean_raw_500um,500,mean,-0.10791612126233432,448
D235_F01_V01,235,1,common_grid,raw,upper_q_raw,tail_q_raw_100um,100,q,-0.11595705381299019,448
D235_F01_V01,235,1,common_grid,raw,upper_q_raw,tail_q_raw_500um,500,q,-0.038973232302741578,448
D235_F01_V01,235,1,common_grid,raw,middle_mean_raw,tail_mean_raw_100um,100,mean,0.34719812537502109,448
D235_F01_V01,235,1,common_grid,raw,middle_mean_raw,tail_mean_raw_500um,500,mean,0.35855659321769695,448
D235_F01_V01,235,1,common_grid,raw,middle_q_raw,tail_q_raw_100um,100,q,0.4156169190296109,448
D235_F01_V01,235,1,common_grid,raw,middle_q_raw,tail_q_raw_500um,500,q,0.37639958937192908,448
D235_F01_V01,235,1,common_grid,raw,lower_mean_raw,tail_mean_raw_100um,100,mean,0.40941465747896144,448
D235_F01_V01,235,1,common_grid,raw,lower_mean_raw,tail_mean_raw_500um,500,mean,0.46368728206069948,448
D235_F01_V01,235,1,common_grid,raw,lower_q_raw,tail_q_raw_100um,100,q,0.61209513737783117,448
D235_F01_V01,235,1,common_grid,raw,lower_q_raw,tail_q_raw_500um,500,q,0.69043076977281992,448
D235_F03_V01,235,3,common_grid,raw,upper_mean_raw,tail_mean_raw_100um,100,mean,0.0604132278612107,448
D235_F03_V01,235,3,common_grid,raw,upper_mean_raw,tail_mean_raw_500um,500,mean,0.080671706807713739,448
D235_F03_V01,235,3,common_grid,raw,upper_q_raw,tail_q_raw_100um,100,q,0.039788002314720898,448
D235_F03_V01,235,3,common_grid,raw,upper_q_raw,tail_q_raw_500um,500,q,0.073957361303589306,448
D235_F03_V01,235,3,common_grid,raw,middle_mean_raw,tail_mean_raw_100um,100,mean,0.31669783389955736,448
D235_F03_V01,235,3,common_grid,raw,middle_mean_raw,tail_mean_raw_500um,500,mean,0.2927804303587177,448
D235_F03_V01,235,3,common_grid,raw,middle_q_raw,tail_q_raw_100um,100,q,0.35340999600689293,448
D235_F03_V01,235,3,common_grid,raw,middle_q_raw,tail_q_raw_500um,500,q,0.33783754566982771,448
D235_F03_V01,235,3,common_grid,raw,lower_mean_raw,tail_mean_raw_100um,100,mean,0.31422162705233958,448
D235_F03_V01,235,3,common_grid,raw,lower_mean_raw,tail_mean_raw_500um,500,mean,0.35119256705537177,448
D235_F03_V01,235,3,common_grid,raw,lower_q_raw,tail_q_raw_100um,100,q,0.51807001069811043,448
D235_F03_V01,235,3,common_grid,raw,lower_q_raw,tail_q_raw_500um,500,q,0.61128103466315897,448
D235_F05_V01,235,5,common_grid,raw,upper_mean_raw,tail_mean_raw_100um,100,mean,0.14213222502971484,424
D235_F05_V01,235,5,common_grid,raw,upper_mean_raw,tail_mean_raw_500um,500,mean,0.12279736463031622,424
D235_F05_V01,235,5,common_grid,raw,upper_q_raw,tail_q_raw_100um,100,q,0.1429242528002771,424
D235_F05_V01,235,5,common_grid,raw,upper_q_raw,tail_q_raw_500um,500,q,0.15526546547964831,424
D235_F05_V01,235,5,common_grid,raw,middle_mean_raw,tail_mean_raw_100um,100,mean,0.32819688132177804,424
D235_F05_V01,235,5,common_grid,raw,middle_mean_raw,tail_mean_raw_500um,500,mean,0.27625868814004934,424
D235_F05_V01,235,5,common_grid,raw,middle_q_raw,tail_q_raw_100um,100,q,0.37806503412284231,424
D235_F05_V01,235,5,common_grid,raw,middle_q_raw,tail_q_raw_500um,500,q,0.34955896128021668,424
D235_F05_V01,235,5,common_grid,raw,lower_mean_raw,tail_mean_raw_100um,100,mean,0.3431092324525154,424
D235_F05_V01,235,5,common_grid,raw,lower_mean_raw,tail_mean_raw_500um,500,mean,0.34143780354373787,424
D235_F05_V01,235,5,common_grid,raw,lower_q_raw,tail_q_raw_100um,100,q,0.52636282774852217,424
D235_F05_V01,235,5,common_grid,raw,lower_q_raw,tail_q_raw_500um,500,q,0.56667249155784361,424
D235_F07_V01,235,7,common_grid,raw,upper_mean_raw,tail_mean_raw_100um,100,mean,0.13143592777346294,444
D235_F07_V01,235,7,common_grid,raw,upper_mean_raw,tail_mean_raw_500um,500,mean,0.16642484674036653,444
D235_F07_V01,235,7,common_grid,raw,upper_q_raw,tail_q_raw_100um,100,q,0.16895514735066308,444
D235_F07_V01,235,7,common_grid,raw,upper_q_raw,tail_q_raw_500um,500,q,0.1895747118005976,444
D235_F07_V01,235,7,common_grid,raw,middle_mean_raw,tail_mean_raw_100um,100,mean,0.34650256820850572,444
D235_F07_V01,235,7,common_grid,raw,middle_mean_raw,tail_mean_raw_500um,500,mean,0.36116325826930229,444
D235_F07_V01,235,7,common_grid,raw,middle_q_raw,tail_q_raw_100um,100,q,0.41501618797380579,444
D235_F07_V01,235,7,common_grid,raw,middle_q_raw,tail_q_raw_500um,500,q,0.38286453445608337,444
D235_F07_V01,235,7,common_grid,raw,lower_mean_raw,tail_mean_raw_100um,100,mean,0.30631663443695806,444
D235_F07_V01,235,7,common_grid,raw,lower_mean_raw,tail_mean_raw_500um,500,mean,0.35285368306394505,444
D235_F07_V01,235,7,common_grid,raw,lower_q_raw,tail_q_raw_100um,100,q,0.52633899529681605,444
D235_F07_V01,235,7,common_grid,raw,lower_q_raw,tail_q_raw_500um,500,q,0.58792595827115313,444
D235_F10_V01,235,10,common_grid,raw,upper_mean_raw,tail_mean_raw_100um,100,mean,0.11571388151601297,461
D235_F10_V01,235,10,common_grid,raw,upper_mean_raw,tail_mean_raw_500um,500,mean,0.11034196398715873,461
D235_F10_V01,235,10,common_grid,raw,upper_q_raw,tail_q_raw_100um,100,q,0.11101636268098589,461
D235_F10_V01,235,10,common_grid,raw,upper_q_raw,tail_q_raw_500um,500,q,0.13049333011607839,461
D235_F10_V01,235,10,common_grid,raw,middle_mean_raw,tail_mean_raw_100um,100,mean,0.43437228620667268,461
D235_F10_V01,235,10,common_grid,raw,middle_mean_raw,tail_mean_raw_500um,500,mean,0.41072815706409965,461
D235_F10_V01,235,10,common_grid,raw,middle_q_raw,tail_q_raw_100um,100,q,0.43669446652564631,461
D235_F10_V01,235,10,common_grid,raw,middle_q_raw,tail_q_raw_500um,500,q,0.36650298678026677,461
D235_F10_V01,235,10,common_grid,raw,lower_mean_raw,tail_mean_raw_100um,100,mean,0.38896391734267804,461
D235_F10_V01,235,10,common_grid,raw,lower_mean_raw,tail_mean_raw_500um,500,mean,0.38724154276356476,461
D235_F10_V01,235,10,common_grid,raw,lower_q_raw,tail_q_raw_100um,100,q,0.55336090863771703,461
D235_F10_V01,235,10,common_grid,raw,lower_q_raw,tail_q_raw_500um,500,q,0.62646335085267457,461
D285_F01_V01,285,1,common_grid,raw,upper_mean_raw,tail_mean_raw_100um,100,mean,0.28406545218148549,453
D285_F01_V01,285,1,common_grid,raw,upper_mean_raw,tail_mean_raw_500um,500,mean,0.46031305080601792,453
D285_F01_V01,285,1,common_grid,raw,upper_q_raw,tail_q_raw_100um,100,q,0.21401590013272917,453
D285_F01_V01,285,1,common_grid,raw,upper_q_raw,tail_q_raw_500um,500,q,0.29833919439775014,453
D285_F01_V01,285,1,common_grid,raw,middle_mean_raw,tail_mean_raw_100um,100,mean,0.5297651796232723,453
D285_F01_V01,285,1,common_grid,raw,middle_mean_raw,tail_mean_raw_500um,500,mean,0.60925783975993608,453
D285_F01_V01,285,1,common_grid,raw,middle_q_raw,tail_q_raw_100um,100,q,0.47001394934191792,453
