grid_scope,diameter_um,mode,predictor,tail_depth_um,metric_family,analysis,metric,n_volumes,n_finite,volume_values_json,median,min,max,positive_count,negative_count,zero_count,peak_within_5_count,controls
d500_extension,500,detrended_101,lower_mean_raw,100,mean,zero_lag,rho,3,3,"[{""scan_id"": ""D500_F02_V01"", ""flow_mm_s"": 2.0, ""value"": 0.17165086864421736}, {""scan_id"": ""D500_F09_V01"", ""flow_mm_s"": 9.0, ""value"": 0.08093185604301897}, {""scan_id"": ""D500_F12_V01"", ""flow_mm_s"": 12.0, ""value"": 0.042568486706820445}]",0.080931856043018974,0.042568486706820445,0.17165086864421736,3,0,0,,
d500_extension,500,detrended_101,lower_mean_raw,500,mean,zero_lag,rho,3,3,"[{""scan_id"": ""D500_F02_V01"", ""flow_mm_s"": 2.0, ""value"": 0.22741001199773264}, {""scan_id"": ""D500_F09_V01"", ""flow_mm_s"": 9.0, ""value"": 0.12467017363412408}, {""scan_id"": ""D500_F12_V01"", ""flow_mm_s"": 12.0, ""value"": 0.12202693989687663}]",0.12467017363412408,0.12202693989687663,0.22741001199773264,3,0,0,,
d500_extension,500,detrended_101,lower_q_raw,100,q,zero_lag,rho,3,3,"[{""scan_id"": ""D500_F02_V01"", ""flow_mm_s"": 2.0, ""value"": 0.6034565661381657}, {""scan_id"": ""D500_F09_V01"", ""flow_mm_s"": 9.0, ""value"": 0.5511151473208898}, {""scan_id"": ""D500_F12_V01"", ""flow_mm_s"": 12.0, ""value"": 0.5143121829884276}]",0.55111514732088984,0.51431218298842762,0.60345656613816567,3,0,0,,
d500_extension,500,detrended_101,lower_q_raw,500,q,zero_lag,rho,3,3,"[{""scan_id"": ""D500_F02_V01"", ""flow_mm_s"": 2.0, ""value"": 0.7183716939850741}, {""scan_id"": ""D500_F09_V01"", ""flow_mm_s"": 9.0, ""value"": 0.6951706865580052}, {""scan_id"": ""D500_F12_V01"", ""flow_mm_s"": 12.0, ""value"": 0.659325219610211}]",0.69517068655800518,0.65932521961021096,0.71837169398507406,3,0,0,,
d500_extension,500,detrended_101,middle_mean_raw,100,mean,zero_lag,rho,3,3,"[{""scan_id"": ""D500_F02_V01"", ""flow_mm_s"": 2.0, ""value"": 0.08578986605392055}, {""scan_id"": ""D500_F09_V01"", ""flow_mm_s"": 9.0, ""value"": 0.09552400685045825}, {""scan_id"": ""D500_F12_V01"", ""flow_mm_s"": 12.0, ""value"": -0.03716062339814351}]",0.085789866053920555,-0.037160623398143508,0.095524006850458254,2,1,0,,
d500_extension,500,detrended_101,middle_mean_raw,500,mean,zero_lag,rho,3,3,"[{""scan_id"": ""D500_F02_V01"", ""flow_mm_s"": 2.0, ""value"": 0.09202194524385589}, {""scan_id"": ""D500_F09_V01"", ""flow_mm_s"": 9.0, ""value"": -0.0043445303727422105}, {""scan_id"": ""D500_F12_V01"", ""flow_mm_s"": 12.0, ""value"": -0.020281019895027154}]",-0.0043445303727422105,-0.020281019895027154,0.092021945243855888,1,2,0,,
d500_extension,500,detrended_101,middle_q_raw,100,q,zero_lag,rho,3,3,"[{""scan_id"": ""D500_F02_V01"", ""flow_mm_s"": 2.0, ""value"": 0.36261714290392244}, {""scan_id"": ""D500_F09_V01"", ""flow_mm_s"": 9.0, ""value"": 0.27930252650453297}, {""scan_id"": ""D500_F12_V01"", ""flow_mm_s"": 12.0, ""value"": 0.22379784603731634}]",0.27930252650453297,0.22379784603731634,0.36261714290392244,3,0,0,,
d500_extension,500,detrended_101,middle_q_raw,500,q,zero_lag,rho,3,3,"[{""scan_id"": ""D500_F02_V01"", ""flow_mm_s"": 2.0, ""value"": 0.4486088747804025}, {""scan_id"": ""D500_F09_V01"", ""flow_mm_s"": 9.0, ""value"": 0.3022648141265537}, {""scan_id"": ""D500_F12_V01"", ""flow_mm_s"": 12.0, ""value"": 0.30222223182229285}]",0.3022648141265537,0.30222223182229285,0.44860887478040251,3,0,0,,
d500_extension,500,detrended_101,source_area,100,area_vs_mean,zero_lag,rho,3,3,"[{""scan_id"": ""D500_F02_V01"", ""flow_mm_s"": 2.0, ""value"": 0.04232862573245771}, {""scan_id"": ""D500_F09_V01"", ""flow_mm_s"": 9.0, ""value"": 0.012301266141931695}, {""scan_id"": ""D500_F12_V01"", ""flow_mm_s"": 12.0, ""value"": -0.0013760078406362829}]",0.012301266141931695,-0.0013760078406362829,0.042328625732457707,2,1,0,,
d500_extension,500,detrended_101,source_area,100,area_vs_q,zero_lag,rho,3,3,"[{""scan_id"": ""D500_F02_V01"", ""flow_mm_s"": 2.0, ""value"": 0.7141031044909854}, {""scan_id"": ""D500_F09_V01"", ""flow_mm_s"": 9.0, ""value"": 0.6805279547194167}, {""scan_id"": ""D500_F12_V01"", ""flow_mm_s"": 12.0, ""value"": 0.6668487968224417}]",0.68052795471941674,0.66684879682244169,0.71410310449098535,3,0,0,,
d500_extension,500,detrended_101,source_area,500,area_vs_mean,zero_lag,rho,3,3,"[{""scan_id"": ""D500_F02_V01"", ""flow_mm_s"": 2.0, ""value"": 0.27307991106289314}, {""scan_id"": ""D500_F09_V01"", ""flow_mm_s"": 9.0, ""value"": 0.21142995185109745}, {""scan_id"": ""D500_F12_V01"", ""flow_mm_s"": 12.0, ""value"": 0.17424479845660323}]",0.21142995185109745,0.17424479845660323,0.27307991106289314,3,0,0,,
d500_extension,500,detrended_101,source_area,500,area_vs_q,zero_lag,rho,3,3,"[{""scan_id"": ""D500_F02_V01"", ""flow_mm_s"": 2.0, ""value"": 0.9100708803517694}, {""scan_id"": ""D500_F09_V01"", ""flow_mm_s"": 9.0, ""value"": 0.8949087897818296}, {""scan_id"": ""D500_F12_V01"", ""flow_mm_s"": 12.0, ""value"": 0.891747504864225}]",0.89490878978182964,0.89174750486422505,0.91007088035176942,3,0,0,,
d500_extension,500,detrended_101,source_mean_raw,100,mean,zero_lag,rho,3,3,"[{""scan_id"": ""D500_F02_V01"", ""flow_mm_s"": 2.0, ""value"": 0.1337479228981335}, {""scan_id"": ""D500_F09_V01"", ""flow_mm_s"": 9.0, ""value"": 0.09648837604806228}, {""scan_id"": ""D500_F12_V01"", ""flow_mm_s"": 12.0, ""value"": 0.08224433125239583}]",0.096488376048062277,0.08224433125239583,0.1337479228981335,3,0,0,,
d500_extension,500,detrended_101,source_mean_raw,500,mean,zero_lag,rho,3,3,"[{""scan_id"": ""D500_F02_V01"", ""flow_mm_s"": 2.0, ""value"": 0.05768009685714776}, {""scan_id"": ""D500_F09_V01"", ""flow_mm_s"": 9.0, ""value"": 0.0510032719946538}, {""scan_id"": ""D500_F12_V01"", ""flow_mm_s"": 12.0, ""value"": 0.035547051822972985}]",0.0510032719946538,0.035547051822972985,0.057680096857147763,3,0,0,,
d500_extension,500,detrended_101,source_q_raw,100,q,zero_lag,rho,3,3,"[{""scan_id"": ""D500_F02_V01"", ""flow_mm_s"": 2.0, ""value"": 0.42184684745585704}, {""scan_id"": ""D500_F09_V01"", ""flow_mm_s"": 9.0, ""value"": 0.410429182116371}, {""scan_id"": ""D500_F12_V01"", ""flow_mm_s"": 12.0, ""value"": 0.352107394673598}]",0.41042918211637103,0.35210739467359797,0.42184684745585704,3,0,0,,
d500_extension,500,detrended_101,source_q_raw,500,q,zero_lag,rho,3,3,"[{""scan_id"": ""D500_F02_V01"", ""flow_mm_s"": 2.0, ""value"": 0.48303265019984937}, {""scan_id"": ""D500_F09_V01"", ""flow_mm_s"": 9.0, ""value"": 0.4874857380267916}, {""scan_id"": ""D500_F12_V01"", ""flow_mm_s"": 12.0, ""value"": 0.39097004975883737}]",0.48303265019984937,0.39097004975883737,0.48748573802679163,3,0,0,,
d500_extension,500,detrended_101,upper_mean_raw,100,mean,zero_lag,rho,3,3,"[{""scan_id"": ""D500_F02_V01"", ""flow_mm_s"": 2.0, ""value"": 0.12802437123043733}, {""scan_id"": ""D500_F09_V01"", ""flow_mm_s"": 9.0, ""value"": 0.05548604587974888}, {""scan_id"": ""D500_F12_V01"", ""flow_mm_s"": 12.0, ""value"": 0.11339254938396778}]",0.11339254938396778,0.055486045879748883,0.12802437123043733,3,0,0,,
d500_extension,500,detrended_101,upper_mean_raw,500,mean,zero_lag,rho,3,3,"[{""scan_id"": ""D500_F02_V01"", ""flow_mm_s"": 2.0, ""value"": 0.019722349632757215}, {""scan_id"": ""D500_F09_V01"", ""flow_mm_s"": 9.0, ""value"": 0.03922665257984436}, {""scan_id"": ""D500_F12_V01"", ""flow_mm_s"": 12.0, ""value"": 0.04205284831435712}]",0.039226652579844361,0.019722349632757215,0.042052848314357121,3,0,0,,
d500_extension,500,detrended_101,upper_q_raw,100,q,zero_lag,rho,3,3,"[{""scan_id"": ""D500_F02_V01"", ""flow_mm_s"": 2.0, ""value"": 0.268934858827863}, {""scan_id"": ""D500_F09_V01"", ""flow_mm_s"": 9.0, ""value"": 0.21311269825064283}, {""scan_id"": ""D500_F12_V01"", ""flow_mm_s"": 12.0, ""value"": 0.2010543976094083}]",0.21311269825064283,0.2010543976094083,0.268934858827863,3,0,0,,
d500_extension,500,detrended_101,upper_q_raw,500,q,zero_lag,rho,3,3,"[{""scan_id"": ""D500_F02_V01"", ""flow_mm_s"": 2.0, ""value"": 0.26948945575212213}, {""scan_id"": ""D500_F09_V01"", ""flow_mm_s"": 9.0, ""value"": 0.2606201682014575}, {""scan_id"": ""D500_F12_V01"", ""flow_mm_s"": 12.0, ""value"": 0.16597035071159202}]",0.2606201682014575,0.16597035071159202,0.26948945575212213,3,0,0,,
d500_extension,500,detrended_31,lower_mean_raw,100,mean,zero_lag,rho,3,3,"[{""scan_id"": ""D500_F02_V01"", ""flow_mm_s"": 2.0, ""value"": 0.14805247079993453}, {""scan_id"": ""D500_F09_V01"", ""flow_mm_s"": 9.0, ""value"": 0.019090169096327016}, {""scan_id"": ""D500_F12_V01"", ""flow_mm_s"": 12.0, ""value"": -0.011519678613322055}]",0.019090169096327016,-0.011519678613322055,0.14805247079993453,2,1,0,,
d500_extension,500,detrended_31,lower_mean_raw,500,mean,zero_lag,rho,3,3,"[{""scan_id"": ""D500_F02_V01"", ""flow_mm_s"": 2.0, ""value"": 0.2070591965797747}, {""scan_id"": ""D500_F09_V01"", ""flow_mm_s"": 9.0, ""value"": 0.0783762149395277}, {""scan_id"": ""D500_F12_V01"", ""flow_mm_s"": 12.0, ""value"": 0.08707444566249727}]",0.087074445662497266,0.078376214939527705,0.2070591965797747,3,0,0,,
d500_extension,500,detrended_31,lower_q_raw,100,q,zero_lag,rho,3,3,"[{""scan_id"": ""D500_F02_V01"", ""flow_mm_s"": 2.0, ""value"": 0.602139211567681}, {""scan_id"": ""D500_F09_V01"", ""flow_mm_s"": 9.0, ""value"": 0.5248238092964596}, {""scan_id"": ""D500_F12_V01"", ""flow_mm_s"": 12.0, ""value"": 0.49930643508984807}]",0.52482380929645955,0.49930643508984807,0.60213921156768102,3,0,0,,
d500_extension,500,detrended_31,lower_q_raw,500,q,zero_lag,rho,3,3,"[{""scan_id"": ""D500_F02_V01"", ""flow_mm_s"": 2.0, ""value"": 0.7284956739066364}, {""scan_id"": ""D500_F09_V01"", ""flow_mm_s"": 9.0, ""value"": 0.6915528141905003}, {""scan_id"": ""D500_F12_V01"", ""flow_mm_s"": 12.0, ""value"": 0.6661743617993631}]",0.6915528141905003,0.66617436179936307,0.72849567390663639,3,0,0,,
d500_extension,500,detrended_31,middle_mean_raw,100,mean,zero_lag,rho,3,3,"[{""scan_id"": ""D500_F02_V01"", ""flow_mm_s"": 2.0, ""value"": 0.06932495121605953}, {""scan_id"": ""D500_F09_V01"", ""flow_mm_s"": 9.0, ""value"": 0.059542733091892716}, {""scan_id"": ""D500_F12_V01"", ""flow_mm_s"": 12.0, ""value"": -0.05779681372356331}]",0.059542733091892716,-0.057796813723563309,0.069324951216059527,2,1,0,,
d500_extension,500,detrended_31,middle_mean_raw,500,mean,zero_lag,rho,3,3,"[{""scan_id"": ""D500_F02_V01"", ""flow_mm_s"": 2.0, ""value"": 0.07939765672088281}, {""scan_id"": ""D500_F09_V01"", ""flow_mm_s"": 9.0, ""value"": -0.02556147763660009}, {""scan_id"": ""D500_F12_V01"", ""flow_mm_s"": 12.0, ""value"": -0.01966433976098967}]",-0.01966433976098967,-0.025561477636600091,0.079397656720882809,1,2,0,,
d500_extension,500,detrended_31,middle_q_raw,100,q,zero_lag,rho,3,3,"[{""scan_id"": ""D500_F02_V01"", ""flow_mm_s"": 2.0, ""value"": 0.3269502618721461}, {""scan_id"": ""D500_F09_V01"", ""flow_mm_s"": 9.0, ""value"": 0.25429152486079887}, {""scan_id"": ""D500_F12_V01"", ""flow_mm_s"": 12.0, ""value"": 0.21156859534319086}]",0.25429152486079887,0.21156859534319086,0.3269502618721461,3,0,0,,
d500_extension,500,detrended_31,middle_q_raw,500,q,zero_lag,rho,3,3,"[{""scan_id"": ""D500_F02_V01"", ""flow_mm_s"": 2.0, ""value"": 0.40942487424586355}, {""scan_id"": ""D500_F09_V01"", ""flow_mm_s"": 9.0, ""value"": 0.27820990245996896}, {""scan_id"": ""D500_F12_V01"", ""flow_mm_s"": 12.0, ""value"": 0.30518551477133293}]",0.30518551477133293,0.27820990245996896,0.40942487424586355,3,0,0,,
d500_extension,500,detrended_31,source_area,100,area_vs_mean,zero_lag,rho,3,3,"[{""scan_id"": ""D500_F02_V01"", ""flow_mm_s"": 2.0, ""value"": 0.038833746706629514}, {""scan_id"": ""D500_F09_V01"", ""flow_mm_s"": 9.0, ""value"": 0.010661781007703954}, {""scan_id"": ""D500_F12_V01"", ""flow_mm_s"": 12.0, ""value"": -0.008097955430655945}]",0.010661781007703954,-0.0080979554306559454,0.038833746706629514,2,1,0,,
d500_extension,500,detrended_31,source_area,100,area_vs_q,zero_lag,rho,3,3,"[{""scan_id"": ""D500_F02_V01"", ""flow_mm_s"": 2.0, ""value"": 0.7168615425223059}, {""scan_id"": ""D500_F09_V01"", ""flow_mm_s"": 9.0, ""value"": 0.6890010405796752}, {""scan_id"": ""D500_F12_V01"", ""flow_mm_s"": 12.0, ""value"": 0.6646116312314752}]",0.68900104057967515,0.66461163123147515,0.71686154252230594,3,0,0,,
d500_extension,500,detrended_31,source_area,500,area_vs_mean,zero_lag,rho,3,3,"[{""scan_id"": ""D500_F02_V01"", ""flow_mm_s"": 2.0, ""value"": 0.2546563164154775}, {""scan_id"": ""D500_F09_V01"", ""flow_mm_s"": 9.0, ""value"": 0.20753896102956743}, {""scan_id"": ""D500_F12_V01"", ""flow_mm_s"": 12.0, ""value"": 0.1837948286875095}]",0.20753896102956743,0.18379482868750949,0.25465631641547748,3,0,0,,
d500_extension,500,detrended_31,source_area,500,area_vs_q,zero_lag,rho,3,3,"[{""scan_id"": ""D500_F02_V01"", ""flow_mm_s"": 2.0, ""value"": 0.910174889744232}, {""scan_id"": ""D500_F09_V01"", ""flow_mm_s"": 9.0, ""value"": 0.9027632596274611}, {""scan_id"": ""D500_F12_V01"", ""flow_mm_s"": 12.0, ""value"": 0.8841451571772936}]",0.90276325962746107,0.88414515717729358,0.910174889744232,3,0,0,,
d500_extension,500,detrended_31,source_mean_raw,100,mean,zero_lag,rho,3,3,"[{""scan_id"": ""D500_F02_V01"", ""flow_mm_s"": 2.0, ""value"": 0.12414375431298046}, {""scan_id"": ""D500_F09_V01"", ""flow_mm_s"": 9.0, ""value"": 0.06651391288973695}, {""scan_id"": ""D500_F12_V01"", ""flow_mm_s"": 12.0, ""value"": 0.05454118448132954}]",0.066513912889736945,0.054541184481329538,0.12414375431298046,3,0,0,,
d500_extension,500,detrended_31,source_mean_raw,500,mean,zero_lag,rho,3,3,"[{""scan_id"": ""D500_F02_V01"", ""flow_mm_s"": 2.0, ""value"": 0.048740377256985684}, {""scan_id"": ""D500_F09_V01"", ""flow_mm_s"": 9.0, ""value"": -0.014662848132476142}, {""scan_id"": ""D500_F12_V01"", ""flow_mm_s"": 12.0, ""value"": 0.009129095957915754}]",0.0091290959579157539,-0.014662848132476142,0.048740377256985684,2,1,0,,
d500_extension,500,detrended_31,source_q_raw,100,q,zero_lag,rho,3,3,"[{""scan_id"": ""D500_F02_V01"", ""flow_mm_s"": 2.0, ""value"": 0.41690632247129084}, {""scan_id"": ""D500_F09_V01"", ""flow_mm_s"": 9.0, ""value"": 0.3556677016954937}, {""scan_id"": ""D500_F12_V01"", ""flow_mm_s"": 12.0, ""value"": 0.31865952902774214}]",0.35566770169549372,0.31865952902774214,0.41690632247129084,3,0,0,,
d500_extension,500,detrended_31,source_q_raw,500,q,zero_lag,rho,3,3,"[{""scan_id"": ""D500_F02_V01"", ""flow_mm_s"": 2.0, ""value"": 0.4537063473429917}, {""scan_id"": ""D500_F09_V01"", ""flow_mm_s"": 9.0, ""value"": 0.43921545366853615}, {""scan_id"": ""D500_F12_V01"", ""flow_mm_s"": 12.0, ""value"": 0.38377126405458967}]",0.43921545366853615,0.38377126405458967,0.4537063473429917,3,0,0,,
d500_extension,500,detrended_31,upper_mean_raw,100,mean,zero_lag,rho,3,3,"[{""scan_id"": ""D500_F02_V01"", ""flow_mm_s"": 2.0, ""value"": 0.13269877393187546}, {""scan_id"": ""D500_F09_V01"", ""flow_mm_s"": 9.0, ""value"": 0.047827331842769764}, {""scan_id"": ""D500_F12_V01"", ""flow_mm_s"": 12.0, ""value"": 0.07642722192200792}]",0.076427221922007918,0.047827331842769764,0.13269877393187546,3,0,0,,
d500_extension,500,detrended_31,upper_mean_raw,500,mean,zero_lag,rho,3,3,"[{""scan_id"": ""D500_F02_V01"", ""flow_mm_s"": 2.0, ""value"": 0.020148674846450727}, {""scan_id"": ""D500_F09_V01"", ""flow_mm_s"": 9.0, ""value"": -0.006450111861810048}, {""scan_id"": ""D500_F12_V01"", ""flow_mm_s"": 12.0, ""value"": -0.002563820277289695}]",-0.0025638202772896952,-0.0064501118618100484,0.020148674846450727,1,2,0,,
d500_extension,500,detrended_31,upper_q_raw,100,q,zero_lag,rho,3,3,"[{""scan_id"": ""D500_F02_V01"", ""flow_mm_s"": 2.0, ""value"": 0.2867429729542802}, {""scan_id"": ""D500_F09_V01"", ""flow_mm_s"": 9.0, ""value"": 0.15325609728453443}, {""scan_id"": ""D500_F12_V01"", ""flow_mm_s"": 12.0, ""value"": 0.15294169940361577}]",0.15325609728453443,0.15294169940361577,0.2867429729542802,3,0,0,,
d500_extension,500,detrended_31,upper_q_raw,500,q,zero_lag,rho,3,3,"[{""scan_id"": ""D500_F02_V01"", ""flow_mm_s"": 2.0, ""value"": 0.2577304252445412}, {""scan_id"": ""D500_F09_V01"", ""flow_mm_s"": 9.0, ""value"": 0.20755638214076677}, {""scan_id"": ""D500_F12_V01"", ""flow_mm_s"": 12.0, ""value"": 0.1374902673105426}]",0.20755638214076677,0.13749026731054259,0.25773042524454121,3,0,0,,
d500_extension,500,detrended_51,lower_mean_raw,100,mean,zero_lag,rho,3,3,"[{""scan_id"": ""D500_F02_V01"", ""flow_mm_s"": 2.0, ""value"": 0.15769239657388084}, {""scan_id"": ""D500_F09_V01"", ""flow_mm_s"": 9.0, ""value"": 0.03070487669545958}, {""scan_id"": ""D500_F12_V01"", ""flow_mm_s"": 12.0, ""value"": -0.04183174694117343}]",0.030704876695459581,-0.041831746941173427,0.15769239657388084,2,1,0,,
d500_extension,500,detrended_51,lower_mean_raw,500,mean,zero_lag,rho,3,3,"[{""scan_id"": ""D500_F02_V01"", ""flow_mm_s"": 2.0, ""value"": 0.22917491845706747}, {""scan_id"": ""D500_F09_V01"", ""flow_mm_s"": 9.0, ""value"": 0.07672586047493182}, {""scan_id"": ""D500_F12_V01"", ""flow_mm_s"": 12.0, ""value"": 0.07464084860951774}]",0.076725860474931823,0.074640848609517738,0.22917491845706747,3,0,0,,
d500_extension,500,detrended_51,lower_q_raw,100,q,zero_lag,rho,3,3,"[{""scan_id"": ""D500_F02_V01"", ""flow_mm_s"": 2.0, ""value"": 0.6025008970852234}, {""scan_id"": ""D500_F09_V01"", ""flow_mm_s"": 9.0, ""value"": 0.5355364559701606}, {""scan_id"": ""D500_F12_V01"", ""flow_mm_s"": 12.0, ""value"": 0.49084565809784453}]",0.53553645597016064,0.49084565809784453,0.60250089708522336,3,0,0,,
d500_extension,500,detrended_51,lower_q_raw,500,q,zero_lag,rho,3,3,"[{""scan_id"": ""D500_F02_V01"", ""flow_mm_s"": 2.0, ""value"": 0.7167278495638033}, {""scan_id"": ""D500_F09_V01"", ""flow_mm_s"": 9.0, ""value"": 0.6928096019686258}, {""scan_id"": ""D500_F12_V01"", ""flow_mm_s"": 12.0, ""value"": 0.6587089447797492}]",0.69280960196862584,0.65870894477974917,0.71672784956380331,3,0,0,,
d500_extension,500,detrended_51,middle_mean_raw,100,mean,zero_lag,rho,3,3,"[{""scan_id"": ""D500_F02_V01"", ""flow_mm_s"": 2.0, ""value"": 0.06289388767080305}, {""scan_id"": ""D500_F09_V01"", ""flow_mm_s"": 9.0, ""value"": 0.07796220495453667}, {""scan_id"": ""D500_F12_V01"", ""flow_mm_s"": 12.0, ""value"": -0.043216085467365446}]",0.062893887670803048,-0.043216085467365446,0.077962204954536665,2,1,0,,
d500_extension,500,detrended_51,middle_mean_raw,500,mean,zero_lag,rho,3,3,"[{""scan_id"": ""D500_F02_V01"", ""flow_mm_s"": 2.0, ""value"": 0.049033435160674675}, {""scan_id"": ""D500_F09_V01"", ""flow_mm_s"": 9.0, ""value"": -0.017803703150416385}, {""scan_id"": ""D500_F12_V01"", ""flow_mm_s"": 12.0, ""value"": -0.026591315080476612}]",-0.017803703150416385,-0.026591315080476612,0.049033435160674675,1,2,0,,
d500_extension,500,detrended_51,middle_q_raw,100,q,zero_lag,rho,3,3,"[{""scan_id"": ""D500_F02_V01"", ""flow_mm_s"": 2.0, ""value"": 0.35152761786143827}, {""scan_id"": ""D500_F09_V01"", ""flow_mm_s"": 9.0, ""value"": 0.2820299229821499}, {""scan_id"": ""D500_F12_V01"", ""flow_mm_s"": 12.0, ""value"": 0.22694361164244442}]",0.28202992298214991,0.22694361164244442,0.35152761786143827,3,0,0,,
d500_extension,500,detrended_51,middle_q_raw,500,q,zero_lag,rho,3,3,"[{""scan_id"": ""D500_F02_V01"", ""flow_mm_s"": 2.0, ""value"": 0.43444642228671654}, {""scan_id"": ""D500_F09_V01"", ""flow_mm_s"": 9.0, ""value"": 0.30518415713965297}, {""scan_id"": ""D500_F12_V01"", ""flow_mm_s"": 12.0, ""value"": 0.31538262150366075}]",0.31538262150366075,0.30518415713965297,0.43444642228671654,3,0,0,,
d500_extension,500,detrended_51,source_area,100,area_vs_mean,zero_lag,rho,3,3,"[{""scan_id"": ""D500_F02_V01"", ""flow_mm_s"": 2.0, ""value"": 0.04353794078125616}, {""scan_id"": ""D500_F09_V01"", ""flow_mm_s"": 9.0, ""value"": 0.010135251622242596}, {""scan_id"": ""D500_F12_V01"", ""flow_mm_s"": 12.0, ""value"": -0.022755103698899118}]",0.010135251622242596,-0.022755103698899118,0.043537940781256161,2,1,0,,
d500_extension,500,detrended_51,source_area,100,area_vs_q,zero_lag,rho,3,3,"[{""scan_id"": ""D500_F02_V01"", ""flow_mm_s"": 2.0, ""value"": 0.7118214038620588}, {""scan_id"": ""D500_F09_V01"", ""flow_mm_s"": 9.0, ""value"": 0.6909835593264079}, {""scan_id"": ""D500_F12_V01"", ""flow_mm_s"": 12.0, ""value"": 0.6697003435679555}]",0.69098355932640787,0.66970034356795549,0.71182140386205883,3,0,0,,
d500_extension,500,detrended_51,source_area,500,area_vs_mean,zero_lag,rho,3,3,"[{""scan_id"": ""D500_F02_V01"", ""flow_mm_s"": 2.0, ""value"": 0.2698115801538227}, {""scan_id"": ""D500_F09_V01"", ""flow_mm_s"": 9.0, ""value"": 0.20470427187229032}, {""scan_id"": ""D500_F12_V01"", ""flow_mm_s"": 12.0, ""value"": 0.17451893073321417}]",0.20470427187229032,0.17451893073321417,0.26981158015382273,3,0,0,,
d500_extension,500,detrended_51,source_area,500,area_vs_q,zero_lag,rho,3,3,"[{""scan_id"": ""D500_F02_V01"", ""flow_mm_s"": 2.0, ""value"": 0.9079512101738035}, {""scan_id"": ""D500_F09_V01"", ""flow_mm_s"": 9.0, ""value"": 0.8983720317707562}, {""scan_id"": ""D500_F12_V01"", ""flow_mm_s"": 12.0, ""value"": 0.8957835186757919}]",0.8983720317707562,0.89578351867579187,0.90795121017380354,3,0,0,,
d500_extension,500,detrended_51,source_mean_raw,100,mean,zero_lag,rho,3,3,"[{""scan_id"": ""D500_F02_V01"", ""flow_mm_s"": 2.0, ""value"": 0.12003308222297049}, {""scan_id"": ""D500_F09_V01"", ""flow_mm_s"": 9.0, ""value"": 0.059029236946986176}, {""scan_id"": ""D500_F12_V01"", ""flow_mm_s"": 12.0, ""value"": 0.060500678136201275}]",0.060500678136201275,0.059029236946986176,0.12003308222297049,3,0,0,,
d500_extension,500,detrended_51,source_mean_raw,500,mean,zero_lag,rho,3,3,"[{""scan_id"": ""D500_F02_V01"", ""flow_mm_s"": 2.0, ""value"": 0.039854263291130405}, {""scan_id"": ""D500_F09_V01"", ""flow_mm_s"": 9.0, ""value"": -0.01753362411646471}, {""scan_id"": ""D500_F12_V01"", ""flow_mm_s"": 12.0, ""value"": 0.02074248135666784}]",0.020742481356667841,-0.017533624116464711,0.039854263291130405,2,1,0,,
d500_extension,500,detrended_51,source_q_raw,100,q,zero_lag,rho,3,3,"[{""scan_id"": ""D500_F02_V01"", ""flow_mm_s"": 2.0, ""value"": 0.4253964834634444}, {""scan_id"": ""D500_F09_V01"", ""flow_mm_s"": 9.0, ""value"": 0.385472443094196}, {""scan_id"": ""D500_F12_V01"", ""flow_mm_s"": 12.0, ""value"": 0.315157603113988}]",0.38547244309419598,0.31515760311398799,0.42539648346344439,3,0,0,,
d500_extension,500,detrended_51,source_q_raw,500,q,zero_lag,rho,3,3,"[{""scan_id"": ""D500_F02_V01"", ""flow_mm_s"": 2.0, ""value"": 0.48272691690567926}, {""scan_id"": ""D500_F09_V01"", ""flow_mm_s"": 9.0, ""value"": 0.45901889798243595}, {""scan_id"": ""D500_F12_V01"", ""flow_mm_s"": 12.0, ""value"": 0.3835473119882859}]",0.45901889798243595,0.3835473119882859,0.48272691690567926,3,0,0,,
d500_extension,500,detrended_51,upper_mean_raw,100,mean,zero_lag,rho,3,3,"[{""scan_id"": ""D500_F02_V01"", ""flow_mm_s"": 2.0, ""value"": 0.11911814199405443}, {""scan_id"": ""D500_F09_V01"", ""flow_mm_s"": 9.0, ""value"": 0.02495773298412279}, {""scan_id"": ""D500_F12_V01"", ""flow_mm_s"": 12.0, ""value"": 0.07360187915403003}]",0.073601879154030034,0.02495773298412279,0.11911814199405443,3,0,0,,
d500_extension,500,detrended_51,upper_mean_raw,500,mean,zero_lag,rho,3,3,"[{""scan_id"": ""D500_F02_V01"", ""flow_mm_s"": 2.0, ""value"": 0.012780032984436442}, {""scan_id"": ""D500_F09_V01"", ""flow_mm_s"": 9.0, ""value"": -0.01676834136378941}, {""scan_id"": ""D500_F12_V01"", ""flow_mm_s"": 12.0, ""value"": 0.022300442695422487}]",0.012780032984436442,-0.016768341363789411,0.022300442695422487,2,1,0,,
d500_extension,500,detrended_51,upper_q_raw,100,q,zero_lag,rho,3,3,"[{""scan_id"": ""D500_F02_V01"", ""flow_mm_s"": 2.0, ""value"": 0.2928384501378281}, {""scan_id"": ""D500_F09_V01"", ""flow_mm_s"": 9.0, ""value"": 0.1730802672874312}, {""scan_id"": ""D500_F12_V01"", ""flow_mm_s"": 12.0, ""value"": 0.16142898320720075}]",0.1730802672874312,0.16142898320720075,0.29283845013782811,3,0,0,,
