scan_id,diameter_um,flow_mm_s,grid_scope,mode,tail_depth_um,metric_family,upper_rho,middle_rho,lower_rho,middle_minus_upper,lower_minus_upper,upper_minus_lower,middle_minus_lower
D128_F07_V01,128,7,common_grid,detrended_31,500,q,0.40072311323703907,0.35894987202481865,0.40395461570260771,-0.041773241212220424,0.0032315024655686364,-0.0032315024655686364,-0.045004743677789061
D128_F07_V01,128,7,common_grid,detrended_51,100,mean,0.3722181769347086,0.39911199684325194,0.26228900412402262,0.026893819908543337,-0.10992917281068598,0.10992917281068598,0.13682299271922932
D128_F07_V01,128,7,common_grid,detrended_51,100,q,0.3764984483977325,0.34698529449334486,0.35030488238448204,-0.029513153904387635,-0.026193566013250458,0.026193566013250458,-0.0033195878911371768
D128_F07_V01,128,7,common_grid,detrended_51,500,mean,0.41775835613011247,0.44957506952391207,0.33269452039313996,0.031816713393799601,-0.085063835736972515,0.085063835736972515,0.11688054913077212
D128_F07_V01,128,7,common_grid,detrended_51,500,q,0.38771111647805234,0.3475585757159354,0.41265045912639536,-0.040152540762116939,0.024939342648343021,-0.024939342648343021,-0.065091883410459961
D128_F07_V01,128,7,common_grid,raw,100,mean,0.32584533423493234,0.3842439356881599,0.27231072078317331,0.058398601453227561,-0.053534613451759028,0.053534613451759028,0.11193321490498659
D128_F07_V01,128,7,common_grid,raw,100,q,0.3619776305424155,0.36926610144471494,0.36328005526567153,0.0072884709022994487,0.0013024247232560349,-0.0013024247232560349,0.0059860461790434139
D128_F07_V01,128,7,common_grid,raw,500,mean,0.36037886789096923,0.43847047166302355,0.34118740674969461,0.078091603772054319,-0.019191461141274624,0.019191461141274624,0.097283064913328943
D128_F07_V01,128,7,common_grid,raw,500,q,0.40004739003299067,0.39818393622094722,0.45721266888207385,-0.0018634538120434474,0.057165278849083179,-0.057165278849083179,-0.059028732661126626
D128_F10_V01,128,10,common_grid,detrended_101,100,mean,0.29297399535244395,0.35977420222893741,0.32804455010857536,0.066800206876493462,0.035070554756131411,-0.035070554756131411,0.031729652120362051
D128_F10_V01,128,10,common_grid,detrended_101,100,q,0.25105786450024048,0.38883251470970542,0.40640656627797139,0.13777465020946494,0.15534870177773091,-0.15534870177773091,-0.017574051568265969
D128_F10_V01,128,10,common_grid,detrended_101,500,mean,0.30159189888199217,0.38753888442822687,0.3550445075907348,0.0859469855462347,0.053452608708742633,-0.053452608708742633,0.032494376837492067
D128_F10_V01,128,10,common_grid,detrended_101,500,q,0.2249924258721174,0.39597392329609199,0.44569838258879968,0.17098149742397459,0.22070595671668228,-0.22070595671668228,-0.04972445929270769
D128_F10_V01,128,10,common_grid,detrended_31,100,mean,0.31013167571942141,0.36491724592315439,0.3834751592909425,0.054785570203732981,0.073343483571521095,-0.073343483571521095,-0.018557913367788115
D128_F10_V01,128,10,common_grid,detrended_31,100,q,0.22469265328674598,0.37903949002620085,0.40900767613580047,0.15434683673945487,0.18431502284905449,-0.18431502284905449,-0.029968186109599615
D128_F10_V01,128,10,common_grid,detrended_31,500,mean,0.333907787670922,0.41164498109397335,0.41251591315320424,0.077737193423051354,0.078608125482282243,-0.078608125482282243,-0.0008709320592308889
D128_F10_V01,128,10,common_grid,detrended_31,500,q,0.18925796310916931,0.36340891204593406,0.42219715916056677,0.17415094893676475,0.23293919605139746,-0.23293919605139746,-0.058788247114632708
D128_F10_V01,128,10,common_grid,detrended_51,100,mean,0.28342830314062017,0.33818502185112026,0.34095880915872268,0.054756718710500085,0.057530506018102501,-0.057530506018102501,-0.0027737873076024155
D128_F10_V01,128,10,common_grid,detrended_51,100,q,0.23094344279585113,0.36764324703455176,0.40325653405627321,0.13669980423870062,0.17231309126042207,-0.17231309126042207,-0.035613287021721451
D128_F10_V01,128,10,common_grid,detrended_51,500,mean,0.28840017992850941,0.38800068711258068,0.38659864683578127,0.099600507184071263,0.098198466907271853,-0.098198466907271853,0.00140204027679941
D128_F10_V01,128,10,common_grid,detrended_51,500,q,0.20148584019253499,0.36427902294246461,0.43332078076568303,0.16279318274992963,0.23183494057314805,-0.23183494057314805,-0.069041757823218419
D128_F10_V01,128,10,common_grid,raw,100,mean,0.28188290255850668,0.35743671999733284,0.34513776838865468,0.075553817438826165,0.063254865830147999,-0.063254865830147999,0.012298951608678166
D128_F10_V01,128,10,common_grid,raw,100,q,0.20823133510473066,0.36592894901032302,0.3920324164649987,0.15769761390559237,0.18380108136026804,-0.18380108136026804,-0.026103467454675677
D128_F10_V01,128,10,common_grid,raw,500,mean,0.3146520241504146,0.40787910186875187,0.37718771184400129,0.09322707771833727,0.062535687693586695,-0.062535687693586695,0.030691390024750576
D128_F10_V01,128,10,common_grid,raw,500,q,0.19389264824251173,0.39209771932154885,0.42630001106020826,0.19820507107903712,0.23240736281769653,-0.23240736281769653,-0.034202291738659407
D235_F01_V01,235,1,common_grid,detrended_101,100,mean,0.0037575523900297433,0.34639216368749559,0.40635021555708151,0.34263461129746586,0.40259266316705178,-0.40259266316705178,-0.059958051869585915
D235_F01_V01,235,1,common_grid,detrended_101,100,q,0.03256013739398568,0.42290036506868806,0.63225408138974704,0.39034022767470239,0.59969394399576137,-0.59969394399576137,-0.20935371632105898
D235_F01_V01,235,1,common_grid,detrended_101,500,mean,0.0049491455889066945,0.36357840583207168,0.48062401915624409,0.35862926024316499,0.4756748735673374,-0.4756748735673374,-0.1170456133241724
D235_F01_V01,235,1,common_grid,detrended_101,500,q,0.039168429833566831,0.39559434288012291,0.69729667202143075,0.35642591304655608,0.65812824218786392,-0.65812824218786392,-0.30170232914130785
D235_F01_V01,235,1,common_grid,detrended_31,100,mean,-0.033881056691397501,0.13095748554282816,0.14496930145848888,0.16483854223422567,0.17885035814988637,-0.17885035814988637,-0.014011815915660725
D235_F01_V01,235,1,common_grid,detrended_31,100,q,0.0027936873409829702,0.26566875076346985,0.51014788379487264,0.2628750634224869,0.50735419645388968,-0.50735419645388968,-0.24447913303140278
D235_F01_V01,235,1,common_grid,detrended_31,500,mean,-0.012840622560603941,0.13531523837158252,0.20985629060295488,0.14815586093218647,0.22269691316355883,-0.22269691316355883,-0.074541052231372362
D235_F01_V01,235,1,common_grid,detrended_31,500,q,0.048393953871836891,0.29529945304434546,0.62282640435912251,0.24690549917250856,0.57443245048728564,-0.57443245048728564,-0.32752695131477705
D235_F01_V01,235,1,common_grid,detrended_51,100,mean,-0.027352768718805685,0.27599143205766635,0.2847449967831735,0.30334420077647206,0.31209776550197921,-0.31209776550197921,-0.0087535647255071458
D235_F01_V01,235,1,common_grid,detrended_51,100,q,-0.019715712473142938,0.32596949773308265,0.54544113277241835,0.34568521020622556,0.56515684524556131,-0.56515684524556131,-0.2194716350393357
D235_F01_V01,235,1,common_grid,detrended_51,500,mean,-0.014766343995686651,0.26920810013794,0.32599118766972651,0.28397444413362666,0.34075753166541317,-0.34075753166541317,-0.056783087531786514
D235_F01_V01,235,1,common_grid,detrended_51,500,q,0.022929737858873922,0.31953918276120957,0.64313310640113819,0.29660944490233565,0.62020336854226432,-0.62020336854226432,-0.32359392363992862
D235_F01_V01,235,1,common_grid,raw,100,mean,-0.14821847634137436,0.34719812537502109,0.40941465747896144,0.49541660171639545,0.55763313382033575,-0.55763313382033575,-0.062216532103940347
D235_F01_V01,235,1,common_grid,raw,100,q,-0.11595705381299019,0.4156169190296109,0.61209513737783117,0.53157397284260111,0.72805219119082132,-0.72805219119082132,-0.19647821834822027
D235_F01_V01,235,1,common_grid,raw,500,mean,-0.10791612126233432,0.35855659321769695,0.46368728206069948,0.46647271448003125,0.57160340332303383,-0.57160340332303383,-0.10513068884300253
D235_F01_V01,235,1,common_grid,raw,500,q,-0.038973232302741578,0.37639958937192908,0.69043076977281992,0.41537282167467066,0.72940400207556144,-0.72940400207556144,-0.31403118040089084
D235_F03_V01,235,3,common_grid,detrended_101,100,mean,0.14459063575807085,0.35355828196524575,0.33126605498365302,0.2089676462071749,0.18667541922558217,-0.18667541922558217,0.022292226981592722
D235_F03_V01,235,3,common_grid,detrended_101,100,q,0.075026196432778386,0.3700253453032315,0.51645660862637233,0.29499914887045309,0.44143041219359391,-0.44143041219359391,-0.14643126332314083
D235_F03_V01,235,3,common_grid,detrended_101,500,mean,0.096386037415899697,0.31636031492162192,0.3726625909926608,0.21997427750572224,0.27627655357676112,-0.27627655357676112,-0.056302276071038881
D235_F03_V01,235,3,common_grid,detrended_101,500,q,0.054255359683714671,0.33780427276089242,0.61049564960368452,0.28354891307717778,0.55624028991996988,-0.55624028991996988,-0.2726913768427921
D235_F03_V01,235,3,common_grid,detrended_31,100,mean,0.15153354934897006,0.22341083725214489,0.1459961901416206,0.071877287903174825,-0.0055373592073494626,0.0055373592073494626,0.077414647110524287
D235_F03_V01,235,3,common_grid,detrended_31,100,q,0.048977681690979102,0.23531472365510014,0.42678047328030533,0.18633704196412104,0.37780279158932623,-0.37780279158932623,-0.19146574962520518
D235_F03_V01,235,3,common_grid,detrended_31,500,mean,0.08328902633568179,0.15996228091423592,0.17120185270836821,0.076673254578554131,0.087912826372686423,-0.087912826372686423,-0.011239571794132291
D235_F03_V01,235,3,common_grid,detrended_31,500,q,0.022563121517581854,0.26166256036392022,0.56197588638642837,0.23909943884633836,0.53941276486884648,-0.53941276486884648,-0.30031332602250815
D235_F03_V01,235,3,common_grid,detrended_51,100,mean,0.15975517571071429,0.2712689210964932,0.22934724412220853,0.11151374538577891,0.069592068411494235,-0.069592068411494235,0.041921676974284672
D235_F03_V01,235,3,common_grid,detrended_51,100,q,0.061166582648328319,0.31330827718411874,0.45526566342386432,0.25214169453579044,0.39409908077553601,-0.39409908077553601,-0.14195738623974558
D235_F03_V01,235,3,common_grid,detrended_51,500,mean,0.12891282224680381,0.23844565085348968,0.25282652785248744,0.10953282860668587,0.12391370560568363,-0.12391370560568363,-0.01438087699899776
D235_F03_V01,235,3,common_grid,detrended_51,500,q,0.047082246458545585,0.29640331849841461,0.57486125707330715,0.24932107203986903,0.52777901061476151,-0.52777901061476151,-0.27845793857489254
D235_F03_V01,235,3,common_grid,raw,100,mean,0.0604132278612107,0.31669783389955736,0.31422162705233958,0.25628460603834669,0.25380839919112885,-0.25380839919112885,0.0024762068472177767
D235_F03_V01,235,3,common_grid,raw,100,q,0.039788002314720898,0.35340999600689293,0.51807001069811043,0.31362199369217203,0.47828200838338952,-0.47828200838338952,-0.16466001469121749
D235_F03_V01,235,3,common_grid,raw,500,mean,0.080671706807713739,0.2927804303587177,0.35119256705537177,0.21210872355100396,0.27052086024765803,-0.27052086024765803,-0.058412136696654071
D235_F03_V01,235,3,common_grid,raw,500,q,0.073957361303589306,0.33783754566982771,0.61128103466315897,0.26388018436623839,0.53732367335956965,-0.53732367335956965,-0.27344348899333126
D235_F05_V01,235,5,common_grid,detrended_101,100,mean,0.14404080511209319,0.300182578924378,0.33679499984769634,0.15614177381228481,0.19275419473560315,-0.19275419473560315,-0.036612420923318345
D235_F05_V01,235,5,common_grid,detrended_101,100,q,0.15091758223117965,0.3796848221607268,0.52533365165664425,0.22876723992954714,0.37441606942546457,-0.37441606942546457,-0.14564882949591745
D235_F05_V01,235,5,common_grid,detrended_101,500,mean,0.11464930901230963,0.25871037833619048,0.34127182288295055,0.14406106932388085,0.22662251387064092,-0.22662251387064092,-0.082561444546760065
D235_F05_V01,235,5,common_grid,detrended_101,500,q,0.14073363453590909,0.35325858255669457,0.56305662793759315,0.21252494802078548,0.42232299340168405,-0.42232299340168405,-0.20979804538089858
D235_F05_V01,235,5,common_grid,detrended_31,100,mean,0.10650728605736369,0.20055991072910176,0.16327468455506844,0.094052624671738069,0.056767398497704749,-0.056767398497704749,0.03728522617403332
D235_F05_V01,235,5,common_grid,detrended_31,100,q,0.060588180378903428,0.26658208446361226,0.42925246265625877,0.20599390408470883,0.36866428227735537,-0.36866428227735537,-0.16267037819264651
D235_F05_V01,235,5,common_grid,detrended_31,500,mean,0.050058852251774255,0.16226165059882794,0.16174132134989758,0.11220279834705368,0.11168246909812332,-0.11168246909812332,0.00052032924893036236
D235_F05_V01,235,5,common_grid,detrended_31,500,q,0.062667830602270783,0.29431138902926485,0.50361026979093992,0.23164355842699408,0.44094243918866916,-0.44094243918866916,-0.20929888076167508
D235_F05_V01,235,5,common_grid,detrended_51,100,mean,0.12401475038236839,0.27571426406773181,0.25850875236522974,0.15169951368536341,0.13449400198286135,-0.13449400198286135,0.017205511702502063
D235_F05_V01,235,5,common_grid,detrended_51,100,q,0.1062272205521953,0.33772726539561709,0.49467374074805942,0.23150004484342179,0.38844652019586412,-0.38844652019586412,-0.15694647535244233
D235_F05_V01,235,5,common_grid,detrended_51,500,mean,0.084860826371345899,0.24874650604655502,0.27796841617563434,0.16388567967520912,0.19310758980428844,-0.19310758980428844,-0.02922191012907932
D235_F05_V01,235,5,common_grid,detrended_51,500,q,0.1035796211014049,0.34743105854575285,0.55619700651699577,0.24385143744434795,0.45261738541559088,-0.45261738541559088,-0.20876594797124293
D235_F05_V01,235,5,common_grid,raw,100,mean,0.14213222502971484,0.32819688132177804,0.3431092324525154,0.1860646562920632,0.20097700742280056,-0.20097700742280056,-0.014912351130737356
D235_F05_V01,235,5,common_grid,raw,100,q,0.1429242528002771,0.37806503412284231,0.52636282774852217,0.23514078132256522,0.38343857494824507,-0.38343857494824507,-0.14829779362567985
D235_F05_V01,235,5,common_grid,raw,500,mean,0.12279736463031622,0.27625868814004934,0.34143780354373787,0.15346132350973313,0.21864043891342166,-0.21864043891342166,-0.065179115403688537
D235_F05_V01,235,5,common_grid,raw,500,q,0.15526546547964831,0.34955896128021668,0.56667249155784361,0.19429349580056837,0.41140702607819529,-0.41140702607819529,-0.21711353027762692
D235_F07_V01,235,7,common_grid,detrended_101,100,mean,0.16506372576105902,0.43813044648077443,0.31913027026367558,0.27306672071971538,0.15406654450261656,-0.15406654450261656,0.11900017621709885
D235_F07_V01,235,7,common_grid,detrended_101,100,q,0.20019605168361093,0.47930647059670312,0.535218976050712,0.27911041891309218,0.33502292436710107,-0.33502292436710107,-0.055912505454008887
D235_F07_V01,235,7,common_grid,detrended_101,500,mean,0.17326803988555745,0.422718367982931,0.34640249775337462,0.24945032809737355,0.17313445786781717,-0.17313445786781717,0.076315870229556382
D235_F07_V01,235,7,common_grid,detrended_101,500,q,0.1918493226277232,0.39002275159223437,0.58456642547279858,0.19817342896451118,0.39271710284507538,-0.39271710284507538,-0.19454367388056421
D235_F07_V01,235,7,common_grid,detrended_31,100,mean,0.0616805204626402,0.222626238890342,0.090509483442295743,0.16094571842770181,0.028828962979655544,-0.028828962979655544,0.13211675544804624
D235_F07_V01,235,7,common_grid,detrended_31,100,q,0.11980824522405907,0.29004282680934274,0.41441893377648464,0.17023458158528365,0.29461068855242556,-0.29461068855242556,-0.12437610696714191
D235_F07_V01,235,7,common_grid,detrended_31,500,mean,0.076487552347260387,0.23931387288882305,0.12736425666025983,0.16282632054156265,0.050876704312999441,-0.050876704312999441,0.11194961622856323
D235_F07_V01,235,7,common_grid,detrended_31,500,q,0.15512686252110647,0.27424232562573059,0.51282150063982912,0.11911546310462412,0.35769463811872265,-0.35769463811872265,-0.23857917501409853
D235_F07_V01,235,7,common_grid,detrended_51,100,mean,0.075402118951198083,0.31355549923084181,0.18968518891098857,0.23815338027964372,0.11428306995979048,-0.11428306995979048,0.12387031031985324
D235_F07_V01,235,7,common_grid,detrended_51,100,q,0.14822973490392108,0.38486080020542746,0.45350188113673129,0.23663106530150638,0.30527214623281018,-0.30527214623281018,-0.068641080931303833
D235_F07_V01,235,7,common_grid,detrended_51,500,mean,0.10936020668242936,0.33123848153122476,0.23083626968604343,0.22187827484879541,0.12147606300361406,-0.12147606300361406,0.10040221184518133
D235_F07_V01,235,7,common_grid,detrended_51,500,q,0.17491702491011596,0.32953491620235764,0.53319129858978609,0.15461789129224168,0.35827427367967013,-0.35827427367967013,-0.20365638238742845
D235_F07_V01,235,7,common_grid,raw,100,mean,0.13143592777346294,0.34650256820850572,0.30631663443695806,0.21506664043504278,0.17488070666349512,-0.17488070666349512,0.040185933771547666
D235_F07_V01,235,7,common_grid,raw,100,q,0.16895514735066308,0.41501618797380579,0.52633899529681605,0.24606104062314271,0.35738384794615297,-0.35738384794615297,-0.11132280732301025
D235_F07_V01,235,7,common_grid,raw,500,mean,0.16642484674036653,0.36116325826930229,0.35285368306394505,0.19473841152893576,0.18642883632357851,-0.18642883632357851,0.0083095752053572447
D235_F07_V01,235,7,common_grid,raw,500,q,0.1895747118005976,0.38286453445608337,0.58792595827115313,0.19328982265548578,0.39835124647055553,-0.39835124647055553,-0.20506142381506975
D235_F10_V01,235,10,common_grid,detrended_101,100,mean,0.149013268916352,0.45659316482141005,0.41753340431916369,0.30757989590505808,0.26852013540281172,-0.26852013540281172,0.039059760502246355
D235_F10_V01,235,10,common_grid,detrended_101,100,q,0.13913730242588182,0.47546107317413938,0.56694175119234924,0.33632377074825759,0.42780444876646739,-0.42780444876646739,-0.09148067801820986
D235_F10_V01,235,10,common_grid,detrended_101,500,mean,0.089484051549291607,0.40668201396207304,0.40274960338791327,0.31719796241278142,0.31326555183862165,-0.31326555183862165,0.0039324105741597726
D235_F10_V01,235,10,common_grid,detrended_101,500,q,0.10587481258744064,0.37402735921294128,0.63050419530429036,0.26815254662550064,0.52462938271684978,-0.52462938271684978,-0.25647683609134908
D235_F10_V01,235,10,common_grid,detrended_31,100,mean,0.1384696097861286,0.30482311748357177,0.2166121017680373,0.16635350769744317,0.078142491981908702,-0.078142491981908702,0.088211015715534469
