scan_id,diameter_um,flow_mm_s,grid_scope,mode,predictor,tail_variable,tail_depth_um,metric_family,lag,rho,n_pairs
D128_F01_V01,128,1,common_grid,detrended_51,source_mean_raw,tail_mean_raw_100um,100,mean,39,-0.035140920900998761,440
D128_F01_V01,128,1,common_grid,detrended_51,source_mean_raw,tail_mean_raw_100um,100,mean,40,0.00054896575686872611,438
D128_F01_V01,128,1,common_grid,detrended_51,source_mean_raw,tail_mean_raw_100um,100,mean,41,0.082585980464865955,437
D128_F01_V01,128,1,common_grid,detrended_51,source_mean_raw,tail_mean_raw_100um,100,mean,42,0.061360197299089689,436
D128_F01_V01,128,1,common_grid,detrended_51,source_mean_raw,tail_mean_raw_100um,100,mean,43,-0.0022892007162531348,436
D128_F01_V01,128,1,common_grid,detrended_51,source_mean_raw,tail_mean_raw_100um,100,mean,44,-0.031616803830254545,435
D128_F01_V01,128,1,common_grid,detrended_51,source_mean_raw,tail_mean_raw_100um,100,mean,45,0.0032943289473673933,434
D128_F01_V01,128,1,common_grid,detrended_51,source_mean_raw,tail_mean_raw_100um,100,mean,46,-0.020141147004839176,433
D128_F01_V01,128,1,common_grid,detrended_51,source_mean_raw,tail_mean_raw_100um,100,mean,47,-0.031131813905425038,432
D128_F01_V01,128,1,common_grid,detrended_51,source_mean_raw,tail_mean_raw_100um,100,mean,48,-0.11116293317375668,431
D128_F01_V01,128,1,common_grid,detrended_51,source_mean_raw,tail_mean_raw_100um,100,mean,49,-0.031011926006501673,431
D128_F01_V01,128,1,common_grid,detrended_51,source_mean_raw,tail_mean_raw_100um,100,mean,50,-0.075518753081375803,429
D128_F01_V01,128,1,common_grid,detrended_51,source_mean_raw,tail_mean_raw_500um,500,mean,-50,0.017379215251959023,429
D128_F01_V01,128,1,common_grid,detrended_51,source_mean_raw,tail_mean_raw_500um,500,mean,-49,-0.015978150623955894,431
D128_F01_V01,128,1,common_grid,detrended_51,source_mean_raw,tail_mean_raw_500um,500,mean,-48,-0.02233664138012437,431
D128_F01_V01,128,1,common_grid,detrended_51,source_mean_raw,tail_mean_raw_500um,500,mean,-47,-0.0026335862963916034,432
D128_F01_V01,128,1,common_grid,detrended_51,source_mean_raw,tail_mean_raw_500um,500,mean,-46,0.067527578855493903,433
D128_F01_V01,128,1,common_grid,detrended_51,source_mean_raw,tail_mean_raw_500um,500,mean,-45,-0.0091541536754940148,434
D128_F01_V01,128,1,common_grid,detrended_51,source_mean_raw,tail_mean_raw_500um,500,mean,-44,-0.029820897049906914,435
D128_F01_V01,128,1,common_grid,detrended_51,source_mean_raw,tail_mean_raw_500um,500,mean,-43,-0.044670424264291006,436
D128_F01_V01,128,1,common_grid,detrended_51,source_mean_raw,tail_mean_raw_500um,500,mean,-42,-0.0014674005599941498,436
D128_F01_V01,128,1,common_grid,detrended_51,source_mean_raw,tail_mean_raw_500um,500,mean,-41,-0.07182357085616356,437
D128_F01_V01,128,1,common_grid,detrended_51,source_mean_raw,tail_mean_raw_500um,500,mean,-40,-0.06981423498109908,438
D128_F01_V01,128,1,common_grid,detrended_51,source_mean_raw,tail_mean_raw_500um,500,mean,-39,-0.12251156732191906,440
D128_F01_V01,128,1,common_grid,detrended_51,source_mean_raw,tail_mean_raw_500um,500,mean,-38,-0.071149168028719734,440
D128_F01_V01,128,1,common_grid,detrended_51,source_mean_raw,tail_mean_raw_500um,500,mean,-37,-0.064502299860845907,441
D128_F01_V01,128,1,common_grid,detrended_51,source_mean_raw,tail_mean_raw_500um,500,mean,-36,-0.057523382147726815,442
D128_F01_V01,128,1,common_grid,detrended_51,source_mean_raw,tail_mean_raw_500um,500,mean,-35,-0.00067240453238648823,444
D128_F01_V01,128,1,common_grid,detrended_51,source_mean_raw,tail_mean_raw_500um,500,mean,-34,-0.019063665922473889,445
D128_F01_V01,128,1,common_grid,detrended_51,source_mean_raw,tail_mean_raw_500um,500,mean,-33,0.034325942230393619,445
