scan_id,diameter_um,flow_mm_s,grid_scope,mode,predictor,tail_variable,tail_depth_um,metric_family,rho,n_pairs
D128_F01_V01,128,1,common_grid,detrended_101,upper_q_raw,tail_q_raw_100um,100,q,0.27994071021253941,486
D128_F01_V01,128,1,common_grid,detrended_101,upper_q_raw,tail_q_raw_500um,500,q,0.29573232139828814,486
D128_F01_V01,128,1,common_grid,detrended_101,middle_mean_raw,tail_mean_raw_100um,100,mean,0.42480180244456928,486
D128_F01_V01,128,1,common_grid,detrended_101,middle_mean_raw,tail_mean_raw_500um,500,mean,0.4699718113151099,486
D128_F01_V01,128,1,common_grid,detrended_101,middle_q_raw,tail_q_raw_100um,100,q,0.38168593690622626,486
D128_F01_V01,128,1,common_grid,detrended_101,middle_q_raw,tail_q_raw_500um,500,q,0.38609654402438309,486
D128_F01_V01,128,1,common_grid,detrended_101,lower_mean_raw,tail_mean_raw_100um,100,mean,0.29326390963315252,486
D128_F01_V01,128,1,common_grid,detrended_101,lower_mean_raw,tail_mean_raw_500um,500,mean,0.36812253322873811,486
D128_F01_V01,128,1,common_grid,detrended_101,lower_q_raw,tail_q_raw_100um,100,q,0.35854284343269532,486
D128_F01_V01,128,1,common_grid,detrended_101,lower_q_raw,tail_q_raw_500um,500,q,0.42864012498565862,486
D128_F01_V01,128,1,common_grid,detrended_101,source_area,tail_mean_raw_100um,100,area_vs_mean,-0.32998419743629703,486
D128_F01_V01,128,1,common_grid,detrended_101,source_area,tail_mean_raw_500um,500,area_vs_mean,-0.36802955159209028,486
D128_F01_V01,128,1,common_grid,detrended_101,source_area,tail_q_raw_100um,100,area_vs_q,0.52995890250953293,486
D128_F01_V01,128,1,common_grid,detrended_101,source_area,tail_q_raw_500um,500,area_vs_q,0.81438561057315606,486
D128_F03_V01,128,3,common_grid,detrended_31,source_mean_raw,tail_mean_raw_100um,100,mean,0.39147488602294939,468
D128_F03_V01,128,3,common_grid,detrended_31,source_mean_raw,tail_mean_raw_500um,500,mean,0.41476892553954275,468
D128_F03_V01,128,3,common_grid,detrended_31,source_q_raw,tail_q_raw_100um,100,q,0.45079397827734657,468
D128_F03_V01,128,3,common_grid,detrended_31,source_q_raw,tail_q_raw_500um,500,q,0.44138350772503271,468
D128_F03_V01,128,3,common_grid,detrended_31,upper_mean_raw,tail_mean_raw_100um,100,mean,0.32156842223035398,468
D128_F03_V01,128,3,common_grid,detrended_31,upper_mean_raw,tail_mean_raw_500um,500,mean,0.33995589182909508,468
D128_F03_V01,128,3,common_grid,detrended_31,upper_q_raw,tail_q_raw_100um,100,q,0.29855318847126683,468
D128_F03_V01,128,3,common_grid,detrended_31,upper_q_raw,tail_q_raw_500um,500,q,0.24984511899915202,468
D128_F03_V01,128,3,common_grid,detrended_31,middle_mean_raw,tail_mean_raw_100um,100,mean,0.39950309612385104,468
D128_F03_V01,128,3,common_grid,detrended_31,middle_mean_raw,tail_mean_raw_500um,500,mean,0.40999626154648688,468
D128_F03_V01,128,3,common_grid,detrended_31,middle_q_raw,tail_q_raw_100um,100,q,0.37441004462719923,468
D128_F03_V01,128,3,common_grid,detrended_31,middle_q_raw,tail_q_raw_500um,500,q,0.32462402615695934,468
D128_F03_V01,128,3,common_grid,detrended_31,lower_mean_raw,tail_mean_raw_100um,100,mean,0.1806205362778337,468
D128_F03_V01,128,3,common_grid,detrended_31,lower_mean_raw,tail_mean_raw_500um,500,mean,0.20033018535877245,468
D128_F03_V01,128,3,common_grid,detrended_31,lower_q_raw,tail_q_raw_100um,100,q,0.38180626008009033,468
D128_F03_V01,128,3,common_grid,detrended_31,lower_q_raw,tail_q_raw_500um,500,q,0.44041174329207455,468
D128_F03_V01,128,3,common_grid,detrended_31,source_area,tail_mean_raw_100um,100,area_vs_mean,-0.27823759983118784,468
D128_F03_V01,128,3,common_grid,detrended_31,source_area,tail_mean_raw_500um,500,area_vs_mean,-0.33337445772955432,468
D128_F03_V01,128,3,common_grid,detrended_31,source_area,tail_q_raw_100um,100,area_vs_q,0.58268876591220131,468
D128_F03_V01,128,3,common_grid,detrended_31,source_area,tail_q_raw_500um,500,area_vs_q,0.84842437246931768,468
D128_F03_V01,128,3,common_grid,detrended_51,source_mean_raw,tail_mean_raw_100um,100,mean,0.40024751069508008,468
D128_F03_V01,128,3,common_grid,detrended_51,source_mean_raw,tail_mean_raw_500um,500,mean,0.39540464928287522,468
D128_F03_V01,128,3,common_grid,detrended_51,source_q_raw,tail_q_raw_100um,100,q,0.44180654054130908,468
D128_F03_V01,128,3,common_grid,detrended_51,source_q_raw,tail_q_raw_500um,500,q,0.4280151913784479,468
D128_F03_V01,128,3,common_grid,detrended_51,upper_mean_raw,tail_mean_raw_100um,100,mean,0.2873421038752732,468
D128_F03_V01,128,3,common_grid,detrended_51,upper_mean_raw,tail_mean_raw_500um,500,mean,0.28503725230736493,468
D128_F03_V01,128,3,common_grid,detrended_51,upper_q_raw,tail_q_raw_100um,100,q,0.27341574525200002,468
D128_F03_V01,128,3,common_grid,detrended_51,upper_q_raw,tail_q_raw_500um,500,q,0.22041368572095246,468
D128_F03_V01,128,3,common_grid,detrended_51,middle_mean_raw,tail_mean_raw_100um,100,mean,0.39087279857373564,468
D128_F03_V01,128,3,common_grid,detrended_51,middle_mean_raw,tail_mean_raw_500um,500,mean,0.38784816581821618,468
D128_F03_V01,128,3,common_grid,detrended_51,middle_q_raw,tail_q_raw_100um,100,q,0.36699543634967668,468
D128_F03_V01,128,3,common_grid,detrended_51,middle_q_raw,tail_q_raw_500um,500,q,0.32031392385767093,468
D128_F03_V01,128,3,common_grid,detrended_51,lower_mean_raw,tail_mean_raw_100um,100,mean,0.23845309182913821,468
D128_F03_V01,128,3,common_grid,detrended_51,lower_mean_raw,tail_mean_raw_500um,500,mean,0.23367785618739209,468
D128_F03_V01,128,3,common_grid,detrended_51,lower_q_raw,tail_q_raw_100um,100,q,0.41665672056702158,468
D128_F03_V01,128,3,common_grid,detrended_51,lower_q_raw,tail_q_raw_500um,500,q,0.47622306394893249,468
D128_F03_V01,128,3,common_grid,detrended_51,source_area,tail_mean_raw_100um,100,area_vs_mean,-0.26018761098040505,468
