scan_id,diameter_um,flow_mm_s,grid_scope,mode,predictor,tail_variable,tail_depth_um,controls,partial_rho,n_pairs,control_design_rank,status
D128_F10_V01,128,10,common_grid,detrended_31,middle_mean_raw,tail_mean_raw_100um,100,source_area,0.30184376566758253,484,2,ok
D128_F10_V01,128,10,common_grid,detrended_31,middle_mean_raw,tail_mean_raw_100um,100,z_top,0.35664454936403178,484,2,ok
D128_F10_V01,128,10,common_grid,detrended_31,middle_mean_raw,tail_mean_raw_100um,100,source_area+z_top,0.28893379870132546,484,3,ok
D128_F10_V01,128,10,common_grid,detrended_31,middle_mean_raw,tail_mean_raw_500um,500,source_area,0.33919754187874862,484,2,ok
D128_F10_V01,128,10,common_grid,detrended_31,middle_mean_raw,tail_mean_raw_500um,500,z_top,0.40379034324349034,484,2,ok
D128_F10_V01,128,10,common_grid,detrended_31,middle_mean_raw,tail_mean_raw_500um,500,source_area+z_top,0.32611732598927123,484,3,ok
D128_F10_V01,128,10,common_grid,detrended_31,lower_mean_raw,tail_mean_raw_100um,100,source_area,0.34284603744602565,484,2,ok
D128_F10_V01,128,10,common_grid,detrended_31,lower_mean_raw,tail_mean_raw_100um,100,z_top,0.37044725317390431,484,2,ok
D128_F10_V01,128,10,common_grid,detrended_31,lower_mean_raw,tail_mean_raw_100um,100,source_area+z_top,0.32532561827367606,484,3,ok
D128_F10_V01,128,10,common_grid,detrended_31,lower_mean_raw,tail_mean_raw_500um,500,source_area,0.36765421096141115,484,2,ok
D128_F10_V01,128,10,common_grid,detrended_31,lower_mean_raw,tail_mean_raw_500um,500,z_top,0.39940416875359497,484,2,ok
D128_F10_V01,128,10,common_grid,detrended_31,lower_mean_raw,tail_mean_raw_500um,500,source_area+z_top,0.34918824220149008,484,3,ok
D128_F10_V01,128,10,common_grid,detrended_51,source_mean_raw,tail_mean_raw_100um,100,source_area,0.34484864024549777,484,2,ok
D128_F10_V01,128,10,common_grid,detrended_51,source_mean_raw,tail_mean_raw_100um,100,z_top,0.41918868595215864,484,2,ok
D128_F10_V01,128,10,common_grid,detrended_51,source_mean_raw,tail_mean_raw_100um,100,source_area+z_top,0.35260476257014395,484,3,ok
D128_F10_V01,128,10,common_grid,detrended_51,source_mean_raw,tail_mean_raw_500um,500,source_area,0.38269752434740517,484,2,ok
D128_F10_V01,128,10,common_grid,detrended_51,source_mean_raw,tail_mean_raw_500um,500,z_top,0.47385232081416867,484,2,ok
D128_F10_V01,128,10,common_grid,detrended_51,source_mean_raw,tail_mean_raw_500um,500,source_area+z_top,0.39855219926843277,484,3,ok
D128_F10_V01,128,10,common_grid,detrended_51,upper_mean_raw,tail_mean_raw_100um,100,source_area,0.21565703572692216,484,2,ok
D128_F10_V01,128,10,common_grid,detrended_51,upper_mean_raw,tail_mean_raw_100um,100,z_top,0.34436690179823187,484,2,ok
D128_F10_V01,128,10,common_grid,detrended_51,upper_mean_raw,tail_mean_raw_100um,100,source_area+z_top,0.27898814416473905,484,3,ok
D128_F10_V01,128,10,common_grid,detrended_51,upper_mean_raw,tail_mean_raw_500um,500,source_area,0.20753429840720816,484,2,ok
D128_F10_V01,128,10,common_grid,detrended_51,upper_mean_raw,tail_mean_raw_500um,500,z_top,0.36910715443351655,484,2,ok
D128_F10_V01,128,10,common_grid,detrended_51,upper_mean_raw,tail_mean_raw_500um,500,source_area+z_top,0.29219364458106933,484,3,ok
D128_F10_V01,128,10,common_grid,detrended_51,middle_mean_raw,tail_mean_raw_100um,100,source_area,0.28363618325807072,484,2,ok
D128_F10_V01,128,10,common_grid,detrended_51,middle_mean_raw,tail_mean_raw_100um,100,z_top,0.33331396058180368,484,2,ok
D128_F10_V01,128,10,common_grid,detrended_51,middle_mean_raw,tail_mean_raw_100um,100,source_area+z_top,0.27540570356702143,484,3,ok
D128_F10_V01,128,10,common_grid,detrended_51,middle_mean_raw,tail_mean_raw_500um,500,source_area,0.32817572662536193,484,2,ok
D128_F10_V01,128,10,common_grid,detrended_51,middle_mean_raw,tail_mean_raw_500um,500,z_top,0.38628206540518661,484,2,ok
D128_F10_V01,128,10,common_grid,detrended_51,middle_mean_raw,tail_mean_raw_500um,500,source_area+z_top,0.32215434543165128,484,3,ok
D128_F10_V01,128,10,common_grid,detrended_51,lower_mean_raw,tail_mean_raw_100um,100,source_area,0.29854549723857554,484,2,ok
D128_F10_V01,128,10,common_grid,detrended_51,lower_mean_raw,tail_mean_raw_100um,100,z_top,0.31430336564450972,484,2,ok
D128_F10_V01,128,10,common_grid,detrended_51,lower_mean_raw,tail_mean_raw_100um,100,source_area+z_top,0.266082192171059,484,3,ok
D128_F10_V01,128,10,common_grid,detrended_51,lower_mean_raw,tail_mean_raw_500um,500,source_area,0.34113695082231293,484,2,ok
D128_F10_V01,128,10,common_grid,detrended_51,lower_mean_raw,tail_mean_raw_500um,500,z_top,0.35513730812982142,484,2,ok
D128_F10_V01,128,10,common_grid,detrended_51,lower_mean_raw,tail_mean_raw_500um,500,source_area+z_top,0.30178619220511227,484,3,ok
D128_F10_V01,128,10,common_grid,detrended_101,source_mean_raw,tail_mean_raw_100um,100,source_area,0.36062252896831054,484,2,ok
D128_F10_V01,128,10,common_grid,detrended_101,source_mean_raw,tail_mean_raw_100um,100,z_top,0.42683227535751189,484,2,ok
D128_F10_V01,128,10,common_grid,detrended_101,source_mean_raw,tail_mean_raw_100um,100,source_area+z_top,0.36725664145578291,484,3,ok
D128_F10_V01,128,10,common_grid,detrended_101,source_mean_raw,tail_mean_raw_500um,500,source_area,0.38343334487822228,484,2,ok
D128_F10_V01,128,10,common_grid,detrended_101,source_mean_raw,tail_mean_raw_500um,500,z_top,0.46473406319267924,484,2,ok
D128_F10_V01,128,10,common_grid,detrended_101,source_mean_raw,tail_mean_raw_500um,500,source_area+z_top,0.39598639561333138,484,3,ok
D128_F10_V01,128,10,common_grid,detrended_101,upper_mean_raw,tail_mean_raw_100um,100,source_area,0.22985315292072073,484,2,ok
D128_F10_V01,128,10,common_grid,detrended_101,upper_mean_raw,tail_mean_raw_100um,100,z_top,0.34006644633060445,484,2,ok
D128_F10_V01,128,10,common_grid,detrended_101,upper_mean_raw,tail_mean_raw_100um,100,source_area+z_top,0.27925346298083137,484,3,ok
D128_F10_V01,128,10,common_grid,detrended_101,upper_mean_raw,tail_mean_raw_500um,500,source_area,0.22715752827170674,484,2,ok
D128_F10_V01,128,10,common_grid,detrended_101,upper_mean_raw,tail_mean_raw_500um,500,z_top,0.36752945893045286,484,2,ok
D128_F10_V01,128,10,common_grid,detrended_101,upper_mean_raw,tail_mean_raw_500um,500,source_area+z_top,0.2969460876581051,484,3,ok
D128_F10_V01,128,10,common_grid,detrended_101,middle_mean_raw,tail_mean_raw_100um,100,source_area,0.3087582746592239,484,2,ok
D128_F10_V01,128,10,common_grid,detrended_101,middle_mean_raw,tail_mean_raw_100um,100,z_top,0.35810094663831044,484,2,ok
D128_F10_V01,128,10,common_grid,detrended_101,middle_mean_raw,tail_mean_raw_100um,100,source_area+z_top,0.30492065079781988,484,3,ok
D128_F10_V01,128,10,common_grid,detrended_101,middle_mean_raw,tail_mean_raw_500um,500,source_area,0.329791713268477,484,2,ok
D128_F10_V01,128,10,common_grid,detrended_101,middle_mean_raw,tail_mean_raw_500um,500,z_top,0.38732195797005559,484,2,ok
D128_F10_V01,128,10,common_grid,detrended_101,middle_mean_raw,tail_mean_raw_500um,500,source_area+z_top,0.32652117322849183,484,3,ok
D128_F10_V01,128,10,common_grid,detrended_101,lower_mean_raw,tail_mean_raw_100um,100,source_area,0.29751923446874801,484,2,ok
D128_F10_V01,128,10,common_grid,detrended_101,lower_mean_raw,tail_mean_raw_100um,100,z_top,0.31236857539834462,484,2,ok
D128_F10_V01,128,10,common_grid,detrended_101,lower_mean_raw,tail_mean_raw_100um,100,source_area+z_top,0.27749526855866363,484,3,ok
D128_F10_V01,128,10,common_grid,detrended_101,lower_mean_raw,tail_mean_raw_500um,500,source_area,0.32232721985642132,484,2,ok
D128_F10_V01,128,10,common_grid,detrended_101,lower_mean_raw,tail_mean_raw_500um,500,z_top,0.3319585689095656,484,2,ok
D128_F10_V01,128,10,common_grid,detrended_101,lower_mean_raw,tail_mean_raw_500um,500,source_area+z_top,0.29321694541496657,484,3,ok
D235_F01_V01,235,1,common_grid,raw,source_mean_raw,tail_mean_raw_100um,100,source_area,0.098960156165339708,448,2,ok
D235_F01_V01,235,1,common_grid,raw,source_mean_raw,tail_mean_raw_100um,100,z_top,0.29372064771522383,448,2,ok
D235_F01_V01,235,1,common_grid,raw,source_mean_raw,tail_mean_raw_100um,100,source_area+z_top,0.28556983151125953,448,3,ok
D235_F01_V01,235,1,common_grid,raw,source_mean_raw,tail_mean_raw_500um,500,source_area,0.18115219143148037,448,2,ok
D235_F01_V01,235,1,common_grid,raw,source_mean_raw,tail_mean_raw_500um,500,z_top,0.28264287427227563,448,2,ok
D235_F01_V01,235,1,common_grid,raw,source_mean_raw,tail_mean_raw_500um,500,source_area+z_top,0.31429246336624567,448,3,ok
D235_F01_V01,235,1,common_grid,raw,upper_mean_raw,tail_mean_raw_100um,100,source_area,-0.1755776491152212,448,2,ok
D235_F01_V01,235,1,common_grid,raw,upper_mean_raw,tail_mean_raw_100um,100,z_top,0.051723154814160156,448,2,ok
D235_F01_V01,235,1,common_grid,raw,upper_mean_raw,tail_mean_raw_100um,100,source_area+z_top,0.025280065438196428,448,3,ok
D235_F01_V01,235,1,common_grid,raw,upper_mean_raw,tail_mean_raw_500um,500,source_area,-0.10451129873950606,448,2,ok
D235_F01_V01,235,1,common_grid,raw,upper_mean_raw,tail_mean_raw_500um,500,z_top,0.02227022115169593,448,2,ok
D235_F01_V01,235,1,common_grid,raw,upper_mean_raw,tail_mean_raw_500um,500,source_area+z_top,0.029651050310577774,448,3,ok
D235_F01_V01,235,1,common_grid,raw,middle_mean_raw,tail_mean_raw_100um,100,source_area,0.34903701210324928,448,2,ok
D235_F01_V01,235,1,common_grid,raw,middle_mean_raw,tail_mean_raw_100um,100,z_top,0.39248889770291601,448,2,ok
D235_F01_V01,235,1,common_grid,raw,middle_mean_raw,tail_mean_raw_100um,100,source_area+z_top,0.3895848654297861,448,3,ok
D235_F01_V01,235,1,common_grid,raw,middle_mean_raw,tail_mean_raw_500um,500,source_area,0.39301855928124335,448,2,ok
D235_F01_V01,235,1,common_grid,raw,middle_mean_raw,tail_mean_raw_500um,500,z_top,0.38442994976386269,448,2,ok
D235_F01_V01,235,1,common_grid,raw,middle_mean_raw,tail_mean_raw_500um,500,source_area+z_top,0.41570692327013453,448,3,ok
D235_F01_V01,235,1,common_grid,raw,lower_mean_raw,tail_mean_raw_100um,100,source_area,0.41090074536241233,448,2,ok
D235_F01_V01,235,1,common_grid,raw,lower_mean_raw,tail_mean_raw_100um,100,z_top,0.38348947059727645,448,2,ok
D235_F01_V01,235,1,common_grid,raw,lower_mean_raw,tail_mean_raw_100um,100,source_area+z_top,0.38504917516539811,448,3,ok
D235_F01_V01,235,1,common_grid,raw,lower_mean_raw,tail_mean_raw_500um,500,source_area,0.46355710292661378,448,2,ok
D235_F01_V01,235,1,common_grid,raw,lower_mean_raw,tail_mean_raw_500um,500,z_top,0.44573279165083041,448,2,ok
D235_F01_V01,235,1,common_grid,raw,lower_mean_raw,tail_mean_raw_500um,500,source_area+z_top,0.44573806627116686,448,3,ok
D235_F01_V01,235,1,common_grid,detrended_31,source_mean_raw,tail_mean_raw_100um,100,source_area,0.049146585155690849,448,2,ok
D235_F01_V01,235,1,common_grid,detrended_31,source_mean_raw,tail_mean_raw_100um,100,z_top,0.1016813152857257,448,2,ok
D235_F01_V01,235,1,common_grid,detrended_31,source_mean_raw,tail_mean_raw_100um,100,source_area+z_top,0.083726255752840803,448,3,ok
D235_F01_V01,235,1,common_grid,detrended_31,source_mean_raw,tail_mean_raw_500um,500,source_area,0.15475247955278285,448,2,ok
D235_F01_V01,235,1,common_grid,detrended_31,source_mean_raw,tail_mean_raw_500um,500,z_top,0.12218745810738819,448,2,ok
D235_F01_V01,235,1,common_grid,detrended_31,source_mean_raw,tail_mean_raw_500um,500,source_area+z_top,0.19109593355230572,448,3,ok
D235_F01_V01,235,1,common_grid,detrended_31,upper_mean_raw,tail_mean_raw_100um,100,source_area,-0.069879127676684985,448,2,ok
D235_F01_V01,235,1,common_grid,detrended_31,upper_mean_raw,tail_mean_raw_100um,100,z_top,0.038231761126701534,448,2,ok
D235_F01_V01,235,1,common_grid,detrended_31,upper_mean_raw,tail_mean_raw_100um,100,source_area+z_top,0.014069896913521396,448,3,ok
D235_F01_V01,235,1,common_grid,detrended_31,upper_mean_raw,tail_mean_raw_500um,500,source_area,0.021203345899703911,448,2,ok
D235_F01_V01,235,1,common_grid,detrended_31,upper_mean_raw,tail_mean_raw_500um,500,z_top,0.051616737408373213,448,2,ok
D235_F01_V01,235,1,common_grid,detrended_31,upper_mean_raw,tail_mean_raw_500um,500,source_area+z_top,0.10400032593737785,448,3,ok
D235_F01_V01,235,1,common_grid,detrended_31,middle_mean_raw,tail_mean_raw_100um,100,source_area,0.1112380905214355,448,2,ok
D235_F01_V01,235,1,common_grid,detrended_31,middle_mean_raw,tail_mean_raw_100um,100,z_top,0.088809930552056826,448,2,ok
D235_F01_V01,235,1,common_grid,detrended_31,middle_mean_raw,tail_mean_raw_100um,100,source_area+z_top,0.070633898222873179,448,3,ok
D235_F01_V01,235,1,common_grid,detrended_31,middle_mean_raw,tail_mean_raw_500um,500,source_area,0.18544116471843231,448,2,ok
D235_F01_V01,235,1,common_grid,detrended_31,middle_mean_raw,tail_mean_raw_500um,500,z_top,0.098134977167333229,448,2,ok
D235_F01_V01,235,1,common_grid,detrended_31,middle_mean_raw,tail_mean_raw_500um,500,source_area+z_top,0.15302147753003228,448,3,ok
D235_F01_V01,235,1,common_grid,detrended_31,lower_mean_raw,tail_mean_raw_100um,100,source_area,0.14942100759629637,448,2,ok
D235_F01_V01,235,1,common_grid,detrended_31,lower_mean_raw,tail_mean_raw_100um,100,z_top,0.091811067915838471,448,2,ok
D235_F01_V01,235,1,common_grid,detrended_31,lower_mean_raw,tail_mean_raw_100um,100,source_area+z_top,0.095909723150125803,448,3,ok
D235_F01_V01,235,1,common_grid,detrended_31,lower_mean_raw,tail_mean_raw_500um,500,source_area,0.20661323092886777,448,2,ok
D235_F01_V01,235,1,common_grid,detrended_31,lower_mean_raw,tail_mean_raw_500um,500,z_top,0.16705422812059853,448,2,ok
D235_F01_V01,235,1,common_grid,detrended_31,lower_mean_raw,tail_mean_raw_500um,500,source_area+z_top,0.16202188869254736,448,3,ok
D235_F01_V01,235,1,common_grid,detrended_51,source_mean_raw,tail_mean_raw_100um,100,source_area,0.13962574800213626,448,2,ok
D235_F01_V01,235,1,common_grid,detrended_51,source_mean_raw,tail_mean_raw_100um,100,z_top,0.16639626708602392,448,2,ok
D235_F01_V01,235,1,common_grid,detrended_51,source_mean_raw,tail_mean_raw_100um,100,source_area+z_top,0.15696178252722381,448,3,ok
D235_F01_V01,235,1,common_grid,detrended_51,source_mean_raw,tail_mean_raw_500um,500,source_area,0.20473232998359547,448,2,ok
D235_F01_V01,235,1,common_grid,detrended_51,source_mean_raw,tail_mean_raw_500um,500,z_top,0.17767501389964235,448,2,ok
D235_F01_V01,235,1,common_grid,detrended_51,source_mean_raw,tail_mean_raw_500um,500,source_area+z_top,0.22497313089384177,448,3,ok
D235_F01_V01,235,1,common_grid,detrended_51,upper_mean_raw,tail_mean_raw_100um,100,source_area,-0.063190159017798689,448,2,ok
D235_F01_V01,235,1,common_grid,detrended_51,upper_mean_raw,tail_mean_raw_100um,100,z_top,0.063168993874391982,448,2,ok
D235_F01_V01,235,1,common_grid,detrended_51,upper_mean_raw,tail_mean_raw_100um,100,source_area+z_top,0.044261764633821851,448,3,ok
D235_F01_V01,235,1,common_grid,detrended_51,upper_mean_raw,tail_mean_raw_500um,500,source_area,-0.0043440899980148493,448,2,ok
D235_F01_V01,235,1,common_grid,detrended_51,upper_mean_raw,tail_mean_raw_500um,500,z_top,0.065920335718232304,448,2,ok
D235_F01_V01,235,1,common_grid,detrended_51,upper_mean_raw,tail_mean_raw_500um,500,source_area+z_top,0.099103776857463563,448,3,ok
D235_F01_V01,235,1,common_grid,detrended_51,middle_mean_raw,tail_mean_raw_100um,100,source_area,0.2651072897056832,448,2,ok
D235_F01_V01,235,1,common_grid,detrended_51,middle_mean_raw,tail_mean_raw_100um,100,z_top,0.19112963294952448,448,2,ok
D235_F01_V01,235,1,common_grid,detrended_51,middle_mean_raw,tail_mean_raw_100um,100,source_area+z_top,0.18336003454127711,448,3,ok
D235_F01_V01,235,1,common_grid,detrended_51,middle_mean_raw,tail_mean_raw_500um,500,source_area,0.30402908527247868,448,2,ok
D235_F01_V01,235,1,common_grid,detrended_51,middle_mean_raw,tail_mean_raw_500um,500,z_top,0.19181380869070661,448,2,ok
D235_F01_V01,235,1,common_grid,detrended_51,middle_mean_raw,tail_mean_raw_500um,500,source_area+z_top,0.23426496998333146,448,3,ok
D235_F01_V01,235,1,common_grid,detrended_51,lower_mean_raw,tail_mean_raw_100um,100,source_area,0.28898818527660242,448,2,ok
D235_F01_V01,235,1,common_grid,detrended_51,lower_mean_raw,tail_mean_raw_100um,100,z_top,0.18530004342678205,448,2,ok
D235_F01_V01,235,1,common_grid,detrended_51,lower_mean_raw,tail_mean_raw_100um,100,source_area+z_top,0.18929693265906508,448,3,ok
D235_F01_V01,235,1,common_grid,detrended_51,lower_mean_raw,tail_mean_raw_500um,500,source_area,0.32529224463703466,448,2,ok
D235_F01_V01,235,1,common_grid,detrended_51,lower_mean_raw,tail_mean_raw_500um,500,z_top,0.24278778567620857,448,2,ok
D235_F01_V01,235,1,common_grid,detrended_51,lower_mean_raw,tail_mean_raw_500um,500,source_area+z_top,0.2399491479562097,448,3,ok
D235_F01_V01,235,1,common_grid,detrended_101,source_mean_raw,tail_mean_raw_100um,100,source_area,0.23142341926462917,448,2,ok
D235_F01_V01,235,1,common_grid,detrended_101,source_mean_raw,tail_mean_raw_100um,100,z_top,0.28633730143081487,448,2,ok
D235_F01_V01,235,1,common_grid,detrended_101,source_mean_raw,tail_mean_raw_100um,100,source_area+z_top,0.29831134354052552,448,3,ok
D235_F01_V01,235,1,common_grid,detrended_101,source_mean_raw,tail_mean_raw_500um,500,source_area,0.29898767513651497,448,2,ok
D235_F01_V01,235,1,common_grid,detrended_101,source_mean_raw,tail_mean_raw_500um,500,z_top,0.31090616608488919,448,2,ok
D235_F01_V01,235,1,common_grid,detrended_101,source_mean_raw,tail_mean_raw_500um,500,source_area+z_top,0.3733289715300358,448,3,ok
D235_F01_V01,235,1,common_grid,detrended_101,upper_mean_raw,tail_mean_raw_100um,100,source_area,-0.016475278643107865,448,2,ok
D235_F01_V01,235,1,common_grid,detrended_101,upper_mean_raw,tail_mean_raw_100um,100,z_top,0.15850068662947822,448,2,ok
D235_F01_V01,235,1,common_grid,detrended_101,upper_mean_raw,tail_mean_raw_100um,100,source_area+z_top,0.16046267725384736,448,3,ok
D235_F01_V01,235,1,common_grid,detrended_101,upper_mean_raw,tail_mean_raw_500um,500,source_area,0.021648620489562152,448,2,ok
D235_F01_V01,235,1,common_grid,detrended_101,upper_mean_raw,tail_mean_raw_500um,500,z_top,0.15528878038803828,448,2,ok
D235_F01_V01,235,1,common_grid,detrended_101,upper_mean_raw,tail_mean_raw_500um,500,source_area+z_top,0.20448156531606082,448,3,ok
D235_F01_V01,235,1,common_grid,detrended_101,middle_mean_raw,tail_mean_raw_100um,100,source_area,0.34679167234311964,448,2,ok
D235_F01_V01,235,1,common_grid,detrended_101,middle_mean_raw,tail_mean_raw_100um,100,z_top,0.27730749516988434,448,2,ok
D235_F01_V01,235,1,common_grid,detrended_101,middle_mean_raw,tail_mean_raw_100um,100,source_area+z_top,0.28405876672623959,448,3,ok
D235_F01_V01,235,1,common_grid,detrended_101,middle_mean_raw,tail_mean_raw_500um,500,source_area,0.40157474201915255,448,2,ok
D235_F01_V01,235,1,common_grid,detrended_101,middle_mean_raw,tail_mean_raw_500um,500,z_top,0.29822883671314604,448,2,ok
D235_F01_V01,235,1,common_grid,detrended_101,middle_mean_raw,tail_mean_raw_500um,500,source_area+z_top,0.34700229204616934,448,3,ok
D235_F01_V01,235,1,common_grid,detrended_101,lower_mean_raw,tail_mean_raw_100um,100,source_area,0.40811456088202197,448,2,ok
D235_F01_V01,235,1,common_grid,detrended_101,lower_mean_raw,tail_mean_raw_100um,100,z_top,0.32968181367988858,448,2,ok
D235_F01_V01,235,1,common_grid,detrended_101,lower_mean_raw,tail_mean_raw_100um,100,source_area+z_top,0.33110041965545345,448,3,ok
D235_F01_V01,235,1,common_grid,detrended_101,lower_mean_raw,tail_mean_raw_500um,500,source_area,0.48042848791150267,448,2,ok
D235_F01_V01,235,1,common_grid,detrended_101,lower_mean_raw,tail_mean_raw_500um,500,z_top,0.41706482411664958,448,2,ok
D235_F01_V01,235,1,common_grid,detrended_101,lower_mean_raw,tail_mean_raw_500um,500,source_area+z_top,0.41542411504739052,448,3,ok
D235_F03_V01,235,3,common_grid,raw,source_mean_raw,tail_mean_raw_100um,100,source_area,0.17901485072537654,448,2,ok
D235_F03_V01,235,3,common_grid,raw,source_mean_raw,tail_mean_raw_100um,100,z_top,0.27115005057524783,448,2,ok
D235_F03_V01,235,3,common_grid,raw,source_mean_raw,tail_mean_raw_100um,100,source_area+z_top,0.28123248610725449,448,3,ok
D235_F03_V01,235,3,common_grid,raw,source_mean_raw,tail_mean_raw_500um,500,source_area,0.2361905496911241,448,2,ok
D235_F03_V01,235,3,common_grid,raw,source_mean_raw,tail_mean_raw_500um,500,z_top,0.21661418465990445,448,2,ok
D235_F03_V01,235,3,common_grid,raw,source_mean_raw,tail_mean_raw_500um,500,source_area+z_top,0.2737227788366054,448,3,ok
D235_F03_V01,235,3,common_grid,raw,upper_mean_raw,tail_mean_raw_100um,100,source_area,0.04847057977270916,448,2,ok
D235_F03_V01,235,3,common_grid,raw,upper_mean_raw,tail_mean_raw_100um,100,z_top,0.15725119170004195,448,2,ok
D235_F03_V01,235,3,common_grid,raw,upper_mean_raw,tail_mean_raw_100um,100,source_area+z_top,0.15138574765843033,448,3,ok
D235_F03_V01,235,3,common_grid,raw,upper_mean_raw,tail_mean_raw_500um,500,source_area,0.10908497485050336,448,2,ok
D235_F03_V01,235,3,common_grid,raw,upper_mean_raw,tail_mean_raw_500um,500,z_top,0.10024036025236237,448,2,ok
D235_F03_V01,235,3,common_grid,raw,upper_mean_raw,tail_mean_raw_500um,500,source_area+z_top,0.13593717580951734,448,3,ok
D235_F03_V01,235,3,common_grid,raw,middle_mean_raw,tail_mean_raw_100um,100,source_area,0.33274356253985921,448,2,ok
D235_F03_V01,235,3,common_grid,raw,middle_mean_raw,tail_mean_raw_100um,100,z_top,0.33352280454257194,448,2,ok
D235_F03_V01,235,3,common_grid,raw,middle_mean_raw,tail_mean_raw_100um,100,source_area+z_top,0.34873718614605681,448,3,ok
D235_F03_V01,235,3,common_grid,raw,middle_mean_raw,tail_mean_raw_500um,500,source_area,0.35491383670093724,448,2,ok
D235_F03_V01,235,3,common_grid,raw,middle_mean_raw,tail_mean_raw_500um,500,z_top,0.29476100181894244,448,2,ok
D235_F03_V01,235,3,common_grid,raw,middle_mean_raw,tail_mean_raw_500um,500,source_area+z_top,0.35667755756828962,448,3,ok
D235_F03_V01,235,3,common_grid,raw,lower_mean_raw,tail_mean_raw_100um,100,source_area,0.31611201640116882,448,2,ok
D235_F03_V01,235,3,common_grid,raw,lower_mean_raw,tail_mean_raw_100um,100,z_top,0.31262661314532014,448,2,ok
D235_F03_V01,235,3,common_grid,raw,lower_mean_raw,tail_mean_raw_100um,100,source_area+z_top,0.31469939580933165,448,3,ok
D235_F03_V01,235,3,common_grid,raw,lower_mean_raw,tail_mean_raw_500um,500,source_area,0.35002895795455469,448,2,ok
D235_F03_V01,235,3,common_grid,raw,lower_mean_raw,tail_mean_raw_500um,500,z_top,0.35123445298940614,448,2,ok
D235_F03_V01,235,3,common_grid,raw,lower_mean_raw,tail_mean_raw_500um,500,source_area+z_top,0.35013160958409162,448,3,ok
D235_F03_V01,235,3,common_grid,detrended_31,source_mean_raw,tail_mean_raw_100um,100,source_area,0.18843178491842646,448,2,ok
D235_F03_V01,235,3,common_grid,detrended_31,source_mean_raw,tail_mean_raw_100um,100,z_top,0.21774862851398985,448,2,ok
D235_F03_V01,235,3,common_grid,detrended_31,source_mean_raw,tail_mean_raw_100um,100,source_area+z_top,0.20254274921089027,448,3,ok
D235_F03_V01,235,3,common_grid,detrended_31,source_mean_raw,tail_mean_raw_500um,500,source_area,0.17755051088055868,448,2,ok
D235_F03_V01,235,3,common_grid,detrended_31,source_mean_raw,tail_mean_raw_500um,500,z_top,0.14767329135444354,448,2,ok
D235_F03_V01,235,3,common_grid,detrended_31,source_mean_raw,tail_mean_raw_500um,500,source_area+z_top,0.19885352123318822,448,3,ok
D235_F03_V01,235,3,common_grid,detrended_31,upper_mean_raw,tail_mean_raw_100um,100,source_area,0.13318164085965437,448,2,ok
D235_F03_V01,235,3,common_grid,detrended_31,upper_mean_raw,tail_mean_raw_100um,100,z_top,0.18889758110989152,448,2,ok
D235_F03_V01,235,3,common_grid,detrended_31,upper_mean_raw,tail_mean_raw_100um,100,source_area+z_top,0.1676701030355727,448,3,ok
D235_F03_V01,235,3,common_grid,detrended_31,upper_mean_raw,tail_mean_raw_500um,500,source_area,0.12795215078179606,448,2,ok
D235_F03_V01,235,3,common_grid,detrended_31,upper_mean_raw,tail_mean_raw_500um,500,z_top,0.13800470801174844,448,2,ok
D235_F03_V01,235,3,common_grid,detrended_31,upper_mean_raw,tail_mean_raw_500um,500,source_area+z_top,0.17756606627948454,448,3,ok
D235_F03_V01,235,3,common_grid,detrended_31,middle_mean_raw,tail_mean_raw_100um,100,source_area,0.21363776717799007,448,2,ok
D235_F03_V01,235,3,common_grid,detrended_31,middle_mean_raw,tail_mean_raw_100um,100,z_top,0.21254952358529128,448,2,ok
D235_F03_V01,235,3,common_grid,detrended_31,middle_mean_raw,tail_mean_raw_100um,100,source_area+z_top,0.19435567436532586,448,3,ok
D235_F03_V01,235,3,common_grid,detrended_31,middle_mean_raw,tail_mean_raw_500um,500,source_area,0.20758343463374226,448,2,ok
D235_F03_V01,235,3,common_grid,detrended_31,middle_mean_raw,tail_mean_raw_500um,500,z_top,0.14219064833665093,448,2,ok
D235_F03_V01,235,3,common_grid,detrended_31,middle_mean_raw,tail_mean_raw_500um,500,source_area+z_top,0.17950514491876532,448,3,ok
D235_F03_V01,235,3,common_grid,detrended_31,lower_mean_raw,tail_mean_raw_100um,100,source_area,0.14768457615648925,448,2,ok
D235_F03_V01,235,3,common_grid,detrended_31,lower_mean_raw,tail_mean_raw_100um,100,z_top,0.13109686322134059,448,2,ok
D235_F03_V01,235,3,common_grid,detrended_31,lower_mean_raw,tail_mean_raw_100um,100,source_area+z_top,0.13203235852658246,448,3,ok
D235_F03_V01,235,3,common_grid,detrended_31,lower_mean_raw,tail_mean_raw_500um,500,source_area,0.17049394058192663,448,2,ok
D235_F03_V01,235,3,common_grid,detrended_31,lower_mean_raw,tail_mean_raw_500um,500,z_top,0.14902825351434426,448,2,ok
D235_F03_V01,235,3,common_grid,detrended_31,lower_mean_raw,tail_mean_raw_500um,500,source_area+z_top,0.14895759222666247,448,3,ok
D235_F03_V01,235,3,common_grid,detrended_51,source_mean_raw,tail_mean_raw_100um,100,source_area,0.2500691678240613,448,2,ok
D235_F03_V01,235,3,common_grid,detrended_51,source_mean_raw,tail_mean_raw_100um,100,z_top,0.26350027484855565,448,2,ok
