scan_id,flow_mm_s,metric,metric_label,lag_frames,pair_count,acf
flow01,1.0,q_vessel,Q_V,116,365,0.03673554575178175
flow01,1.0,q_vessel,Q_V,117,364,0.005573493631503605
flow01,1.0,q_vessel,Q_V,118,363,-0.051220946819179644
flow01,1.0,q_vessel,Q_V,119,362,-0.04063141310732214
flow01,1.0,q_vessel,Q_V,120,361,-0.02698161269609811
flow01,1.0,q_vessel,Q_V,121,360,-0.013737026907135253
flow01,1.0,q_vessel,Q_V,122,359,-0.04310494407578142
flow01,1.0,q_vessel,Q_V,123,358,-0.023474770711692218
flow01,1.0,q_vessel,Q_V,124,357,-0.024158820713432696
flow01,1.0,q_vessel,Q_V,125,356,0.012041701210612953
flow01,1.0,q_vessel,Q_V,126,356,-0.07528919400091855
flow01,1.0,q_vessel,Q_V,127,354,-0.0794738358240367
flow01,1.0,q_vessel,Q_V,128,353,-0.11542172519522623
flow01,1.0,q_vessel,Q_V,129,352,-0.10636738567833913
flow01,1.0,q_vessel,Q_V,130,352,-0.1360024659239676
flow01,1.0,q_vessel,Q_V,131,351,-0.13798386802878293
flow01,1.0,q_vessel,Q_V,132,351,-0.11816247061119274
flow01,1.0,q_vessel,Q_V,133,349,-0.05269506330213801
flow01,1.0,q_vessel,Q_V,134,348,-0.046288218112970146
flow01,1.0,q_vessel,Q_V,135,347,0.030872449836706808
flow01,1.0,q_vessel,Q_V,136,347,-0.009971176807524795
flow01,1.0,q_vessel,Q_V,137,345,0.049698159947686574
flow01,1.0,q_vessel,Q_V,138,344,0.013717736175655228
flow01,1.0,q_vessel,Q_V,139,343,0.020635900622638682
flow01,1.0,q_vessel,Q_V,140,343,0.05863001730325771
flow01,1.0,q_vessel,Q_V,141,341,0.09295744439174969
flow01,1.0,q_vessel,Q_V,142,341,0.06189832624288674
flow01,1.0,q_vessel,Q_V,143,339,0.09586735769329942
flow01,1.0,q_vessel,Q_V,144,339,0.06690015353545653
flow01,1.0,q_vessel,Q_V,145,337,0.04198689054440829
flow01,1.0,q_vessel,Q_V,146,336,-0.0032170295798712623
flow01,1.0,q_vessel,Q_V,147,335,-0.0012147507879413319
flow01,1.0,q_vessel,Q_V,148,335,-0.028822919921396097
flow01,1.0,q_vessel,Q_V,149,334,-0.0466683013372108
flow01,1.0,q_vessel,Q_V,150,334,-0.09347514991194704
flow01,1.0,q_vessel,Q_V,151,332,-0.04602226656517839
flow01,1.0,q_vessel,Q_V,152,331,0.02423921068288494
flow01,1.0,q_vessel,Q_V,153,330,0.07118663468501558
flow01,1.0,q_vessel,Q_V,154,329,0.12310192033819689
flow01,1.0,q_vessel,Q_V,155,328,0.09520445647302199
flow01,1.0,q_vessel,Q_V,156,328,0.11097546380637743
flow01,1.0,q_vessel,Q_V,157,326,0.11817472861811174
