scan_id,frame_id,variant,q_vessel,q_tail,ratio_tail_to_vessel,q_tail_direct_check,source_area_um2,tail_area_um2,requested_tail_area_um2,source_mean,tail_window_complete,source_window_complete,source_qc_valid,background_complete,background_excluded_side,valid,invalid_reason,tail_gap_um,requested_tail_length_um,lateral_width_um,x_left_edge_px,x_right_edge_px,z_top_edge_px,diameter_um,dx_um,dz_um,z_bottom_edge_px
flow07,flow07_Bscan000,x_plus_1px,213664783124.51382,2153727159620.3953,10.079935158829164,2153727159620.3958,8939.435742187501,44449.99999999999,44449.99999999999,23901372.44526236,True,True,True,True,,True,ok,0.0,500.0,88.89999999999999,226.7347287464724,233.7347287464724,201.5,128.0,12.7,6.7,220.6044776119403
flow07,flow07_Bscan000,z_minus_1px,123352343678.49838,2352494277807.789,19.07133831148969,2352494277807.789,8939.435742187501,44449.99999999999,44449.99999999999,13798672.224508185,True,True,True,True,,True,ok,0.0,500.0,88.89999999999999,225.7347287464724,232.7347287464724,200.5,128.0,12.7,6.7,219.6044776119403
flow07,flow07_Bscan000,z_plus_1px,540627993981.0167,1957959434697.5479,3.621639013325489,1957959434697.5479,8939.435742187501,44449.99999999999,44449.99999999999,60476747.03109659,True,True,True,True,,True,ok,0.0,500.0,88.89999999999999,225.7347287464724,232.7347287464724,202.5,128.0,12.7,6.7,221.6044776119403
flow07,flow07_Bscan000,background_skip_plus_2px,388982972341.3226,2245649591828.9385,5.773130834782245,2245649591828.9395,8939.435742187501,44449.99999999999,44449.99999999999,43513145.97023296,True,True,True,True,,True,ok,0.0,500.0,88.89999999999999,225.7347287464724,232.7347287464724,201.5,128.0,12.7,6.7,220.6044776119403
flow07,flow07_Bscan249,x_minus_1px,1374029095621.358,909035174400.7517,0.6615836428046463,909035174400.7518,12765.826679687501,63499.99999999999,63500.0,107633381.69142315,True,True,True,True,,True,ok,0.0,500.0,127.0,232.10019069311917,242.10019069311917,199.5,128.0,12.7,6.7,218.6044776119403
flow07,flow07_Bscan249,x_plus_1px,1447616323180.4724,953519064281.3052,0.6586821722114771,953519064281.3053,12765.826679687501,63499.99999999999,63500.0,113397773.56399994,True,True,True,True,,True,ok,0.0,500.0,127.0,234.10019069311917,244.10019069311917,199.5,128.0,12.7,6.7,218.6044776119403
flow07,flow07_Bscan249,z_minus_1px,1407670113853.755,978344323395.0485,0.6950096572815996,978344323395.0483,12765.826679687501,63499.99999999999,63500.0,110268621.78017709,True,True,True,True,,True,ok,0.0,500.0,127.0,233.10019069311917,243.10019069311917,198.5,128.0,12.7,6.7,217.6044776119403
flow07,flow07_Bscan249,z_plus_1px,1484305613275.1692,915197411403.1152,0.6165828675832479,915197411403.1152,12765.826679687501,63499.99999999999,63500.0,116271797.39459725,True,True,True,True,,True,ok,0.0,500.0,127.0,233.10019069311917,243.10019069311917,200.5,128.0,12.7,6.7,219.6044776119403
flow07,flow07_Bscan249,background_skip_plus_2px,1476059130111.8865,1027657505342.7097,0.6962170311326298,1027657505342.7096,12765.826679687501,63499.99999999999,63500.0,115625816.26308116,True,True,True,True,,True,ok,0.0,500.0,127.0,233.10019069311917,243.10019069311917,199.5,128.0,12.7,6.7,218.6044776119403
flow07,flow07_Bscan499,x_minus_1px,668355630334.4675,1583043752817.3694,2.368564998884144,1583043752817.369,11490.473828125001,57149.99999999999,57150.0,58166063.50023155,True,True,True,True,,True,ok,0.0,500.0,114.3,241.78713713105796,250.78713713105796,190.5,128.0,12.7,6.7,209.6044776119403
flow07,flow07_Bscan499,x_plus_1px,669323144990.6083,1390704549817.0923,2.077777468515012,1390704549817.092,11490.473828125001,57149.99999999999,57150.0,58250264.9588148,True,True,True,True,,True,ok,0.0,500.0,114.3,243.78713713105796,252.78713713105796,190.5,128.0,12.7,6.7,209.6044776119403
flow07,flow07_Bscan499,z_minus_1px,622887683222.805,1573359953890.7307,2.5259127709031044,1573359953890.7314,11490.473828125001,57149.99999999999,57150.0,54209051.127045386,True,True,True,True,,True,ok,0.0,500.0,114.3,242.78713713105796,251.78713713105796,189.5,128.0,12.7,6.7,208.6044776119403
flow07,flow07_Bscan499,z_plus_1px,776608751738.172,1375873010993.591,1.7716424234393082,1375873010993.5913,11490.473828125001,57149.99999999999,57150.0,67587182.50915661,True,True,True,True,,True,ok,0.0,500.0,114.3,242.78713713105796,251.78713713105796,191.5,128.0,12.7,6.7,210.6044776119403
flow07,flow07_Bscan499,background_skip_plus_2px,747665254446.5211,1662971265196.6445,2.2242190008250455,1662971265196.6448,11490.473828125001,57149.99999999999,57150.0,65068270.08443081,True,True,True,True,,True,ok,0.0,500.0,114.3,242.78713713105796,251.78713713105796,190.5,128.0,12.7,6.7,209.6044776119403
flow10,flow10_Bscan000,x_minus_1px,2398290065999.862,1356972059628.0427,0.5658081475904846,1356972059628.043,17873.8857421875,88899.99999999999,88899.99999999999,134178437.78307304,True,True,True,True,,True,ok,0.0,500.0,177.79999999999998,226.85558624141012,240.85558624141012,212.5,128.0,12.7,6.7,231.6044776119403
flow10,flow10_Bscan000,x_plus_1px,2602389739174.833,1370951306211.938,0.526804761629071,1370951306211.938,17873.8857421875,88899.99999999999,88899.99999999999,145597313.12550837,True,True,True,True,,True,ok,0.0,500.0,177.79999999999998,228.85558624141012,242.85558624141012,212.5,128.0,12.7,6.7,231.6044776119403
flow10,flow10_Bscan000,z_minus_1px,2482316061787.032,1444146084485.103,0.5817736535312328,1444146084485.1033,17873.8857421875,88899.99999999999,88899.99999999999,138879485.8371537,True,True,True,True,,True,ok,0.0,500.0,177.79999999999998,227.85558624141012,241.85558624141012,211.5,128.0,12.7,6.7,230.6044776119403
flow10,flow10_Bscan000,z_plus_1px,2608383278108.791,1341282949525.9001,0.514220038436375,1341282949525.9,17873.8857421875,88899.99999999999,88899.99999999999,145932636.90570974,True,True,True,True,,True,ok,0.0,500.0,177.79999999999998,227.85558624141012,241.85558624141012,213.5,128.0,12.7,6.7,232.6044776119403
