z_index,relative_to_top_px,relative_to_bottom_px,V_sv_raw,B_sv_raw,T_raw,T_mov5,region
1,-200,-219,12809070.4100546,8845946.65999591,3963123.75005869,3963123.75005869,above_vessel
2,-199,-218,9197029.10968442,7113220.95829558,2083808.15138883,3023465.95072376,above_vessel
3,-198,-217,11325057.856174,6608296.23469973,4716761.62147428,2083808.15138883,above_vessel
4,-197,-216,7822496.24005446,18620002.2519024,-10797506.0118479,2083808.15138883,above_vessel
5,-196,-215,18943673.7852903,23650589.7755552,-4706915.99026495,-3927152.46931475,above_vessel
6,-195,-214,19594545.5270053,11078680.4848163,8515865.042189,-3927152.46931475,above_vessel
7,-194,-213,6903579.90154318,10830732.3708579,-3927152.46931475,5299382.64458128,above_vessel
8,-193,-212,11951126.8082435,6651744.16366224,5299382.64458128,5299382.64458128,above_vessel
9,-192,-211,12854735.4365477,1872936.43381086,10981799.0027369,-288737.831466393,above_vessel
10,-191,-210,3853835.90373078,4762405.06240477,-908569.158673991,-288737.831466393,above_vessel
11,-190,-209,1620384.57177505,1909122.40324145,-288737.831466393,-288737.831466393,above_vessel
12,-189,-208,296004.736080794,3895456.47905694,-3599451.74297615,-288737.831466393,above_vessel
13,-188,-207,9418749.98422687,3800868.05840854,5617881.92581833,-5904.11824813252,above_vessel
14,-187,-206,16865270.3170509,2996905.73764198,13868364.5794089,-5904.11824813252,above_vessel
15,-186,-205,3465357.58623983,3471261.70448796,-5904.11824813252,4452108.56605402,above_vessel
16,-185,-204,1430823.61630617,5118346.57588637,-3687522.95958021,4452108.56605402,above_vessel
17,-184,-203,12759423.99359,8307315.42753597,4452108.56605402,2107899.71005374,above_vessel
18,-183,-202,18323049.6390103,4418857.74644067,13904191.8925696,4452108.56605402,above_vessel
19,-182,-201,6930800.39048003,4822900.6804263,2107899.71005374,9558111.46280273,above_vessel
20,-181,-200,11733035.2318572,2174923.76905446,9558111.46280273,9558111.46280273,above_vessel
21,-180,-199,21470254.6038769,1780152.2955357,19690102.3083412,6577910.80107858,above_vessel
22,-179,-198,835345.500218727,704704.938201435,130640.562017292,6577910.80107858,above_vessel
23,-178,-197,9689442.30685745,3111531.50577887,6577910.80107858,5503796.00760782,above_vessel
24,-177,-196,7928619.74728557,2424823.73967776,5503796.00760782,130640.562017292,above_vessel
25,-176,-195,917758.891987087,2149202.85366915,-1231443.96168206,-1231443.96168206,above_vessel
26,-175,-194,2944759.55788256,7134652.75124059,-4189893.19335803,-1231443.96168206,above_vessel
27,-174,-193,5011808.62866774,8235290.46997232,-3223481.84130458,-1231443.96168206,above_vessel
28,-173,-192,19377706.7409159,8643268.46030444,10734438.2806114,2924581.78712917,above_vessel
29,-172,-191,14792912.3003238,1920969.00913713,12871943.2911866,2924581.78712917,above_vessel
30,-171,-190,5325543.50311961,2400961.71599044,2924581.78712917,2924581.78712917,above_vessel
31,-170,-189,5773834.4438045,4467598.61770153,1306235.82610297,1932295.24898382,above_vessel
32,-169,-188,3285394.76134462,1353099.5123608,1932295.24898382,1306235.82610297,above_vessel
33,-168,-187,1694801.35682657,5140596.33020904,-3445794.97338247,1306235.82610297,above_vessel
34,-167,-186,1033861.44692014,3945035.93911341,-2911174.49219327,1932295.24898382,above_vessel
35,-166,-185,9149056.24809857,1743138.88291386,7405917.36518472,6180164.44038879,above_vessel
36,-165,-184,13546209.9017572,7366045.46136842,6180164.44038879,6180164.44038879,above_vessel
37,-164,-183,8145239.63625082,1706577.45010395,6438662.18614687,6438662.18614687,above_vessel
38,-163,-182,7912154.55580199,2479783.8317788,5432370.72402319,6180164.44038879,above_vessel
39,-162,-181,9459358.97631932,2237229.16455153,7222129.81176779,5432370.72402319,above_vessel
40,-161,-180,2266321.56449135,4949128.4400998,-2682806.87560845,5432370.72402319,above_vessel
41,-160,-179,3109038.56952844,3989852.0100111,-880813.440482667,6409275.28312471,above_vessel
42,-159,-178,10356039.479147,3946764.19602231,6409275.28312471,474431.781050087,above_vessel
43,-158,-177,15564641.4878559,2371111.90949347,13193529.5783624,474431.781050087,above_vessel
44,-157,-176,5050509.19542281,4576077.41437273,474431.781050087,6409275.28312471,above_vessel
45,-156,-175,1760974.08661752,2456319.45361002,-695345.366992503,474431.781050087,above_vessel
46,-155,-174,11290866.696298,2391223.88631446,8899642.80998359,474431.781050087,above_vessel
47,-154,-173,1101222.11386545,4929672.66405348,-3828450.55018803,-695345.366992503,above_vessel
48,-153,-172,5464122.83825767,1789772.51955674,3674350.31870093,460614.538606801,above_vessel
49,-152,-171,1897194.85759175,4531308.99596327,-2634114.13837152,-2467962.34418108,above_vessel
50,-151,-170,4286952.61669178,3826338.07808498,460614.538606801,-2467962.34418108,above_vessel
51,-150,-169,1721375.95942333,4189338.30360441,-2467962.34418108,-2532576.7079978,above_vessel
52,-149,-168,2673036.88446864,5205613.59246645,-2532576.7079978,-2467962.34418108,above_vessel
53,-148,-167,1485302.7475165,4921371.38403921,-3436068.63652271,-2467962.34418108,above_vessel
54,-147,-166,5572700.00565007,4780827.84038026,791872.165269811,-2532576.7079978,above_vessel
55,-146,-165,3984005.75313983,2726055.48393352,1257950.26920631,-2352357.63891678,above_vessel
56,-145,-164,812634.026138485,6038380.70590248,-5225746.67976399,791872.165269811,above_vessel
57,-144,-163,2568977.61274403,4921335.25166081,-2352357.63891678,-2352357.63891678,above_vessel
58,-143,-162,9709735.9785123,3613300.00190058,6096435.97661171,-2822862.8909285,above_vessel
59,-142,-161,1682943.49101559,4505806.3819441,-2822862.8909285,-2822862.8909285,above_vessel
60,-141,-160,2286068.19753993,7137959.28050978,-4851891.08296985,-2822862.8909285,above_vessel
61,-140,-159,1945415.73860789,4895394.68104784,-2949978.94243996,-2822862.8909285,above_vessel
62,-139,-158,953687.683373577,1967640.74648401,-1013953.06311043,-2737564.12441654,above_vessel
63,-138,-157,6357588.4127349,4022737.24310375,2334851.16963115,-1013953.06311043,above_vessel
64,-137,-156,4197032.75838317,6934596.88279971,-2737564.12441654,-396562.285236459,above_vessel
65,-136,-155,12650354.1488489,2679065.56198085,9971288.58686808,-396562.285236459,above_vessel
66,-135,-154,2276339.6513999,2672901.93663636,-396562.285236459,-396562.285236459,above_vessel
67,-134,-153,719666.333288734,2931064.71649426,-2211398.38320553,-396562.285236459,above_vessel
68,-133,-152,5341797.57688605,2999257.03119791,2342540.54568814,-2211398.38320553,above_vessel
69,-132,-151,80856.5736448198,2789034.88679095,-2708178.31314613,-2708178.31314613,above_vessel
70,-131,-150,1916227.46778047,4816808.5232068,-2900581.05542633,-2708178.31314613,above_vessel
71,-130,-149,698054.627629309,5508887.03152999,-4810832.40390068,-2900581.05542633,above_vessel
72,-129,-148,823816.126871905,3053221.25762912,-2229405.13075722,-3262938.53011112,above_vessel
73,-128,-147,3580448.48038189,9857445.39317092,-6276996.91278903,-4810832.40390068,above_vessel
74,-127,-146,266975.688696301,3529914.21880742,-3262938.53011112,-3262938.53011112,above_vessel
75,-126,-145,3243350.65300925,8185693.29057022,-4942342.63756097,-3262938.53011112,above_vessel
76,-125,-144,5351462.06412867,2621562.00125122,2729900.06287745,2485749.65883199,above_vessel
77,-124,-143,8266689.01343536,3174729.05386061,5091959.95957474,2729900.06287745,above_vessel
78,-123,-142,4161235.3631732,1675485.70434122,2485749.65883199,4482882.29359294,above_vessel
79,-122,-141,17239571.3501821,3237928.99461064,14001642.3555715,5091959.95957474,above_vessel
80,-121,-140,6037979.46175224,1555097.1681593,4482882.29359294,4482882.29359294,above_vessel
81,-120,-139,9712178.99159763,2959796.23663451,6752382.75496312,4482882.29359294,above_vessel
82,-119,-138,1582922.20766395,1020913.5265508,562008.681113151,562008.681113151,above_vessel
83,-118,-137,1448035.11145862,3794930.22525712,-2346895.1137985,562008.681113151,above_vessel
84,-117,-136,1685028.27450236,7230094.54109434,-5545066.26659198,562008.681113151,above_vessel
85,-116,-135,8204409.46686886,1348350.0501695,6856059.41669936,-527825.093723161,above_vessel
86,-115,-134,11456318.2714388,6205130.62856335,5251187.64287544,5251187.64287544,above_vessel
87,-114,-133,3087796.85976035,3615621.95348351,-527825.093723161,5251187.64287544,above_vessel
88,-113,-132,17771985.6905784,4369282.38092292,13402703.3096555,281818.564738559,above_vessel
89,-112,-131,442230.449004293,3899562.79441727,-3457332.34541298,-527825.093723161,above_vessel
90,-111,-130,4136026.10490259,3854207.54016403,281818.564738559,-3457332.34541298,above_vessel
91,-110,-129,79347.9348426152,4261098.53741456,-4181750.60257194,-3457332.34541298,above_vessel
92,-109,-128,2772941.01128968,7374580.75009228,-4601639.7388026,-531447.987646902,above_vessel
93,-108,-127,3843539.27799915,4374987.26564605,-531447.987646902,-790066.128757856,above_vessel
94,-107,-126,7532396.74401388,5997966.64828169,1534430.09573219,-531447.987646902,above_vessel
95,-106,-125,1406418.01880519,2196484.14756305,-790066.128757856,-531447.987646902,above_vessel
96,-105,-124,8039164.00331138,4224054.30287192,3815109.70043945,394615.754969195,above_vessel
97,-104,-123,919518.219876921,7669096.55223297,-6749578.33235605,-694066.741123021,above_vessel
98,-103,-122,2824419.87148781,2429804.11651861,394615.754969195,394615.754969195,above_vessel
99,-102,-121,3614735.47990613,4308802.22102915,-694066.741123021,394615.754969195,above_vessel
100,-101,-120,2913453.90611503,2074404.03046429,839049.875650739,839049.875650739,above_vessel
101,-100,-119,6814754.43710589,3333311.91221684,3481442.52488906,839049.875650739,above_vessel
102,-99,-118,7688118.11905273,2431922.62997778,5256195.48907495,3481442.52488906,above_vessel
103,-98,-117,6030257.27985708,6930540.45288064,-900283.173023559,3481442.52488906,above_vessel
104,-97,-116,45756171.6876737,9742560.76506821,36013610.9226055,-683947.988013756,above_vessel
105,-96,-115,6064680.51251249,6748628.50052625,-683947.988013756,-683947.988013756,above_vessel
106,-95,-114,3797768.69767638,6717805.13534056,-2920036.43766418,-683947.988013756,above_vessel
107,-94,-113,7621185.66369836,6076152.04367945,1545033.62001891,-683947.988013756,above_vessel
108,-93,-112,3181654.45598402,5393802.54158167,-2212148.08559765,-2212148.08559765,above_vessel
109,-92,-111,5261117.9008524,2536661.57515044,2724456.32570195,-1957282.80704074,above_vessel
110,-91,-110,853799.846237619,4869209.29272643,-4015409.44648881,-1957282.80704074,above_vessel
111,-90,-109,168582.450862258,2125865.257903,-1957282.80704074,-817311.60634334,above_vessel
112,-89,-108,1672016.51108621,2489328.11742955,-817311.60634334,-817311.60634334,above_vessel
113,-88,-107,7515347.13768561,4581123.77343097,2934223.36425464,2934223.36425464,above_vessel
114,-87,-106,17433794.6805826,7964618.86466102,9469175.81592161,3167875.40695028,above_vessel
115,-86,-105,4747749.85791389,1579874.45096361,3167875.40695028,3167875.40695028,above_vessel
116,-85,-104,13888010.5632825,4631900.87919115,9256109.68409138,3167875.40695028,above_vessel
117,-84,-103,1219539.1258112,7732199.56153832,-6512660.43572712,3167875.40695028,above_vessel
118,-83,-102,4631100.60664443,4276660.26668661,354440.339957817,4233060.90107707,above_vessel
119,-82,-101,10641228.7960124,6408167.89493532,4233060.90107707,4233060.90107707,above_vessel
120,-81,-100,34482883.081762,8110653.98139519,26372229.1003668,8240349.06862388,above_vessel
121,-80,-99,14458812.337139,6218463.26851509,8240349.06862388,8240349.06862388,above_vessel
122,-79,-98,12327955.1633876,3857757.89509057,8470197.26829706,8240349.06862388,above_vessel
