scan_id,frame_id,variant,q_vessel,q_tail,ratio_tail_to_vessel,q_tail_direct_check,source_area_um2,tail_area_um2,requested_tail_area_um2,source_mean,tail_window_complete,source_window_complete,source_qc_valid,background_complete,background_excluded_side,valid,invalid_reason,tail_gap_um,requested_tail_length_um,lateral_width_um,x_left_edge_px,x_right_edge_px,z_top_edge_px,diameter_um,dx_um,dz_um,z_bottom_edge_px
flow10,flow10_Bscan249,x_minus_1px,550609382436.2391,343189659389.38916,0.6232906127950529,343189659389.38916,14046.497656250001,69850.0,69850.0,39199051.315916106,True,True,True,True,,True,ok,0.0,500.0,139.7,235.5,246.5,213.5,128.0,12.7,6.7,232.6044776119403
flow10,flow10_Bscan249,x_plus_1px,723200853394.5814,407419644130.9672,0.5633561440346881,407419644130.9672,14046.497656250001,69850.0,69850.0,51486204.681975834,True,True,True,True,,True,ok,0.0,500.0,139.7,237.5,248.5,213.5,128.0,12.7,6.7,232.6044776119403
flow10,flow10_Bscan249,z_minus_1px,777478818862.5933,395088566872.55133,0.5081663413680428,395088566872.5513,14046.497656250001,69850.0,69850.0,55350368.31879962,True,True,True,True,,True,ok,0.0,500.0,139.7,236.5,247.5,212.5,128.0,12.7,6.7,231.6044776119403
flow10,flow10_Bscan249,z_plus_1px,535121129236.50037,301873214317.31213,0.5641212761454935,301873214317.31213,14046.497656250001,69850.0,69850.0,38096409.676785,True,True,True,True,,True,ok,0.0,500.0,139.7,236.5,247.5,214.5,128.0,12.7,6.7,233.6044776119403
flow10,flow10_Bscan249,background_skip_plus_2px,754278920788.7366,336632647716.9607,0.4462973025481737,336632647716.96063,14046.497656250001,69850.0,69850.0,53698718.303143665,True,True,True,True,,True,ok,0.0,500.0,139.7,236.5,247.5,213.5,128.0,12.7,6.7,232.6044776119403
flow10,flow10_Bscan499,x_minus_1px,902587146727.7753,598193919856.2198,,598193919856.22,20430.90671875,101599.99999999999,101600.0,44177537.451113045,True,True,False,True,,False,source_qc_failed,0.0,500.0,203.2,240.5,256.5,208.5,128.0,12.7,6.7,227.6044776119403
flow10,flow10_Bscan499,x_plus_1px,903636577656.2706,704071976474.2433,,704071976474.2434,20430.90671875,101599.99999999999,101600.0,44228902.32409405,True,True,False,True,,False,source_qc_failed,0.0,500.0,203.2,242.5,258.5,208.5,128.0,12.7,6.7,227.6044776119403
flow10,flow10_Bscan499,z_minus_1px,945553329762.076,660123212205.1456,,660123212205.1459,20430.90671875,101599.99999999999,101600.0,46280536.77589923,True,True,False,True,,False,source_qc_failed,0.0,500.0,203.2,241.5,257.5,207.5,128.0,12.7,6.7,226.6044776119403
flow10,flow10_Bscan499,z_plus_1px,870506515294.9392,675583715206.0958,,675583715206.096,20430.90671875,101599.99999999999,101600.0,42607336.38884718,True,True,False,True,,False,source_qc_failed,0.0,500.0,203.2,241.5,257.5,209.5,128.0,12.7,6.7,228.6044776119403
flow10,flow10_Bscan499,background_skip_plus_2px,864401269811.6852,793317982445.5854,,793317982445.5857,20430.90671875,101599.99999999999,101600.0,42308512.37837627,True,True,False,True,,False,source_qc_failed,0.0,500.0,203.2,241.5,257.5,208.5,128.0,12.7,6.7,227.6044776119403
