scan_id,z_index_0based,z_um,r_um,distance_from_vessel_bottom_um,V,B_left,B_right,B,B_standard_deviation,B_median_diagnostic,B_scaled_mad_diagnostic,background_mode,T,P,tail_z_fraction,background_left_valid_count,background_right_valid_count,region,validity,frame_id,bscan_index,flow_speed_mm_s
flow03,0,0.0,-1551.75,-1551.75,13856303.743937805,5693917.35527301,8706494.17210656,7200205.763689784,10373971.989997104,2331810.57283656,828573.0284505248,bilateral,6656097.980248021,1183454220.888098,0.0,5,5,other,valid,flow03_Bscan000,0,3.0
flow03,1,6.7,-1545.05,-1545.05,12760509.965494411,4071632.530488214,16598458.66761657,10335045.59905239,13568902.673935914,5014233.106556209,3894249.162630038,bilateral,2425464.366442021,431247564.35339105,0.0,5,5,other,valid,flow03_Bscan000,0,3.0
flow03,2,13.4,-1538.3500000000001,-1538.3500000000001,6834778.813417542,5898414.701677134,14007560.077269152,9952987.389473144,10885257.706761522,5799920.178971144,5188969.2576046325,bilateral,-3118208.576055602,-554417484.822686,0.0,5,5,other,valid,flow03_Bscan000,0,3.0
flow03,3,20.1,-1531.65,-1531.65,15454909.566364119,4163100.543075527,10031295.004266422,7097197.773670974,9839602.36444384,4227962.107777287,3371394.2060966585,bilateral,8357711.792693145,1486001156.7408407,0.0,5,5,other,valid,flow03_Bscan000,0,3.0
flow03,4,26.8,-1524.95,-1524.95,8292824.747101082,12132626.593819054,5753080.476308057,8942853.535063554,12822938.199608538,4624693.582896005,5428270.07307629,bilateral,-650028.7879624721,-115575118.49972743,0.0,5,5,other,valid,flow03_Bscan000,0,3.0
flow03,5,33.5,-1518.25,-1518.25,14814700.092756445,7085861.793948716,4349518.723811635,5717690.258880175,4500784.377971739,4644755.199817942,3784526.1334563107,bilateral,9097009.83387627,1617448348.4632,0.0,5,5,other,valid,flow03_Bscan000,0,3.0
flow03,6,40.2,-1511.55,-1511.55,11645204.476606186,16823250.145260483,3864355.775784181,10343802.960522333,13535955.334710017,5426703.864910103,4414612.148246527,bilateral,1301401.5160838533,231389189.55970934,0.0,5,5,other,valid,flow03_Bscan000,0,3.0
flow03,7,46.9,-1504.8500000000001,-1504.8500000000001,11883712.189627511,9302114.445217598,8063243.713026622,8682679.07912211,7593106.1739204535,4909007.3737494275,5122897.066270763,bilateral,3201033.110505402,569143687.0478597,0.0,5,5,other,valid,flow03_Bscan000,0,3.0
flow03,8,53.6,-1498.15,-1498.15,14650454.29891448,14416768.455289323,10048374.797328543,12232571.626308933,9969851.358912358,8707860.096501041,5506356.528621441,bilateral,2417882.672605546,429899539.18926597,0.0,5,5,other,valid,flow03_Bscan000,0,3.0
flow03,9,60.300000000000004,-1491.45,-1491.45,10139327.126142545,8605765.939227864,7711270.7110247435,8158518.325126303,5709217.498538053,5980229.830322044,3599886.8143056775,bilateral,1980808.8010162413,352187804.820688,0.0,5,5,other,valid,flow03_Bscan000,0,3.0
flow03,10,67.0,-1484.75,-1484.75,9975217.940098366,4432344.914409545,9974982.23540467,7203663.574907106,5785541.232719081,6169906.52938194,6278241.262658373,bilateral,2771554.3651912594,492782366.1310061,0.0,5,5,other,valid,flow03_Bscan000,0,3.0
flow03,11,73.7,-1478.05,-1478.05,12526245.233163174,15500395.496646222,12123518.56857945,13811957.032612836,11799899.989009488,9052679.88244178,10214794.20783795,bilateral,-1285711.7994496617,-228599557.94215026,0.0,5,5,other,valid,flow03_Bscan000,0,3.0
flow03,12,80.4,-1471.3500000000001,-1471.3500000000001,39646339.936961584,73485224.90754622,14850547.594194641,44167886.25087043,74740121.74510527,12206574.266477495,7293834.152463297,bilateral,-4521546.313908845,-803930934.6129924,0.0,5,5,other,valid,flow03_Bscan000,0,3.0
