scan_id,z_index_0based,z_um,r_um,distance_from_vessel_bottom_um,V,B_left,B_right,B,B_standard_deviation,B_median_diagnostic,B_scaled_mad_diagnostic,background_mode,T,P,tail_z_fraction,background_left_valid_count,background_right_valid_count,region,validity,frame_id,bscan_index,flow_speed_mm_s
flow07,0,0.0,-1531.65,-1531.65,4444642.67754205,1848361.4432569363,5090840.285648497,3469600.864452716,4374148.297681716,2172554.5025283108,2358367.46502194,bilateral,975041.8130893344,136213341.28857997,0.0,5,5,other,valid,flow07_Bscan249,249,7.0
flow07,1,6.7,-1524.95,-1524.95,3606633.99254452,1898223.6408024132,7477575.565851308,4687899.60332686,3323152.0990895675,4913311.477445735,4700565.3768217,bilateral,-1081265.6107823397,-151052805.82629278,0.0,5,5,other,valid,flow07_Bscan249,249,7.0
flow07,2,13.4,-1518.25,-1518.25,5949246.76012203,3268740.0478091617,2444028.560098172,2856384.303953667,1821327.5893900553,2627962.602635609,2379128.1546190935,bilateral,3092862.456168363,432072885.1267205,0.0,5,5,other,valid,flow07_Bscan249,249,7.0
flow07,3,20.1,-1511.55,-1511.55,3563045.490874661,2702186.167694934,6874410.388142017,4788298.277918475,5560060.473612326,2921867.2929031057,2247152.621472689,bilateral,-1225252.7870438136,-171167814.3500209,0.0,5,5,other,valid,flow07_Bscan249,249,7.0
flow07,4,26.8,-1504.8500000000001,-1504.8500000000001,2862796.8350668466,2822436.7556666983,4308758.570391847,3565597.6630292735,4021309.220106944,2740291.0803543637,2693346.5227278797,bilateral,-702800.8279624269,-98181275.66635105,0.0,5,5,other,valid,flow07_Bscan249,249,7.0
flow07,5,33.5,-1498.15,-1498.15,8512403.796153205,6065480.706370744,1420599.904278885,3743040.305324815,3421970.7321896255,2664655.195037443,2457817.6844887678,bilateral,4769363.490828389,666280079.668726,0.0,5,5,other,valid,flow07_Bscan249,249,7.0
flow07,6,40.2,-1491.45,-1491.45,2821301.191866829,3120706.667830799,3741037.131256754,3430871.899543776,2387293.4347859537,2784110.8048611255,1511604.310173532,bilateral,-609570.7076769471,-85157027.86246952,0.0,5,5,other,valid,flow07_Bscan249,249,7.0
flow07,7,46.9,-1484.75,-1484.75,3710348.177950922,3658846.5698678596,4884014.593342795,4271430.581605328,4257108.162401402,3224367.9374979287,2893851.7038657684,bilateral,-561082.4036544063,-78383211.79052053,0.0,5,5,other,valid,flow07_Bscan249,249,7.0
flow07,8,53.6,-1478.05,-1478.05,1658170.044592101,4680965.309596436,3941434.0825675963,4311199.6960820155,3152392.385228062,3377476.004155823,2808673.092489641,bilateral,-2653029.6514899144,-370628242.31314105,0.0,5,5,other,valid,flow07_Bscan249,249,7.0
flow07,9,60.300000000000004,-1471.3500000000001,-1471.3500000000001,2478561.1396495607,2633417.496790824,4422574.163235321,3527995.8300130726,2453112.759266558,3685342.040682541,2690172.660711555,bilateral,-1049434.690363512,-146606026.24378264,0.0,5,5,other,valid,flow07_Bscan249,249,7.0
flow07,10,67.0,-1464.65,-1464.65,2716604.0415019975,2988752.8667259803,6663478.040842182,4826115.453784082,4044873.4055135325,4510192.034717161,5889565.412214432,bilateral,-2109511.4122820846,-294698744.2958073,0.0,5,5,other,valid,flow07_Bscan249,249,7.0
