scan_id,z_index_0based,z_um,r_um,distance_from_vessel_bottom_um,V,B_left,B_right,B,B_standard_deviation,B_median_diagnostic,B_scaled_mad_diagnostic,background_mode,T,P,tail_z_fraction,background_left_valid_count,background_right_valid_count,region,validity,frame_id,bscan_index,flow_speed_mm_s
flow07,0,0.0,-1524.95,-1524.95,8051839.352664001,2488460.5805482687,6674288.621166071,4581374.60085717,5028202.273981791,2728493.573429486,1170217.1026859118,bilateral,3470464.751806831,440749023.47946745,0.0,5,5,other,valid,flow07_Bscan000,0,7.0
flow07,1,6.7,-1518.25,-1518.25,10480107.647559593,2279569.0145697007,11022963.654689986,6651266.334629844,12934630.456689361,1920785.0009035089,2695918.2435239134,bilateral,3828841.3129297486,486262846.7420779,0.0,5,5,other,valid,flow07_Bscan000,0,7.0
flow07,2,13.4,-1511.55,-1511.55,5368793.988373191,6278718.894290016,7701735.453209436,6990227.173749725,5922182.929709949,4224391.144190556,3516848.2121500582,bilateral,-1621433.1853765342,-205922014.54281983,0.0,5,5,other,valid,flow07_Bscan000,0,7.0
flow07,3,20.1,-1504.8500000000001,-1504.8500000000001,9536802.608544901,5949985.841548058,5495993.568819949,5722989.705184003,3658725.264870303,5238636.198530911,2648444.071134498,bilateral,3813812.9033608977,484354238.72683394,0.0,5,5,other,valid,flow07_Bscan000,0,7.0
flow07,4,26.8,-1498.15,-1498.15,5449631.29912606,7913235.61529539,6686356.936477719,7299796.275886553,3412243.6898014983,7422861.573466426,3563944.5494772736,bilateral,-1850164.9767604936,-234970952.0485826,0.0,5,5,other,valid,flow07_Bscan000,0,7.0
flow07,5,33.5,-1491.45,-1491.45,5833387.010917171,5671376.640093055,7473633.886563825,6572505.2633284405,4346168.547196326,6889516.795930998,5971250.739453964,bilateral,-739118.2524112696,-93868018.0562312,0.0,5,5,other,valid,flow07_Bscan000,0,7.0
flow07,6,40.2,-1484.75,-1484.75,6744371.424503243,3713968.279537116,4056042.4099982916,3885005.3447677037,3296506.876765006,2913313.5993118985,2598875.601986049,bilateral,2859366.079735539,363139492.12641335,0.0,5,5,other,valid,flow07_Bscan000,0,7.0
flow07,7,46.9,-1478.05,-1478.05,8169345.48491202,2098882.161002416,5274694.032656108,3686788.0968292626,3020003.5571101666,3072311.375462751,3184500.9066450833,bilateral,4482557.388082758,569284788.2865102,0.0,5,5,other,valid,flow07_Bscan000,0,7.0
flow07,8,53.6,-1471.3500000000001,-1471.3500000000001,2405472.303161731,5245880.524385853,6481425.595063572,5863653.059724713,5948060.449115482,3932386.554601306,3053125.1440986088,bilateral,-3458180.7565629818,-439188956.08349866,0.0,5,5,other,valid,flow07_Bscan000,0,7.0
flow07,9,60.300000000000004,-1464.65,-1464.65,6052717.7887969855,5129240.927654628,8409584.133701889,6769412.530678259,6289501.734422258,5230850.035210788,2705394.1991507704,bilateral,-716694.7418812737,-91020232.21892183,0.0,5,5,other,valid,flow07_Bscan000,0,7.0
flow07,10,67.0,-1457.95,-1457.95,8581255.73943514,7373171.007503095,11191379.613773096,9282275.310638094,8166099.870497045,5114454.535152938,4687897.758577064,bilateral,-701019.5712029543,-89029485.54277521,0.0,5,5,other,valid,flow07_Bscan000,0,7.0
flow07,11,73.7,-1451.25,-1451.25,24385791.866135314,14306911.020391833,9382117.994849056,11844514.507620445,14907024.773754643,6308347.21971062,4024456.9268084457,bilateral,12541277.35851487,1592742224.5313883,0.0,5,5,other,valid,flow07_Bscan000,0,7.0
flow07,12,80.4,-1444.55,-1444.55,46976014.633059956,49152224.82539004,9716470.742900768,29434347.784145404,35176774.6430741,12445162.38918341,16846887.257244904,bilateral,17541666.848914552,2227791689.812148,0.0,5,5,other,valid,flow07_Bscan000,0,7.0
