scan_id,z_index_0based,z_um,r_um,distance_from_vessel_bottom_um,V,B_left,B_right,B,B_standard_deviation,B_median_diagnostic,B_scaled_mad_diagnostic,background_mode,T,P,tail_z_fraction,background_left_valid_count,background_right_valid_count,region,validity,frame_id,bscan_index,flow_speed_mm_s
flow03,0,0.0,-1464.65,-1464.65,11662801.725174742,17035836.81678775,10520089.27665453,13777963.04672114,9584198.812659726,12977667.321670363,13054743.802912364,bilateral,-2115161.321546398,-295488036.6200317,0.0,5,5,other,valid,flow03_Bscan499,499,3.0
flow03,1,6.7,-1457.95,-1457.95,7324142.618855325,15776320.759156546,11765284.049305776,13770802.404231157,11139186.424889589,11517620.218416907,11124018.377783395,bilateral,-6446659.785375833,-900598372.0170035,0.0,5,5,other,valid,flow03_Bscan499,499,3.0
flow03,2,13.4,-1451.25,-1451.25,13243266.29102249,13700644.253724683,19076016.976554643,16388330.615139663,11739498.182756739,12929267.848695852,12174304.101259153,bilateral,-3145064.3241171725,-439365486.07916903,0.0,5,5,other,valid,flow03_Bscan499,499,3.0
flow03,3,20.1,-1444.55,-1444.55,12225092.607728438,23051717.24201577,11012722.386719426,17032219.8143676,15759998.893416673,10546787.106092926,12381780.149939235,bilateral,-4807127.206639161,-671555670.7674909,0.0,5,5,other,valid,flow03_Bscan499,499,3.0
flow03,4,26.8,-1437.8500000000001,-1437.8500000000001,8810529.756797763,9748301.88727561,12903198.585510844,11325750.236393226,5982706.924110673,12540990.761558536,7819991.580185845,bilateral,-2515220.4795954637,-351376300.99948597,0.0,5,5,other,valid,flow03_Bscan499,499,3.0
flow03,5,33.5,-1431.15,-1431.15,9475210.368920896,10562995.941919472,9645896.078368051,10104446.01014376,6987397.385525283,11053038.201871209,9578484.648631984,bilateral,-629235.6412228644,-87904219.07883425,0.0,5,5,other,valid,flow03_Bscan499,499,3.0
flow03,6,40.2,-1424.45,-1424.45,8840879.755258474,10134674.352655428,6392640.488698936,8263657.420677182,6311099.420703122,7137250.75109126,4451657.484986829,bilateral,577222.3345812922,80637960.14100663,0.0,5,5,other,valid,flow03_Bscan499,499,3.0
flow03,7,46.9,-1417.75,-1417.75,12105790.914335065,13085959.65041165,3372589.2413241924,8229274.44586792,7416624.111690103,4709037.260975166,3574838.39251153,bilateral,3876516.4684671443,541549350.6448601,0.0,5,5,other,valid,flow03_Bscan499,499,3.0
flow03,8,53.6,-1411.05,-1411.05,11757233.328871595,3941349.4506379254,3107480.7738062637,3524415.112222094,2960149.525602439,3090474.774155573,1027273.9718825239,bilateral,8232818.216649501,1150124704.865935,0.0,5,5,other,valid,flow03_Bscan499,499,3.0
flow03,9,60.300000000000004,-1404.3500000000001,-1404.3500000000001,7015784.718711016,6666867.431784477,5068830.3398900805,5867848.88583728,4942979.430163018,3981508.726456061,4214243.723848856,bilateral,1147935.8328737356,160366635.8524609,0.0,5,5,other,valid,flow03_Bscan499,499,3.0
flow03,10,67.0,-1397.65,-1397.65,7340798.472625238,13284706.435296614,10661773.231827203,11973239.833561908,7879102.731165412,10483444.582163464,8727892.543093504,bilateral,-4632441.360936671,-647152058.1228528,0.0,5,5,other,valid,flow03_Bscan499,499,3.0
flow03,11,73.7,-1390.95,-1390.95,5985958.701711472,13104731.408874,6325710.533829929,9715220.971351964,9899390.86629126,4784999.933863042,3049582.8554095873,bilateral,-3729262.2696404923,-520977939.06877667,0.0,5,5,other,valid,flow03_Bscan499,499,3.0
